locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
LBYH01000001.1_48_329_-												Hypothetical
LBYH01000001.1_1259_1420_+												Hypothetical
LBYH01000001.1_1604_2770_+			COG2826		phrog_157		COG:COG2826	388	1.9e-09	32.2		Tra8; 
LBYH01000001.1_2863_3708_-		K07448	COG1787				COG:COG1787	281	1.4e-14	49.0		; 
LBYH01000001.1_3749_4201_-												Hypothetical
LBYH01000001.1_4310_5002_-	K01057	K01057	COG0363				FOAM:K01057	230	1e-20	69.9	3.1.1.31	PGLS, pgl, devB; 6-phosphogluconolactonase
LBYH01000001.1_5025_6482_-	K00036	K00036	COG0364		phrog_4941	VOG11448	COG:COG0364	485	9.5e-163	537.9		Zwf; Pentose phosphate pathway
LBYH01000001.1_6551_7210_-		K02458	COG2165				COG:COG2165	219	6.1e-10	34.6		PulG; 
LBYH01000001.1_7212_7667_-		K08085	COG4970		phrog_11596	VOG00821	COG:COG4970	151	3.2e-25	84.7		FimT; 
LBYH01000001.1_7669_8889_-		K02653	COG1459		phrog_32363		COG:COG1459	406	3.3e-120	397.0		PulF; 
LBYH01000001.1_8892_10817_-		K02652	COG2804		phrog_19065		COG:COG2804	598	9.6e-207	684.3		PulE; 
LBYH01000001.1_10707_11351_+		K07491	COG1943				KEGG:K07491	214	6.4e-19	64.2		K07491; putative transposase
LBYH01000001.1_11468_11989_-		K02456	COG2165		phrog_27437		COG:COG2165	173	7e-19	64.0		PulG; 
LBYH01000001.1_12103_12492_-		K07658	COG3706		phrog_731	VOG00352	KEGG:K07658	129	9.5e-32	105.8		phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
LBYH01000001.1_12528_14324_-	K07652	K07652	COG5002		phrog_10912	VOG00352	FOAM:K07652	598	2.2e-92	306.2	2.7.13.3	vicK; two-component system, OmpR family, sensor histidine kinase VicK
LBYH01000001.1_14325_14816_-												Hypothetical
LBYH01000001.1_14836_15285_-												Hypothetical
LBYH01000001.1_15294_16697_-	K07718	K07718	COG2770		phrog_857		FOAM:K07718	459	2.5e-20	67.6	2.7.13.3	yesM; two-component system, sensor histidine kinase YesM
LBYH01000001.1_16694_17326_-												Hypothetical
LBYH01000001.1_17337_17858_-												Hypothetical
LBYH01000001.1_17868_19424_-		K02662	COG4972				COG:COG4972	510	4.3e-44	145.8		PilM; 
LBYH01000001.1_19411_19821_-		K07216	COG2703				COG:COG2703	136	8.5e-44	145.5		; 
LBYH01000001.1_19966_20133_+												Hypothetical
LBYH01000001.1_20147_20398_-		K18843	COG1598		phrog_497		PHROG:phrog_497	83	6e-12	40.9		toxin-antitoxin system HicB-like
LBYH01000001.1_20489_20974_-		K12286	COG4726				COG:COG4726	161	2.7e-09	32.5		PilX; 
LBYH01000001.1_20987_21535_-		K02672	COG4966				COG:COG4966	182	1.1e-15	53.2		PilW; 
LBYH01000001.1_21557_22864_-					phrog_6368	VOG01290	VOG:VOG01290	435	1.3e-23	79.3		REFSEQ hypothetical protein
LBYH01000001.1_22880_23602_-												Hypothetical
LBYH01000001.1_23649_30386_-												Hypothetical
LBYH01000001.1_30528_30923_-		K07171	COG2337		phrog_9567		PHROG:phrog_9567	131	2.5e-19	64.9		MazF-like growth inhibitor
LBYH01000001.1_30930_31877_-		K17836	COG2367				COG:COG2367	315	7.6e-45	149.0		PenP; 
LBYH01000001.1_31970_33979_-		K01533	COG2216		phrog_12316	VOG20955, VOG20955, VOG20955	KEGG:K01533	669	7.6e-251	831.0	7.2.2.9	copB; P-type Cu2+ transporter
LBYH01000001.1_33988_34536_-												Hypothetical
LBYH01000001.1_34543_35256_-	K03981	K03981					FOAM:K03981	228	5e-12	40.9	5.3.4.1	dsbC; thiol:disulfide interchange protein DsbC
LBYH01000001.1_35243_35455_-			COG3462				COG:COG3462	70	1e-07	27.5		TM0315; 
LBYH01000001.1_35478_35963_-												Hypothetical
LBYH01000001.1_35993_36847_-		K03972	COG1054			VOG19343	KEGG:K03972	284	6.1e-28	93.5		pspE; phage shock protein E
LBYH01000001.1_36853_37122_-		K21600	COG1937		phrog_6180		COG:COG1937	89	3.7e-30	100.6		FrmR; 
LBYH01000001.1_37192_38871_-		K15255	COG0507		phrog_325	VOG00111	KEGG:K15255	559	3.2e-94	312.2	3.6.4.12	PIF1; ATP-dependent DNA helicase PIF1
LBYH01000001.1_38931_40175_-		K05685	COG0577		phrog_31849		COG:COG0577	414	2.2e-111	369.2		SalY; 
