locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MFIC01000001.1_1		K02473	COG1087		phrog_540	VOG00055	COG:COG1087	55	2.9e-17	58.4		GalE:
MFIC01000001.1_2	K00012	K00012	COG1004		phrog_9148	VOG09082	VOG:VOG09082	334	4.6e-58	192.6		sp|Q7DBF9|UDG_ECO57 UDP-glucose 6-dehydrogenase
MFIC01000001.1_3		K21470, K21470	COG3409, COG3409		phrog_1493, phrog_1493	VOG02356, VOG01249	COG:COG3409	401	7e-38	65.9		PGRP:
MFIC01000001.1_4												Hypothetical
MFIC01000001.1_5	K09667	K18814, K09667	COG3307, COG5616				COG:COG3307	748	1.1e-62	207.6		RfaL:
MFIC01000001.1_6			COG2520		phrog_8156	VOG00316	VOG:VOG00316	285	3.9e-20	68.2		REFSEQ methyltransferase
MFIC01000001.1_7		K21001	COG4641				KEGG:K21001	399	1.6e-37	125.2		pslH; polysaccharide biosynthesis protein PslH
MFIC01000001.1_8	K01711	K01711	COG1089		phrog_540	VOG00055	COG:COG1089	325	2.3e-173	572.4		Gmd:
MFIC01000001.1_9		K15898	COG2089				COG:COG2089	353	1.2e-164	544.8		SpsE:
MFIC01000001.1_10		K04034	COG1032				KEGG:K04034	570	6.8e-93	308.1	1.21.98.3	bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
MFIC01000001.1_11		K00997	COG0736				COG:COG0736	122	1e-38	129.3		AcpS:
MFIC01000001.1_12	K05606	K05606					FOAM:K05606	106	3.2e-09	32.6	5.1.99.1	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase
MFIC01000001.1_13		K00666	COG0365		phrog_36676	VOG21292, VOG21292	KEGG:K00666	535	3.1e-126	417.8	6.2.1.-	K00666; fatty-acyl-CoA synthase
MFIC01000001.1_14		K02078			phrog_5934		KEGG:K02078	85	1.9e-10	37.2		acpP; acyl carrier protein
MFIC01000002.1_1												Hypothetical
MFIC01000002.1_2												Hypothetical
MFIC01000002.1_3												Hypothetical
MFIC01000002.1_4		K06218	COG2026		phrog_1213	VOG11888	COG:COG2026	94	2.5e-24	81.7		RelE:
MFIC01000002.1_5		K03695	COG0542		phrog_4871	VOG02106, VOG02106	KEGG:K03695	892	0	1191.8		clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
MFIC01000002.1_6												Hypothetical
MFIC01000002.1_7			COG5549				COG:COG5549	381	8e-09	30.2		:
MFIC01000002.1_8				CBM40	phrog_8510	VOG00108	VOG:VOG00108	971	1.8e-19	60.5		REFSEQ hypothetical protein
MFIC01000002.1_9												Hypothetical
MFIC01000002.1_10												Hypothetical
MFIC01000002.1_11		K19710	COG0537		phrog_23000	VOG09938	KEGG:K19710	207	3.4e-12	42.3	2.7.7.53	E2.7.7.53; ATP adenylyltransferase
MFIC01000002.1_12		K00573	COG2518		phrog_27021	VOG20978	COG:COG2518	211	3.7e-65	216.3		Pcm:
MFIC01000002.1_13		K07082	COG1559				COG:COG1559	254	4e-76	252.1		MltG:
MFIC01000002.1_14		K00057	COG0240				KEGG:K00057	344	1.2e-56	188.3	1.1.1.94	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+)
MFIC01000002.1_15		K02959	COG0228		phrog_14130		COG:COG0228	103	1.1e-28	95.9		RpsP:Ribosome 30S subunit
MFIC01000002.1_16		K06960	COG1837				COG:COG1837	111	5.6e-31	103.2		YlqC:
MFIC01000002.1_17												Hypothetical
MFIC01000002.1_18		K00554	COG0336		phrog_12437		COG:COG0336	234	1.5e-87	289.6		TrmD:tRNA modification
MFIC01000002.1_19												Hypothetical
MFIC01000002.1_20	K00790	K00790	COG0766, COG0766, COG0766		phrog_25097, phrog_25097		FOAM:K00790	437	1.7e-133	435.9	2.5.1.7	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase
MFIC01000002.1_21		K18843	COG1598		phrog_497	VOG02503	COG:COG1598	85	1.9e-22	76.5		HicB:
MFIC01000002.1_22		K07339	COG1724		phrog_353	VOG00753	COG:COG1724	73	2.7e-27	91.7		YcfA:
MFIC01000002.1_23		K03569	COG1077		phrog_22570	VOG03107	COG:COG1077	339	2e-157	519.7		MreB:
MFIC01000002.1_24	K02341	K02341	COG0470		phrog_5846		FOAM:K02341	169	3.7e-27	91.8	2.7.7.7	holB; DNA polymerase III subunit delta'
MFIC01000002.1_25		K02838	COG0233				COG:COG0233	184	2.1e-54	179.3		Frr:
MFIC01000002.1_26		K11749	COG0750				KEGG:K11749	352	5e-93	308.5	3.4.24.-	rseP; regulator of sigma E protease
MFIC01000002.1_27		K01881	COG0442, COG0442		phrog_35619, phrog_35619	VOG02983	KEGG:K01881	409	9.6e-123	406.7	6.1.1.15	PARS, proS; prolyl-tRNA synthetase
MFIC01000002.1_28		K03569	COG1077		phrog_22570	VOG03107	COG:COG1077	351	5.7e-168	554.4		MreB:
MFIC01000002.1_29		K03570	COG1792				KEGG:K03570	248	4.8e-14	47.0		mreC; rod shape-determining protein MreC
MFIC01000002.1_30												Hypothetical
MFIC01000002.1_31	K03587	K05515, K03587	COG0768, COG0768				COG:COG0768	561	7.8e-141	409.2		FtsI:
MFIC01000002.1_32		K03624	COG0782				COG:COG0782	155	3.1e-54	180.1		GreA:
MFIC01000002.1_33		K04567	COG1190		phrog_19509, phrog_19509	VOG03103	COG:COG1190	485	1.6e-218	724.4		LysU:Aminoacyl-tRNA synthetases
MFIC01000002.1_34		K03925	COG2001				COG:COG2001	141	1.6e-53	177.2		MraZ:
MFIC01000002.1_35	K03438	K03438	COG0275				COG:COG0275	283	3.1e-89	295.5		RmsH:16S rRNA modification
MFIC01000002.1_36												Hypothetical
MFIC01000002.1_37		K08384	COG0768				COG:COG0768	559	3.2e-145	481.0		FtsI:
MFIC01000002.1_38	K01929	K01929	COG0770				COG:COG0770	423	2.5e-117	388.6		MurF:Mureine biosynthesis
MFIC01000002.1_39					phrog_2655	VOG04359	PHROG:phrog_2655	1235	1.8e-10	35.7		excisionase
MFIC01000003.1_1												Hypothetical
MFIC01000003.1_2		K23779	COG1476		phrog_3	VOG00002	COG:COG1476	56	2.7e-19	65.7		XRE:
MFIC01000003.1_3		K07448	COG1715		phrog_17577		COG:COG1715	303	2.3e-107	355.7		Mrr:
MFIC01000003.1_4												Hypothetical
MFIC01000003.1_5												Hypothetical
MFIC01000003.1_6		K18828	COG1487		phrog_13721		COG:COG1487	137	4e-30	100.5		VapC:
MFIC01000003.1_7												Hypothetical
MFIC01000003.1_8		K03530	COG0776		phrog_379	VOG02563	COG:COG0776	96	8.5e-42	139.8		HimA:
MFIC01000003.1_9		K09769	COG1692				KEGG:K09769	278	5.4e-87	287.0	3.1.4.16	ymdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase
MFIC01000003.1_10		K07339	COG1724		phrog_353	VOG00753	COG:COG1724	78	8.2e-27	90.1		YcfA:
MFIC01000003.1_11		K18843	COG1598		phrog_497	VOG02503	COG:COG1598	85	2.1e-21	73.1		HicB:
MFIC01000003.1_12												Hypothetical
MFIC01000003.1_13												Hypothetical
MFIC01000003.1_14												Hypothetical
MFIC01000003.1_15		K19302	COG0671				COG:COG0671	156	4.8e-38	126.7		PgpB:Phospholipid biosynthesis
MFIC01000003.1_16												Hypothetical
MFIC01000003.1_17	K01491	K01491	COG0190		phrog_7320	VOG22895	COG:COG0190	280	2.3e-79	262.3		FolD:
MFIC01000003.1_18	K00600	K00600	COG0112		phrog_9968	VOG11022	COG:COG0112	237	1.5e-118	392.7		GlyA:Serine biosynthesis
MFIC01000004.1_1												Hypothetical
MFIC01000004.1_2												Hypothetical
MFIC01000004.1_3		K06196	COG0785				COG:COG0785	234	1.7e-31	105.0		CcdA:
MFIC01000004.1_4			COG4758				COG:COG4758	120	5.4e-08	28.0		LiaF:
MFIC01000004.1_5												Hypothetical
MFIC01000004.1_6												Hypothetical
MFIC01000004.1_7		K01533	COG2216		phrog_12316	VOG20955, VOG20955, VOG20955	KEGG:K01533	669	2.8e-262	869.1	7.2.2.9	copB; P-type Cu2+ transporter
MFIC01000004.1_8												Hypothetical
MFIC01000004.1_9		K06910	COG1881		phrog_5139		COG:COG1881	153	3.5e-52	172.5		PEBP:
MFIC01000004.1_10												Hypothetical
MFIC01000004.1_11			COG4420				COG:COG4420	152	7.2e-41	136.6		:
MFIC01000004.1_12		K09779	COG2155				COG:COG2155	75	2e-22	75.1		YuzA:
MFIC01000004.1_13		K03086	COG0568		phrog_351	VOG00158	KEGG:K03086	408	2.7e-143	474.7		rpoD; RNA polymerase primary sigma factor
MFIC01000004.1_14	K02316	K02316	COG0358		phrog_6444	VOG02416	COG:COG0358	562	1.2e-151	502.6		DnaG:
MFIC01000004.1_15	K00318	K00318	COG0506				COG:COG0506	320	5.9e-30	99.5		PutA:Proline degradation
MFIC01000004.1_16		K07491	COG1943				COG:COG1943	216	7e-20	67.0		RAYT:
MFIC01000004.1_17												Hypothetical
MFIC01000004.1_18												Hypothetical
MFIC01000005.1_1												Hypothetical
MFIC01000005.1_2		K03531	COG0206			VOG02516	KEGG:K03531	391	1.2e-152	504.6		ftsZ; cell division protein FtsZ
MFIC01000005.1_3												Hypothetical
MFIC01000005.1_4		K07755	COG2519		phrog_4752	VOG03820	KEGG:K07755	180	8.4e-27	89.7	2.1.1.137	AS3MT; arsenite methyltransferase
MFIC01000005.1_5	K02027	K02027	COG1653				COG:COG1653	431	9.2e-51	168.9		UgpB:
MFIC01000005.1_6												Hypothetical
MFIC01000005.1_7												Hypothetical
MFIC01000005.1_8												Hypothetical
MFIC01000005.1_9												Hypothetical
MFIC01000005.1_10												Hypothetical
MFIC01000005.1_11		K02834	COG0858				COG:COG0858	112	5.5e-16	54.4		RbfA:
MFIC01000005.1_12		K02519	COG0532		phrog_6880	VOG01129	KEGG:K02519	505	5.5e-166	548.9		infB, MTIF2; translation initiation factor IF-2
MFIC01000005.1_13												Hypothetical
MFIC01000005.1_14												Hypothetical
MFIC01000005.1_15					phrog_3206	VOG02245	PHROG:phrog_3206	132	3.1e-18	61.6		Avd protein of DGR
MFIC01000005.1_16		K00986	COG3344		phrog_1423	VOG04393	PHROG:phrog_1423	316	1.9e-105	349.1		Reverse transcriptase
MFIC01000005.1_17		K00150					KEGG:K00150	363	5.7e-31	103.5	1.2.1.59	gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P))
MFIC01000005.1_18												Hypothetical
MFIC01000005.1_19		K03088	COG1191		phrog_1740	VOG00158	KEGG:K03088	206	8.3e-27	90.2		rpoE; RNA polymerase sigma-70 factor, ECF subfamily
MFIC01000005.1_20												Hypothetical
MFIC01000005.1_21	K13530	K13530	COG2169				COG:COG2169	88	2.2e-12	42.6		AdaA:
MFIC01000005.1_22			COG4243				COG:COG4243	140	1.4e-34	115.1		:
MFIC01000005.1_23		K03673					KEGG:K03673	245	2.1e-23	78.7	1.8.4.15	dsbA; protein dithiol oxidoreductase (disulfide-forming)
MFIC01000005.1_24	K01520	K01520	COG0756		phrog_135	VOG00082	COG:COG0756	144	4.9e-46	152.7		Dut:Thymidylate biosynthesis
MFIC01000005.1_25	K10764	K10764	COG0626			VOG15756	COG:COG0626	403	2.3e-142	471.6		MetC:Methionine biosynthesis
MFIC01000005.1_26		K03723, K03723	COG1197, COG1197		phrog_34613	VOG00107	KEGG:K03723	676	1.1e-242	766.5	3.6.4.-	mfd; transcription-repair coupling factor (superfamily II helicase)
MFIC01000005.1_27												Hypothetical
MFIC01000006.1_1												Hypothetical
MFIC01000006.1_2	K05350	K05350	COG2723	GH1	phrog_11396		COG:COG2723	421	5.2e-139	460.4		BglB:
MFIC01000006.1_3		K21000	COG3934	GH42			COG:COG3934	360	2.8e-21	71.2		:
MFIC01000006.1_4												Hypothetical
MFIC01000006.1_5												Hypothetical
MFIC01000006.1_6		K09144	COG2253				COG:COG2253	219	6.5e-18	59.5		:
MFIC01000006.1_7												Hypothetical
MFIC01000006.1_8												Hypothetical
MFIC01000006.1_9						VOG14634	VOG:VOG14634	135	3.5e-17	58.1		REFSEQ hypothetical protein
MFIC01000006.1_10												Hypothetical
MFIC01000006.1_11												Hypothetical
MFIC01000007.1_1												Hypothetical
MFIC01000007.1_2	K00826	K00826	COG0115				COG:COG0115	287	7.1e-44	146.0		IlvE:Isoleucine, leucine, valine biosynthesis
MFIC01000007.1_3		K07056	COG0313				KEGG:K07056	238	1.6e-80	265.7	2.1.1.198	rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase
MFIC01000007.1_4	K09761	K09761	COG1385				COG:COG1385	241	2.1e-58	193.1		RsmE:16S rRNA modification
MFIC01000007.1_5		K02616	COG3327				COG:COG3327	223	6e-20	66.5		PaaX:
MFIC01000007.1_6												Hypothetical
MFIC01000007.1_7		K02864	COG0244		phrog_31116		COG:COG0244	168	1.2e-39	132.8		RplJ:Ribosome 50S subunit
MFIC01000007.1_8		K02935	COG0222				COG:COG0222	125	2.8e-48	160.7		RplL:Ribosome 50S subunit
MFIC01000007.1_9												Hypothetical
MFIC01000007.1_10												Hypothetical
MFIC01000007.1_11		K06402	COG1994				KEGG:K06402	261	7.9e-30	100.0	3.4.24.-	spoIVFB; stage IV sporulation protein FB
MFIC01000007.1_12		K07052	COG1266				COG:COG1266	217	9.9e-20	66.4		YdiL:
MFIC01000008.1_1												Hypothetical
MFIC01000008.1_2		K16697	COG4641	GT4	phrog_2170	VOG30904	KEGG:K16697	380	3.2e-44	146.7	2.4.-.-	tuaC; teichuronic acid biosynthesis glycosyltransferase TuaC
MFIC01000008.1_3	K01953	K01953	COG0367		phrog_16728	VOG02638	COG:COG0367	601	8.4e-187	618.3		AsnB:Asparagine biosynthesis
MFIC01000008.1_4	K12984	K12984	COG1216		phrog_13126	VOG00251	FOAM:K12984	277	1.8e-24	82.0	2.4.1.-	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase
MFIC01000008.1_5		K00754		GT4	phrog_2170	VOG00164	KEGG:K00754	333	3.2e-34	114.5	2.4.1.-	bshA; L-malate glycosyltransferase
MFIC01000008.1_6	K05873	K05873	COG1437				FOAM:K05873	195	7.3e-24	80.5	4.6.1.1	cyaB; adenylate cyclase, class 2
MFIC01000008.1_7	K03272	K03272	COG0615		phrog_7878	VOG28196	COG:COG0615	150	1.6e-32	109.0		TagD:Riboflavin/FAD biosynthesis
MFIC01000008.1_8		K03699	COG1253		phrog_10948		COG:COG1253	405	3.5e-109	361.4		TlyC:
MFIC01000008.1_9		K19002		GT4	phrog_2170	VOG00164	KEGG:K19002	357	9.1e-46	152.4	2.4.1.337	mgs, bgsB; 1,2-diacylglycerol 3-alpha-glucosyltransferase
MFIC01000009.1_1												Hypothetical
MFIC01000009.1_2		K02275	COG1622				COG:COG1622	133	2.1e-21	72.6		CyoA:
MFIC01000009.1_3		K17686	COG2216		phrog_12316	VOG20955, VOG20955	KEGG:K17686	761	0	1033.5	7.2.2.8	copA, ctpA, ATP7; P-type Cu+ transporter
MFIC01000009.1_4												Hypothetical
MFIC01000009.1_5		K07133	COG1373		phrog_168	VOG00282	COG:COG1373	380	4.2e-96	318.0		:
MFIC01000009.1_6												Hypothetical
MFIC01000009.1_7		K12547		GH136			CAZy:GH136	466	2e-12	40.8	3.2.1.140	lacto-N-biosidase
MFIC01000009.1_8		K01795	COG3420				COG:COG3420	407	4.3e-15	50.9		NosD:
MFIC01000010.1_1			COG1432				COG:COG1432	86	1.7e-20	69.5		LabA:
MFIC01000010.1_2		K04095	COG3177		phrog_5978	VOG01532	COG:COG3177	224	3.3e-25	84.6		:
MFIC01000010.1_3												Hypothetical
MFIC01000010.1_4												Hypothetical
MFIC01000010.1_5		K07002	COG3545				COG:COG3545	191	8.3e-29	96.0		YdeN:
MFIC01000010.1_6		K19064	COG1748				COG:COG1748	399	2.9e-41	136.7		Lys9:Lysine biosynthesis
MFIC01000010.1_7	K15916	K15916	COG0166				FOAM:K15916	344	1.1e-87	290.1	5.3.1.9 5.3.1.8	pgi-pmi; glucose/mannose-6-phosphate isomerase
MFIC01000010.1_8		K03892	COG0640		phrog_11214		COG:COG0640	88	9.3e-21	70.6		ArsR:
MFIC01000010.1_9		K19224	COG0791		phrog_12508	VOG00051	KEGG:K19224	160	5.3e-34	113.8	3.4.-.-	lytE, cwlF; peptidoglycan DL-endopeptidase LytE
MFIC01000010.1_10		K01889	COG0016		phrog_19793, phrog_21682	VOG21380	KEGG:K01889	377	1.1e-77	258.0	6.1.1.20	FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain
MFIC01000010.1_11												Hypothetical
MFIC01000010.1_12		K19304	COG0739		phrog_6700	VOG00137	COG:COG0739	142	3.5e-27	91.1		NlpD:
MFIC01000010.1_13												Hypothetical
MFIC01000010.1_14		K01358	COG0740		phrog_94	VOG07465	COG:COG0740	209	2.5e-34	114.9		ClpP:
MFIC01000010.1_15		K01358	COG0740		phrog_94	VOG07465	COG:COG0740	194	2.4e-24	82.2		ClpP:
MFIC01000010.1_16												Hypothetical
MFIC01000010.1_17		K07263	COG0612			VOG03172	COG:COG0612	415	4.3e-79	262.4		PqqL:
MFIC01000010.1_18		K03701	COG0178		phrog_21263	VOG06047, VOG06047	COG:COG0178	963	0	1565.7		UvrA:
MFIC01000010.1_19												Hypothetical
MFIC01000010.1_20		K02616	COG3327				COG:COG3327	191	6.1e-17	57.1		PaaX:
MFIC01000010.1_21			COG1572, COG3409				COG:COG1572	1395	5.6e-24	60.8		:
MFIC01000010.1_22	K00134	K00134	COG0057		phrog_21942		COG:COG0057	324	4.9e-141	466.9		GapA:Glycolysis
MFIC01000010.1_23												Hypothetical
MFIC01000010.1_24												Hypothetical
MFIC01000010.1_25												Hypothetical
MFIC01000010.1_26												Hypothetical
MFIC01000010.1_27												Hypothetical
MFIC01000010.1_28												Hypothetical
MFIC01000010.1_29			COG0057				COG:COG0057	33	9.7e-08	27.1		GapA:Glycolysis
MFIC01000010.1_30												Hypothetical
MFIC01000010.1_31	K01808	K01808	COG0698			VOG00933	COG:COG0698	148	1.2e-64	214.5		RpiB:Pentose phosphate pathway
MFIC01000010.1_32	K01783	K01783	COG0036				COG:COG0036	212	1.8e-63	211.1		Rpe:Pentose phosphate pathway
MFIC01000010.1_33	K00615	K00615	COG3959			VOG28530	COG:COG3959	287	1.5e-129	428.5		TktA1:
MFIC01000010.1_34	K00615	K00615	COG3958			VOG28529	COG:COG3958	341	1.4e-139	460.5		TktA2:
MFIC01000010.1_35		K18478	COG0524		phrog_15334		COG:COG0524	330	9.4e-56	185.0		RbsK:Glycolysis
MFIC01000010.1_36	K08302	K08302	COG0191		phrog_32062		COG:COG0191	295	3.2e-93	308.8		Fba:Glycolysis
MFIC01000010.1_37		K00015	COG1052		phrog_26092	VOG08908	COG:COG1052	327	3e-129	426.9		LdhA:Pyridoxal phosphate biosynthesis
MFIC01000010.1_38		K02897	COG1825				COG:COG1825	222	2.2e-68	226.0		RplY:Ribosome 50S subunit
MFIC01000010.1_39		K22719, K08305	COG3883	GH23			COG:COG3883	436	2e-21	72.6		CwlO1:
MFIC01000010.1_40		K02835	COG0216		phrog_19918	VOG01215	KEGG:K02835	315	2.8e-124	411.7		prfA, MTRF1, MRF1; peptide chain release factor 1
MFIC01000010.1_41		K02909	COG0254				COG:COG0254	86	1.2e-36	122.1		RpmE:Ribosome 50S subunit
MFIC01000010.1_42		K02967	COG0052				COG:COG0052	237	3.6e-79	261.9		RpsB:Ribosome 30S subunit
MFIC01000010.1_43		K02357	COG0264				COG:COG0264	196	3e-72	134.9		Tsf:Translation factors
MFIC01000010.1_44												Hypothetical
MFIC01000010.1_45												Hypothetical
MFIC01000010.1_46												Hypothetical
MFIC01000010.1_47	K03885	K03885	COG1252		phrog_6397		COG:COG1252	420	1.6e-113	375.9		Ndh:
MFIC01000010.1_48		K05685	COG0577		phrog_34218		COG:COG0577	404	1.9e-121	402.6		SalY:
MFIC01000010.1_49	K02003	K02003	COG1136		phrog_293	VOG02992	COG:COG1136	236	8.8e-108	355.9		LolD:
MFIC01000010.1_50		K02005	COG0845		phrog_13642, phrog_13642		KEGG:K02005	548	1e-70	233.5		ABC.CD.TX; HlyD family secretion protein
MFIC01000010.1_51												Hypothetical
MFIC01000010.1_52												Hypothetical
MFIC01000010.1_53												Hypothetical
MFIC01000010.1_54		K24073	COG1191		phrog_1740	VOG00158	KEGG:K24073	188	3e-36	120.8		cnrH; RNA polymerase sigma factor CnrH
MFIC01000010.1_55												Hypothetical
MFIC01000010.1_56												Hypothetical
MFIC01000010.1_57		K18424	COG1524				COG:COG1524	157	2.1e-20	68.6		AtaC:
MFIC01000010.1_58												Hypothetical
MFIC01000010.1_59					phrog_3206	VOG02245	PHROG:phrog_3206	118	6.7e-22	73.8		Avd protein of DGR
MFIC01000010.1_60												Hypothetical
MFIC01000010.1_61	K01448	K01448	COG0860		phrog_435		COG:COG0860	223	8.9e-41	135.8		AmiC:
MFIC01000010.1_62												Hypothetical
MFIC01000010.1_63												Hypothetical
MFIC01000010.1_64												Hypothetical
MFIC01000010.1_65												Hypothetical
MFIC01000011.1_1		K24119	COG2077		phrog_20402	VOG09969	KEGG:K24119	189	9.8e-75	247.1	1.11.1.26	ahpC; NADH-dependent peroxiredoxin subunit C
MFIC01000011.1_2		K06204	COG1734				COG:COG1734	119	3.2e-20	69.0		DksA:
MFIC01000011.1_3												Hypothetical
MFIC01000011.1_4		K15519			phrog_761	VOG00228	PHROG:phrog_761	206	3.4e-11	38.7		thymidylate kinase
MFIC01000011.1_5	K01519	K01519	COG0127			VOG02430	COG:COG0127	180	2.1e-47	157.8		RdgB:
MFIC01000011.1_6												Hypothetical
MFIC01000011.1_7												Hypothetical
MFIC01000011.1_8	K00962	K00962	COG1185				COG:COG1185	736	3.9e-299	989.8		Pnp:
MFIC01000011.1_9		K07339	COG1724		phrog_353		COG:COG1724	77	7e-23	77.3		YcfA:
MFIC01000011.1_10		K18843	COG1598		phrog_13047		COG:COG1598	75	1e-18	64.2		HicB:
MFIC01000011.1_11												Hypothetical
MFIC01000012.1_1				CBM50			CAZy:CBM50	484	3.2e-08	27.4		chitopentaose binding
MFIC01000012.1_2	K02558	K02558	COG0773				FOAM:K02558	453	8.1e-143	467.2	6.3.2.45	mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
MFIC01000012.1_3												Hypothetical
MFIC01000012.1_4												Hypothetical
MFIC01000012.1_5												Hypothetical
MFIC01000012.1_6		K07460	COG0792				COG:COG0792	123	3.2e-36	120.3		YraN:
MFIC01000012.1_7		K23499	COG1723				COG:COG1723	264	1e-50	168.1		Rmd1:
