	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_023254365.1_JALRLQ010000001.1_1	GCA_023254365.1	JALRLQ010000001.1	1	2	274	1	E															0
GCA_023254365.1_JALRLQ010000001.1_2	GCA_023254365.1	JALRLQ010000001.1	2	324	1778	1	D										Polysaccharide biosynthesis protein [PF13440.9]					0
GCA_023254365.1_JALRLQ010000001.1_3	GCA_023254365.1	JALRLQ010000001.1	3	1735	2772	-1	D										Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]; Glycosyl transferase 4-like domain [PF13579.9]					0
GCA_023254365.1_JALRLQ010000001.1_4	GCA_023254365.1	JALRLQ010000001.1	4	2843	3514	-1	C	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]								Ribulose-phosphate 3 epimerase family [PF00834.22]					0
GCA_023254365.1_JALRLQ010000001.1_5	GCA_023254365.1	JALRLQ010000001.1	5	3601	3963	1	C	K03671	thioredoxin 1								Thioredoxin [PF00085.23]; Redoxin [PF08534.13]; Thioredoxin-like [PF13899.9]; Thioredoxin-like [PF13905.9]; F plasmid transfer operon protein [PF13728.9]					0
GCA_023254365.1_JALRLQ010000001.1_6	GCA_023254365.1	JALRLQ010000001.1	6	3965	5593	-1	D										NB-ARC domain [PF00931.25]; AAA ATPase domain [PF13191.9]; Bacterial TniB protein [PF05621.14]; ATPase domain predominantly from Archaea [PF01637.21]					0
GCA_023254365.1_JALRLQ010000001.1_7	GCA_023254365.1	JALRLQ010000001.1	7	5644	9090	1	E															0
GCA_023254365.1_JALRLQ010000001.1_8	GCA_023254365.1	JALRLQ010000001.1	8	9148	11718	1	D										Intracellular proteinase inhibitor [PF12690.10]; Winged helix-turn-helix DNA-binding [PF13412.9]; Helix-turn-helix domain [PF12840.10]; Bacterial regulatory protein, arsR family [PF01022.23]					0
GCA_023254365.1_JALRLQ010000001.1_9	GCA_023254365.1	JALRLQ010000001.1	9	11816	13075	1	C	K01869	leucyl-tRNA synthetase [EC:6.1.1.4]								Leucyl-tRNA synthetase, Domain 2 [PF13603.9]; tRNA synthetases class I (I, L, M and V) [PF00133.25]; tRNA synthetases class I (M) [PF09334.14]; tRNA synthetases class I (C) catalytic domain [PF01406.22]					0
GCA_023254365.1_JALRLQ010000001.1_10	GCA_023254365.1	JALRLQ010000001.1	10	13282	14625	1	D										tRNA synthetases class I (I, L, M and V) [PF00133.25]; tRNA synthetases class I (M) [PF09334.14]; tRNA synthetases class I (C) catalytic domain [PF01406.22]; Anticodon-binding domain of tRNA ligase [PF08264.16]					0
GCA_023254365.1_JALRLQ010000001.1_11	GCA_023254365.1	JALRLQ010000001.1	11	14626	17364	-1	D										Thrombospondin type 3 repeat [PF02412.21]					0
GCA_023254365.1_JALRLQ010000001.1_12	GCA_023254365.1	JALRLQ010000001.1	12	17507	18424	1	D										Protein of unknown function TPD sequence-motif [PF14811.9]; PD-(D/E)XK nuclease superfamily [PF13366.9]					0
GCA_023254365.1_JALRLQ010000001.1_13	GCA_023254365.1	JALRLQ010000001.1	13	18411	19298	-1	E															0
GCA_023254365.1_JALRLQ010000001.1_14	GCA_023254365.1	JALRLQ010000001.1	14	19492	20439	-1	D										RNA polymerase Rpb3/RpoA insert domain [PF01000.29]; RNA polymerase Rpb3/Rpb11 dimerisation domain [PF01193.27]					0
GCA_023254365.1_JALRLQ010000001.1_15	GCA_023254365.1	JALRLQ010000001.1	15	20439	20822	-1	D										Ribosomal protein S11 [PF00411.22]					0
GCA_023254365.1_JALRLQ010000001.1_16	GCA_023254365.1	JALRLQ010000001.1	16	20822	21472	-1	E															0
GCA_023254365.1_JALRLQ010000001.1_17	GCA_023254365.1	JALRLQ010000001.1	17	21488	21994	-1	D										Ribosomal protein S13/S18 [PF00416.25]					0
GCA_023254365.1_JALRLQ010000001.1_18	GCA_023254365.1	JALRLQ010000001.1	18	22081	23346	-1	E															0
