	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319513_LBYI01000001.1_1	SAMN03319513	LBYI01000001.1	1	1	474	-1	E															0
SAMN03319513_LBYI01000001.1_2	SAMN03319513	LBYI01000001.1	2	535	909	1	D										Prokaryotic diacylglycerol kinase [PF01219.22]					0
SAMN03319513_LBYI01000001.1_3	SAMN03319513	LBYI01000001.1	3	974	1165	1	E															0
SAMN03319513_LBYI01000001.1_4	SAMN03319513	LBYI01000001.1	4	1218	1808	1	D										Secreted repeat of unknown function [PF03640.18]					0
SAMN03319513_LBYI01000001.1_5	SAMN03319513	LBYI01000001.1	5	1869	2279	1	C	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]								6,7-dimethyl-8-ribityllumazine synthase [PF00885.22]					0
SAMN03319513_LBYI01000001.1_6	SAMN03319513	LBYI01000001.1	6	2283	2648	1	D										Riboflavin kinase [PF01687.20]					0
SAMN03319513_LBYI01000001.1_7	SAMN03319513	LBYI01000001.1	7	2758	3159	1	C	K00793	riboflavin synthase [EC:2.5.1.9]								Lumazine binding domain [PF00677.20]					0
SAMN03319513_LBYI01000001.1_8	SAMN03319513	LBYI01000001.1	8	3213	3992	1	E															0
SAMN03319513_LBYI01000001.1_9	SAMN03319513	LBYI01000001.1	9	3996	4526	1	E															0
SAMN03319513_LBYI01000001.1_10	SAMN03319513	LBYI01000001.1	10	4591	5355	-1	C	K16267	zinc and cadmium transporter								ZIP Zinc transporter [PF02535.25]					0
SAMN03319513_LBYI01000001.1_11	SAMN03319513	LBYI01000001.1	11	5343	5765	-1	D										Ferric uptake regulator family [PF01475.22]					0
SAMN03319513_LBYI01000001.1_12	SAMN03319513	LBYI01000001.1	12	5881	6669	1	C	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]								Bacitracin resistance protein BacA [PF02673.21]					0
SAMN03319513_LBYI01000001.1_13	SAMN03319513	LBYI01000001.1	13	6726	7463	1	E															0
SAMN03319513_LBYI01000001.1_14	SAMN03319513	LBYI01000001.1	14	7465	7992	-1	D										Predicted membrane protein (DUF2231) [PF09990.12]					0
SAMN03319513_LBYI01000001.1_15	SAMN03319513	LBYI01000001.1	15	7994	8455	-1	D										Protein of unknown function (DUF1003) [PF06210.14]					0
SAMN03319513_LBYI01000001.1_16	SAMN03319513	LBYI01000001.1	16	8461	10113	-1	D										FAD linked oxidases, C-terminal domain [PF02913.22]					0
