locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
LFST01000033.1_1_116_355_-												Hypothetical
LFST01000033.1_1_322_582_+												Hypothetical
LFST01000033.1_1_633_851_+												Hypothetical
LFST01000033.1_1_1409_1795_+												Hypothetical
LFST01000033.1_1_1989_2636_-	K01519	K01519	COG0127			VOG02430	COG:COG0127	213	9.4e-74	245.3		RdgB; 
LFST01000033.1_1_2891_3652_-		K00989	COG0689				KEGG:K00989	253	1e-132	439.7	2.7.7.56	rph; ribonuclease PH
LFST01000033.1_1_3901_4413_-			COG4843				COG:COG4843	170	4.1e-62	205.6		YebE; 
LFST01000033.1_1_4590_5087_-		K23775	COG1846		phrog_11961	VOG01133	COG:COG1846	165	4.1e-42	141.6		MarR; 
LFST01000033.1_1_5183_5440_+												Hypothetical
LFST01000033.1_1_5680_6639_-		K05346	COG2390		phrog_351	VOG00158	COG:COG2390	319	2.3e-105	349.8		DeoR; 
LFST01000033.1_1_6924_7823_-	K02796	K02796	COG3716				COG:COG3716	299	1e-95	318.2		ManZ; 
LFST01000033.1_1_8014_9177_-		K19955	COG1979		phrog_6731		COG:COG1979	387	4.2e-167	553.0		YqdH; 
LFST01000033.1_1_9329_10177_-	K01624	K01624	COG0191		phrog_32062		COG:COG0191	282	8.3e-104	344.5		Fba; Glycolysis
LFST01000033.1_1_10221_11282_-		K00008	COG1063		phrog_2640	VOG09811	COG:COG1063	344	1.3e-89	297.4		Tdh; Non-phosphorylated Entner-Doudoroff pathway
LFST01000033.1_1_11323_11793_-		K17465	COG3444				COG:COG3444	156	2.9e-55	184.1		AgaB; 
LFST01000033.1_1_11820_12221_-	K02793	K02793	COG2893				COG:COG2893	133	3.3e-39	131.3		ManX; 
LFST01000033.1_1_12301_13365_-		K00008	COG1063		phrog_2640	VOG09811	COG:COG1063	354	7.2e-102	337.7		Tdh; Non-phosphorylated Entner-Doudoroff pathway
LFST01000033.1_1_13385_14233_-	K08302	K08302	COG0191		phrog_32062		COG:COG0191	282	8.1e-109	360.9		Fba; Glycolysis
LFST01000033.1_1_14237_14401_+												Hypothetical
LFST01000033.1_1_14408_15244_-	K02796	K02796	COG3716				COG:COG3716	248	3.7e-95	316.4		ManZ; 
LFST01000033.1_1_15244_15987_-		K17466	COG3715				COG:COG3715	247	1.2e-78	261.5		ManY; 
LFST01000033.1_1_16374_16841_-		K03664	COG0691		phrog_6791	VOG15158	KEGG:K03664	155	3.1e-72	239.3		smpB; SsrA-binding protein
LFST01000033.1_1_16958_17557_-		K06951	COG2316				COG:COG2316	199	8.3e-83	274.8		; 
LFST01000033.1_1_17637_19667_-		K15987	COG3808				COG:COG3808	676	1.8e-304	1008.6		OVP1; 
LFST01000033.1_1_19789_20016_-		K03075	COG1314				COG:COG1314	75	5.2e-22	75.3		SecG; 
LFST01000033.1_1_20140_21402_-	K01689	K01689	COG0148		phrog_35063		COG:COG0148	420	5.5e-213	703.8		Eno; Glycolysis
LFST01000033.1_1_21434_23155_-	K15633	K15633	COG0696				COG:COG0696	554	4.7e-241	797.8		GpmI; Glycolysis
LFST01000033.1_1_23127_23909_-	K01803	K01803	COG0149				COG:COG0149	260	1.2e-119	396.6		TpiA; Glycolysis
LFST01000033.1_1_23979_25163_-	K00927	K00927	COG0126				FOAM:K00927	394	3.6e-193	640.1	2.7.2.3	PGK, pgk; phosphoglycerate kinase
LFST01000033.1_1_25198_26226_-	K00134	K00134	COG0057		phrog_21942		COG:COG0057	342	2.3e-187	620.9		GapA; Glycolysis
LFST01000033.1_1_26302_28032_-	K08483	K08483	COG1080		phrog_18609	VOG01465	COG:COG1080	576	5.7e-261	865.0		PtsA; 
LFST01000033.1_1_28052_28327_-	K02784	K02784	COG1925				COG:COG1925	91	2.7e-37	125.2		PtsH; 
LFST01000033.1_1_28728_29492_-	K04486	K04486	COG1387				FOAM:K04486	254	9.3e-58	192.3	3.1.3.15	E3.1.3.15B; histidinol-phosphatase (PHP family)
LFST01000033.1_1_29604_30131_-		K07240	COG2059				COG:COG2059	175	2.8e-62	207.4		ChrA; 
LFST01000033.1_1_30176_30868_-		K07240	COG2059				COG:COG2059	230	3.8e-65	216.8		ChrA; 
LFST01000033.1_1_31000_32244_-		K03086	COG0568		phrog_351	VOG00158	KEGG:K03086	390	4.5e-174	577.1		rpoD; RNA polymerase primary sigma factor
LFST01000033.1_1_32241_34139_-	K02316	K02316	COG0358		phrog_6444	VOG02416	COG:COG0358	632	3e-173	574.7		DnaG; 
LFST01000033.1_1_34347_36998_-	K01006	K01006	COG0574		phrog_18609	VOG01465, VOG01465	FOAM:K01006	883	0	1410.0	2.7.9.1	ppdK; pyruvate, orthophosphate dikinase
LFST01000033.1_1_37000_37815_-		K09773	COG1806				KEGG:K09773	271	1.6e-107	356.2	2.7.4.28 2.7.11.33	ppsR; [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase
LFST01000033.1_1_37964_40135_-		K01879	COG0751				COG:COG0751	719	8.4e-230	761.1		GlyS; Aminoacyl-tRNA synthetases
LFST01000033.1_1_40132_40998_-		K14164	COG0752				COG:COG0752	288	1.3e-167	556.0		GlyQ; Aminoacyl-tRNA synthetases
LFST01000033.1_1_41111_41482_-			COG1308				COG:COG1308	123	4.5e-30	101.5		EGD2; 
