locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_CP073710.1_1												Hypothetical
NZ_CP073710.1_2	K01687	K01687	COG0129				FOAM:K01687	554	4.6e-260	862.4	4.2.1.9	ilvD; dihydroxy-acid dehydratase
NZ_CP073710.1_3	K07716	K07716	COG2198, COG5002, COG5809		phrog_20458	VOG00352	FOAM:K07716	617	6.7e-121	401.7	2.7.13.3	pleC; two-component system, cell cycle sensor histidine kinase PleC
NZ_CP073710.1_4		K04034	COG1031				COG:COG1031	605	5.4e-232	768.2		TM1601:
NZ_CP073710.1_5		K07027	COG0392				COG:COG0392	345	3.1e-62	207.5		AglD2:
NZ_CP073710.1_6		K16881	COG1208		phrog_3980, phrog_5353	VOG00785	KEGG:K16881	387	7.8e-136	451.0	2.7.7.13 5.4.2.8	K16881; mannose-1-phosphate guanylyltransferase / phosphomannomutase
NZ_CP073710.1_7			COG4085				COG:COG4085	127	5.1e-19	64.7		YhcR:
NZ_CP073710.1_8	K03775	K03775	COG1047				COG:COG1047	242	2.2e-48	161.5		SlpA:
NZ_CP073710.1_9			COG4827				COG:COG4827	225	3.2e-81	269.2		:
NZ_CP073710.1_10		K03561	COG0811				COG:COG0811	208	1.1e-30	104.4		TolQ:
NZ_CP073710.1_11			COG4744				COG:COG4744	120	2.4e-42	140.5		:
NZ_CP073710.1_12		K02230	COG1429				KEGG:K02230	1440	0	1207.5	6.6.1.2	cobN; cobaltochelatase CobN
NZ_CP073710.1_13	K00441	K00441	COG1035				COG:COG1035	341	5.5e-95	316.2		FrhB:
NZ_CP073710.1_14			COG4738				COG:COG4738	117	2.2e-46	153.6		:
NZ_CP073710.1_15		K16792	COG0065		phrog_17467		COG:COG0065	414	3.9e-202	670.5		LeuC:Isoleucine, leucine, valine biosynthesis
NZ_CP073710.1_16												Hypothetical
NZ_CP073710.1_17												Hypothetical
NZ_CP073710.1_18		K09121	COG1641				COG:COG1641	404	3e-155	515.1		LarC:
NZ_CP073710.1_19		K06898	COG1691		phrog_24096	VOG17877	KEGG:K06898	264	3.3e-95	316.9	2.5.1.143	larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase
NZ_CP073710.1_20		K19360, K19360, K15201	COG4995, COG2956	GT41			COG:COG4995	1232	4.9e-56	96.9		:
NZ_CP073710.1_21		K08303	COG0826		phrog_2895, phrog_2895		COG:COG0826	833	2e-158	524.0		RlhA:23S rRNA modification
NZ_CP073710.1_22		K06287	COG0424				COG:COG0424	196	6.9e-78	258.6		Maf:
NZ_CP073710.1_23			COG2343				COG:COG2343	95	8.2e-45	150.5		:
NZ_CP073710.1_24		K00158	COG0028		phrog_11199	VOG18554	KEGG:K00158	593	1.1e-185	615.1	1.2.3.3	E1.2.3.3, poxL; pyruvate oxidase
NZ_CP073710.1_25		K23886, K23886	COG3592				COG:COG3592	212	5.3e-92	306.1		YjdI:
NZ_CP073710.1_26		K03442	COG3264				KEGG:K03442	267	1e-87	291.5		mscS; small conductance mechanosensitive channel
NZ_CP073710.1_27		K23775	COG1846		phrog_11961	VOG01133	COG:COG1846	169	1.5e-24	84.4		MarR:
NZ_CP073710.1_28		K07003	COG1033		phrog_7301, phrog_7301		COG:COG1033	758	2.7e-181	601.6		MMPL:
NZ_CP073710.1_29			COG1361, COG1361				COG:COG1361	369	2.4e-52	117.3		MJ0795:
NZ_CP073710.1_30			COG1361				COG:COG1361	380	2.6e-69	157.3		MJ0795:
NZ_CP073710.1_31		K03242	COG5257		phrog_6880	VOG01129	COG:COG5257	411	4.1e-204	675.3		GCD11:Translation factors
NZ_CP073710.1_32		K07158	COG1412				COG:COG1412	122	1e-46	156.4		Fcf1:
NZ_CP073710.1_33	K03049	K03049	COG1095			VOG03013	COG:COG1095	190	1e-80	266.7		RPB7:RNA polymerase
NZ_CP073710.1_34	K03050	K03050	COG2093				FOAM:K03050	62	1.7e-28	95.3	2.7.7.6	rpoE2; DNA-directed RNA polymerase subunit E\"
NZ_CP073710.1_35		K09735	COG1909				COG:COG1909	194	4e-61	202.5		DPCK:
NZ_CP073710.1_36		K02974	COG2004				COG:COG2004	113	2e-41	138.2		RPS24A:Archaeal ribosomal proteins
NZ_CP073710.1_37		K02977	COG1998				COG:COG1998	50	1.9e-26	89.8		RPS27ae:Archaeal ribosomal proteins
NZ_CP073710.1_38		K22010	COG4753		phrog_731	VOG00352	KEGG:K22010	135	5.6e-52	174.2		pdtaR; two-component system, response regulator PdtaR
NZ_CP073710.1_39	K02486	K00936, K02486	COG3920		phrog_10912	VOG00352	COG:COG3920	840	6.1e-99	329.0		:
NZ_CP073710.1_40			COG4742				COG:COG4742	263	5.4e-92	305.4		:
NZ_CP073710.1_41	K16179	K16179	COG5012				FOAM:K16179	169	1.6e-82	273.0		mtbC; dimethylamine corrinoid protein
NZ_CP073710.1_42	K16178	K16178					FOAM:K16178	356	6.2e-202	668.2	2.1.1.249	mtbB; dimethylamine---corrinoid protein Co-methyltransferase
NZ_CP073710.1_43	K16178	K16178					FOAM:K16178	104	7.4e-53	176.7	2.1.1.249	mtbB; dimethylamine---corrinoid protein Co-methyltransferase
NZ_CP073710.1_44		K03294	COG0531				COG:COG0531	501	1.7e-75	251.4		PotE:
NZ_CP073710.1_45		K21084	COG3605				KEGG:K21084	299	5.5e-11	38.5	2.7.7.65	yegE; diguanylate cyclase
