	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_005773695.1_SXHM01000001.1_1	GCA_005773695.1	SXHM01000001.1	1	1	1005	1	C	K03553	recombination protein RecA								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]; AAA domain [PF13481.9]; DnaB-like helicase C terminal domain [PF03796.18]					0
GCA_005773695.1_SXHM01000001.1_2	GCA_005773695.1	SXHM01000001.1	2	1009	2085	1	D										Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.10]; Tetratricopeptide repeat [PF13429.9]; Tetratricopeptide repeat [PF00515.31]; Tetratricopeptide repeat [PF13432.9]					0
GCA_005773695.1_SXHM01000001.1_3	GCA_005773695.1	SXHM01000001.1	3	2110	3237	1	C	K12976	lipid A 3-O-deacylase [EC:3.1.1.-]								Lipid A 3-O-deacylase (PagL) [PF09411.13]					0
GCA_005773695.1_SXHM01000001.1_4	GCA_005773695.1	SXHM01000001.1	4	3240	4505	-1	C	K07315	phosphoserine phosphatase RsbU/P [EC:3.1.3.3]								Stage II sporulation protein E (SpoIIE) [PF07228.15]					0
GCA_005773695.1_SXHM01000001.1_5	GCA_005773695.1	SXHM01000001.1	5	4617	5549	-1	C	K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]								UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD [PF04613.17]; Hexapeptide repeat of succinyl-transferase [PF14602.9]					0
GCA_005773695.1_SXHM01000001.1_6	GCA_005773695.1	SXHM01000001.1	6	5579	6037	-1	C	K02356	elongation factor P								Elongation factor P, C-terminal [PF09285.14]; Elongation factor P (EF-P) OB domain [PF01132.23]; Elongation factor P (EF-P) KOW-like domain [PF08207.15]					0
GCA_005773695.1_SXHM01000002.1_1	GCA_005773695.1	SXHM01000002.1	1	1	720	1	D										Response regulator receiver domain [PF00072.27]; Transcriptional regulatory protein, C terminal [PF00486.31]					0
GCA_005773695.1_SXHM01000002.1_2	GCA_005773695.1	SXHM01000002.1	2	722	1510	-1	D										Enoyl-(Acyl carrier protein) reductase [PF13561.9]; short chain dehydrogenase [PF00106.28]					0
GCA_005773695.1_SXHM01000002.1_3	GCA_005773695.1	SXHM01000002.1	3	1642	2172	1	C	K00452	3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]								3-hydroxyanthranilic acid dioxygenase [PF06052.15]; Cupin [PF00190.25]; EutQ-like cupin domain [PF05899.15]; Auxin binding protein [PF02041.19]; AraC-like ligand binding domain [PF02311.22]					0
GCA_005773695.1_SXHM01000002.1_4	GCA_005773695.1	SXHM01000002.1	4	2176	3159	1	C	K03392	aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45]								Amidohydrolase [PF04909.17]					0
GCA_005773695.1_SXHM01000003.1_1	GCA_005773695.1	SXHM01000003.1	1	2	1306	-1	D										Lipase C-terminal domain [PF18067.4]; Lipase (class 2) [PF01674.21]; alpha/beta hydrolase fold [PF00561.23]					0
GCA_005773695.1_SXHM01000003.1_2	GCA_005773695.1	SXHM01000003.1	2	1352	3457	-1	C	K03655	ATP-dependent DNA helicase RecG [EC:5.6.2.4]								RecG wedge domain [PF17191.7]; ATP-dependent DNA helicase RecG, domain 3, C-terminal [PF19833.2]; DEAD/DEAH box helicase [PF00270.32]; Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]					0
