locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JAKAHT010000013.1_27_449_+												Hypothetical
JAKAHT010000013.1_457_1959_+		K02662	COG4972				COG:COG4972	500	4e-38	126.1		PilM; 
JAKAHT010000013.1_1969_2502_-		K01056	COG0193		phrog_30156		KEGG:K01056	177	9.7e-52	171.2	3.1.1.29	PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family
JAKAHT010000013.1_2530_3090_+		K03100	COG0681		phrog_15562		COG:COG0681	186	4.9e-67	221.3		LepB; 
JAKAHT010000013.1_3091_4374_+		K01892	COG0124			VOG02983	COG:COG0124	427	3.3e-86	284.3		HisS; Aminoacyl-tRNA synthetases
JAKAHT010000013.1_4406_4816_+		K02503	COG0537		phrog_19494	VOG09938	COG:COG0537	136	8.2e-55	181.4		HinT; 
JAKAHT010000013.1_5059_5520_+		K09117	COG1610		phrog_1460	VOG00720	COG:COG1610	153	1.3e-49	163.3		YqeY; 
JAKAHT010000013.1_5534_5959_+		K07042	COG0319				COG:COG0319	141	4.2e-28	92.9		YbeY; 16S rRNA modification
JAKAHT010000013.1_5944_7161_+		K03590	COG0849		phrog_691		COG:COG0849	405	6.7e-117	386.5		FtsA; 
JAKAHT010000013.1_7166_8422_+		K03531	COG0206			VOG02516	COG:COG0206	418	8.4e-142	468.0		FtsZ; 
JAKAHT010000013.1_8580_10832_+	K00527	K00527, K21636	COG1328		phrog_367, phrog_487	VOG19973, VOG00122	FOAM:K00527	750	1.4e-183	606.3	1.17.4.2	rtpR; ribonucleoside-triphosphate reductase (thioredoxin)
JAKAHT010000013.1_10986_11327_-												Hypothetical
JAKAHT010000013.1_11387_11548_+												Hypothetical
JAKAHT010000002.1_1_3_245_-												Hypothetical
JAKAHT010000002.1_1_293_2122_-		K06207	COG1217		phrog_6880	VOG33006	KEGG:K06207	609	5.4e-279	921.9		typA, bipA; GTP-binding protein
JAKAHT010000002.1_1_2206_3255_+		K15977, K16937	COG2259				KEGG:K15977	349	3e-08	28.2		K15977; putative oxidoreductase
JAKAHT010000002.1_1_3270_3749_-												Hypothetical
JAKAHT010000002.1_1_4120_5328_-		K03703, K03703	COG0322, COG0322		phrog_22664, phrog_22664	VOG01276	COG:COG0322	402	9.4e-144	302.5		UvrC; 
JAKAHT010000002.1_1_5509_6369_-		K07001	COG1752			VOG02417	COG:COG1752	286	1.9e-76	252.4		RssA; 
JAKAHT010000002.1_1_6423_8945_-		K03701, K03701	COG0178, COG0178		phrog_21263, phrog_21263	VOG06047, VOG06047	COG:COG0178	840	0	991.1		UvrA; 
JAKAHT010000002.1_1_9113_9439_-		K05808	COG1544		phrog_8990		COG:COG1544	108	2.4e-22	74.3		RaiA; 
JAKAHT010000002.1_1_9500_9949_-		K03702	COG0556		phrog_27849		KEGG:K03702	150	1.9e-63	209.6		uvrB; excinuclease ABC subunit B
JAKAHT010000002.1_2_2_1684_-		K03702	COG0556		phrog_27849	VOG00107, VOG00107	COG:COG0556	561	6.9e-286	945.0		UvrB; 
JAKAHT010000002.1_2_1701_3245_-		K08651	COG4935, COG1843		phrog_3677	VOG14942	KEGG:K08651	514	2.8e-76	251.9	3.4.21.66	E3.4.21.66; thermitase
JAKAHT010000002.1_2_3354_3908_-	K02626	K02626	COG1945				COG:COG1945	184	2e-78	259.2		PdaD; 
JAKAHT010000002.1_2_3939_4586_-	K15634	K15634	COG0406		phrog_12933	VOG01819	COG:COG0406	215	1.3e-49	164.1		PhoE; 
JAKAHT010000002.1_2_4787_5089_-		K13052	COG2919				KEGG:K13052	100	5.3e-11	37.7		divIC, divA; cell division protein DivIC
JAKAHT010000002.1_2_5133_7022_-		K03596	COG0481, COG5257		phrog_6880, phrog_6880, phrog_6880	VOG01129	KEGG:K03596	629	1.1e-229	759.0		lepA; GTP-binding protein LepA
JAKAHT010000002.1_2_7042_9141_-												Hypothetical
JAKAHT010000002.1_2_9134_10288_-	K12994	K12994		GT4	phrog_2170	VOG00164	FOAM:K12994	384	2.4e-51	169.1	2.4.1.349 2.4.1.-	wbdB, mtfB; O-antigen biosynthesis alpha-1,3-mannosyltransferase
JAKAHT010000002.1_2_10291_11388_-		K00754		GT4	phrog_2170	VOG17757	KEGG:K00754	365	6.7e-39	128.9	2.4.1.-	bshA; L-malate glycosyltransferase
JAKAHT010000002.1_2_11447_12046_-		K16566	COG2148				COG:COG2148	199	1.3e-71	236.8		WcaJ; 
JAKAHT010000002.1_2_12050_12724_-		K07056	COG0313				COG:COG0313	224	2.2e-89	294.7		RsmI; 16S rRNA modification
JAKAHT010000002.1_2_12728_12880_-												Hypothetical
JAKAHT010000002.1_2_12877_13845_-		K07082	COG1559				COG:COG1559	322	1.1e-84	279.7		MltG; 
JAKAHT010000002.1_2_13846_14100_-			COG4728				COG:COG4728	43	5.1e-20	67.2		; 
JAKAHT010000002.1_2_14090_14566_-		K17816	COG1051		phrog_1198	VOG00129	KEGG:K17816	158	2.1e-74	245.1	3.6.1.55 3.6.1.56	NUDT1, MTH1; 8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase
JAKAHT010000002.1_2_14575_17082_-		K03070	COG0653		phrog_32805, phrog_32805, phrog_32805, phrog_24700		COG:COG0653	835	0	1134.2		SecA; 
JAKAHT010000002.1_2_17368_17967_-		K03975	COG0586		phrog_33251		COG:COG0586	199	1.9e-64	213.1		DedA; 
JAKAHT010000002.1_2_17968_18612_-												Hypothetical
JAKAHT010000002.1_2_18609_19523_-		K09760	COG1322				COG:COG1322	304	7e-76	250.8		RmuC; 
JAKAHT010000002.1_2_20092_21399_-	K01929	K01929	COG0770				COG:COG0770	435	9.1e-114	375.9		MurF; Mureine biosynthesis
JAKAHT010000002.1_2_21402_22907_-	K03587	K03587	COG0768				FOAM:K03587	501	2.6e-136	450.1	3.4.16.4	ftsI; cell division protein FtsI (penicillin-binding protein 3)
JAKAHT010000002.1_2_22985_23296_-			COG4839				COG:COG4839	87	1.1e-09	33.3		FtsL2; 
JAKAHT010000002.1_2_23293_24177_-	K03438	K03438	COG0275				COG:COG0275	294	3.1e-111	367.1		RmsH; 16S rRNA modification
JAKAHT010000002.1_2_24179_24655_-		K03925	COG2001				COG:COG2001	158	5.3e-60	197.6		MraZ; 
JAKAHT010000002.1_2_24891_25643_-		K06402	COG1994				KEGG:K06402	250	2.5e-21	71.2	3.4.24.-	spoIVFB; stage IV sporulation protein FB
JAKAHT010000002.1_2_25750_26934_-												Hypothetical
JAKAHT010000002.1_2_27083_27454_-		K02935	COG0222		phrog_26927	VOG03989	COG:COG0222	123	2.5e-54	179.7		RplL; Ribosome 50S subunit
JAKAHT010000002.1_2_27479_27976_-		K02864	COG0244		phrog_31116		COG:COG0244	165	2.1e-41	137.7		RplJ; Ribosome 50S subunit
JAKAHT010000002.1_2_28207_29034_-		K02470	COG0187		phrog_543	VOG01293	KEGG:K02470	276	5.1e-144	476.0	5.6.2.2	gyrB; DNA gyrase subunit B
JAKAHT010000002.1_3_3_545_-		K02470	COG0187		phrog_543	VOG01293	KEGG:K02470	181	2.4e-80	265.5	5.6.2.2	gyrB; DNA gyrase subunit B
JAKAHT010000002.1_3_830_1078_+												Hypothetical
JAKAHT010000002.1_3_1075_2031_+		K22226	COG0535		phrog_1802	VOG00127	COG:COG0535	318	2.8e-51	170.0		SkfB; 
JAKAHT010000002.1_3_2053_2181_+												Hypothetical
JAKAHT010000002.1_3_2259_2792_+												Hypothetical
JAKAHT010000002.1_3_2928_4706_-		K06147	COG1132		phrog_2392	VOG02992	COG:COG1132	592	1.9e-190	629.6		MdlB; 
JAKAHT010000002.1_3_4761_6869_-		K01533	COG2216		phrog_12316	VOG20955, VOG20955, VOG20955	KEGG:K01533	702	1.2e-262	869.5	7.2.2.9	copB; P-type Cu2+ transporter
JAKAHT010000002.1_3_6935_7096_-												Hypothetical
JAKAHT010000014.1_114_1106_+		K05540	COG0042		phrog_23281		COG:COG0042	330	3.3e-89	294.1		DusA; tRNA modification
JAKAHT010000014.1_1193_1912_+	K03218	K03218	COG0566				COG:COG0566	239	2.8e-74	245.6		SpoU; tRNA modification
JAKAHT010000014.1_2010_2876_+	K06969	K06969	COG1092		phrog_26699		FOAM:K06969	288	1.2e-62	207.5	2.1.1.191	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase
JAKAHT010000014.1_2885_4009_-	K11693	K11693	COG2348				COG:COG2348	374	1.9e-72	239.3		FmhB; 
JAKAHT010000014.1_4079_4384_-		K02834	COG0858				COG:COG0858	101	6.3e-22	73.0		RbfA; 
JAKAHT010000014.1_4389_5807_-		K02519	COG0532		phrog_6880	VOG01129	COG:COG0532	472	3.1e-158	523.2		InfB; Translation factors
JAKAHT010000014.1_5881_6045_+												Hypothetical
JAKAHT010000014.1_6103_6573_+												Hypothetical
JAKAHT010000014.1_6665_6829_+												Hypothetical
JAKAHT010000014.1_7077_7562_-												Hypothetical
JAKAHT010000014.1_7598_8764_-		K01866	COG0162		phrog_9270	VOG03131	COG:COG0162	388	1.6e-128	423.9		TyrS; Aminoacyl-tRNA synthetases
JAKAHT010000014.1_8872_9456_-		K01358	COG0740		phrog_94	VOG07465	COG:COG0740	194	4.2e-106	350.2		ClpP; 
JAKAHT010000014.1_9458_9970_-												Hypothetical
JAKAHT010000014.1_10039_10626_+												Hypothetical
JAKAHT010000003.1_1_1_669_+		K04043	COG0443		phrog_22485	VOG03107	COG:COG0443	222	3.1e-72	239.1		DnaK; 
JAKAHT010000003.1_1_641_1702_+												Hypothetical
JAKAHT010000003.1_1_1713_2801_+		K03686	COG0484		phrog_14336	VOG00733	KEGG:K03686	362	1.8e-116	385.0		dnaJ; molecular chaperone DnaJ
JAKAHT010000003.1_1_2794_3921_+		K03601, K03601	COG1570, COG1570		phrog_9454	VOG10314	COG:COG1570	375	1.5e-94	272.0		XseA; 
JAKAHT010000003.1_1_3924_4133_+		K03602	COG1722				KEGG:K03602	69	1.6e-07	26.6	3.1.11.6	xseB; exodeoxyribonuclease VII small subunit
JAKAHT010000003.1_1_4136_4462_+		K15437	COG0143		phrog_8598		COG:COG0143	108	5.3e-45	148.5		MetG; Aminoacyl-tRNA synthetases
JAKAHT010000003.1_1_4462_4725_+						VOG03035	VOG:VOG03035	87	5.7e-13	43.7		sp|Q5UNU7|YL682_MIMIV Uncharacterized protein L682
JAKAHT010000003.1_1_4741_5016_+												Hypothetical
JAKAHT010000003.1_1_5184_6005_+		K03496	COG1192		phrog_164	VOG01428	COG:COG1192	273	1.2e-99	329.1		ParA; 
JAKAHT010000003.1_1_6302_7267_+		K03497	COG1475		phrog_4715	VOG02385	COG:COG1475	321	1.5e-82	273.3		Spo0J; 
JAKAHT010000003.1_1_7273_8382_-	K01139	K01139	COG0317, COG0317		phrog_4773		COG:COG0317	370	3.1e-124	385.3		SpoT; 
JAKAHT010000003.1_2_51_347_+		K04078	COG0234		phrog_3188	VOG00279	COG:COG0234	98	2.3e-33	109.8		GroES; 
JAKAHT010000003.1_2_367_2010_+		K04077	COG0459		phrog_5725	VOG10769	COG:COG0459	547	8.9e-211	696.1		GroEL; 
JAKAHT010000003.1_2_2032_3675_+	K03465	K03465	COG1351		phrog_36506	VOG27089	COG:COG1351	547	8.2e-38	75.6		ThyX; Thymidylate biosynthesis
JAKAHT010000003.1_2_3696_4241_+		K03744	COG1704		phrog_1383	VOG28631	COG:COG1704	181	4.3e-94	311.1		LemA; 
JAKAHT010000003.1_2_4241_5152_+		K03799	COG0501		phrog_23242		COG:COG0501	303	8.6e-96	316.6		HtpX; 
JAKAHT010000003.1_2_5149_5511_+												Hypothetical
JAKAHT010000003.1_2_5602_5823_-												Hypothetical
