	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001278.1_1	QGNH01001278.1	QGNH01001278.1	1	522	725	1	E																								0	False	F
QGNH01001278.1_2	QGNH01001278.1	QGNH01001278.1	2	758	1042	1	E																								0	False	F
QGNH01001278.1_3	QGNH01001278.1	QGNH01001278.1	3	1127	1513	1	E																								0	False	F
QGNH01001278.1_4	QGNH01001278.1	QGNH01001278.1	4	1589	1840	1	E																								0	False	F
QGNH01001278.1_5	QGNH01001278.1	QGNH01001278.1	5	1844	2746	1	D			YP_003344840.1	YP_003344840.1 Sak4-like ssDNA annealing protein [Aggregatibacter phage S1249]	False	0.449	238.0	1.321e-68								AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	F
QGNH01001278.1_6	QGNH01001278.1	QGNH01001278.1	6	2721	3350	1	E			NP_852728.1	NP_852728.1 hypothetical protein Aaphi23p06 [Haemophilus phage Aaphi23]	False	0.273	79.0	1.983e-15													VOG32718	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001278.1_7	QGNH01001278.1	QGNH01001278.1	7	3354	3614	1	E																								0	False	F
QGNH01001278.1_8	QGNH01001278.1	QGNH01001278.1	8	3617	3937	1	E																								0	False	F
QGNH01001278.1_9	QGNH01001278.1	QGNH01001278.1	9	3949	4083	1	E																								0	False	F
QGNH01001278.1_10	QGNH01001278.1	QGNH01001278.1	10	4047	4268	1	E																								0	False	F
QGNH01001278.1_11	QGNH01001278.1	QGNH01001278.1	11	4279	4704	1	E																								0	False	F
QGNH01001278.1_12	QGNH01001278.1	QGNH01001278.1	12	4701	5174	1	D																Homeodomain-like domain [PF13565.9]								0	False	F
QGNH01001278.1_13	QGNH01001278.1	QGNH01001278.1	13	5318	5557	1	E																								0	False	
QGNH01001278.1_14	QGNH01001278.1	QGNH01001278.1	14	5554	5703	1	E																								0	False	
QGNH01001278.1_15	QGNH01001278.1	QGNH01001278.1	15	5708	5956	1	E																								0	False	
QGNH01001278.1_16	QGNH01001278.1	QGNH01001278.1	16	5968	6168	1	D			YP_009187462.1	YP_009187462.1 immunity to superinfection [Pseudomonas phage YMC11/02/R656]	False	0.512	63.0	2.292e-12								Superinfection immunity protein [PF14373.9]					VOG04694	sp|P08986|BIMM_BPT4 Immunity protein; Xh	Xh	0	False	
QGNH01001278.1_17	QGNH01001278.1	QGNH01001278.1	17	6347	6574	1	D																Winged helix-turn-helix DNA-binding [PF13412.9]; MarR family [PF01047.25]								0	False	
QGNH01001278.1_18	QGNH01001278.1	QGNH01001278.1	18	6759	7586	1	D																Family of unknown function (DUF6291) [PF19808.2]								0	False	
QGNH01001278.1_19	QGNH01001278.1	QGNH01001278.1	19	7583	8449	1	D																DnaB-like helicase C terminal domain [PF03796.18]; KaiC [PF06745.16]; AAA domain [PF13481.9]; Rad51 [PF08423.14]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01001278.1_20	QGNH01001278.1	QGNH01001278.1	20	8609	9358	1	C	K07741	anti-repressor protein	NP_852738.1	NP_852738.1 anti-repressor Ant [Haemophilus phage Aaphi23]	False	0.543	110.0	1.632e-25								AntA/AntB antirepressor [PF08346.15]					VOG00291	sp|P44193|Y1422_HAEIN Uncharacterized protein HI_1422; Xu	Xu	0	False	
QGNH01001278.1_21	QGNH01001278.1	QGNH01001278.1	21	9408	10319	1	E																								0	False	
QGNH01001278.1_22	QGNH01001278.1	QGNH01001278.1	22	10319	10507	1	E																								0	False	
QGNH01001278.1_23	QGNH01001278.1	QGNH01001278.1	23	10587	10781	1	E																								0	False	
QGNH01001278.1_24	QGNH01001278.1	QGNH01001278.1	24	10856	11038	1	E																								0	False	
QGNH01001278.1_25	QGNH01001278.1	QGNH01001278.1	25	11206	11664	1	D			YP_010107565.1	YP_010107565.1 polynucleotide kinase [Streptomyces phage Bmoc]	False	0.382	96.0	2.562e-22								HAD superfamily, subfamily IIIB (Acid phosphatase) [PF03767.17]					VOG00375	sp|P06855|KIPN_BPT4 Polynucleotide kinase; XhXp	Xp;Xh	0	False	
QGNH01001278.1_26	QGNH01001278.1	QGNH01001278.1	26	11829	12221	1	E			YP_002128518.1	YP_002128518.1 hypothetical protein phiPLPE_84 [Iodobacter phage PhiPLPE]	False	0.403	64.0	1.273e-11																0	False	
QGNH01001278.1_27	QGNH01001278.1	QGNH01001278.1	27	12261	12509	1	E																								0	False	
QGNH01001278.1_28	QGNH01001278.1	QGNH01001278.1	28	12533	12772	1	E																								0	False	
QGNH01001278.1_29	QGNH01001278.1	QGNH01001278.1	29	12782	13297	1	E																								0	False	
QGNH01001278.1_30	QGNH01001278.1	QGNH01001278.1	30	13326	13556	1	E																								0	False	
QGNH01001278.1_31	QGNH01001278.1	QGNH01001278.1	31	13553	14122	1	C	K03791	putative chitinase	YP_009193624.1	YP_009193624.1 endolysin [Mannheimia phage vB_MhS_587AP2]	False	0.466	149.0	7.672e-40								Chitinase class I [PF00182.22]	GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); [reducing end] chitinase (EC 3.2.1.201)	3.2.1.14,3.2.1.17	GH19.hmm				0	False	
QGNH01001278.1_32	QGNH01001278.1	QGNH01001278.1	32	14232	14813	1	D			YP_010649830.1	YP_010649830.1 transcriptional regulator [Vibrio phage vB_VpP_BT-1011]	False	0.504	183.0	1.178e-51								KilA-N domain [PF04383.16]					VOG10588	REFSEQ amidase; Xu	Xu	0	False	
QGNH01001278.1_33	QGNH01001278.1	QGNH01001278.1	33	14835	15332	1	E																								0	False	
