	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_003663225.1_QMZP01000001.1_1	GCA_003663225.1	QMZP01000001.1	1	790	1527	1	E															0
GCA_003663225.1_QMZP01000001.1_2	GCA_003663225.1	QMZP01000001.1	2	1505	3049	-1	D										Sigma-70 region 3 [PF04539.19]					0
GCA_003663225.1_QMZP01000001.1_3	GCA_003663225.1	QMZP01000001.1	3	3053	3580	-1	E															0
GCA_003663225.1_QMZP01000001.1_4	GCA_003663225.1	QMZP01000001.1	4	3643	4770	-1	C	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]								tRNA synthetases class I (W and Y) [PF00579.28]					0
GCA_003663225.1_QMZP01000001.1_5	GCA_003663225.1	QMZP01000001.1	5	4963	5559	1	E															0
GCA_003663225.1_QMZP01000001.1_6	GCA_003663225.1	QMZP01000001.1	6	5601	6440	1	D										Nucleotidyl transferase [PF00483.26]; MobA-like NTP transferase domain [PF12804.10]					0
GCA_003663225.1_QMZP01000001.1_7	GCA_003663225.1	QMZP01000001.1	7	6480	7037	1	D										3,4-dihydroxy-2-butanone 4-phosphate synthase [PF00926.22]					0
GCA_003663225.1_QMZP01000001.1_8	GCA_003663225.1	QMZP01000001.1	8	7056	7436	1	D										DnaJ domain [PF00226.34]					0
GCA_003663225.1_QMZP01000001.1_9	GCA_003663225.1	QMZP01000001.1	9	7657	8235	1	C	K21929	uracil-DNA glycosylase [EC:3.2.2.27]								Uracil DNA glycosylase superfamily [PF03167.22]					0
GCA_003663225.1_QMZP01000001.1_10	GCA_003663225.1	QMZP01000001.1	10	8269	9570	1	D										Pyridine nucleotide-disulphide oxidoreductase [PF07992.17]; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain [PF02852.25]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.30]; L-lysine 6-monooxygenase/L-ornithine 5-monooxygenase [PF13434.9]					0
