locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_JAKZGD010000001.1_152_592_+												Hypothetical
NZ_JAKZGD010000001.1_620_931_+		K21442			phrog_9049	VOG00607	KEGG:K21442	103	1.6e-15	54.4		ANKRD54; ankyrin repeat domain-containing protein 54
NZ_JAKZGD010000001.1_1018_1218_-												Hypothetical
NZ_JAKZGD010000001.1_1225_1920_-												Hypothetical
NZ_JAKZGD010000001.1_2053_3501_+		K19266	COG1012		phrog_15577		COG:COG1012	482	1e-141	471.2		AdhE; Proline degradation
NZ_JAKZGD010000001.1_3501_4070_+		K09974	COG3738				KEGG:K09974	189	7.3e-80	265.3		K09974; uncharacterized protein
NZ_JAKZGD010000001.1_4121_4375_-												Hypothetical
NZ_JAKZGD010000001.1_4439_5917_+		K03308	COG0733				KEGG:K03308	492	2e-159	529.7		TC.NSS; neurotransmitter:Na+ symporter, NSS family
NZ_JAKZGD010000001.1_5928_6071_+												Hypothetical
NZ_JAKZGD010000001.1_6113_7402_-	K03500	K03500	COG0144				COG:COG0144	401	2e-137	457.2		RsmB; 16S rRNA modification
NZ_JAKZGD010000001.1_7399_8388_-		K00604	COG0223		phrog_9240	VOG03147	COG:COG0223	329	1.6e-127	424.0		Fmt; 
NZ_JAKZGD010000001.1_8572_8760_+												Hypothetical
NZ_JAKZGD010000001.1_8970_10799_+	K01687	K01687	COG0129				FOAM:K01687	609	6.6e-285	945.0	4.2.1.9	ilvD; dihydroxy-acid dehydratase
NZ_JAKZGD010000001.1_10964_12250_+			COG3917				COG:COG3917	428	1.9e-12	37.8		NahD; 
NZ_JAKZGD010000001.1_12317_12724_+												Hypothetical
NZ_JAKZGD010000001.1_12770_14065_-		K09016	COG2233		phrog_20031		KEGG:K09016	431	5.3e-216	714.9		rutG; putative pyrimidine permease RutG
NZ_JAKZGD010000001.1_14360_17041_-	K01595	K01595	COG2352				FOAM:K01595	893	0	1096.9	4.1.1.31	ppc; phosphoenolpyruvate carboxylase
NZ_JAKZGD010000001.1_17126_17749_-		K18301	COG3226		phrog_25642		KEGG:K18301	207	2.7e-50	169.1		mexL; TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor
NZ_JAKZGD010000001.1_17902_19002_+		K18302	COG0845		phrog_13642, phrog_13642		KEGG:K18302	366	3.5e-132	439.1		mexJ; membrane fusion protein, multidrug efflux system
NZ_JAKZGD010000001.1_19005_22133_+		K18303	COG0841		phrog_7301		KEGG:K18303	1042	0	1472.0		mexK; multidrug efflux pump
NZ_JAKZGD010000001.1_22266_22643_+												Hypothetical
NZ_JAKZGD010000001.1_22789_23904_+		K03686	COG0484		phrog_14336	VOG00733	KEGG:K03686	371	2.4e-150	499.3		dnaJ; molecular chaperone DnaJ
NZ_JAKZGD010000001.1_24018_24839_+	K00215	K00215	COG0289				COG:COG0289	273	1.5e-112	373.1		DapB; Lysine biosynthesis
NZ_JAKZGD010000001.1_24854_25579_+		K24141	COG2867				KEGG:K24141	241	1.7e-12	44.4		STARD7; StAR-related lipid transfer protein 7, mitochondrial
NZ_JAKZGD010000001.1_25644_28484_-		K21429					KEGG:K21429	946	4.2e-179	594.3		impA; immunomodulating metalloprotease
NZ_JAKZGD010000001.1_28780_29172_-												Hypothetical
NZ_JAKZGD010000001.1_29263_30693_+		K18907	COG1167		phrog_5879, phrog_9285		COG:COG1167	476	2e-127	423.4		ARO8; Lysine biosynthesis
NZ_JAKZGD010000001.1_30870_31016_+												Hypothetical
NZ_JAKZGD010000001.1_31291_31680_-												Hypothetical
