locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_NWUW01000001.1_1												Hypothetical
NZ_NWUW01000001.1_2		K01872	COG0013		phrog_28604	VOG21387	COG:COG0013	881	0	1254.5		AlaS:Aminoacyl-tRNA synthetases
NZ_NWUW01000001.1_3			COG4472				COG:COG4472	89	1.9e-41	138.5		:
NZ_NWUW01000001.1_4		K07447	COG0816				COG:COG0816	138	2.3e-63	211.7		YqgF:
NZ_NWUW01000001.1_5			COG3906				COG:COG3906	93	4.6e-35	120.1		YrzB:
NZ_NWUW01000001.1_6		K07082	COG1559				COG:COG1559	357	4e-119	396.7		MltG:
NZ_NWUW01000001.1_7	K00588	K00588	COG4122		phrog_15516	VOG24845	COG:COG4122	214	4.5e-68	228.2		TrmR:tRNA modification
NZ_NWUW01000001.1_8		K08303	COG0826		phrog_2895, phrog_2895		COG:COG0826	310	1.2e-106	355.9		RlhA:23S rRNA modification
NZ_NWUW01000001.1_9		K08303	COG0826		phrog_2895, phrog_2895		COG:COG0826	427	2.1e-153	510.4		RlhA:23S rRNA modification
NZ_NWUW01000001.1_10	K00876	K00876	COG0572			VOG01544	COG:COG0572	213	2.3e-100	334.8		Udk:Pyrimidine salvage
NZ_NWUW01000001.1_11		K03624	COG0782				COG:COG0782	159	3.6e-69	231.8		GreA:
NZ_NWUW01000001.1_12		K21468	COG0768				KEGG:K21468	585	1.5e-218	725.3		pbpI; penicillin-binding protein 4B
NZ_NWUW01000001.1_13												Hypothetical
NZ_NWUW01000001.1_14												Hypothetical
NZ_NWUW01000001.1_15		K17462	COG4106		phrog_4752	VOG04894	KEGG:K17462	213	4.7e-68	228.5	2.1.1.-	yrrT; putative AdoMet-dependent methyltransferase
NZ_NWUW01000001.1_16	K01243	K01243	COG0775				COG:COG0775	232	3.2e-100	334.1		MtnN:Menaquinone biosynthesis
NZ_NWUW01000001.1_17		K17216	COG0031		phrog_11528	VOG21226	KEGG:K17216	308	1.8e-153	508.1	2.5.1.134	mccA; cystathionine beta-synthase (O-acetyl-L-serine)
NZ_NWUW01000001.1_18		K17217	COG0626		phrog_12787	VOG15756	KEGG:K17217	378	2.6e-197	653.2	4.4.1.1 4.4.1.2	mccB; cystathionine gamma-lyase / homocysteine desulfhydrase
NZ_NWUW01000001.1_19	K04072	K04072	COG1454		phrog_15577, phrog_6731		FOAM:K04072	868	0	1437.6	1.2.1.10 1.1.1.1	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase
NZ_NWUW01000001.1_20												Hypothetical
NZ_NWUW01000001.1_21		K25113	COG0614				COG:COG0614	316	1.1e-69	234.0		FepB:
NZ_NWUW01000001.1_22		K25027	COG0609		phrog_12197		COG:COG0609	343	4.5e-119	396.2		FepD:
NZ_NWUW01000001.1_23		K23188	COG1120		phrog_293	VOG06047	COG:COG1120	273	3.8e-122	407.5		FepC:
NZ_NWUW01000001.1_24		K19044					KEGG:K19044	132	1e-06	25.8	2.3.2.27	XBAT32_33; E3 ubiquitin-protein ligase XBAT32/33
NZ_NWUW01000001.1_25		K03790	COG1670		phrog_1249		COG:COG1670	169	1.4e-37	128.2		RimL:
NZ_NWUW01000001.1_26		K22450	COG0456			VOG00123	KEGG:K22450	153	3.9e-20	70.9	2.3.1.87	SNAT; aralkylamine N-acetyltransferase
NZ_NWUW01000001.1_27		K17865	COG2030				KEGG:K17865	126	2.3e-22	77.7	4.2.1.55	croR; 3-hydroxybutyryl-CoA dehydratase
NZ_NWUW01000001.1_28		K23779	COG3837		phrog_8	VOG00002	KEGG:K23779	182	6.7e-25	86.4		sutR; XRE family transcriptional regulator, regulator of sulfur utilization
NZ_NWUW01000001.1_29		K15977	COG2259		phrog_4606	VOG15576	COG:COG2259	135	4.2e-36	123.5		DoxX:
NZ_NWUW01000001.1_30		K07104	COG2514				KEGG:K07104	286	3.3e-101	337.2	1.13.11.2	catE; catechol 2,3-dioxygenase
NZ_NWUW01000001.1_31		K01724	COG2154				COG:COG2154	105	2.3e-32	110.4		PhhB:
NZ_NWUW01000001.1_32	K00500	K00500	COG3186				COG:COG3186	585	2.1e-120	400.6		PhhA:
NZ_NWUW01000001.1_33		K03641	COG0823				COG:COG0823	413	1.4e-25	68.7		TolB:
NZ_NWUW01000001.1_34												Hypothetical
NZ_NWUW01000001.1_35												Hypothetical
NZ_NWUW01000001.1_36	K15634	K15634	COG0406		phrog_12933	VOG01819	COG:COG0406	197	1.1e-15	53.6		PhoE:
NZ_NWUW01000001.1_37												Hypothetical
NZ_NWUW01000001.1_38		K16937	COG2259				KEGG:K16937	167	1.9e-38	130.6	1.8.5.2	doxD; thiosulfate dehydrogenase (quinone) large subunit
NZ_NWUW01000001.1_39	K05714	K05714	COG2267	CE1	phrog_789	VOG00261	FOAM:K05714	295	2.3e-46	156.6	3.7.1.14	mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase
NZ_NWUW01000001.1_40	K00619	K00619	COG2153		phrog_1249	VOG00123	COG:COG2153	278	2.1e-16	58.3		ElaA:
NZ_NWUW01000001.1_41		K23984	COG1785				COG:COG1785	462	7.9e-172	572.1		PhoA:Folate biosynthesis
NZ_NWUW01000001.1_42												Hypothetical
NZ_NWUW01000001.1_43	K07816	K07816	COG2357		phrog_4773		COG:COG2357	217	8.8e-90	300.1		YjbM:
NZ_NWUW01000001.1_44		K15976	COG0778		phrog_18935		KEGG:K15976	208	1.2e-99	330.2	1.-.-.-	K15976; putative NAD(P)H nitroreductase
NZ_NWUW01000001.1_45		K02913	COG0267				COG:COG0267	50	9.6e-26	88.1		RpmG:Ribosome 50S subunit
NZ_NWUW01000001.1_46		K01400	COG3227, COG3227				KEGG:K01400	498	9.1e-17	43.7	3.4.24.28	nprE; bacillolysin
NZ_NWUW01000001.1_47												Hypothetical
NZ_NWUW01000001.1_48		K03091	COG5814		phrog_351	VOG00158	COG:COG5814	238	3e-114	378.2		SigK:
NZ_NWUW01000001.1_49		K01613	COG0688		phrog_12670	VOG13932	KEGG:K01613	263	2.9e-67	225.9	4.1.1.65	psd, PISD; phosphatidylserine decarboxylase
NZ_NWUW01000001.1_50		K06371	COG5851				COG:COG5851	52	1.5e-22	77.1		Sda:
NZ_NWUW01000001.1_51		K07015	COG2179		phrog_8468	VOG00933	KEGG:K07015	171	2.8e-80	267.8		K07015; uncharacterized protein
NZ_NWUW01000001.1_52		K06948	COG1161				KEGG:K06948	369	7.8e-161	533.5		yqeH; 30S ribosome assembly GTPase
NZ_NWUW01000001.1_53	K00014	K00014	COG0169				COG:COG0169	278	3.6e-123	410.9		AroE:Aromatic amino acid biosynthesis
NZ_NWUW01000001.1_54		K07574	COG1534				COG:COG1534	98	6e-49	165.2		YhbY:
NZ_NWUW01000001.1_55		K00969	COG1057			VOG04349	COG:COG1057	190	1.3e-87	293.5		NadD:NAD biosynthesis
NZ_NWUW01000001.1_56		K06950	COG1713				COG:COG1713	190	8.3e-86	286.5		YqeK:
NZ_NWUW01000001.1_57		K09710	COG0799				COG:COG0799	119	5.7e-54	181.2		RsfS:
NZ_NWUW01000001.1_58		K18896	COG4976		phrog_4752	VOG17504	COG:COG4976	250	7.5e-43	145.8		:
NZ_NWUW01000001.1_59		K02239	COG0345				KEGG:K02239	276	1.1e-126	419.8		comER; competence protein ComER
NZ_NWUW01000001.1_60		K02237	COG1555			VOG05640	KEGG:K02237	200	8.5e-49	164.8		comEA; competence protein ComEA
NZ_NWUW01000001.1_61	K01493	K01493	COG2131		phrog_174	VOG04494	COG:COG2131	186	1.8e-77	259.7		ComEB:
NZ_NWUW01000001.1_62		K02238	COG2333		phrog_14556	VOG04183	COG:COG2333	774	2.4e-206	685.7		ComEC:
NZ_NWUW01000001.1_63												Hypothetical
NZ_NWUW01000001.1_64	K02340	K02340	COG1466		phrog_20214	VOG36646	COG:COG1466	337	9.1e-109	362.6		HolA:
NZ_NWUW01000001.1_65		K02968	COG0268				COG:COG0268	86	6.7e-37	125.5		RpsT:Ribosome 30S subunit
NZ_NWUW01000001.1_66		K06012	COG5911				KEGG:K06012	368	3e-146	484.8	3.4.24.78	gpr; spore protease
NZ_NWUW01000001.1_67												Hypothetical
NZ_NWUW01000001.1_68		K03596	COG0481		phrog_6880	VOG01129	KEGG:K03596	608	0	1114.3		lepA; GTP-binding protein LepA
NZ_NWUW01000001.1_69			COG1733		phrog_11195		COG:COG1733	125	6.7e-51	172.1		HxlR:
NZ_NWUW01000001.1_70		K02495	COG0635			VOG17506	COG:COG0635	380	6.1e-148	491.6		HemN:Heme biosynthesis
NZ_NWUW01000001.1_71		K03705	COG1420				COG:COG1420	339	5.3e-125	415.7		HrcA:
NZ_NWUW01000001.1_72		K03687	COG0576		phrog_12942		COG:COG0576	189	2.3e-64	215.8		GrpE:
NZ_NWUW01000001.1_73		K04043	COG0443		phrog_22485	VOG03107, VOG03107	COG:COG0443	612	8.1e-278	922.1		DnaK:
NZ_NWUW01000001.1_74		K03686	COG0484		phrog_14336	VOG00733	KEGG:K03686	373	3.1e-157	523.0		dnaJ; molecular chaperone DnaJ
NZ_NWUW01000001.1_75	K02687	K02687	COG2264				COG:COG2264	313	3.6e-111	370.5		PrmA:
NZ_NWUW01000001.1_76	K09761	K09761	COG1385				COG:COG1385	250	2.7e-85	284.0		RsmE:16S rRNA modification
NZ_NWUW01000001.1_77		K18707	COG0621				KEGG:K18707	451	4.2e-178	592.1	2.8.4.5	mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
NZ_NWUW01000001.1_78		K02970	COG0828		phrog_21469	VOG04372	COG:COG0828	58	1.2e-25	87.5		RpsU:Ribosome 30S subunit
NZ_NWUW01000001.1_79		K09117	COG1610		phrog_1460	VOG00720	COG:COG1610	148	1.5e-57	192.5		YqeY:
