locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MNWK01000001.1_1_243_+												Hypothetical
MNWK01000001.1_251_508_+		K03624	COG0782				COG:COG0782	85	6.6e-18	60.2		GreA; 
MNWK01000001.1_588_2657_+		K01972	COG0272		phrog_3869	VOG07820	KEGG:K01972	689	1.4e-260	862.2	6.5.1.2	E6.5.1.2, ligA, ligB; DNA ligase (NAD+)
MNWK01000001.1_2683_2991_+		K02435	COG0721		phrog_37958		COG:COG0721	102	2.7e-31	104.3		GatC; Aminoacyl-tRNA synthetases
MNWK01000001.1_2995_4413_+		K02433	COG0154		phrog_29364		COG:COG0154	472	2.7e-178	589.9		GatA; Aminoacyl-tRNA synthetases
MNWK01000001.1_4416_5837_+		K02434, K02434	COG0064, COG0064				COG:COG0064	473	2.1e-180	538.1		GatB; Aminoacyl-tRNA synthetases
MNWK01000001.1_5824_6405_+												Hypothetical
MNWK01000002.1_85_984_+		K03074	COG0341				COG:COG0341	299	2e-95	315.0		SecF; 
MNWK01000002.1_1071_1493_+												Hypothetical
MNWK01000002.1_1655_2755_+		K03588	COG0772				COG:COG0772	366	3.3e-128	423.6		FtsW; 
MNWK01000002.1_2913_4097_+	K02563	K02563	COG0707	GT28			COG:COG0707	394	4.5e-106	350.3		MurG; Mureine biosynthesis
MNWK01000002.1_4228_5769_+		K09698	COG0008		phrog_35649	VOG04576	KEGG:K09698	513	3.6e-182	601.9	6.1.1.24	gltX; nondiscriminating glutamyl-tRNA synthetase
MNWK01000002.1_5769_7049_+		K22719	COG4942		phrog_6700	VOG00137, VOG07512	COG:COG4942	426	1.1e-53	178.1		EnvC; 
MNWK01000002.1_7192_7551_+												Hypothetical
MNWK01000002.1_7618_8364_+		K00059	COG4221		phrog_3142	VOG09790	KEGG:K00059	248	1.4e-63	210.3	1.1.1.100	fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase
MNWK01000002.1_8380_9525_+	K08325	K08325	COG1979		phrog_6731		COG:COG1979	381	3.2e-174	575.0		YqdH; 
MNWK01000002.1_9929_10114_-		K07482	COG2826		phrog_4646		COG:COG2826	62	2.5e-23	77.9		Tra8; 
