	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_900099645.1_NZ_FMTL01000001.1_1	GCF_900099645.1	NZ_FMTL01000001.1	1	108	443	-1	C	K09946	uncharacterized protein								Domain of unknown function (DUF1508) [PF07411.15]					0
GCF_900099645.1_NZ_FMTL01000001.1_2	GCF_900099645.1	NZ_FMTL01000001.1	2	862	1845	1	C	K05539	tRNA-dihydrouridine synthase A [EC:1.-.-.-]								Dihydrouridine synthase (Dus) [PF01207.20]; Dihydroorotate dehydrogenase [PF01180.24]					0
GCF_900099645.1_NZ_FMTL01000001.1_3	GCF_900099645.1	NZ_FMTL01000001.1	3	1887	2813	1	C	K00616	transaldolase [EC:2.2.1.2]								Transaldolase/Fructose-6-phosphate aldolase [PF00923.22]					0
GCF_900099645.1_NZ_FMTL01000001.1_4	GCF_900099645.1	NZ_FMTL01000001.1	4	2871	3365	-1	D										STAS domain [PF01740.24]					0
GCF_900099645.1_NZ_FMTL01000001.1_5	GCF_900099645.1	NZ_FMTL01000001.1	5	3362	4546	-1	C	K07315	phosphoserine phosphatase RsbU/P [EC:3.1.3.3]								Response regulator receiver domain [PF00072.27]; Stage II sporulation protein E (SpoIIE) [PF07228.15]					0
GCF_900099645.1_NZ_FMTL01000001.1_6	GCF_900099645.1	NZ_FMTL01000001.1	6	4765	5064	1	D										PilZ domain [PF07238.17]					0
GCF_900099645.1_NZ_FMTL01000001.1_7	GCF_900099645.1	NZ_FMTL01000001.1	7	5194	5895	-1	C	K04754	phospholipid-binding lipoprotein MlaA								MlaA lipoprotein [PF04333.16]					0
GCF_900099645.1_NZ_FMTL01000001.1_8	GCF_900099645.1	NZ_FMTL01000001.1	8	6129	6839	1	E															0
GCF_900099645.1_NZ_FMTL01000001.1_9	GCF_900099645.1	NZ_FMTL01000001.1	9	6981	7247	1	D										Domain of unknown function (DUF4404) [PF14357.9]					0
GCF_900099645.1_NZ_FMTL01000001.1_10	GCF_900099645.1	NZ_FMTL01000001.1	10	7296	8126	-1	C	K06879	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]								Nitrile reductase, 7-cyano-7-deazaguanine-reductase N-term [PF14819.9]; QueF-like protein [PF14489.9]					0
