	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_009787285.1_WRGH01000001.1_1	GCA_009787285.1	WRGH01000001.1	1	1	2520	1	C	K07277	outer membrane protein insertion porin family								Omp85 superfamily domain [PF01103.26]; Surface antigen variable number repeat [PF07244.18]					0
GCA_009787285.1_WRGH01000001.1_2	GCA_009787285.1	WRGH01000001.1	2	2529	3056	1	C	K06142	outer membrane protein													0
GCA_009787285.1_WRGH01000001.1_3	GCA_009787285.1	WRGH01000001.1	3	3063	5801	1	C	K03555	DNA mismatch repair protein MutS								MutS domain V [PF00488.24]; MutS domain III [PF05192.21]; MutS domain I [PF01624.23]; MutS family domain IV [PF05190.21]; MutS domain II [PF05188.20]					0
GCA_009787285.1_WRGH01000001.1_4	GCA_009787285.1	WRGH01000001.1	4	5856	6587	1	C	K02242	competence protein ComFC													1
GCA_009787285.1_WRGH01000001.1_5	GCA_009787285.1	WRGH01000001.1	5	6664	7941	-1	C	K02824	uracil permease								Permease family [PF00860.23]					0
GCA_009787285.1_WRGH01000001.1_6	GCA_009787285.1	WRGH01000001.1	6	8068	9396	1	C	K01466	allantoinase [EC:3.5.2.5]	MER0252506	M38	MER0252506 - family M38 non-peptidase homologues (Halopiger xanaduensis) [M38.UNW]#M38#{peptidase unit: 7-419}~source YP_004597527~	False	0.435	320.0	2.091e-94	Amidohydrolase family [PF01979.23]					0
GCA_009787285.1_WRGH01000001.1_7	GCA_009787285.1	WRGH01000001.1	7	9380	11059	-1	E															0
GCA_009787285.1_WRGH01000001.1_8	GCA_009787285.1	WRGH01000001.1	8	11106	13847	-1	D										Transcription elongation factor, GreA/GreB, C-term [PF01272.22]; Transcription elongation factor, N-terminal [PF03449.18]					0
GCA_009787285.1_WRGH01000001.1_9	GCA_009787285.1	WRGH01000001.1	9	13870	14805	-1	D										Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.10]					0
GCA_009787285.1_WRGH01000001.1_10	GCA_009787285.1	WRGH01000001.1	10	14876	15535	1	C	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]								Ribulose-phosphate 3 epimerase family [PF00834.22]					0
GCA_009787285.1_WRGH01000001.1_11	GCA_009787285.1	WRGH01000001.1	11	15507	16550	1	D										Outer membrane lipoprotein [PF13525.9]					0
GCA_009787285.1_WRGH01000001.1_12	GCA_009787285.1	WRGH01000001.1	12	16550	17527	1	E															0
GCA_009787285.1_WRGH01000001.1_13	GCA_009787285.1	WRGH01000001.1	13	17538	18653	1	E															0
GCA_009787285.1_WRGH01000001.1_14	GCA_009787285.1	WRGH01000001.1	14	18656	19114	1	C	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]								D-Tyr-tRNA(Tyr) deacylase [PF02580.19]					0
GCA_009787285.1_WRGH01000001.1_15	GCA_009787285.1	WRGH01000001.1	15	19219	20799	1	C	K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]								Carbohydrate kinase [PF01256.20]; YjeF-related protein N-terminus [PF03853.18]					0
GCA_009787285.1_WRGH01000001.1_16	GCA_009787285.1	WRGH01000001.1	16	20867	21967	-1	C	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]								N-terminal domain of ribose phosphate pyrophosphokinase [PF13793.9]; Phosphoribosyl synthetase-associated domain [PF14572.9]; Phosphoribosyl transferase domain [PF00156.30]					0
GCA_009787285.1_WRGH01000001.1_17	GCA_009787285.1	WRGH01000001.1	17	22181	23413	1	C	K03553	recombination protein RecA								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]; AAA domain [PF13481.9]					0
