	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319766_LCIB01000001.1_1	SAMN03319766	LCIB01000001.1	1	296	1009	-1	E															0
SAMN03319766_LCIB01000001.1_2	SAMN03319766	LCIB01000001.1	2	1046	3064	-1	E															0
SAMN03319766_LCIB01000001.1_3	SAMN03319766	LCIB01000001.1	3	3067	3588	-1	E															0
SAMN03319766_LCIB01000001.1_4	SAMN03319766	LCIB01000001.1	4	3670	7560	-1	E															0
SAMN03319766_LCIB01000001.1_5	SAMN03319766	LCIB01000001.1	5	7520	8101	-1	D										Collagen triple helix repeat (20 copies) [PF01391.21]					0
SAMN03319766_LCIB01000001.1_6	SAMN03319766	LCIB01000001.1	6	8098	8619	-1	E															0
SAMN03319766_LCIB01000001.1_7	SAMN03319766	LCIB01000001.1	7	8654	11386	-1	D										Collagen triple helix repeat (20 copies) [PF01391.21]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]; Herpes virus major outer envelope glycoprotein (BLLF1) [PF05109.16]					0
SAMN03319766_LCIB01000001.1_8	SAMN03319766	LCIB01000001.1	8	11941	12354	1	E															0
SAMN03319766_LCIB01000001.1_9	SAMN03319766	LCIB01000001.1	9	12340	13266	-1	E															0
SAMN03319766_LCIB01000001.1_10	SAMN03319766	LCIB01000001.1	10	13324	14334	-1	E															0
SAMN03319766_LCIB01000001.1_11	SAMN03319766	LCIB01000001.1	11	14343	15842	-1	E															0
SAMN03319766_LCIB01000001.1_12	SAMN03319766	LCIB01000001.1	12	15994	16833	1	C	K02616	phenylacetic acid degradation operon negative regulatory protein								PaaX-like protein C-terminal domain [PF08223.14]					0
SAMN03319766_LCIB01000001.1_13	SAMN03319766	LCIB01000001.1	13	16826	17647	-1	C	K02238	competence protein ComEC													0
SAMN03319766_LCIB01000001.1_14	SAMN03319766	LCIB01000001.1	14	17653	18516	-1	C	K02238	competence protein ComEC								Competence protein [PF03772.19]					0
SAMN03319766_LCIB01000001.1_15	SAMN03319766	LCIB01000001.1	15	18541	19197	-1	C	K02237	competence protein ComEA								Helix-hairpin-helix motif [PF12836.10]; SLBB domain [PF10531.12]; Photosystem II 12 kDa extrinsic protein (PsbU) [PF06514.14]					0
SAMN03319766_LCIB01000001.1_16	SAMN03319766	LCIB01000001.1	16	19486	20448	-1	E															0
SAMN03319766_LCIB01000001.1_17	SAMN03319766	LCIB01000001.1	17	20492	21217	-1	E															0
SAMN03319766_LCIB01000001.1_18	SAMN03319766	LCIB01000001.1	18	21219	21854	-1	E															0
