locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MNXR01000001.1_242_445_+												Hypothetical
MNXR01000001.1_606_1010_-												Hypothetical
MNXR01000001.1_1142_1492_+												Hypothetical
MNXR01000001.1_1495_2463_+		K25144	COG1131		phrog_293	VOG35465	COG:COG1131	322	1e-107	356.4		CcmA; 
MNXR01000001.1_2456_3136_+		K25143	COG0842				KEGG:K25143	226	2.3e-31	104.5		lnrM, sagH; linearmycin/streptolysin S transport system permease protein
MNXR01000001.1_3144_3536_+	K09694	K09694	COG0842				COG:COG0842	130	7.5e-31	102.6		YadH; 
MNXR01000001.1_3600_3728_+												Hypothetical
MNXR01000001.1_3808_4020_+												Hypothetical
MNXR01000001.1_4021_5529_+												Hypothetical
MNXR01000001.1_5538_6293_+												Hypothetical
MNXR01000001.1_6344_8800_+		K01869	COG0495		phrog_12710, phrog_12710	VOG02932, VOG02932	KEGG:K01869	818	0	1131.0	6.1.1.4	LARS, leuS; leucyl-tRNA synthetase
MNXR01000001.1_9057_9521_+		K03625	COG0781				KEGG:K03625	154	6.1e-46	152.6		nusB; transcription antitermination protein NusB
MNXR01000001.1_9523_10212_+		K03685	COG0571		phrog_28637	VOG03160	COG:COG0571	229	1.5e-95	315.6		Rnc; 
MNXR01000001.1_11007_11948_-	K07258	K07258	COG1686		phrog_5304		COG:COG1686	274	1.7e-80	266.4		DacC; 
MNXR01000001.1_11945_13324_-		K01876, K01876	COG0173, COG0173		phrog_19509, phrog_19509	VOG03103	COG:COG0173	459	4.6e-215	464.3		AspS; Aminoacyl-tRNA synthetases
MNXR01000001.1_13327_15213_-		K01890	COG0072, COG0072		phrog_21682, phrog_21682		COG:COG0072	628	6e-159	432.4		PheT; Aminoacyl-tRNA synthetases
MNXR01000001.1_15256_15957_-		K01889	COG0016		phrog_19793	VOG21380	COG:COG0016	233	2.6e-100	332.0		PheS; Aminoacyl-tRNA synthetases
MNXR01000001.1_16033_16491_-												Hypothetical
MNXR01000001.1_16488_16829_-		K02834	COG0858				COG:COG0858	113	1.7e-17	58.9		RbfA; 
MNXR01000001.1_16884_17174_-		K02996	COG0103				COG:COG0103	96	9.9e-39	128.2		RpsI; Ribosome 30S subunit
MNXR01000001.1_17258_17641_-		K02871	COG0102				COG:COG0102	112	3.2e-45	149.3		RplM; Ribosome 50S subunit
MNXR01000001.1_17610_17993_-		K02879	COG0203				COG:COG0203	106	5e-26	86.9		RplQ; Ribosome 50S subunit
MNXR01000001.1_17968_18762_-	K03040	K03040	COG0202				COG:COG0202	264	1.2e-91	303.2		RpoA; RNA polymerase
MNXR01000001.1_18774_19367_-		K02986	COG0522				COG:COG0522	197	1.6e-61	203.3		RpsD; Ribosome 30S subunit
MNXR01000001.1_19371_19757_-		K02948	COG0100				COG:COG0100	128	3.1e-45	148.8		RpsK; Ribosome 30S subunit
MNXR01000001.1_19858_20241_-		K02952	COG0099				COG:COG0099	127	1e-45	150.3		RpsM; Ribosome 30S subunit
MNXR01000001.1_20398_20613_-		K02518	COG0361		phrog_30201		KEGG:K02518	71	3.3e-35	116.2		infA; translation initiation factor IF-1
MNXR01000001.1_20670_21419_-		K01265	COG0024		phrog_24316	VOG21335	COG:COG0024	235	3.7e-87	287.6		Map; 
MNXR01000001.1_21400_21978_-	K13800	K13800	COG0563		phrog_761		COG:COG0563	192	1.6e-37	124.8		Adk; Pyrimidine biosynthesis
MNXR01000001.1_21984_22997_-		K03641	COG0823				COG:COG0823	322	6.3e-15	50.1		TolB; 
MNXR01000001.1_22984_24273_-		K03076	COG0201				COG:COG0201	429	1.4e-152	504.3		SecY; 
MNXR01000001.1_24499_24912_-		K02876	COG0200				COG:COG0200	134	4.4e-31	103.3		RplO; Ribosome 50S subunit
MNXR01000001.1_24912_25361_-		K02988	COG0098				COG:COG0098	125	2.7e-57	189.4		RpsE; Ribosome 30S subunit
MNXR01000001.1_25361_25651_-		K02881	COG0256				COG:COG0256	71	9.8e-20	66.4		RplR; Ribosome 50S subunit
MNXR01000001.1_25648_26160_-		K02933	COG0097				KEGG:K02933	170	2.4e-59	196.4		RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
MNXR01000001.1_26205_26591_-		K02994	COG0096				KEGG:K02994	128	5.3e-42	138.5		RP-S8, rpsH; small subunit ribosomal protein S8
MNXR01000001.1_26657_26842_-		K02954	COG0199				COG:COG0199	61	1.2e-25	85.1		RpsN; Ribosome 30S subunit
MNXR01000001.1_26896_27471_-		K02931	COG0094				COG:COG0094	142	4e-52	172.2		RplE; Ribosome 50S subunit
MNXR01000001.1_27461_27802_-		K02895	COG0198				COG:COG0198	113	8.8e-32	105.7		RplX; Ribosome 50S subunit
MNXR01000001.1_27803_28174_-		K02874	COG0093				COG:COG0093	121	1.1e-37	124.0		RplN; Ribosome 50S subunit
