	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000540.1_1	QGNH01000540.1	QGNH01000540.1	1	47	301	-1	E																								0	False	F
QGNH01000540.1_2	QGNH01000540.1	QGNH01000540.1	2	364	831	-1	E																								0	False	F
QGNH01000540.1_3	QGNH01000540.1	QGNH01000540.1	3	898	1233	-1	E																								0	False	F
QGNH01000540.1_4	QGNH01000540.1	QGNH01000540.1	4	1230	1451	-1	E																								0	False	F
QGNH01000540.1_5	QGNH01000540.1	QGNH01000540.1	5	1448	1735	-1	E																								0	False	F
QGNH01000540.1_6	QGNH01000540.1	QGNH01000540.1	6	1696	2499	-1	E			YP_009324459.1	YP_009324459.1 replication initiation protein [Gordonia phage GAL1]	False	0.318	93.0	1.021e-19																0	False	F
QGNH01000540.1_7	QGNH01000540.1	QGNH01000540.1	7	2499	2840	-1	D																HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]					VOG03883	sp|O64200|VG04_BPMD2 Gene 4 protein; Xu	Xu	0	False	F
QGNH01000540.1_8	QGNH01000540.1	QGNH01000540.1	8	3101	3499	-1	E																								0	False	F
QGNH01000540.1_9	QGNH01000540.1	QGNH01000540.1	9	3492	3704	-1	E																								0	False	F
QGNH01000540.1_10	QGNH01000540.1	QGNH01000540.1	10	3712	4083	-1	E																								0	False	F
QGNH01000540.1_11	QGNH01000540.1	QGNH01000540.1	11	4080	4652	-1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_009815732.1	YP_009815732.1 RusA-like Holliday junction resolvase [Arthrobacter phage Andrew]	False	0.353	89.0	2.697e-19								Endodeoxyribonuclease RusA [PF05866.14]								0	False	F
QGNH01000540.1_12	QGNH01000540.1	QGNH01000540.1	12	4656	5531	-1	D			YP_009815532.1	YP_009815532.1 hypothetical protein HOU50_gp54 [Arthrobacter phage Judy]	False	0.373	163.0	5.589e-43								Uncharacterized conserved protein (DUF2303) [PF10065.12]					VOG09480	sp|P76513|YFDQ_ECOLI Uncharacterized protein YfdQ; Xu	Xu	0	False	F
QGNH01000540.1_13	QGNH01000540.1	QGNH01000540.1	13	5532	5702	-1	E																								0	False	
QGNH01000540.1_14	QGNH01000540.1	QGNH01000540.1	14	5699	5926	-1	E																								0	False	
