locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JACPAS010000064.1_2_553_-												Hypothetical
JACPAS010000064.1_614_1324_-		K11936	COG1216	GT27	phrog_841	VOG21714	COG:COG1216	236	8.4e-31	102.5		WcaE; 
JACPAS010000064.1_1334_2473_-		K16150	COG0297	GT4, GT5	phrog_2170		KEGG:K16150	379	3.8e-72	240.0	2.4.1.11	K16150; glycogen synthase
JACPAS010000064.1_2501_3094_-	K11175	K11175	COG0299		phrog_9240	VOG03147	COG:COG0299	197	2e-77	256.8		PurN; Purine biosynthesis
JACPAS010000064.1_3241_4242_-		K03699	COG1253		phrog_10948		COG:COG1253	333	1.5e-89	296.6		TlyC; 
JACPAS010000064.1_4285_5475_-												Hypothetical
JACPAS010000064.1_5541_6080_-		K01934	COG0212		phrog_6697		COG:COG0212	180	4.3e-63	208.9		FAU1; 
JACPAS010000065.1_1_462_+												Hypothetical
JACPAS010000065.1_368_967_+												Hypothetical
JACPAS010000065.1_981_1145_-												Hypothetical
JACPAS010000065.1_1201_1665_-		K03709	COG1321				COG:COG1321	154	1.1e-50	168.6		MntR; 
JACPAS010000065.1_1736_4309_+		K03724, K03724	COG1201		phrog_6819	VOG00107	COG:COG1201	857	1.6e-217	720.2		Lhr; 
JACPAS010000065.1_4311_4940_-					phrog_1740		PHROG:phrog_1740	209	5.1e-08	28.1		RNA polymerase sigma factor
JACPAS010000065.1_4959_5309_+		K04794	COG1990		phrog_1866	VOG00385	KEGG:K04794	116	1.3e-48	161.7	3.1.1.29	PTH2; peptidyl-tRNA hydrolase, PTH2 family
JACPAS010000065.1_5325_6050_+		K22736	COG1814				COG:COG1814	241	1.8e-73	243.0		Ccc1; 
JACPAS010000065.1_6229_6411_+												Hypothetical
JACPAS010000066.1_1_3_440_+	K13018	K13018	COG0110		phrog_5353	VOG20124	FOAM:K13018	145	7.2e-68	225.1	2.3.1.201	wbpD, wlbB; UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase
JACPAS010000066.1_1_437_1537_+		K13010	COG0399		phrog_3139	VOG01698	COG:COG0399	366	3.9e-154	509.5		WecE; 
JACPAS010000066.1_1_1539_2474_+		K18855	COG1712	GH109			KEGG:K18855	311	2.3e-81	269.8	1.1.1.374	E1.1.1.374; UDP-N-acetylglucosamine 3-dehydrogenase
JACPAS010000066.1_1_2471_3643_+	K02472	K02472	COG0677		phrog_9148	VOG09082	COG:COG0677	390	3.3e-126	417.2		WecC; 
JACPAS010000066.1_1_3658_4293_+		K01463	COG2120	CE14	phrog_11796	VOG04943	COG:COG2120	211	1.6e-38	128.6		LmbE; 
JACPAS010000066.1_1_4311_5030_+												Hypothetical
JACPAS010000066.1_1_5351_5518_+												Hypothetical
JACPAS010000066.1_1_5712_5852_+												Hypothetical
JACPAS010000066.1_2_2_235_-			COG2244				COG:COG2244	78	1.5e-10	35.8		RfbX; 
JACPAS010000066.1_2_286_1683_+	K00764	K00764	COG0034		phrog_26846	VOG00288	COG:COG0034	465	5.5e-183	604.9		PurF; Purine biosynthesis
JACPAS010000066.1_2_1670_2962_+		K01890	COG0072		phrog_21682		KEGG:K01890	430	5.7e-63	209.2	6.1.1.20	FARSB, pheT; phenylalanyl-tRNA synthetase beta chain
JACPAS010000066.1_2_2968_3162_+												Hypothetical
JACPAS010000066.1_2_3219_3464_-												Hypothetical
JACPAS010000066.1_2_3514_3666_-												Hypothetical
JACPAS010000067.1_148_1038_+		K07577	COG1236				KEGG:K07577	296	1.6e-58	194.2		K07577; putative mRNA 3-end processing factor
JACPAS010000067.1_1077_2435_+												Hypothetical
JACPAS010000067.1_2664_2789_-												Hypothetical
JACPAS010000067.1_3472_4212_+		K15256	COG4976		phrog_4752		COG:COG4976	246	1.4e-21	73.1		; 
JACPAS010000067.1_4209_5534_+	K06901	K06901	COG2252		phrog_27398		COG:COG2252	441	2.3e-119	394.6		NCS2; 
JACPAS010000067.1_5552_5803_+												Hypothetical
JACPAS010000068.1_3_392_+												Hypothetical
JACPAS010000068.1_487_1146_-		K10848	COG1948		phrog_24545	VOG01108	COG:COG1948	219	6.6e-63	208.4		MUS81; 
JACPAS010000068.1_1243_1926_-		K07066	COG2405				COG:COG2405	227	6.8e-10	33.2		; 
JACPAS010000068.1_1931_2479_-												Hypothetical
JACPAS010000068.1_2702_3136_+												Hypothetical
JACPAS010000068.1_3569_5002_-		K04076, K04076	COG1067			VOG00458	KEGG:K04076	477	3.3e-108	285.0	3.4.21.53	lonB; ATP-dependent Lon protease
JACPAS010000068.1_5023_5163_-												Hypothetical
JACPAS010000068.1_5265_5843_-												Hypothetical
JACPAS010000104.1_1_687_-		K11936	COG1216	GT27	phrog_841	VOG21714	KEGG:K11936	229	1.9e-62	207.3	2.4.1.-	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase
JACPAS010000104.1_737_1267_+		K07254	COG1303				COG:COG1303	176	1.8e-76	252.9		TRM56; 
JACPAS010000104.1_1314_1727_+												Hypothetical
JACPAS010000104.1_1729_5469_-												Hypothetical
JACPAS010000105.1_1_315_-												Hypothetical
JACPAS010000105.1_411_1835_+												Hypothetical
JACPAS010000105.1_1871_2581_+		K07148	COG3503				COG:COG3503	236	9.2e-71	234.1		; 
JACPAS010000105.1_2588_3427_-												Hypothetical
JACPAS010000105.1_3519_4835_+	K01756	K01756	COG0015		phrog_1703	VOG20698	COG:COG0015	438	3.8e-160	529.5		PurB; Purine biosynthesis
JACPAS010000105.1_4935_5462_+												Hypothetical
JACPAS010000076.1_2_1213_+		K00142	COG4993				KEGG:K00142	403	3e-26	86.8	6.2.1.-	AASDH; acyl-CoA synthetase
JACPAS010000076.1_1391_3136_-	K00820	K00820	COG0449		phrog_13807	VOG00288	COG:COG0449	581	9.9e-261	863.4		GlmS; 
JACPAS010000076.1_3306_4211_+		K07721	COG1777				COG:COG1777	301	5.9e-19	64.1		; 
JACPAS010000076.1_4224_4790_+		K01673	COG0288		phrog_26042	VOG18742	COG:COG0288	188	2.6e-65	216.5		CynT; 
JACPAS010000076.1_4806_5348_+		K03265	COG1503			VOG09890, VOG01174	COG:COG1503	182	1.6e-57	190.9		eRF1; Translation factors
JACPAS010000077.1_31_279_+		K02976	COG4830				COG:COG4830	82	8.7e-17	56.9		RPS26B; Archaeal ribosomal proteins
JACPAS010000077.1_543_1112_-												Hypothetical
JACPAS010000077.1_1119_1679_-		K03120, K03120	COG2101			VOG01730	COG:COG2101	186	5.7e-60	197.2		SPT15; 
JACPAS010000077.1_1815_2093_+			COG2139				COG:COG2139	92	2.3e-21	71.3		RPL21A; Archaeal ribosomal proteins
JACPAS010000077.1_2119_2436_+	K03051	K03051	COG1460				COG:COG1460	105	4.1e-28	93.6		RpoF; RNA polymerase
JACPAS010000077.1_2448_3017_+		K07572	COG1491				KEGG:K07572	189	3.7e-67	221.9		K07572; putative nucleotide binding protein
JACPAS010000077.1_3204_3644_-	K01588	K01588	COG0041				COG:COG0041	146	2.2e-67	224.0		PurE; Purine biosynthesis
JACPAS010000077.1_3683_4021_+		K03537	COG1369				COG:COG1369	112	9.3e-27	89.4		POP5; 
JACPAS010000077.1_4320_4811_-		K22441	COG0454		phrog_1249	VOG00089	COG:COG0454	163	1.7e-20	69.7		PhnO; 
JACPAS010000077.1_4823_5242_-		K06942	COG0012				KEGG:K06942	139	4.5e-18	59.9		ychF; ribosome-binding ATPase
JACPAS010000077.1_5256_5912_-		K06942	COG0012		phrog_23947		KEGG:K06942	218	2.5e-75	249.5		ychF; ribosome-binding ATPase
JACPAS010000077.1_6052_6291_+		K19156	COG2002				COG:COG2002	79	3.3e-15	52.5		AbrB; 
JACPAS010000077.1_6293_6721_+		K07065	COG1848				COG:COG1848	142	6.5e-25	83.5		VapC; 
JACPAS010000077.1_6718_7293_+		K07442	COG2519		phrog_27021	VOG09755	COG:COG2519	191	1.1e-53	178.0		Gcd14; tRNA modification
JACPAS010000077.1_7350_7610_+												Hypothetical
JACPAS010000078.1_159_854_-		K14574	COG1500				COG:COG1500	231	6.5e-88	289.6		Sdo1; 
JACPAS010000078.1_1036_1971_-		K21472					KEGG:K21472	311	1.9e-07	26.8	3.4.-.-	lytH; peptidoglycan LD-endopeptidase LytH
JACPAS010000078.1_2067_2963_+		K03673					KEGG:K03673	298	1.2e-09	33.4	1.8.4.15	dsbA; protein dithiol oxidoreductase (disulfide-forming)
JACPAS010000078.1_2970_3530_-		K21185	COG1853				COG:COG1853	186	5.6e-39	129.8		RutF; Pyrimidine degradation
JACPAS010000078.1_3579_3869_-												Hypothetical
JACPAS010000078.1_3896_4114_-												Hypothetical
JACPAS010000078.1_4173_4469_+		K10947	COG1695		phrog_4278		COG:COG1695	98	9.7e-23	77.2		PadR; 
JACPAS010000078.1_4473_5111_-		K02120	COG1394				COG:COG1394	212	6.9e-72	237.1		NtpD; A/V-type ATP synthase
JACPAS010000079.1_2_814_+	K03778	K03778	COG1052		phrog_26092	VOG08908	COG:COG1052	270	1e-85	283.5		LdhA; Pyridoxal phosphate biosynthesis
JACPAS010000079.1_993_1148_-												Hypothetical
JACPAS010000079.1_1245_1526_-												Hypothetical
JACPAS010000079.1_1725_3110_-		K24012	COG1042				COG:COG1042	461	2.6e-167	554.6		PatZN; 
JACPAS010000079.1_3118_3741_-		K22224	COG1042				KEGG:K22224	207	4.5e-69	228.1	6.2.1.13	acdB; acetate---CoA ligase (ADP-forming) subunit beta
JACPAS010000079.1_3792_4952_+		K01867	COG0180		phrog_37857	VOG03131	VOG:VOG03131	386	1.5e-103	343.4		sp|F4HWL4|SYYC2_ARATH Tyrosine--tRNA ligase 2, cytoplasmic
JACPAS010000079.1_5127_6059_-		K23684	COG1216	GT81	phrog_841	VOG21714	KEGG:K23684	310	1.2e-75	250.1	2.4.1.-	aglJ; dolichol-phosphate hexosyltransferase
JACPAS010000079.1_6127_6663_+												Hypothetical
JACPAS010000013.1_3_1199_-												Hypothetical
JACPAS010000013.1_1251_1568_+		K10947	COG1695				COG:COG1695	105	1.5e-15	53.7		PadR; 
JACPAS010000013.1_1710_2039_-												Hypothetical
JACPAS010000013.1_2077_2613_+		K18532	COG1936		phrog_3757	VOG00812	COG:COG1936	178	2.5e-46	153.9		Fap7; 
JACPAS010000013.1_2649_2834_+												Hypothetical
JACPAS010000013.1_2839_3105_+		K06218	COG2026		phrog_1213	VOG11888	COG:COG2026	88	3.2e-18	61.7		RelE; 
