locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_015574.1_1		K03496	COG1192		phrog_164	VOG01428	COG:COG1192	262	1.9e-104	347.2		ParA:
NC_015574.1_2												Hypothetical
NC_015574.1_3		K24689, K02237	COG4277				COG:COG4277	375	1.5e-145	482.9		:
NC_015574.1_4		K03744	COG1704		phrog_1383	VOG28631	COG:COG1704	184	1.2e-100	334.9		LemA:
NC_015574.1_5			COG4907				COG:COG4907	619	3.1e-164	544.8		:
NC_015574.1_6		K02224	COG1797				COG:COG1797	456	3.9e-182	604.0		CobB:Cobalamine/B12 biosynthesis
NC_015574.1_7	K02563	K02563	COG0707				COG:COG0707	357	2.5e-18	62.8		MurG:Mureine biosynthesis
NC_015574.1_8	K00319	K00319	COG1927				FOAM:K00319	277	3.3e-139	459.9	1.5.98.1	mtd; methylenetetrahydromethanopterin dehydrogenase
NC_015574.1_9												Hypothetical
NC_015574.1_10			COG2220				COG:COG2220	187	1.7e-18	61.8		UlaG:
NC_015574.1_11		K03468	COG1289				COG:COG1289	670	4.2e-52	174.3		YccC:
NC_015574.1_12		K10716	COG0569		phrog_7872	VOG00905	KEGG:K10716	270	2.2e-30	102.8		kch, trkA, mthK, pch; voltage-gated potassium channel
NC_015574.1_13	K01089	K01089	COG0131				COG:COG0131	187	5e-94	312.4		HisB2:Histidine biosynthesis
NC_015574.1_14	K00171	K00171	COG1149		phrog_16249		COG:COG1149	71	5.1e-18	62.9		:
NC_015574.1_15		K02019	COG2005				KEGG:K02019	232	1.1e-36	123.7		modE; molybdate transport system regulatory protein
NC_015574.1_16		K20156	COG0655	AA6			COG:COG0655	197	2.3e-48	162.8		WrbA:
NC_015574.1_17	K13812	K13812	COG1795				FOAM:K13812	407	3.1e-189	626.5	4.2.1.147 4.1.2.43	fae-hps; bifunctional enzyme Fae/Hps
NC_015574.1_18	K06001	K06001	COG1350		phrog_11528		FOAM:K06001	431	5.5e-225	746.4	4.2.1.20	trpB; tryptophan synthase beta chain
NC_015574.1_19			COG4012				COG:COG4012	343	6.9e-130	429.7		AF0413:
NC_015574.1_20		K07053, K07053	COG0613		phrog_7513	VOG07446	COG:COG0613	216	1.3e-59	199.1		YciV:
NC_015574.1_21			COG1967				COG:COG1967	265	3e-70	234.0		:
NC_015574.1_22	K09011	K09011	COG0119				COG:COG0119	506	1.1e-196	652.0		LeuA:Isoleucine, leucine, valine biosynthesis
NC_015574.1_23		K22010	COG3707		phrog_731	VOG00352	KEGG:K22010	255	5.1e-51	171.1		pdtaR; two-component system, response regulator PdtaR
NC_015574.1_24		K02587	COG5746				KEGG:K02587	398	1.5e-80	268.4		nifE; nitrogenase molybdenum-cofactor synthesis protein NifE
NC_015574.1_25		K03622	COG1581				COG:COG1581	92	1.2e-40	135.0		AlbA:
NC_015574.1_26		K17713	COG3292				KEGG:K17713	413	2.7e-61	203.6		bamB; outer membrane protein assembly factor BamB
NC_015574.1_27		K25143	COG0842				COG:COG0842	392	5.3e-85	283.4		YadH:
NC_015574.1_28	K01990	K01990	COG1131		phrog_293	VOG35465	COG:COG1131	365	2.3e-115	382.8		CcmA:
NC_015574.1_29		K10947	COG1695				KEGG:K10947	159	6.9e-22	75.3		padR; PadR family transcriptional regulator, regulatory protein PadR
NC_015574.1_30												Hypothetical
NC_015574.1_31		K10709	COG1082				COG:COG1082	223	1.2e-29	100.6		YcjR:
NC_015574.1_32		K07138	COG2768		phrog_8732		KEGG:K07138	370	5e-155	513.9		K07138; uncharacterized protein
NC_015574.1_33		K01533	COG4087		phrog_12316	VOG20955	COG:COG4087	263	3.2e-68	226.5		:
NC_015574.1_34		K05834	COG1280		phrog_16154		COG:COG1280	222	7.7e-39	130.1		RhtB:
NC_015574.1_35												Hypothetical
NC_015574.1_36		K19244	COG2423				KEGG:K19244	331	1.3e-135	448.8	1.4.1.1	ala; alanine dehydrogenase
NC_015574.1_37			COG3503				COG:COG3503	255	7.2e-76	252.3		:
NC_015574.1_38												Hypothetical
NC_015574.1_39		K02433	COG0154		phrog_29364		COG:COG0154	463	3.8e-157	522.0		GatA:Aminoacyl-tRNA synthetases
NC_015574.1_40		K02224, K02232	COG1797, COG1492				KEGG:K02224	535	1.2e-35	109.6	6.3.5.9 6.3.5.11	cobB-cbiA; cobyrinic acid a,c-diamide synthase
NC_015574.1_41		K02858	COG0108				KEGG:K02858	227	2.5e-73	244.1	4.1.99.12	ribB, RIB3; 3,4-dihydroxy 2-butanone 4-phosphate synthase
NC_015574.1_42		K07732	COG1339				COG:COG1339	129	1.6e-48	162.9		Rfk:Riboflavin/FAD biosynthesis
NC_015574.1_43	K02015	K02015	COG0609		phrog_12197		COG:COG0609	369	4.4e-123	408.1		FepD:
NC_015574.1_44	K02016	K02016	COG0614				COG:COG0614	352	1.1e-78	262.4		FepB:
NC_015574.1_45		K07279, K07279, K07279	COG3420, COG3420				KEGG:K07279	1712	6.4e-121	171.8		yfaL; autotransporter family porin
NC_015574.1_46		K22482	COG1150				KEGG:K22482	206	4.2e-65	215.9	1.8.7.3	hdrC1; heterodisulfide reductase subunit C1
NC_015574.1_47		K22481	COG2048				KEGG:K22481	311	5.7e-111	367.4	1.8.7.3	hdrB1; heterodisulfide reductase subunit B1
NC_015574.1_48		K22480	COG1144, COG2768, COG4624		phrog_6397		KEGG:K22480	787	0	1150.0	1.8.7.3	hdrA1; heterodisulfide reductase subunit A1
NC_015574.1_49		K05999, K05999	COG4724, COG4724			VOG21381, VOG21381	VOG:VOG21381	722	1.4e-41	82.7		REFSEQ subtilase family serine protease
NC_015574.1_50		K23976	COG1149				COG:COG1149	64	1.1e-14	51.8		:
NC_015574.1_51	K00205	K00205	COG1143, COG1143, COG2221				FOAM:K00205	330	3.3e-108	359.2		fwdF, fmdF; 4Fe-4S ferredoxin
NC_015574.1_52		K06932	COG1571				COG:COG1571	234	9.6e-32	106.7		TiaS:tRNA modification
NC_015574.1_53			COG2372				COG:COG2372	1454	4.7e-23	26.5		CopC:
NC_015574.1_54												Hypothetical
NC_015574.1_55			COG0811				COG:COG0811	215	1.3e-25	87.8		TolQ:
NC_015574.1_56			COG4744				COG:COG4744	112	8.7e-22	74.3		:
NC_015574.1_57		K07587	COG2024		phrog_19793		KEGG:K07587	533	1.6e-261	865.4	6.1.1.27	sepRS; O-phosphoseryl-tRNA synthetase
NC_015574.1_58		K18209	COG0029		phrog_33286		KEGG:K18209	550	1.3e-232	770.1	1.3.4.1	tfrA; fumarate reductase (CoM/CoB) subunit A
NC_015574.1_59												Hypothetical
NC_015574.1_60												Hypothetical
NC_015574.1_61		K07388	COG1973				KEGG:K07388	455	2.2e-201	666.5		K07388; hydrogenase expression/formation protein
NC_015574.1_62	K02501	K02501	COG0118				COG:COG0118	204	1.7e-100	334.7		HisH:Histidine biosynthesis
NC_015574.1_63	K00966	K00966, K14673	COG1208		phrog_3980	VOG01945, VOG04373	COG:COG1208	337	1.6e-58	195.5		GCD1:
NC_015574.1_64		K21611	COG5746				KEGG:K21611	358	4e-169	559.1	6.3.3.7	cfbD; Ni-sirohydrochlorin a,c-diamide reductive cyclase subunit CfbD
NC_015574.1_65												Hypothetical
NC_015574.1_66		K06206	COG1489				KEGG:K06206	241	9.9e-80	265.0		sfsA; sugar fermentation stimulation protein A
NC_015574.1_67	K01537	K01537	COG0474, COG0474		phrog_12316, phrog_12316	VOG20955	FOAM:K01537	970	6.9e-283	938.6	7.2.2.10	ATP2C; P-type Ca2+ transporter type 2C
NC_015574.1_68		K07137	COG2509				COG:COG2509	465	4.4e-152	505.0		:
NC_015574.1_69												Hypothetical
NC_015574.1_70												Hypothetical
NC_015574.1_71		K06942	COG0012		phrog_23947		KEGG:K06942	397	1.5e-109	364.4		ychF; ribosome-binding ATPase
NC_015574.1_72		K03399	COG2241				KEGG:K03399	212	6.9e-75	248.9	2.1.1.289	cbiE; cobalt-precorrin-7 (C5)-methyltransferase
NC_015574.1_73			COG0662				COG:COG0662	54	4.2e-14	49.9		ManC:
NC_015574.1_74												Hypothetical
NC_015574.1_75		K01551	COG0003		phrog_164	VOG01428	COG:COG0003	333	2.3e-117	389.9		ArsA:
NC_015574.1_76		K03741	COG0394		phrog_12429		KEGG:K03741	141	2.9e-46	155.3	1.20.4.4	arsC; arsenate reductase (thioredoxin)
NC_015574.1_77		K03892	COG0640				COG:COG0640	118	1.2e-33	114.2		ArsR:
NC_015574.1_78		K03325	COG0798				KEGG:K03325	367	4.4e-143	474.7		ACR3, arsB; arsenite transporter
NC_015574.1_79												Hypothetical
NC_015574.1_80												Hypothetical
NC_015574.1_81		K01916	COG0171		phrog_11189	VOG00380	COG:COG0171	269	7.3e-102	338.7		NadE:NAD biosynthesis
NC_015574.1_82		K03926	COG1324				COG:COG1324	104	7.2e-40	133.7		CutA1:
