locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
PXQU01000001.1_1_279_-		K07577	COG1236		phrog_392		COG:COG1236	93	2.1e-13	46.8		YSH1; 
PXQU01000001.1_358_1947_+		K07047	COG1574				COG:COG1574	529	8.7e-169	559.8		YtcJ; 
PXQU01000001.1_2061_2216_+												Hypothetical
PXQU01000001.1_2917_3198_+												Hypothetical
PXQU01000001.1_3300_4265_+		K03924	COG0714		phrog_16448	VOG02489	KEGG:K03924	321	3.9e-125	415.3	3.6.3.-	moxR; MoxR-like ATPase
PXQU01000001.1_4272_5087_-		K19341	COG1277				COG:COG1277	271	4.6e-39	131.3		NosY; 
PXQU01000001.1_5134_5895_-		K19341	COG1277				COG:COG1277	253	9e-38	127.0		NosY; 
PXQU01000001.1_5952_6863_-	K01990	K01990	COG1131		phrog_293	VOG35465	COG:COG1131	303	1.2e-113	377.8		CcmA; 
PXQU01000001.1_9596_11665_-		K07332	COG0630				COG:COG0630	689	3.9e-85	260.3		VirB11; 
PXQU01000001.1_11726_12967_-	K08177	K08177	COG2223		phrog_2034		FOAM:K08177	413	5.5e-94	312.5		oxlT; MFS transporter, OFA family, oxalate/formate antiporter
PXQU01000001.1_13056_13499_-			COG5637				COG:COG5637	147	1.2e-25	87.7		; 
PXQU01000001.1_13578_14021_+		K07005	COG3467		phrog_34188		COG:COG3467	147	1.4e-28	97.1		NimA; 
PXQU01000001.1_14063_15412_+		K21430	COG2133				KEGG:K21430	449	2.5e-88	294.3	1.1.5.-	yliI; aldose sugar dehydrogenase
PXQU01000001.1_15476_16363_+		K04773	COG0616		phrog_53	VOG07465	COG:COG0616	295	1.5e-53	179.0		SppA; 
PXQU01000001.1_16360_17307_+		K25153	COG3225				KEGG:K25153	315	2.1e-20	69.6		gldG; gliding motility-associatede transport system auxiliary component
PXQU01000001.1_17312_17518_-												Hypothetical
PXQU01000001.1_17765_18280_+			COG3355				COG:COG3355	171	4.7e-07	26.5		; 
PXQU01000001.1_18277_18714_+												Hypothetical
PXQU01000001.1_18823_19185_-												Hypothetical
PXQU01000001.1_19226_19528_-		K11530	COG1359		phrog_24866		COG:COG1359	100	6.6e-27	91.4		YgiN; 
PXQU01000001.1_19640_21379_+	K07709	K07709	COG4251		phrog_857		COG:COG4251	579	1.2e-40	136.5		; 
PXQU01000001.1_21405_22304_+		K07029	COG1597		phrog_8777		COG:COG1597	299	4.2e-61	203.4		LCB5; 
PXQU01000001.1_22405_23448_+			COG4447	GH74			COG:COG4447	347	2.3e-43	145.3		; 
PXQU01000001.1_23571_24716_-		K05685	COG4591				COG:COG4591	368	1.1e-61	206.0		LolE; 
PXQU01000001.1_24713_25888_-	K09808	K09808	COG4591				COG:COG4591	391	4e-64	214.1		LolE; 
PXQU01000001.1_25890_26594_-	K02003	K02003	COG1136		phrog_293	VOG17303	COG:COG1136	216	1.2e-101	337.1		LolD; 
PXQU01000001.1_26594_28291_-			COG1361				COG:COG1361	493	3.4e-43	144.6		MJ0795; 
PXQU01000001.1_28190_29230_+		K18369	COG1063		phrog_2640	VOG09811, VOG09811	COG:COG1063	346	1.6e-110	366.7		Tdh; Non-phosphorylated Entner-Doudoroff pathway
PXQU01000001.1_29442_29837_+												Hypothetical
PXQU01000001.1_29871_30203_-												Hypothetical
PXQU01000001.1_30273_31304_-		K01297	COG1619		phrog_6292		COG:COG1619	343	7.9e-75	249.1		LdcA; 
PXQU01000001.1_31349_31567_-												Hypothetical
PXQU01000001.1_31657_31914_+												Hypothetical
PXQU01000001.1_31959_32261_-												Hypothetical
PXQU01000001.1_32269_32655_-		K07725	COG1777				COG:COG1777	128	5.2e-26	89.2		; 
PXQU01000001.1_32669_33469_-		K16164	COG0179				COG:COG0179	266	3.6e-80	267.2		YcgM; 
PXQU01000001.1_33472_34137_+												Hypothetical
PXQU01000001.1_34225_34488_+												Hypothetical
PXQU01000001.1_34927_36267_-		K07496	COG0675		phrog_506	VOG00072	COG:COG0675	446	8.8e-66	219.4		InsQ; 
PXQU01000001.1_36476_37054_-												Hypothetical
PXQU01000001.1_40171_40752_-												Hypothetical
PXQU01000001.1_40985_41215_+												Hypothetical
PXQU01000001.1_41246_42472_+			COG1915				COG:COG1915	408	5.1e-198	656.6		; 
PXQU01000001.1_42473_42937_-		K06149	COG0589		phrog_6929		COG:COG0589	126	4.6e-19	65.8		UspA; 
PXQU01000001.1_43016_43963_+		K02291	COG1562				COG:COG1562	315	5.9e-100	332.3		ERG9; 
PXQU01000001.1_43964_44824_-		K08977	COG2324				KEGG:K08977	263	6e-107	351.5	4.2.1.161	cruF; bisanhydrobacterioruberin hydratase
PXQU01000001.1_44817_45686_-		K20616	COG0382				KEGG:K20616	289	3.1e-132	436.7	2.5.1.150	lyeJ; lycopene elongase/hydratase (dihydrobisanhydrobacterioruberin-forming)
PXQU01000001.1_45687_47294_-		K20611	COG1233			VOG08160	KEGG:K20611	535	1.1e-252	835.8	1.3.99.37	crtD; 1-hydroxy-2-isopentenylcarotenoid 3,4-desaturase
PXQU01000001.1_47397_47696_-												Hypothetical
PXQU01000001.1_47879_48199_-												Hypothetical
PXQU01000001.1_48245_48430_+	K00815	K00815	COG0436				COG:COG0436	61	2.4e-12	43.4		AspB; Isoleucine, leucine, valine biosynthesis
PXQU01000001.1_48476_48853_+		K03263	COG0231			VOG03056	COG:COG0231	125	4.3e-24	81.9		Efp; Translation factors
PXQU01000001.1_48876_49697_+	K01480	K01480	COG0010				COG:COG0010	273	3.3e-73	243.9		SpeB; Urea cycle
PXQU01000001.1_49722_50483_+		K22391	COG0327				COG:COG0327	253	1.6e-74	248.0		NIF3; Folate biosynthesis
PXQU01000001.1_50553_51047_+												Hypothetical
PXQU01000001.1_51220_51816_-												Hypothetical
PXQU01000001.1_51779_52651_-		K07238	COG0428				COG:COG0428	290	2.5e-20	68.5		ZupT; 
PXQU01000001.1_52711_53421_-		K00059	COG4221		phrog_3142	VOG09790	COG:COG4221	229	5e-51	170.9		YdfG; Pyrimidine degradation
PXQU01000001.1_53435_55099_-		K03688	COG0661		phrog_9248	VOG09026	COG:COG0661	554	1.6e-174	578.8		AarF; Ubiquinone biosynthesis
PXQU01000001.1_55101_55457_-		K13993	COG0071		phrog_432		COG:COG0071	118	1.8e-24	83.6		IbpA; 
PXQU01000001.1_55553_56428_+	K00872	K00872	COG0083		phrog_20964		COG:COG0083	291	3.3e-101	336.7		ThrB; Threonine biosynthesis
PXQU01000001.1_56542_58767_-		K13525	COG0464, COG1222		phrog_30773, phrog_30773	VOG00842, VOG00842	KEGG:K13525	741	0	1064.4		VCP, CDC48; transitional endoplasmic reticulum ATPase
PXQU01000001.1_58834_59793_-		K03124	COG1405		phrog_20431	VOG05118	COG:COG1405	319	5.9e-155	513.3		SUA7; 
PXQU01000001.1_59624_60580_+		K22316	COG0328		phrog_531	VOG00310	COG:COG0328	318	3.4e-48	161.6		RnhA; 
PXQU01000001.1_60675_61169_+												Hypothetical
PXQU01000001.1_61209_61559_-												Hypothetical
PXQU01000001.1_61755_62288_+		K01507	COG0221				COG:COG0221	177	2.1e-75	249.9		Ppa; 
PXQU01000001.1_62328_62657_-												Hypothetical
PXQU01000001.1_62669_63493_-												Hypothetical
PXQU01000001.1_63276_63641_+												Hypothetical
PXQU01000001.1_63666_63926_+												Hypothetical
PXQU01000001.1_64593_66032_+		K08482	COG0467, COG0467, COG0467		phrog_19, phrog_19	VOG04360, VOG04360	KEGG:K08482	479	1.9e-125	416.7		kaiC; circadian clock protein KaiC
PXQU01000001.1_66036_67814_+	K07636	K20715, K07636	COG3852		phrog_10912		KEGG:K20715	592	2.5e-35	118.5	2.7.11.1	PHOT; phototropin
PXQU01000001.1_67976_68236_+												Hypothetical
PXQU01000001.1_67995_70040_+												Hypothetical
PXQU01000001.1_70810_71247_-												Hypothetical
PXQU01000001.1_71250_73853_-		K24404			phrog_36208		KEGG:K24404	867	7.8e-12	40.2		KIAA0319L; dyslexia-associated protein KIAA0319-like protein
PXQU01000001.1_73889_74482_-												Hypothetical
PXQU01000001.1_74524_74994_-												Hypothetical
