locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
RFLC01000180.1_1												Hypothetical
RFLC01000180.1_2												Hypothetical
RFLC01000181.1_1												Hypothetical
RFLC01000181.1_2		K22736	COG1814, COG1814				COG:COG1814	178	1.3e-41	82.7		Ccc1:
RFLC01000181.1_3												Hypothetical
RFLC01000181.1_4												Hypothetical
RFLC01000181.1_5												Hypothetical
RFLC01000181.1_6												Hypothetical
RFLC01000181.1_7												Hypothetical
RFLC01000181.1_8		K04763	COG4974		phrog_216	VOG00056	COG:COG4974	104	1.5e-19	66.3		XerD:
RFLC01000181.1_9		K01868	COG0441		phrog_18916	VOG02983	KEGG:K01868	562	7e-183	605.9	6.1.1.3	TARS, thrS; threonyl-tRNA synthetase
RFLC01000181.1_10	K15635	K15635	COG3635				FOAM:K15635	45	8.2e-17	57.0	5.4.2.12	apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase
RFLC01000182.1_1												Hypothetical
RFLC01000183.1_1		K17248	COG0297	GT4, GT5	phrog_2170		KEGG:K17248	384	3.5e-49	163.4	2.4.1.291	pglJ; N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
RFLC01000184.1_1												Hypothetical
RFLC01000184.1_2												Hypothetical
RFLC01000184.1_3												Hypothetical
RFLC01000184.1_4			COG3672				COG:COG3672	261	5.3e-08	28.0		:
RFLC01000185.1_1												Hypothetical
RFLC01000185.1_2		K25026	COG1940				COG:COG1940	280	6.2e-80	265.1		NagC:
RFLC01000185.1_3												Hypothetical
RFLC01000185.1_4		K07096	COG2129				COG:COG2129	213	1.2e-21	73.0		:
RFLC01000185.1_5												Hypothetical
RFLC01000185.1_6		K24130	COG0778				COG:COG0778	203	6.8e-45	149.9		NfnB:Pyrimidine degradation
RFLC01000186.1_1		K06766					KEGG:K06766	529	1.1e-08	29.1		NEO1; neogenin
RFLC01000187.1_1												Hypothetical
RFLC01000187.1_2												Hypothetical
RFLC01000187.1_3			COG0631				COG:COG0631	313	9.4e-10	33.0		PTC1:
RFLC01000187.1_4		K03627	COG1813		phrog_3	VOG00002	COG:COG1813	200	1.8e-15	53.1		aMBF1:
RFLC01000187.1_5			COG4898				COG:COG4898	95	2.5e-38	126.7		:
RFLC01000188.1_1												Hypothetical
RFLC01000189.1_1					phrog_9942	VOG02182	VOG:VOG02182	283	2.1e-09	32.5		REFSEQ tail fiber protein
RFLC01000189.1_2	K11645	K11645	COG1830		phrog_27699		COG:COG1830	255	1.3e-88	293.9		FbaB:Glycolysis
RFLC01000189.1_3		K24459	COG2865		phrog_12156		COG:COG2865	378	6.8e-33	110.4		:
RFLC01000189.1_4		K01873	COG0525		phrog_12710	VOG02932	COG:COG0525	807	3.3e-289	958.2		ValS:Aminoacyl-tRNA synthetases
RFLC01000189.1_5		K03074	COG0341, COG0341				KEGG:K03074	385	2.3e-30	90.9		secF; preprotein translocase subunit SecF
RFLC01000189.1_6		K03072	COG0342				COG:COG0342	504	2.1e-67	222.8		SecD:
RFLC01000189.1_7												Hypothetical
RFLC01000190.1_1												Hypothetical
RFLC01000190.1_2												Hypothetical
RFLC01000190.1_3												Hypothetical
RFLC01000190.1_4												Hypothetical
RFLC01000191.1_1												Hypothetical
RFLC01000191.1_2												Hypothetical
RFLC01000192.1_1			COG0237		phrog_139	VOG02121	COG:COG0237	195	3.1e-24	80.2		CoaE:Pantothenate/CoA biosynthesis
RFLC01000192.1_2		K02473	COG1087		phrog_540	VOG00055	KEGG:K02473	330	1.9e-102	338.6	5.1.3.7 5.1.3.-	wbpP; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase
RFLC01000192.1_3		K01170	COG1676				KEGG:K01170	171	7.7e-50	165.8	4.6.1.16	endA; tRNA-intron endonuclease, archaea type
RFLC01000192.1_4		K08482	COG0467		phrog_19	VOG04360	KEGG:K08482	261	1.4e-65	217.7		kaiC; circadian clock protein KaiC
RFLC01000192.1_5												Hypothetical
RFLC01000192.1_6												Hypothetical
RFLC01000192.1_7		K07053	COG0613				COG:COG0613	275	1.7e-25	85.3		YciV:
RFLC01000193.1_1		K02981	COG0098				COG:COG0098	80	7.7e-28	93.5		RpsE:Ribosome 30S subunit
RFLC01000193.1_2		K02937	COG1841				COG:COG1841	139	1.5e-28	94.4		RpmD:Ribosome 50S subunit
RFLC01000193.1_3												Hypothetical
RFLC01000193.1_4			COG0200				COG:COG0200	168	3.8e-08	26.6		RplO:Ribosome 50S subunit
RFLC01000193.1_5												Hypothetical
RFLC01000193.1_6		K17803	COG0500		phrog_22502	VOG00106	KEGG:K17803	205	1.4e-56	188.2	2.1.1.-	OMS1; methyltransferase OMS1, mitochondrial
