	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_001871015.1_MNUO01000001.1_1	GCA_001871015.1	MNUO01000001.1	1	2	400	1	D										Gas vesicle protein K [PF05121.15]					0
GCA_001871015.1_MNUO01000001.1_2	GCA_001871015.1	MNUO01000001.1	2	476	772	1	C	K23262	gas vesicle structural protein								Gas vesicle protein [PF00741.21]					0
GCA_001871015.1_MNUO01000001.1_3	GCA_001871015.1	MNUO01000001.1	3	775	1044	1	D										Gas vesicle synthesis protein GvpO [PF05800.14]					0
GCA_001871015.1_MNUO01000001.1_4	GCA_001871015.1	MNUO01000001.1	4	1068	1766	1	E															0
GCA_001871015.1_MNUO01000001.1_5	GCA_001871015.1	MNUO01000001.1	5	1791	1976	1	E															0
GCA_001871015.1_MNUO01000001.1_6	GCA_001871015.1	MNUO01000001.1	6	2277	3026	1	D										Protein of unknown function (DUF835) [PF05763.15]					0
GCA_001871015.1_MNUO01000001.1_7	GCA_001871015.1	MNUO01000001.1	7	3037	4221	1	C	K01129	dGTPase [EC:3.1.5.1]								Phosphohydrolase-associated domain [PF13286.9]; HD domain [PF01966.25]					0
GCA_001871015.1_MNUO01000001.1_8	GCA_001871015.1	MNUO01000001.1	8	4223	4324	1	E															0
GCA_001871015.1_MNUO01000001.1_9	GCA_001871015.1	MNUO01000001.1	9	4330	5166	1	C	K02242	competence protein ComFC								Double zinc ribbon domain [PF18912.3]; Phosphoribosyl transferase domain [PF00156.30]					0
GCA_001871015.1_MNUO01000001.1_10	GCA_001871015.1	MNUO01000001.1	10	5215	6459	1	C	K00928	aspartate kinase [EC:2.7.2.4]								Amino acid kinase family [PF00696.31]; ACT domain [PF13840.9]; ACT domain [PF01842.28]					0
