	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_000438355.1_FR901427.1_1	GCA_000438355.1	FR901427.1	1	77	1306	-1	C	K08303	U32 family peptidase [EC:3.4.-.-]	MER0178151	U32	MER0178151 - collagenase ({Helicobacter}-type) (Clostridium hiranonis) [U32.002]#U32#{peptidase unit: 29-407}~source ZP_03293213~	False	0.449	308.0	7.259999999999999e-91	Peptidase family U32 [PF01136.22]; Peptidase family U32 C-terminal domain [PF16325.8]					0
GCA_000438355.1_FR901427.1_2	GCA_000438355.1	FR901427.1	2	1573	2598	-1	D										YhcG PDDEXK nuclease domain [PF06250.14]; DUF1016 N-terminal domain [PF17761.4]					0
GCA_000438355.1_FR901427.1_3	GCA_000438355.1	FR901427.1	3	2830	3444	1	D										Putative ABC-transporter type IV [PF06541.14]					0
GCA_000438355.1_FR901427.1_4	GCA_000438355.1	FR901427.1	4	3632	4222	-1	C	K00588	caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]								O-methyltransferase [PF01596.20]; Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT) [PF01135.22]; Methyltransferase domain [PF13578.9]; N2,N2-dimethylguanosine tRNA methyltransferase [PF02005.19]					0
GCA_000438355.1_FR901427.1_5	GCA_000438355.1	FR901427.1	5	4444	5748	-1	C	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX	MER0024862	X20	MER0024862 - HslU component of HslVU peptidase (Leishmania infantum) [X20.005]#X20#{peptidase unit: 128-378}~source CAD19161~	False	0.275	61.0	2.967e-08	AAA domain (Cdc48 subfamily) [PF07724.17]; ClpX C4-type zinc finger [PF06689.16]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; C-terminal, D2-small domain, of ClpB protein [PF10431.12]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA domain (dynein-related subfamily) [PF07728.17]					0
GCA_000438355.1_FR901427.1_6	GCA_000438355.1	FR901427.1	6	5976	6581	-1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	MER1017269	S14	MER1017269 - family S14 unassigned peptidases (Clostridium sp. CAG:273) [S14.UPW]#S14#{peptidase unit: 5-200}~source R7L6B3~	True	0.955	396.0	6.878999999999998e-125	Clp protease [PF00574.26]					0
GCA_000438355.1_FR901427.1_7	GCA_000438355.1	FR901427.1	7	6760	8157	-1	C	K03545	trigger factor								Bacterial trigger factor protein (TF) [PF05697.16]; Bacterial trigger factor protein (TF) C-terminus [PF05698.17]; FKBP-type peptidyl-prolyl cis-trans isomerase [PF00254.31]					0
GCA_000438355.1_FR901429.1_1	GCA_000438355.1	FR901429.1	1	315	1763	1	C	K21471	peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	MER0719286	C40	MER0719286 - family C40 unassigned peptidases (Clostridium sp. CAG:273) [C40.UPW]#C40#{peptidase unit: 365-481}~source R7L742~	False	0.99	247.0	9.566e-69	NlpC/P60 family [PF00877.22]; Bacterial SH3 domain [PF08239.14]					0
GCA_000438355.1_FR901429.1_2	GCA_000438355.1	FR901429.1	2	1877	3604	1	C	K02238	competence protein ComEC								Competence protein [PF03772.19]; Domain of unknown function (DUF4131) [PF13567.9]					0
GCA_000438355.1_FR901429.1_3	GCA_000438355.1	FR901429.1	3	3552	4127	1	C	K02238	competence protein ComEC													0
GCA_000438355.1_FR901429.1_4	GCA_000438355.1	FR901429.1	4	4282	4854	1	D										BofC C-terminal domain [PF08955.13]					0
GCA_000438355.1_FR901429.1_5	GCA_000438355.1	FR901429.1	5	5000	5578	-1	D										CDP-alcohol phosphatidyltransferase [PF01066.24]					0
GCA_000438355.1_FR901429.1_6	GCA_000438355.1	FR901429.1	6	5588	7945	-1	D										AAA domain (Cdc48 subfamily) [PF07724.17]; AAA lid domain [PF17871.4]; C-terminal, D2-small domain, of ClpB protein [PF10431.12]; AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; Bacterial TniB protein [PF05621.14]; Sigma-54 interaction domain [PF00158.29]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; DNA polymerase III, delta subunit [PF13177.9]					0
GCA_000438355.1_FR901429.1_7	GCA_000438355.1	FR901429.1	7	8161	9147	1	E															0
GCA_000438355.1_FR901429.1_8	GCA_000438355.1	FR901429.1	8	9184	10077	-1	D										Enoyl-(Acyl carrier protein) reductase [PF13561.9]; short chain dehydrogenase [PF00106.28]; KR domain [PF08659.13]					0
GCA_000438355.1_FR901429.1_9	GCA_000438355.1	FR901429.1	9	10441	11340	1	C	K07001	NTE family protein								Patatin-like phospholipase [PF01734.25]					0
GCA_000438355.1_FR901429.1_10	GCA_000438355.1	FR901429.1	10	11494	12750	1	C	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]								EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase) [PF00275.23]					0
GCA_000438355.1_FR901429.1_11	GCA_000438355.1	FR901429.1	11	12751	13977	1	C	K03589	cell division protein FtsQ								POTRA domain, FtsQ-type [PF08478.13]					0
GCA_000438355.1_FR901429.1_12	GCA_000438355.1	FR901429.1	12	14007	14744	1	D										Bacterial protein of unknown function (DUF881) [PF05949.15]					0
GCA_000438355.1_FR901429.1_13	GCA_000438355.1	FR901429.1	13	14791	15507	1	D										Bacterial protein of unknown function (DUF881) [PF05949.15]					0
GCA_000438355.1_FR901429.1_14	GCA_000438355.1	FR901429.1	14	15507	15920	1	D										Protein of unknown function (DUF1290) [PF06947.15]					0
GCA_000438355.1_FR901429.1_15	GCA_000438355.1	FR901429.1	15	16057	17298	1	C	K03590	cell division protein FtsA								Cell division protein FtsA [PF14450.9]; Type IV pilus assembly protein PilM; [PF11104.11]; MreB/Mbl protein [PF06723.16]; SHS2 domain inserted in FTSA [PF02491.23]; Ppx/GppA phosphatase family [PF02541.19]					0
GCA_000438355.1_FR901429.1_16	GCA_000438355.1	FR901429.1	16	17353	18483	1	C	K03531	cell division protein FtsZ								FtsZ family, C-terminal domain [PF12327.11]; Tubulin/FtsZ family, GTPase domain [PF00091.28]					0
GCA_000438355.1_FR901430.1_1	GCA_000438355.1	FR901430.1	1	61	612	-1	C	K06298	germination protein M								Sporulation and spore germination [PF10646.12]					0
GCA_000438355.1_FR901430.1_2	GCA_000438355.1	FR901430.1	2	817	1473	1	C	K11068	hemolysin III								Haemolysin-III related [PF03006.23]					0
GCA_000438355.1_FR901430.1_3	GCA_000438355.1	FR901430.1	3	1638	4643	1	C	K23876	(R)-2-hydroxyacyl-CoA dehydratese activating ATPase [EC:5.6.1.9]								CoA enzyme activase uncharacterised domain (DUF2229) [PF09989.12]; BadF/BadG/BcrA/BcrD ATPase family [PF01869.23]; 2-hydroxyglutaryl-CoA dehydratase, D-component [PF06050.16]					0
GCA_000438355.1_FR901430.1_4	GCA_000438355.1	FR901430.1	4	4673	6013	1	D										2-hydroxyglutaryl-CoA dehydratase, D-component [PF06050.16]; CoA enzyme activase uncharacterised domain (DUF2229) [PF09989.12]					0
GCA_000438355.1_FR901432.1_1	GCA_000438355.1	FR901432.1	1	3	1832	-1	C	K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	MER0016864	C44	MER0016864 - family C44 non-peptidase homologues (Clostridium perfringens) [C44.UNW]#C44#{peptidase unit: 2-232}~source EIA16099~	False	0.61	273.0	3.902e-76	Glutamine amidotransferase domain [PF13522.9]; SIS domain [PF01380.25]; Glutamine amidotransferase domain [PF13537.9]; Glutamine amidotransferases class-II [PF13230.9]					0
GCA_000438355.1_FR901432.1_2	GCA_000438355.1	FR901432.1	2	2226	2525	1	E															0
GCA_000438355.1_FR901432.1_3	GCA_000438355.1	FR901432.1	3	2567	2902	1	E															0
GCA_000438355.1_FR901432.1_4	GCA_000438355.1	FR901432.1	4	2910	4310	1	E															0
GCA_000438355.1_FR901432.1_5	GCA_000438355.1	FR901432.1	5	4300	4506	1	E															0
GCA_000438355.1_FR901432.1_6	GCA_000438355.1	FR901432.1	6	4741	6507	1	C	K03703	excinuclease ABC subunit C								UvrC RNAse H endonuclease domain [PF08459.14]; Helix-hairpin-helix motif [PF12826.10]; GIY-YIG catalytic domain [PF01541.27]					0
GCA_000438355.1_FR901432.1_7	GCA_000438355.1	FR901432.1	7	6622	6828	1	E															0
GCA_000438355.1_FR901432.1_8	GCA_000438355.1	FR901432.1	8	7034	7894	1	C	K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]								S-adenosylmethionine-dependent methyltransferase [PF10672.12]; Conserved hypothetical protein 95 [PF03602.18]					0
GCA_000438355.1_FR901432.1_9	GCA_000438355.1	FR901432.1	9	7972	8298	1	D										RNA pseudouridylate synthase [PF00849.25]					0
GCA_000438355.1_FR901432.1_10	GCA_000438355.1	FR901432.1	10	8264	8656	1	D										RNA pseudouridylate synthase [PF00849.25]					0
GCA_000438355.1_FR901432.1_11	GCA_000438355.1	FR901432.1	11	8991	9620	1	C	K07813	accessory gene regulator B	MER0501374	C75	MER0501374 - family C75 unassigned peptidases (Clostridium pasteurianum) [C75.UPW]#C75#{peptidase unit: 28-185}~source YP_007939690~	False	0.318	83.0	1.242e-16	Accessory gene regulator B [PF04647.18]					0
GCA_000438355.1_FR901432.1_12	GCA_000438355.1	FR901432.1	12	9645	9803	1	C	K07800	AgrD protein													0
GCA_000438355.1_FR901432.1_13	GCA_000438355.1	FR901432.1	13	9870	10625	-1	C	K07706	two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]								GHKL domain [PF14501.9]; Sensor_kinase_SpoOB-type, alpha-helical domain [PF14689.9]					0
GCA_000438355.1_FR901433.1_1	GCA_000438355.1	FR901433.1	1	70	1377	-1	C	K07133	uncharacterized protein								AAA domain [PF13173.9]; Domain of unknown function (DUF4143) [PF13635.9]					0
GCA_000438355.1_FR901433.1_2	GCA_000438355.1	FR901433.1	2	1544	3169	-1	C	K06400	site-specific DNA recombinase								Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]; Recombinase zinc beta ribbon domain [PF13408.9]					0
GCA_000438355.1_FR901433.1_3	GCA_000438355.1	FR901433.1	3	3159	3374	-1	E															0
GCA_000438355.1_FR901433.1_4	GCA_000438355.1	FR901433.1	4	3477	3632	-1	E															0
GCA_000438355.1_FR901433.1_5	GCA_000438355.1	FR901433.1	5	3625	4287	-1	D										Uracil DNA glycosylase superfamily [PF03167.22]					0
GCA_000438355.1_FR901433.1_6	GCA_000438355.1	FR901433.1	6	4304	4534	-1	E															0
GCA_000438355.1_FR901433.1_7	GCA_000438355.1	FR901433.1	7	4699	4884	-1	D										Histidine phosphatase superfamily (branch 1) [PF00300.25]					0
GCA_000438355.1_FR901435.1_1	GCA_000438355.1	FR901435.1	1	198	2237	-1	D										FtsX-like permease family [PF02687.24]					0
GCA_000438355.1_FR901435.1_2	GCA_000438355.1	FR901435.1	2	2224	2991	-1	C	K02003	putative ABC transport system ATP-binding protein								ABC transporter [PF00005.30]					0
GCA_000438355.1_FR901436.1_1	GCA_000438355.1	FR901436.1	1	84	431	1	C	K07090	uncharacterized protein								Sulfite exporter TauE/SafE [PF01925.22]					0
GCA_000438355.1_FR901436.1_2	GCA_000438355.1	FR901436.1	2	471	848	1	C	K07090	uncharacterized protein													0
GCA_000438355.1_FR901436.1_3	GCA_000438355.1	FR901436.1	3	910	1050	1	E															0
GCA_000438355.1_FR901436.1_4	GCA_000438355.1	FR901436.1	4	1240	1680	-1	D										Carboxypeptidase regulatory-like domain [PF13620.9]					0
GCA_000438355.1_FR901436.1_5	GCA_000438355.1	FR901436.1	5	1867	2079	1	E															0
GCA_000438355.1_FR901436.1_6	GCA_000438355.1	FR901436.1	6	2312	3016	1	C	K03111	single-strand DNA-binding protein								Single-strand binding protein family [PF00436.28]					0
GCA_000438355.1_FR901438.1_1	GCA_000438355.1	FR901438.1	1	1	1236	-1	D										MMPL family [PF03176.18]					0
GCA_000438355.1_FR901438.1_2	GCA_000438355.1	FR901438.1	2	1370	1930	1	E															0
GCA_000438355.1_FR901438.1_3	GCA_000438355.1	FR901438.1	3	2186	3130	-1	E															0
GCA_000438355.1_FR901438.1_4	GCA_000438355.1	FR901438.1	4	3437	4432	1	D										Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]					0
