locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_FNWK01000005.1_1_324_+		K00973	COG1210		phrog_3980		COG:COG1210	107	9.7e-48	161.0		GalU; 
NZ_FNWK01000005.1_476_646_-												Hypothetical
NZ_FNWK01000005.1_911_1546_+												Hypothetical
NZ_FNWK01000005.1_2292_2939_-												Hypothetical
NZ_FNWK01000005.1_3482_3622_+												Hypothetical
NZ_FNWK01000005.1_3846_3980_+												Hypothetical
NZ_FNWK01000005.1_4407_4574_-												Hypothetical
NZ_FNWK01000005.1_4080_5858_+		K06400	COG1961		phrog_95	VOG00303	COG:COG1961	592	7.5e-61	204.3		SpoIVCA; 
NZ_FNWK01000005.1_6210_6647_+												Hypothetical
NZ_FNWK01000005.1_6747_7121_-		K06077	COG3134		phrog_14537		COG:COG3134	124	2.6e-15	54.1		YcfJ; 
NZ_FNWK01000005.1_7690_8424_+		K19304	COG0739		phrog_6700	VOG00137	COG:COG0739	244	5.1e-61	204.5		NlpD; 
NZ_FNWK01000005.1_8640_9101_-		K02278	COG4960				COG:COG4960	143	5.2e-27	92.4		CpaA; 
NZ_FNWK01000005.1_9101_9772_-		K02656	COG3914				KEGG:K02656	195	2.1e-11	41.3		pilF; type IV pilus assembly protein PilF
NZ_FNWK01000005.1_9774_10745_-		K12511	COG2064				COG:COG2064	323	1.5e-86	288.3		TadC; 
NZ_FNWK01000005.1_10747_11751_-		K12510	COG4965				COG:COG4965	324	9.5e-77	256.2		TadB; 
NZ_FNWK01000005.1_11748_13130_-		K02283	COG4962		phrog_19065		KEGG:K02283	440	4.7e-185	613.7	7.4.2.8	cpaF, tadA; pilus assembly protein CpaF
NZ_FNWK01000005.1_13130_14326_-		K02282	COG4963		phrog_164	VOG01428	COG:COG4963	398	2e-78	262.3		CpaE; 
NZ_FNWK01000005.1_14328_14942_-			COG4961				COG:COG4961	202	2e-19	67.8		TadG; 
NZ_FNWK01000005.1_14939_15439_-			COG4961				COG:COG4961	160	2.3e-19	67.6		TadG; 
NZ_FNWK01000005.1_15439_17037_-			COG4655				COG:COG4655	532	4.9e-13	45.8		TadX; 
NZ_FNWK01000005.1_17054_17344_-												Hypothetical
NZ_FNWK01000005.1_17334_18695_-		K02280	COG4964		phrog_1012	VOG36874	KEGG:K02280	453	4.1e-160	531.8		cpaC, rcpA; pilus assembly protein CpaC
NZ_FNWK01000005.1_18718_19617_-		K02279	COG3745				COG:COG3745	299	4.3e-76	254.1		CpaB; 
NZ_FNWK01000005.1_19700_19888_-		K02651	COG3847				COG:COG3847	62	4.1e-17	60.8		Flp; 
NZ_FNWK01000005.1_20213_21166_+												Hypothetical
NZ_FNWK01000005.1_21175_22242_+												Hypothetical
NZ_FNWK01000005.1_22681_23298_+												Hypothetical
NZ_FNWK01000005.1_23419_24159_+		K22300	COG2932		phrog_4	VOG00002	KEGG:K22300	246	9.9e-20	68.8		dicA; HTH-type transcriptional regulator, cell division transcriptional repressor
NZ_FNWK01000005.1_24734_26029_+	K02484	K02484	COG5002		phrog_857	VOG00352	COG:COG5002	431	3.3e-59	194.9		WalK; 
NZ_FNWK01000005.1_26029_26724_+		K07666	COG3706		phrog_731	VOG00352	KEGG:K07666	231	5.5e-59	197.8		qseB; two-component system, OmpR family, response regulator QseB
NZ_FNWK01000005.1_26782_27993_+												Hypothetical
NZ_FNWK01000005.1_28003_28239_+												Hypothetical
NZ_FNWK01000005.1_28304_28435_+												Hypothetical
NZ_FNWK01000005.1_29202_30656_-		K00154	COG1012		phrog_15577		KEGG:K00154	484	8.2e-203	671.9	1.2.1.68	E1.2.1.68; coniferyl-aldehyde dehydrogenase
NZ_FNWK01000005.1_30784_31170_-												Hypothetical
NZ_FNWK01000005.1_31364_32551_+	K00626	K00626	COG0183				FOAM:K00626	395	2.7e-152	505.8	2.3.1.9	ACAT, atoB; acetyl-CoA C-acetyltransferase
NZ_FNWK01000005.1_32745_33212_+			COG5455				COG:COG5455	155	7.1e-16	56.4		RcnB; 
NZ_FNWK01000005.1_33245_33739_+												Hypothetical
NZ_FNWK01000005.1_33781_34239_-			COG3807				COG:COG3807	152	1.6e-58	196.3		SH3; 
NZ_FNWK01000005.1_34366_35364_+		K00015	COG1052		phrog_26092	VOG08908	KEGG:K00015	332	1.6e-138	460.4	1.1.1.26	gyaR, GOR1; glyoxylate reductase
NZ_FNWK01000005.1_35377_35784_-												Hypothetical
NZ_FNWK01000005.1_35804_37207_-		K00459	COG2070				COG:COG2070	467	1.2e-58	196.8		YrpB; 
NZ_FNWK01000005.1_37292_38470_-		K00754		GT4, GT5	phrog_2170		KEGG:K00754	359	1.8e-53	179.9	2.4.1.-	bshA; L-malate glycosyltransferase
NZ_FNWK01000005.1_38467_39525_-		K01055	COG2267		phrog_789	VOG00261	KEGG:K01055	301	4.1e-31	106.4	3.1.1.24	pcaD; 3-oxoadipate enol-lactonase
NZ_FNWK01000005.1_39374_40969_+	K06447	K06447	COG1012		phrog_15577		FOAM:K06447	531	6.7e-209	691.9	1.2.1.71	astD; succinylglutamic semialdehyde dehydrogenase
NZ_FNWK01000005.1_41181_41891_-												Hypothetical
NZ_FNWK01000005.1_41906_42202_+												Hypothetical
NZ_FNWK01000005.1_42204_43835_+	K00381	K00381	COG0155				COG:COG0155	543	9.9e-190	629.5		CysI; Cysteine biosynthesis
NZ_FNWK01000005.1_43828_44241_+			COG3749				COG:COG3749	137	6.5e-60	201.5		; 
NZ_FNWK01000005.1_44375_45031_+	K00390	K00390	COG0175		phrog_424	VOG01425	FOAM:K00390	218	1.3e-85	285.0	1.8.4.8 1.8.4.10	cysH; phosphoadenosine phosphosulfate reductase
NZ_FNWK01000005.1_45041_46552_-		K02314	COG0305		phrog_19	VOG00297	COG:COG0305	503	1e-165	550.1		DnaB; 
NZ_FNWK01000005.1_46723_47220_+			COG5328				COG:COG5328	165	1.2e-75	251.0		; 
NZ_FNWK01000005.1_47223_47978_+		K07273	COG3757	GH25	phrog_6219		COG:COG3757	251	3.1e-54	181.9		Acm; 
NZ_FNWK01000005.1_47975_48424_+	K01489	K01489	COG0295				COG:COG0295	149	5.5e-57	191.4		Cdd; Pyrimidine salvage
NZ_FNWK01000005.1_48463_49017_+	K01494	K01494	COG0717		phrog_1663	VOG36877	COG:COG0717	184	1.1e-83	279.5		Dcd; Thymidylate biosynthesis
NZ_FNWK01000005.1_49130_50248_+	K02040	K02040	COG0226		phrog_5385		COG:COG0226	372	1.9e-77	258.8		PstS; 
NZ_FNWK01000005.1_50330_51706_+	K02037	K02037	COG0573		phrog_6743		COG:COG0573	458	2.9e-129	430.4		PstC; 
NZ_FNWK01000005.1_51741_52955_+	K02038	K02038	COG0581		phrog_6743		COG:COG0581	404	1.9e-100	333.6		PstA; 
NZ_FNWK01000005.1_52961_53743_+	K02036	K02036	COG1117		phrog_293	VOG02992	FOAM:K02036	260	3.5e-149	496.4	7.3.2.1	pstB; phosphate transport system ATP-binding protein
NZ_FNWK01000005.1_53769_54488_+		K02039	COG0704				COG:COG0704	239	7.8e-84	280.1		PhoU; 
NZ_FNWK01000005.1_54488_55186_+		K07657	COG3706, COG4565		phrog_731	VOG00352	KEGG:K07657	232	1e-96	322.6		phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
NZ_FNWK01000005.1_55363_56721_-		K07221	COG3746				COG:COG3746	452	1.6e-110	367.9		OprP; 
NZ_FNWK01000005.1_56922_57824_+	K12405	K12405	COG4221		phrog_3142	VOG09790	FOAM:K12405	300	2.1e-114	381.0	1.1.1.- 4.2.1.107 4.2.1.119	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2
NZ_FNWK01000005.1_57885_58538_+												Hypothetical
NZ_FNWK01000005.1_58616_59689_+												Hypothetical
NZ_FNWK01000005.1_60017_60730_-	K00640	K00640	COG1045		phrog_2154	VOG20124	COG:COG1045	237	2.2e-82	274.8		CysE; Cysteine biosynthesis
NZ_FNWK01000005.1_60815_61414_-		K02291					KEGG:K02291	199	1.8e-06	25.3	2.5.1.32	crtB; 15-cis-phytoene synthase
NZ_FNWK01000005.1_61443_62828_-	K00162	K00162	COG0022		phrog_34187	VOG28198	FOAM:K00162	461	3.6e-191	633.7	1.2.4.1	PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit
NZ_FNWK01000005.1_62830_63900_-	K00161	K00161	COG1071		phrog_34187	VOG28198	FOAM:K00161	356	2.8e-167	555.4	1.2.4.1	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit
NZ_FNWK01000005.1_64039_64365_-		K05589	COG2919				COG:COG2919	108	2.1e-20	71.3		FtsB; 
NZ_FNWK01000005.1_64436_64633_-												Hypothetical
NZ_FNWK01000005.1_64834_66108_-	K01689	K01689	COG0148		phrog_35063		COG:COG0148	424	5e-222	734.8		Eno; Glycolysis
NZ_FNWK01000005.1_66309_66860_+			COG4575				COG:COG4575	183	6.7e-09	30.9		ElaB; 
NZ_FNWK01000005.1_66868_67332_+												Hypothetical
NZ_FNWK01000005.1_67689_68045_+			COG4575				COG:COG4575	118	1.3e-10	35.0		ElaB; 
NZ_FNWK01000005.1_68128_68346_+						VOG06892	VOG:VOG06892	72	1.5e-09	35.9		REFSEQ hypothetical protein
NZ_FNWK01000005.1_68377_68655_-	K03937	K03937					FOAM:K03937	92	1e-28	99.1		NDUFS4; NADH dehydrogenase (ubiquinone) Fe-S protein 4
NZ_FNWK01000005.1_68722_71184_-	K03579	K03579	COG1643		phrog_16	VOG05285	FOAM:K03579	817	1.3e-274	911.5	3.6.4.13	hrpB; ATP-dependent helicase HrpB
NZ_FNWK01000005.1_71184_71570_-			COG5649				COG:COG5649	128	1.7e-29	100.9		; 
NZ_FNWK01000005.1_71578_72591_-	K02523	K02523	COG0142				FOAM:K02523	337	1.3e-138	460.1	2.5.1.90	ispB; octaprenyl-diphosphate synthase
NZ_FNWK01000005.1_72355_72987_+	K04092	K04092	COG1605		phrog_12837	VOG13433	FOAM:K04092	210	1.2e-51	172.7	5.4.99.5	tyrA1; chorismate mutase
NZ_FNWK01000005.1_72984_73679_+		K11209	COG0625		phrog_9684		KEGG:K11209	231	1.8e-98	327.7	1.8.4.-	yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase
NZ_FNWK01000005.1_73676_74404_+												Hypothetical
NZ_FNWK01000005.1_74410_75810_-	K07637	K07637	COG5002		phrog_857	VOG00352	FOAM:K07637	466	2e-84	281.6	2.7.13.3	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ
NZ_FNWK01000005.1_75814_76479_-		K07666	COG3706, COG4567		phrog_731	VOG00352	KEGG:K07666	221	2.2e-84	281.5		qseB; two-component system, OmpR family, response regulator QseB
NZ_FNWK01000005.1_76580_76888_-			COG3212				COG:COG3212	102	2e-13	45.8		YkoI; 
NZ_FNWK01000005.1_77231_77503_-		K03530	COG0776		phrog_379	VOG02563	COG:COG0776	90	3.9e-48	162.6		HimA; 
NZ_FNWK01000005.1_77675_80071_-		K01338	COG0466		phrog_15585	VOG00458	COG:COG0466	798	0	1227.6		Lon; 
NZ_FNWK01000005.1_80211_80546_-		K09747	COG0718				COG:COG0718	105	5.1e-43	144.9		YbaB; 
NZ_FNWK01000005.1_80543_82255_-	K02343	K02343	COG2812		phrog_5846	VOG00282	FOAM:K02343	570	6.6e-164	544.3	2.7.7.7	dnaX; DNA polymerase III subunit gamma/tau
NZ_FNWK01000005.1_82061_82762_+		K07126	COG0790				COG:COG0790	233	9.6e-10	36.3		TPR; 
NZ_FNWK01000005.1_82900_83778_-		K19317	COG2367		phrog_14881	VOG09403	COG:COG2367	283	4.6e-76	254.1		PenP; 
NZ_FNWK01000005.1_83778_84113_-		K22071	COG3894				KEGG:K22071	93	4.3e-42	141.8		FDX2; ferredoxin-2, mitochondrial
NZ_FNWK01000005.1_84113_85192_-	K04487	K04487	COG1104		phrog_12787		COG:COG1104	359	1.6e-124	414.3		NifS; 
NZ_FNWK01000005.1_85318_85989_+		K07018	COG2945		phrog_789		COG:COG2945	223	9.9e-98	324.8		; 
NZ_FNWK01000005.1_86027_86191_-												Hypothetical
NZ_FNWK01000005.1_86304_86756_+	K01808	K01808	COG0698			VOG00933	COG:COG0698	150	3.7e-74	247.8		RpiB; Pentose phosphate pathway
NZ_FNWK01000005.1_86753_88060_+	K00600	K00600	COG0112		phrog_9968	VOG11022	COG:COG0112	435	4.9e-234	776.1		GlyA; Serine biosynthesis
NZ_FNWK01000005.1_88065_88283_+												Hypothetical
NZ_FNWK01000005.1_88287_88748_+		K07738	COG1327		phrog_36879	VOG35410	KEGG:K07738	153	1.7e-71	238.4		nrdR; transcriptional repressor NrdR
NZ_FNWK01000005.1_88881_89123_+												Hypothetical
NZ_FNWK01000005.1_89153_89869_+	K02533	K02533	COG0565				FOAM:K02533	238	1e-99	331.7	2.1.1.-	lasT; tRNA/rRNA methyltransferase
NZ_FNWK01000005.1_89891_90205_-		K04782	COG1605		phrog_10027		KEGG:K04782	104	2e-34	116.9	4.2.99.21	pchB; isochorismate pyruvate lyase
NZ_FNWK01000005.1_90406_91017_+		K02986	COG0522				COG:COG0522	203	1.3e-78	261.8		RpsD; Ribosome 30S subunit
NZ_FNWK01000005.1_91077_93875_-		K01278	COG1506	CE1, CE1	phrog_789		COG:COG1506	657	4.1e-87	289.7		DAP2; 
NZ_FNWK01000005.1_93081_94901_+		K19701	COG2234				COG:COG2234	606	6.4e-114	379.5		Iap; 
NZ_FNWK01000005.1_94849_96021_+	K10536	K10536	COG2957			VOG09092, VOG09092	COG:COG2957	390	2e-122	406.5		AguA; 
NZ_FNWK01000005.1_96081_96932_+	K12251	K12251	COG0388		phrog_14201	VOG08915	FOAM:K12251	283	9.9e-122	404.0	3.5.1.53	aguB; N-carbamoylputrescine amidase
NZ_FNWK01000005.1_96955_97599_+			COG5514				COG:COG5514	214	1.7e-87	289.6		; 
NZ_FNWK01000005.1_97603_98223_-												Hypothetical
NZ_FNWK01000005.1_98503_98676_+												Hypothetical
NZ_FNWK01000005.1_98837_99820_+		K15553	COG0715				KEGG:K15553	327	6.7e-67	224.5		ssuA; sulfonate transport system substrate-binding protein
NZ_FNWK01000005.1_99882_100112_-												Hypothetical
NZ_FNWK01000005.1_99817_100662_+		K15554	COG0600		phrog_6743		KEGG:K15554	281	2.1e-89	298.4		ssuC; sulfonate transport system permease protein
NZ_FNWK01000005.1_100674_101444_+		K15555	COG1116		phrog_293	VOG06047	KEGG:K15555	256	1.3e-96	321.6	7.6.2.14	ssuB; sulfonate transport system ATP-binding protein
NZ_FNWK01000005.1_101474_102487_+		K03309	COG1301		phrog_16930		COG:COG1301	337	4.7e-57	191.1		GltP; 
NZ_FNWK01000005.1_102774_103526_-		K01799	COG3473				COG:COG3473	250	7.7e-86	285.5		; 
NZ_FNWK01000005.1_103570_104478_-		K18336	COG0179				COG:COG0179	302	1.1e-110	368.6		YcgM; 
NZ_FNWK01000005.1_104495_105625_-	K00450	K00450	COG3435				COG:COG3435	364	2.8e-128	426.3		; 
NZ_FNWK01000005.1_105622_106638_-	K01501	K01501	COG0388			VOG08915	FOAM:K01501	335	1.8e-95	318.0	3.5.5.1	E3.5.5.1; nitrilase
NZ_FNWK01000005.1_106635_107876_-	K01556	K01556	COG3844		phrog_12787		COG:COG3844	404	9.7e-172	569.0		Bna5; 
