locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MFIC01000001.1_132_1142_-	K00012	K00012	COG1004		phrog_9148	VOG09082	VOG:VOG09082	333	4.6e-58	192.6		sp|Q7DBF9|UDG_ECO57 UDP-glucose 6-dehydrogenase
MFIC01000001.1_1190_2392_-		K21470, K21470	COG3409, COG3409		phrog_1493, phrog_1493	VOG02356, VOG01249	COG:COG3409	400	6.5e-38	65.9		PGRP; 
MFIC01000001.1_2423_2956_-												Hypothetical
MFIC01000001.1_3098_5341_-	K09667	K18814, K09667	COG3307, COG5616				COG:COG3307	747	1.1e-62	207.6		RfaL; 
MFIC01000001.1_5357_6229_-			COG2520		phrog_8156	VOG00316	VOG:VOG00316	290	4.1e-20	68.1		REFSEQ methyltransferase
MFIC01000001.1_6239_7435_-		K21001	COG4641				KEGG:K21001	398	1.6e-37	125.2		pslH; polysaccharide biosynthesis protein PslH
MFIC01000001.1_7505_8479_-	K01711	K01711	COG1089		phrog_540	VOG00055	COG:COG1089	324	2.2e-173	572.4		Gmd; 
MFIC01000001.1_8550_9608_-		K15898	COG2089				COG:COG2089	352	1.2e-164	544.9		SpsE; 
MFIC01000001.1_9710_11419_-		K04034	COG1032				KEGG:K04034	569	6.8e-93	308.2	1.21.98.3	bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
MFIC01000001.1_11481_11846_-		K00997	COG0736				COG:COG0736	114	6.8e-34	113.5		AcpS; 
MFIC01000001.1_11843_12235_-	K05606	K05606					FOAM:K05606	105	3.1e-09	32.7	5.1.99.1	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase
MFIC01000001.1_12225_13829_-		K00666	COG0365		phrog_36676	VOG21292, VOG21292	KEGG:K00666	504	1.3e-125	415.8	6.2.1.-	K00666; fatty-acyl-CoA synthase
MFIC01000001.1_13801_14055_-		K02078			phrog_5934		KEGG:K02078	84	1.9e-10	37.2		acpP; acyl carrier protein
MFIC01000002.1_2_166_+												Hypothetical
MFIC01000002.1_182_370_-												Hypothetical
MFIC01000002.1_385_591_+												Hypothetical
MFIC01000002.1_594_875_+		K06218	COG2026		phrog_1213	VOG11888	COG:COG2026	93	2.4e-24	81.8		RelE; 
MFIC01000002.1_962_3637_+		K03695	COG0542		phrog_4871	VOG02106, VOG02106	KEGG:K03695	891	0	1191.8		clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
MFIC01000002.1_4200_4712_+												Hypothetical
MFIC01000002.1_4754_5896_-			COG5549				COG:COG5549	380	7.9e-09	30.2		; 
MFIC01000002.1_5901_8813_-				CBM40	phrog_8510	VOG00108	VOG:VOG00108	953	1.8e-19	60.5		REFSEQ hypothetical protein
MFIC01000002.1_8810_9091_-												Hypothetical
MFIC01000002.1_9143_11764_+												Hypothetical
MFIC01000002.1_11833_12453_+		K19710	COG0537		phrog_23000	VOG09938	KEGG:K19710	206	3.3e-12	42.3	2.7.7.53	E2.7.7.53; ATP adenylyltransferase
MFIC01000002.1_12504_13136_+		K00573	COG2518		phrog_27021	VOG20978	COG:COG2518	210	3.6e-65	216.3		Pcm; 
MFIC01000002.1_13137_13898_+		K07082	COG1559				COG:COG1559	253	4e-76	252.1		MltG; 
MFIC01000002.1_13941_14972_+		K00057	COG0240				KEGG:K00057	343	1.2e-56	188.3	1.1.1.94	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+)
MFIC01000002.1_14969_15313_+		K02959	COG0228		phrog_14130		COG:COG0228	114	4.4e-29	97.2		RpsP; Ribosome 30S subunit
MFIC01000002.1_15373_15705_+		K06960	COG1837				COG:COG1837	110	5.4e-31	103.3		YlqC; 
MFIC01000002.1_15778_16293_-												Hypothetical
MFIC01000002.1_16337_16633_-												Hypothetical
MFIC01000002.1_16725_17015_-												Hypothetical
MFIC01000002.1_16978_17919_-												Hypothetical
MFIC01000002.1_17928_19238_+	K00790	K00790	COG0766, COG0766, COG0766		phrog_25097, phrog_25097		FOAM:K00790	436	1.7e-133	435.9	2.5.1.7	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase
MFIC01000002.1_19270_19524_+		K18843	COG1598		phrog_497	VOG02503	COG:COG1598	84	1.8e-22	76.5		HicB; 
MFIC01000002.1_19532_19750_+		K07339	COG1724		phrog_353	VOG00753	COG:COG1724	72	2.5e-27	91.8		YcfA; 
MFIC01000002.1_19800_20816_+		K03569	COG1077		phrog_22570	VOG03107	COG:COG1077	338	2e-157	519.7		MreB; 
MFIC01000002.1_20881_21387_+	K02341	K02341	COG0470		phrog_5846		FOAM:K02341	168	3.6e-27	91.8	2.7.7.7	holB; DNA polymerase III subunit delta'
MFIC01000002.1_21387_21938_+		K02838	COG0233				COG:COG0233	183	2.1e-54	179.3		Frr; 
MFIC01000002.1_21943_22998_+		K11749	COG0750				KEGG:K11749	351	4.9e-93	308.5	3.4.24.-	rseP; regulator of sigma E protease
MFIC01000002.1_23018_24244_+		K01881	COG0442, COG0442		phrog_35619, phrog_35619	VOG02983	KEGG:K01881	408	9.5e-123	406.7	6.1.1.15	PARS, proS; prolyl-tRNA synthetase
MFIC01000002.1_24256_25308_+		K03569	COG1077		phrog_22570	VOG03107	COG:COG1077	350	5.7e-168	554.4		MreB; 
MFIC01000002.1_25442_26032_+		K03570	COG1792				COG:COG1792	196	9.6e-15	47.7		MreC; 
MFIC01000002.1_26296_27978_+	K03587	K05515, K03587	COG0768, COG0768				COG:COG0768	560	7.8e-141	409.2		FtsI; 
MFIC01000002.1_27982_28446_+		K03624	COG0782				COG:COG0782	154	3.1e-54	180.2		GreA; 
