locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
AQSF01000001.1_3_230_-												Hypothetical
AQSF01000001.1_304_612_+												Hypothetical
AQSF01000001.1_1085_1294_-												Hypothetical
AQSF01000001.1_1493_1753_+												Hypothetical
AQSF01000002.1_1_294_-		K20429	COG0399		phrog_3139	VOG01698	KEGG:K20429	98	9e-34	112.8	2.6.1.33	vioA; dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
AQSF01000002.1_316_942_-		K18534	COG4627		phrog_22502	VOG00106	COG:COG4627	208	1.2e-25	85.9		; 
AQSF01000002.1_996_2006_+		K19997	COG1088		phrog_540	VOG00055	KEGG:K19997	336	3.1e-72	238.9	5.1.3.26	gnu; GlcNAc-P-P-Und epimerase
AQSF01000002.1_2541_2699_-												Hypothetical
AQSF01000002.1_3125_4225_-		K16697		GT4	phrog_2170	VOG17757	KEGG:K16697	346	6.3e-47	155.4	2.4.-.-	tuaC; teichuronic acid biosynthesis glycosyltransferase TuaC
AQSF01000002.1_4222_5055_-		K11936	COG1216	GT27	phrog_841	VOG00739	COG:COG1216	277	3.2e-36	119.9		WcaE; 
AQSF01000002.1_5085_6236_+												Hypothetical
AQSF01000003.1_40_969_+		K07498	COG2826		phrog_8463	VOG00376	PHROG:phrog_8463	309	1.4e-32	108.4		transposase
AQSF01000003.1_1056_1856_-		K03100	COG0681		phrog_15562		COG:COG0681	266	2.7e-43	143.5		LepB; 
AQSF01000003.1_1916_2149_+		K23779	COG1476		phrog_8	VOG00002	COG:COG1476	77	1.3e-21	72.9		XRE; 
AQSF01000003.1_2245_3171_+												Hypothetical
AQSF01000003.1_3235_3456_+												Hypothetical
AQSF01000003.1_3644_4489_+												Hypothetical
AQSF01000003.1_4498_5235_+												Hypothetical
AQSF01000003.1_5377_5763_+												Hypothetical
AQSF01000003.1_5890_6534_-		K01174	COG1525		phrog_8809	VOG20913	COG:COG1525	214	2.7e-32	107.1		YncB; 
AQSF01000003.1_6621_6860_+												Hypothetical
AQSF01000003.1_6905_7123_+												Hypothetical
AQSF01000004.1_162_737_+		K18534	COG0500		phrog_4752		COG:COG0500	191	2.7e-17	58.3		SmtA; 
AQSF01000004.1_926_1534_-												Hypothetical
AQSF01000004.1_1535_1798_-												Hypothetical
AQSF01000004.1_1836_2213_-												Hypothetical
AQSF01000004.1_2218_2547_-												Hypothetical
AQSF01000004.1_2549_3283_-												Hypothetical
AQSF01000004.1_3379_4638_-		K01885	COG0008		phrog_35649	VOG04576	KEGG:K01885	419	3.1e-124	411.6	6.1.1.17	EARS, gltX; glutamyl-tRNA synthetase
AQSF01000004.1_4656_5708_+												Hypothetical
AQSF01000004.1_5882_6019_+												Hypothetical
AQSF01000004.1_6545_7000_-		K19055	COG2606		phrog_17858		COG:COG2606	131	3.7e-37	123.5		EbsC; 
AQSF01000004.1_6963_7316_-		K09759	COG0017		phrog_19509	VOG03103	KEGG:K09759	118	5.4e-40	132.7	6.1.1.23	aspC, aspS; nondiscriminating aspartyl-tRNA synthetase
AQSF01000005.1_1_300_-		K01462	COG0242		phrog_2890	VOG13488	KEGG:K01462	100	9.3e-27	89.5	3.5.1.88	PDF, def; peptide deformylase
AQSF01000005.1_305_1291_-		K02847, K19225	COG3307				COG:COG3307	328	1.8e-20	67.8		RfaL; 
AQSF01000005.1_1302_1430_-												Hypothetical
AQSF01000005.1_1837_2007_-												Hypothetical
AQSF01000005.1_2148_2681_+		K21525			phrog_9019	VOG00809	VOG:VOG00809	177	7.6e-18	60.2		REFSEQ endonuclease
AQSF01000005.1_2705_3364_+		K03748	COG2949				COG:COG2949	219	9.2e-15	48.8		SanA; 
AQSF01000005.1_3656_4018_+					phrog_3206		PHROG:phrog_3206	120	1.5e-08	28.8		Avd protein of DGR
AQSF01000005.1_4076_4249_+		K02913	COG0267				COG:COG0267	57	1.2e-21	72.1		RpmG; Ribosome 50S subunit
AQSF01000005.1_4251_4532_-												Hypothetical
AQSF01000005.1_4534_4797_+		K07461	COG2827			VOG00754	COG:COG2827	87	3e-27	90.9		YhbQ; 
AQSF01000005.1_4813_6390_-		K06400	COG1961		phrog_95	VOG00303	COG:COG1961	525	1.8e-88	293.3		SpoIVCA; 
AQSF01000005.1_6414_7025_-					phrog_12720		PHROG:phrog_12720	203	3.2e-22	73.7		DNA binding protein
AQSF01000005.1_7027_7260_-												Hypothetical
AQSF01000005.1_7488_8201_-												Hypothetical
AQSF01000005.1_8456_9175_-		K03100	COG0681		phrog_15562		COG:COG0681	188	5e-32	106.5		LepB; 
