locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_MIEQ01000002.1_1		K07482	COG2826		phrog_4410		COG:COG2826	106	6.4e-33	112.7		Tra8:
NZ_MIEQ01000003.1_1		K07482	COG2826		phrog_4410		COG:COG2826	106	5.1e-33	113.0		Tra8:
NZ_MIEQ01000005.1_1												Hypothetical
NZ_MIEQ01000006.1_1		K07482	COG2826		phrog_4646		COG:COG2826	164	6e-43	145.7		Tra8:
NZ_MIEQ01000007.1_1			COG4584				COG:COG4584	91	1.2e-10	32.8		:
NZ_MIEQ01000007.1_2		K02315	COG1484		phrog_27475	VOG02675	COG:COG1484	226	4.9e-83	278.4		DnaC:
NZ_MIEQ01000008.1_1			COG3436		phrog_688	VOG13879	COG:COG3436	358	3.4e-131	437.0		:
NZ_MIEQ01000009.1_1		K12548, K12548					KEGG:K12548	292	5.7e-25	33.4		rap; autoaggregation protein RapA/B/C
NZ_MIEQ01000010.1_1			COG5453				COG:COG5453	94	8.8e-31	104.1		:
NZ_MIEQ01000010.1_2												Hypothetical
NZ_MIEQ01000010.1_3		K02099	COG4977		phrog_1450	VOG01917	KEGG:K02099	246	1.5e-39	134.6		araC; AraC family transcriptional regulator, arabinose operon regulatory protein
NZ_MIEQ01000010.1_4		K03298	COG0697		phrog_18638		COG:COG0697	307	3.4e-52	175.6		RhaT:
NZ_MIEQ01000010.1_5	K07313	K07313	COG0639		phrog_246	VOG00333	PHROG:phrog_246	264	5.1e-59	197.6		NinI-like serine-threonine phosphatase
NZ_MIEQ01000010.1_6		K23383, K01406				VOG09191, VOG09191, VOG02967	KEGG:K23383	1090	7.2e-40	128.1		FREM3; FRAS1-related extracellular matrix protein 3
NZ_MIEQ01000010.1_7												Hypothetical
NZ_MIEQ01000010.1_8												Hypothetical
NZ_MIEQ01000010.1_9												Hypothetical
NZ_MIEQ01000010.1_10		K03702	COG0556		phrog_27849	VOG00107	COG:COG0556	673	0	1175.1		UvrB:
NZ_MIEQ01000010.1_11	K00812	K00812	COG0436		phrog_5879		FOAM:K00812	396	1.7e-168	559.8	2.6.1.1	aspB; aspartate aminotransferase
NZ_MIEQ01000010.1_12		K07216	COG2703				COG:COG2703	135	2.4e-35	120.4		:
NZ_MIEQ01000010.1_13		K25135	COG2206				COG:COG2206	334	1.6e-47	160.9		HDGYP:
