	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_903954045.1_CAJBMJ010000001.1_1	GCA_903954045.1	CAJBMJ010000001.1	1	1	1764	-1	D										Cache domain [PF02743.21]					0
GCA_903954045.1_CAJBMJ010000001.1_2	GCA_903954045.1	CAJBMJ010000001.1	2	2004	2915	1	D										Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.30]					0
GCA_903954045.1_CAJBMJ010000001.1_3	GCA_903954045.1	CAJBMJ010000001.1	3	2984	3799	1	C	K01265	methionyl aminopeptidase [EC:3.4.11.18]	MER1240668	M24A	MER1240668 - methionyl aminopeptidase 1 ({Escherichia}-type) () [M24.001]#M24A#{peptidase unit: 1-267}~source OGB35490~	True	0.917	514.0	2.1000000000000003e-164	Metallopeptidase family M24 [PF00557.27]					0
GCA_903954045.1_CAJBMJ010000001.1_4	GCA_903954045.1	CAJBMJ010000001.1	4	3810	6410	1	C	K00990	[protein-PII] uridylyltransferase [EC:2.7.7.59]								GlnD PII-uridylyltransferase [PF08335.14]; Putative nucleotidyltransferase DUF294 [PF03445.16]					0
GCA_903954045.1_CAJBMJ010000001.1_5	GCA_903954045.1	CAJBMJ010000001.1	5	6501	6815	-1	C	K19163	toxin CcdB								CcdB protein [PF01845.20]					0
GCA_903954045.1_CAJBMJ010000001.1_6	GCA_903954045.1	CAJBMJ010000001.1	6	6835	7104	-1	E															0
GCA_903954045.1_CAJBMJ010000001.1_7	GCA_903954045.1	CAJBMJ010000001.1	7	7195	7617	-1	D										PIN domain [PF01850.24]					0
GCA_903954045.1_CAJBMJ010000001.1_8	GCA_903954045.1	CAJBMJ010000001.1	8	7617	7868	-1	D										Antitoxin Phd_YefM, type II toxin-antitoxin system [PF02604.22]					0
GCA_903954045.1_CAJBMJ010000001.1_9	GCA_903954045.1	CAJBMJ010000001.1	9	7943	8482	-1	C	K01462	peptide deformylase [EC:3.5.1.88]								Polypeptide deformylase [PF01327.24]					0
GCA_903954045.1_CAJBMJ010000001.1_10	GCA_903954045.1	CAJBMJ010000001.1	10	8479	8835	-1	D										Ribonuclease HepT-like [PF01934.20]					0
