	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_020345945.1_CP070773.1_1	GCA_020345945.1	CP070773.1	1	1	462	1	D										FKBP26_C-terminal [PF18046.4]					0
GCA_020345945.1_CP070773.1_2	GCA_020345945.1	CP070773.1	2	434	934	-1	C	K09730	uncharacterized protein								Uncharacterised protein family (UPF0179) [PF03684.16]					0
GCA_020345945.1_CP070773.1_3	GCA_020345945.1	CP070773.1	3	1164	1817	1	C	K03433	proteasome beta subunit [EC:3.4.25.1]	MER1360281	T01A	MER1360281 - subfamily T1A unassigned peptidases () [T01.UPA]#T01A#{peptidase unit: 13-207}~source PDM26518~	False	0.609	233.0	2.623e-68	Proteasome subunit [PF00227.29]					0
GCA_020345945.1_CP070773.1_4	GCA_020345945.1	CP070773.1	4	1843	3771	1	C	K07041	uncharacterized protein								Metallo-beta-lactamase superfamily domain [PF16661.8]; Beta-Casp domain [PF10996.11]; KH domain [PF17214.6]; Beta-lactamase superfamily domain [PF12706.10]; Metallo-beta-lactamase superfamily [PF00753.30]					0
GCA_020345945.1_CP070773.1_5	GCA_020345945.1	CP070773.1	5	3786	4019	-1	C	K09152	uncharacterized protein													0
GCA_020345945.1_CP070773.1_6	GCA_020345945.1	CP070773.1	6	4154	4651	-1	D										PUA domain [PF01472.23]; Domain of unknown function (DUF1947) [PF09183.13]					0
GCA_020345945.1_CP070773.1_7	GCA_020345945.1	CP070773.1	7	4801	5097	1	C	K03622	archaea-specific DNA-binding protein								Alba [PF01918.24]					0
GCA_020345945.1_CP070773.1_8	GCA_020345945.1	CP070773.1	8	5280	5510	1	C	K04796	small nuclear ribonucleoprotein								LSM domain [PF01423.25]					0
GCA_020345945.1_CP070773.1_9	GCA_020345945.1	CP070773.1	9	5762	6511	-1	C	K03651	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]								Calcineurin-like phosphoesterase superfamily domain [PF12850.10]; Calcineurin-like phosphoesterase [PF00149.31]					0
GCA_020345945.1_CP070773.1_10	GCA_020345945.1	CP070773.1	10	6872	7588	1	D										Glycine radical [PF01228.24]; Pyruvate formate lyase-like [PF02901.18]					0
