	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_021806345.1_JAJZXP010000001.1_1	GCA_021806345.1	JAJZXP010000001.1	1	3	167	1	E															0
GCA_021806345.1_JAJZXP010000001.1_2	GCA_021806345.1	JAJZXP010000001.1	2	179	604	-1	E															0
GCA_021806345.1_JAJZXP010000001.1_3	GCA_021806345.1	JAJZXP010000001.1	3	2043	3269	-1	E															0
GCA_021806345.1_JAJZXP010000002.1_1	GCA_021806345.1	JAJZXP010000002.1	1	10	429	1	D										PD-(D/E)XK nuclease superfamily domain [PF20472.1]					0
GCA_021806345.1_JAJZXP010000002.1_2	GCA_021806345.1	JAJZXP010000002.1	2	484	618	1	E															0
GCA_021806345.1_JAJZXP010000002.1_3	GCA_021806345.1	JAJZXP010000002.1	3	680	1255	1	E															0
GCA_021806345.1_JAJZXP010000002.1_4	GCA_021806345.1	JAJZXP010000002.1	4	1281	2474	-1	E															0
GCA_021806345.1_JAJZXP010000002.1_5	GCA_021806345.1	JAJZXP010000002.1	5	2504	4375	-1	D										Helicase HerA, central domain [PF01935.20]					0
GCA_021806345.1_JAJZXP010000002.1_6	GCA_021806345.1	JAJZXP010000002.1	6	4372	6225	-1	E															0
GCA_021806345.1_JAJZXP010000002.1_7	GCA_021806345.1	JAJZXP010000002.1	7	6225	6416	-1	E															0
GCA_021806345.1_JAJZXP010000002.1_8	GCA_021806345.1	JAJZXP010000002.1	8	6463	6630	-1	E															0
GCA_021806345.1_JAJZXP010000002.1_9	GCA_021806345.1	JAJZXP010000002.1	9	6655	6888	-1	E															0
GCA_021806345.1_JAJZXP010000003.1_1	GCA_021806345.1	JAJZXP010000003.1	1	2	127	-1	E															0
GCA_021806345.1_JAJZXP010000003.1_2	GCA_021806345.1	JAJZXP010000003.1	2	431	1072	-1	E															0
GCA_021806345.1_JAJZXP010000003.1_3	GCA_021806345.1	JAJZXP010000003.1	3	1106	1525	-1	E															0
GCA_021806345.1_JAJZXP010000003.1_4	GCA_021806345.1	JAJZXP010000003.1	4	1526	1828	-1	E															0
GCA_021806345.1_JAJZXP010000004.1_1	GCA_021806345.1	JAJZXP010000004.1	1	101	229	-1	E															0
GCA_021806345.1_JAJZXP010000004.1_2	GCA_021806345.1	JAJZXP010000004.1	2	543	1163	1	E															0
GCA_021806345.1_JAJZXP010000004.1_3	GCA_021806345.1	JAJZXP010000004.1	3	1284	4271	-1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								N-6 DNA Methylase [PF02384.19]; Eco57I restriction-modification methylase [PF07669.14]; MmeI, DNA-methyltransferase domain [PF20473.1]; TaqI-like C-terminal specificity domain [PF12950.10]; MmeI, helicase spacer domain [PF20465.1]					0
GCA_021806345.1_JAJZXP010000004.1_4	GCA_021806345.1	JAJZXP010000004.1	4	4337	4846	-1	E															0
GCA_021806345.1_JAJZXP010000004.1_5	GCA_021806345.1	JAJZXP010000004.1	5	4836	5510	-1	D										Family of unknown function (DUF5343) [PF17278.5]					0
GCA_021806345.1_JAJZXP010000004.1_6	GCA_021806345.1	JAJZXP010000004.1	6	5834	6652	1	E															0
GCA_021806345.1_JAJZXP010000004.1_7	GCA_021806345.1	JAJZXP010000004.1	7	6645	7274	1	E															0
GCA_021806345.1_JAJZXP010000004.1_8	GCA_021806345.1	JAJZXP010000004.1	8	7642	7992	1	E															0
GCA_021806345.1_JAJZXP010000004.1_9	GCA_021806345.1	JAJZXP010000004.1	9	7973	8353	1	E															0
GCA_021806345.1_JAJZXP010000004.1_10	GCA_021806345.1	JAJZXP010000004.1	10	8718	10139	-1	E															0
GCA_021806345.1_JAJZXP010000004.1_11	GCA_021806345.1	JAJZXP010000004.1	11	10180	10350	-1	E															0
GCA_021806345.1_JAJZXP010000004.1_12	GCA_021806345.1	JAJZXP010000004.1	12	10499	10822	-1	E															0
GCA_021806345.1_JAJZXP010000004.1_13	GCA_021806345.1	JAJZXP010000004.1	13	11010	11678	-1	E															0
GCA_021806345.1_JAJZXP010000005.1_1	GCA_021806345.1	JAJZXP010000005.1	1	3	359	1	D										Phenazine biosynthesis-like protein [PF02567.19]					0
GCA_021806345.1_JAJZXP010000005.1_2	GCA_021806345.1	JAJZXP010000005.1	2	948	2207	1	D										DNA methylase [PF01555.21]; Putative RNA methylase family UPF0020 [PF01170.21]					0
GCA_021806345.1_JAJZXP010000005.1_3	GCA_021806345.1	JAJZXP010000005.1	3	2314	3177	-1	E															0
GCA_021806345.1_JAJZXP010000005.1_4	GCA_021806345.1	JAJZXP010000005.1	4	3177	5183	-1	E															0
GCA_021806345.1_JAJZXP010000005.1_5	GCA_021806345.1	JAJZXP010000005.1	5	5243	5503	-1	E															0
