locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_MUND01000001.1_397_843_-	K16260	K16260	COG2867				COG:COG2867	148	1.7e-29	101.5		PasT; 
NZ_MUND01000001.1_986_1783_-		K07096	COG2129		phrog_1649	VOG00211	COG:COG2129	251	1.3e-49	168.0		; 
NZ_MUND01000001.1_2098_3894_+	K01897	K01897	COG1022		phrog_36676, phrog_28622	VOG21292	COG:COG1022	598	9.1e-248	823.2		FAA1; 
NZ_MUND01000001.1_4374_5516_-	K13668	K13668	COG0297	GT4, GT5	phrog_2170		FOAM:K13668	380	4.4e-150	500.1	2.4.1.346	pimB; phosphatidyl-myo-inositol dimannoside synthase
NZ_MUND01000001.1_5596_6885_+	K13669	K13669	COG5650				COG:COG5650	429	2.8e-25	87.4		; 
NZ_MUND01000001.1_6934_7329_+												Hypothetical
NZ_MUND01000001.1_7351_7623_+												Hypothetical
NZ_MUND01000001.1_6798_8195_+												Hypothetical
NZ_MUND01000001.1_8223_8573_-												Hypothetical
NZ_MUND01000001.1_8924_10081_-												Hypothetical
NZ_MUND01000001.1_10145_11314_-		K21471	COG3883		phrog_12508	VOG00051	KEGG:K21471	338	2.5e-73	247.1	3.4.-.-	cwlO; peptidoglycan DL-endopeptidase CwlO
NZ_MUND01000001.1_11425_12489_-		K21471	COG3883		phrog_12508	VOG00051	COG:COG3883	354	9.1e-77	258.0		CwlO1; 
NZ_MUND01000001.1_12670_14013_-		K06962, K16532	COG3688				COG:COG3688	447	4e-152	506.5		Rae1; 
NZ_MUND01000001.1_14079_14318_-												Hypothetical
NZ_MUND01000001.1_14373_15209_+		K07059	COG0705		phrog_16931		COG:COG0705	278	1.4e-56	190.5		GlpG; 
NZ_MUND01000001.1_15206_15487_+		K03718	COG1522				COG:COG1522	93	6.3e-22	77.1		Lrp; 
NZ_MUND01000001.1_15659_15958_+												Hypothetical
NZ_MUND01000001.1_15903_17387_+	K02484	K02484	COG5002		phrog_857	VOG00352	FOAM:K02484	494	3.4e-90	302.3	2.7.13.3	K02484; two-component system, OmpR family, sensor kinase
NZ_MUND01000001.1_17384_18049_+		K07665	COG3706		phrog_731	VOG00352, VOG29077	KEGG:K07665	221	3.6e-87	290.7		cusR, copR, silR; two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR
