	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN04315271_MFIE01000001.1_1	SAMN04315271	MFIE01000001.1	1	45	1145	1	E															0
SAMN04315271_MFIE01000001.1_2	SAMN04315271	MFIE01000001.1	2	1152	1763	1	E															0
SAMN04315271_MFIE01000001.1_3	SAMN04315271	MFIE01000001.1	3	1831	2589	1	E															0
SAMN04315271_MFIE01000001.1_4	SAMN04315271	MFIE01000001.1	4	2596	3066	1	D										NUDIX domain [PF00293.31]					0
SAMN04315271_MFIE01000001.1_5	SAMN04315271	MFIE01000001.1	5	3066	4349	1	D										Flavin containing amine oxidoreductase [PF01593.27]; NAD(P)-binding Rossmann-like domain [PF13450.9]; Flavin-binding monooxygenase-like [PF00743.22]; HI0933-like protein [PF03486.17]; FAD dependent oxidoreductase [PF01266.27]; Pyridine nucleotide-disulphide oxidoreductase [PF07992.17]; Lycopene cyclase protein [PF05834.15]; FAD binding domain [PF01494.22]; FAD binding domain [PF00890.27]					0
SAMN04315271_MFIE01000001.1_6	SAMN04315271	MFIE01000001.1	6	4354	4818	1	D										Phosphoribosyl transferase domain [PF00156.30]					0
SAMN04315271_MFIE01000001.1_7	SAMN04315271	MFIE01000001.1	7	4878	5024	1	E															0
SAMN04315271_MFIE01000001.1_8	SAMN04315271	MFIE01000001.1	8	5021	5227	1	E															0
SAMN04315271_MFIE01000001.1_9	SAMN04315271	MFIE01000001.1	9	5196	5798	1	E															0
SAMN04315271_MFIE01000001.1_10	SAMN04315271	MFIE01000001.1	10	5795	6616	1	E															0
SAMN04315271_MFIE01000001.1_11	SAMN04315271	MFIE01000001.1	11	6647	7138	1	D										NUDIX domain [PF00293.31]					0
SAMN04315271_MFIE01000001.1_12	SAMN04315271	MFIE01000001.1	12	7144	7605	1	E															0
SAMN04315271_MFIE01000001.1_13	SAMN04315271	MFIE01000001.1	13	7682	7900	1	E															0
SAMN04315271_MFIE01000001.1_14	SAMN04315271	MFIE01000001.1	14	7981	8430	1	E															0
SAMN04315271_MFIE01000001.1_15	SAMN04315271	MFIE01000001.1	15	8526	8723	1	D										'Cold-shock' DNA-binding domain [PF00313.25]					0
SAMN04315271_MFIE01000001.1_16	SAMN04315271	MFIE01000001.1	16	8798	9343	1	C	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]								Peptide methionine sulfoxide reductase [PF01625.24]					0
SAMN04315271_MFIE01000001.1_17	SAMN04315271	MFIE01000001.1	17	9347	9595	1	C	K07461	putative endonuclease								GIY-YIG catalytic domain [PF01541.27]					0
SAMN04315271_MFIE01000001.1_18	SAMN04315271	MFIE01000001.1	18	9599	10048	1	C	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]								NUDIX domain [PF00293.31]					0
SAMN04315271_MFIE01000001.1_19	SAMN04315271	MFIE01000001.1	19	10060	10512	1	D										NUDIX domain [PF00293.31]					0
SAMN04315271_MFIE01000001.1_20	SAMN04315271	MFIE01000001.1	20	10554	11225	1	D										Membrane-bound lysozyme-inhibitor of c-type lysozyme [PF09864.12]					0
SAMN04315271_MFIE01000001.1_21	SAMN04315271	MFIE01000001.1	21	11274	11510	1	E															0
SAMN04315271_MFIE01000001.1_22	SAMN04315271	MFIE01000001.1	22	11500	12675	1	D										DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]; U3-containing 90S pre-ribosomal complex subunit [PF14617.9]					0
SAMN04315271_MFIE01000001.1_23	SAMN04315271	MFIE01000001.1	23	12721	13341	1	E															0
SAMN04315271_MFIE01000002.1_1	SAMN04315271	MFIE01000002.1	1	32	685	1	C	K02242	competence protein ComFC								Phosphoribosyl transferase domain [PF00156.30]; Phosphoribosyl synthetase-associated domain [PF14572.9]					0
SAMN04315271_MFIE01000002.1_2	SAMN04315271	MFIE01000002.1	2	852	1739	1	D										Diguanylate cyclase, GGDEF domain [PF00990.24]					0
SAMN04315271_MFIE01000002.1_3	SAMN04315271	MFIE01000002.1	3	1786	2637	-1	E															0
SAMN04315271_MFIE01000002.1_4	SAMN04315271	MFIE01000002.1	4	2717	2965	1	E															0
SAMN04315271_MFIE01000002.1_5	SAMN04315271	MFIE01000002.1	5	3070	3570	1	E															0
SAMN04315271_MFIE01000002.1_6	SAMN04315271	MFIE01000002.1	6	3681	5510	1	C	K03655	ATP-dependent DNA helicase RecG [EC:5.6.2.4]								RecG wedge domain [PF17191.7]; DEAD/DEAH box helicase [PF00270.32]; Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]					0
SAMN04315271_MFIE01000003.1_1	SAMN04315271	MFIE01000003.1	1	2	430	-1	E															0
SAMN04315271_MFIE01000003.1_2	SAMN04315271	MFIE01000003.1	2	566	1639	1	E															0
SAMN04315271_MFIE01000003.1_3	SAMN04315271	MFIE01000003.1	3	1714	2190	1	E															0
SAMN04315271_MFIE01000003.1_4	SAMN04315271	MFIE01000003.1	4	2201	3217	1	D										Putative peptidoglycan binding domain [PF01471.21]					0
