locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_MIEQ01000001.1_7_201_-												Hypothetical
NZ_MIEQ01000002.1_2_316_-		K07482	COG2826		phrog_4410		COG:COG2826	106	7.6e-33	112.6		Tra8; 
NZ_MIEQ01000003.1_2_316_-		K07482	COG2826		phrog_4410		COG:COG2826	106	5.9e-33	112.9		Tra8; 
NZ_MIEQ01000005.1_3_170_+												Hypothetical
NZ_MIEQ01000006.1_1_492_-		K07482	COG2826		phrog_4646		COG:COG2826	165	6.5e-43	145.6		Tra8; 
NZ_MIEQ01000007.1_1_273_+			COG4584				COG:COG4584	90	1.7e-10	32.4		; 
NZ_MIEQ01000007.1_296_973_+		K02315	COG1484		phrog_27475	VOG02675	COG:COG1484	227	6.5e-84	281.3		DnaC; 
NZ_MIEQ01000008.1_1_1074_+			COG3436		phrog_688	VOG13879	COG:COG3436	359	2.9e-131	437.4		; 
NZ_MIEQ01000009.1_2_877_-		K12548, K12548					KEGG:K12548	293	6.1e-25	33.4		rap; autoaggregation protein RapA/B/C
NZ_MIEQ01000010.1_1_135_+												Hypothetical
NZ_MIEQ01000010.1_286_567_+			COG5453				COG:COG5453	93	9e-31	104.1		; 
NZ_MIEQ01000010.1_570_1727_-												Hypothetical
NZ_MIEQ01000010.1_1807_1947_-												Hypothetical
NZ_MIEQ01000010.1_2155_2892_+		K02099	COG4977		phrog_1450	VOG01917	KEGG:K02099	245	1.5e-39	134.6		araC; AraC family transcriptional regulator, arabinose operon regulatory protein
NZ_MIEQ01000010.1_2973_3893_+		K03298	COG0697		phrog_18638		COG:COG0697	306	3.6e-52	175.6		RhaT; 
NZ_MIEQ01000010.1_4005_4796_+	K07313	K07313	COG0639		phrog_246	VOG00333	PHROG:phrog_246	263	5.4e-59	197.6		NinI-like serine-threonine phosphatase
NZ_MIEQ01000010.1_5272_8541_+		K23383, K01406				VOG09191, VOG09191, VOG02967	KEGG:K23383	1089	7.6e-40	128.1		FREM3; FRAS1-related extracellular matrix protein 3
NZ_MIEQ01000010.1_8640_9455_+												Hypothetical
NZ_MIEQ01000010.1_9675_10595_+												Hypothetical
NZ_MIEQ01000010.1_10628_10807_+												Hypothetical
NZ_MIEQ01000010.1_10843_11085_-												Hypothetical
NZ_MIEQ01000010.1_11188_11334_+												Hypothetical
NZ_MIEQ01000010.1_11573_13591_-		K03702	COG0556		phrog_27849	VOG00107	COG:COG0556	672	0	1175.1		UvrB; 
NZ_MIEQ01000010.1_13785_14972_+	K00812	K00812	COG0436		phrog_5879		FOAM:K00812	395	1.8e-168	559.8	2.6.1.1	aspB; aspartate aminotransferase
NZ_MIEQ01000010.1_15050_15454_-		K07216	COG2703				COG:COG2703	134	2.5e-35	120.5		; 
NZ_MIEQ01000010.1_15561_16562_-		K25135	COG2206				COG:COG2206	333	1.6e-47	161.0		HDGYP; 
NZ_MIEQ01000010.1_16760_16939_+												Hypothetical
NZ_MIEQ01000010.1_16988_18373_-		K07175	COG1875		phrog_2765	VOG02569	COG:COG1875	461	1.1e-168	561.0		YlaK; 
NZ_MIEQ01000010.1_19073_20446_+		K06966	COG1611		phrog_23875	VOG02258	KEGG:K06966	457	8.3e-216	715.1	3.2.2.10 3.2.2.-	ppnN; pyrimidine/purine-5'-nucleotide nucleosidase
NZ_MIEQ01000010.1_20562_21746_-	K00626	K00626	COG0183				COG:COG0183	394	1.4e-159	530.6		PaaJ; Fatty acid biosynthesis
NZ_MIEQ01000010.1_22274_23020_+			COG2013				COG:COG2013	248	1.9e-91	304.1		AIM24; 
NZ_MIEQ01000010.1_23112_24215_+		K19304	COG0739		phrog_6700	VOG00137	COG:COG0739	367	2.1e-62	209.7		NlpD; 
NZ_MIEQ01000010.1_24158_24751_+			COG1664				COG:COG1664	197	5.9e-26	90.1		CcmA; 
NZ_MIEQ01000010.1_24845_25624_+												Hypothetical
NZ_MIEQ01000010.1_25908_27614_+	K01897	K01897	COG0365		phrog_36676	VOG21292, VOG21292	FOAM:K01897	568	6.1e-136	452.8	6.2.1.3	ACSL, fadD; long-chain acyl-CoA synthetase
NZ_MIEQ01000010.1_27776_31936_+	K03578	K03578	COG1643			VOG05285	FOAM:K03578	1386	0	1780.4	3.6.4.13	hrpA; ATP-dependent helicase HrpA
NZ_MIEQ01000010.1_31979_32197_+												Hypothetical
NZ_MIEQ01000010.1_32466_33422_+		K08720	COG3203				COG:COG3203	318	2.5e-53	179.8		OmpC; 
NZ_MIEQ01000010.1_33495_34358_+		K04754	COG2853		phrog_12179		COG:COG2853	287	2.7e-94	314.1		MlaA; 
NZ_MIEQ01000010.1_34518_35675_+		K07315	COG2208				COG:COG2208	385	1.6e-58	196.5		RsbU; 
NZ_MIEQ01000010.1_35730_36212_+		K04749	COG1366				COG:COG1366	160	6.5e-18	63.5		SpoIIAA; 
NZ_MIEQ01000010.1_36478_36945_+		K10914	COG0664				KEGG:K10914	155	8.9e-32	109.5		crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
NZ_MIEQ01000010.1_36979_37614_+			COG4339		phrog_19425		COG:COG4339	211	8.4e-50	168.2		; 
NZ_MIEQ01000010.1_37652_39010_-	K01768	K01768	COG2114		phrog_35576		COG:COG2114	452	1.1e-71	240.1		AcyC; 
NZ_MIEQ01000010.1_39215_40417_+	K02563	K02563	COG4671	GT1			COG:COG4671	400	5.4e-131	436.0		; 
NZ_MIEQ01000010.1_40512_41906_+	K02563	K02563	COG4671	GT1			COG:COG4671	464	2.1e-89	297.5		; 
NZ_MIEQ01000010.1_41899_42645_+												Hypothetical
NZ_MIEQ01000010.1_42688_43287_-		K02226	COG0406		phrog_12933	VOG01819	COG:COG0406	199	7.8e-43	145.2		PhoE; 
NZ_MIEQ01000010.1_43400_44533_-		K00754		GT4	phrog_2170	VOG00313	KEGG:K00754	377	2.7e-36	123.7	2.4.1.-	bshA; L-malate glycosyltransferase
NZ_MIEQ01000010.1_44560_45831_-		K16703	COG4641	GT4	phrog_2170	VOG30904	KEGG:K16703	423	1.9e-92	309.1	2.4.-.-	wcaL, amsK; colanic acid/amylovoran biosynthesis glycosyltransferase
NZ_MIEQ01000010.1_46240_48861_+		K02021	COG1132, COG1132		phrog_2392, phrog_2392	VOG02992	KEGG:K02021	873	9.1e-153	508.2		ABC.MR; putative ABC transport system ATP-binding protein
NZ_MIEQ01000010.1_48951_50153_-		K25098	COG1173		phrog_20966		KEGG:K25098	328	1.2e-113	378.5		agpC; alpha-galactoside transport system permease protein
NZ_MIEQ01000010.1_50150_51148_-		K25097	COG0601		phrog_20966		COG:COG0601	323	3.4e-101	338.0		DppB; 
NZ_MIEQ01000010.1_51148_51276_-												Hypothetical
NZ_MIEQ01000010.1_51315_53282_-	K13896	K13896	COG4172		phrog_293, phrog_293	VOG06047	COG:COG4172	655	1.2e-221	735.6		YejF; 
NZ_MIEQ01000010.1_53515_54120_+												Hypothetical
NZ_MIEQ01000010.1_54120_55931_+	K01768	K01768	COG2114		phrog_29613	VOG22935	COG:COG2114	603	1.3e-78	263.0		AcyC; 
NZ_MIEQ01000010.1_56060_57013_-	K00616	K00616	COG0176		phrog_440	VOG08837	FOAM:K00616	317	2.2e-117	391.6	2.2.1.2	E2.2.1.2, talA, talB; transaldolase
NZ_MIEQ01000010.1_57144_58196_-		K05539	COG0042		phrog_23281		KEGG:K05539	350	1.8e-163	543.4	1.-.-.-	dusA; tRNA-dihydrouridine synthase A
NZ_MIEQ01000010.1_58419_59348_+		K04763	COG4974		phrog_1	VOG04612	VOG:VOG04612	309	2.4e-59	199.3		sp|P46495|Y1572_HAEIN Putative integrase/recombinase HI_1572
NZ_MIEQ01000010.1_59495_59629_+												Hypothetical
NZ_MIEQ01000010.1_59820_60191_+												Hypothetical
NZ_MIEQ01000010.1_60191_60490_+												Hypothetical
NZ_MIEQ01000010.1_60504_60980_+												Hypothetical
NZ_MIEQ01000010.1_61074_61358_+												Hypothetical
NZ_MIEQ01000010.1_61464_61817_+												Hypothetical
NZ_MIEQ01000010.1_61942_62100_+												Hypothetical
NZ_MIEQ01000010.1_62205_62396_+												Hypothetical
NZ_MIEQ01000010.1_62472_62801_+												Hypothetical
NZ_MIEQ01000010.1_62803_62937_-												Hypothetical
NZ_MIEQ01000010.1_63005_63199_+												Hypothetical
NZ_MIEQ01000010.1_63264_63590_+												Hypothetical
NZ_MIEQ01000010.1_63792_64118_-												Hypothetical
NZ_MIEQ01000010.1_64162_65418_+												Hypothetical
NZ_MIEQ01000010.1_65886_66110_-												Hypothetical
NZ_MIEQ01000010.1_66141_66380_+												Hypothetical
NZ_MIEQ01000010.1_66446_66712_-												Hypothetical
NZ_MIEQ01000010.1_66958_67293_-												Hypothetical
NZ_MIEQ01000010.1_67583_69238_-	K04103	K04103	COG3961		phrog_11199	VOG18554	FOAM:K04103	551	1.3e-176	586.6	4.1.1.74	ipdC; indolepyruvate decarboxylase
NZ_MIEQ01000010.1_69465_70517_-		K13633	COG4977		phrog_11275	VOG01917	COG:COG4977	350	4.3e-87	291.1		GlxA; 
NZ_MIEQ01000010.1_70691_71302_+		K09020	COG1335		phrog_19499	VOG21345	COG:COG1335	203	1.1e-51	174.4		PncA; Pyrimidine degradation
NZ_MIEQ01000010.1_71516_72376_+		K07181	COG1639				COG:COG1639	286	4.9e-68	228.4		HDOD; 
NZ_MIEQ01000010.1_72536_74047_-		K13590	COG1639		phrog_5594	VOG03230	COG:COG1639	503	7.1e-93	310.3		HDOD; 
NZ_MIEQ01000010.1_73951_74181_+												Hypothetical
NZ_MIEQ01000010.1_74468_74602_+												Hypothetical
NZ_MIEQ01000010.1_74605_74787_+												Hypothetical
NZ_MIEQ01000010.1_74844_75659_+		K21954					KEGG:K21954	271	9.6e-08	28.3		FYCO1; FYVE and coiled-coil domain-containing protein 1
NZ_MIEQ01000010.1_75865_76086_-												Hypothetical
NZ_MIEQ01000010.1_76129_76605_+		K03624	COG0782				COG:COG0782	158	1.5e-15	55.6		GreA; 
NZ_MIEQ01000010.1_76884_79067_+		K21024	COG5001		phrog_11823	VOG03230	COG:COG5001	727	5.4e-204	677.7		; 
NZ_MIEQ01000010.1_79166_82279_-		K03296	COG0841		phrog_7301		COG:COG0841	1036	7.7e-272	903.0		AcrB; 
NZ_MIEQ01000010.1_82279_83406_-		K18302	COG0845		phrog_13642		COG:COG0845	375	4.8e-46	155.7		AcrA; 
NZ_MIEQ01000010.1_83662_84660_-		K19745	COG1064		phrog_2640		KEGG:K19745	332	4.4e-157	521.8	1.3.1.-	acuI; acrylyl-CoA reductase (NADPH)
NZ_MIEQ01000010.1_84927_85646_+		K05799	COG2186		phrog_9285	VOG06448	COG:COG2186	239	3.2e-60	202.6		FadR; 
