locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_FXTD01000001.1_1												Hypothetical
NZ_FXTD01000001.1_2												Hypothetical
NZ_FXTD01000001.1_3	K00254	K00254	COG0167		phrog_14943	VOG30911	FOAM:K00254	353	1.3e-138	460.3	1.3.5.2	DHODH, pyrD; dihydroorotate dehydrogenase
NZ_FXTD01000001.1_4		K01873	COG0525		phrog_12710	VOG02932	COG:COG0525	882	4.7e-291	965.7		ValS:Aminoacyl-tRNA synthetases
NZ_FXTD01000001.1_5		K07755	COG4106		phrog_4752	VOG00106	KEGG:K07755	226	1.5e-30	103.8	2.1.1.137	AS3MT; arsenite methyltransferase
NZ_FXTD01000001.1_6			COG4711				COG:COG4711	147	1.6e-39	132.4		:
NZ_FXTD01000001.1_7		K07244	COG1824				COG:COG1824	212	1.7e-64	215.4		MgtE2:
NZ_FXTD01000001.1_8		K07244	COG1824				COG:COG1824	191	5.6e-69	230.3		MgtE2:
NZ_FXTD01000001.1_9			COG0467		phrog_38159		COG:COG0467	193	2.5e-20	70.0		RAD55:
NZ_FXTD01000001.1_10												Hypothetical
NZ_FXTD01000001.1_11												Hypothetical
NZ_FXTD01000001.1_12												Hypothetical
NZ_FXTD01000001.1_13		K01698	COG0113				KEGG:K01698	327	1.1e-158	527.3	4.2.1.24	hemB, ALAD; porphobilinogen synthase
NZ_FXTD01000001.1_14												Hypothetical
NZ_FXTD01000001.1_15		K07053	COG0613				KEGG:K07053	274	4.7e-60	201.4	3.1.3.97	E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase
NZ_FXTD01000001.1_16												Hypothetical
NZ_FXTD01000001.1_17												Hypothetical
NZ_FXTD01000001.1_18												Hypothetical
NZ_FXTD01000001.1_19												Hypothetical
NZ_FXTD01000001.1_20		K19267	COG0702		phrog_540	VOG00055	COG:COG0702	313	1.3e-75	252.2		YbjT:
NZ_FXTD01000001.1_21		K20257	COG0491				COG:COG0491	304	2.9e-44	148.9		GloB:
NZ_FXTD01000001.1_22												Hypothetical
NZ_FXTD01000001.1_23												Hypothetical
NZ_FXTD01000001.1_24			COG1739				COG:COG1739	211	1.6e-72	241.1		YIH1:
NZ_FXTD01000001.1_25	K02323	K02323	COG1311		phrog_7339		FOAM:K02323	539	2.4e-207	687.0	2.7.7.7	polB; DNA polymerase II small subunit
NZ_FXTD01000001.1_26		K03572	COG0323		phrog_24466, phrog_24466		COG:COG0323	591	2.1e-166	552.4		MutL:
NZ_FXTD01000001.1_27		K03555	COG0249		phrog_8439, phrog_8439	VOG03661, VOG03661	KEGG:K03555	989	0	1047.3		mutS; DNA mismatch repair protein MutS
NZ_FXTD01000001.1_28		K03686	COG2214		phrog_14336	VOG00733	COG:COG2214	182	9.3e-21	71.9		CbpA:
NZ_FXTD01000001.1_29		K03752	COG0746				COG:COG0746	226	1.4e-50	168.9		MobA:Molybdopterin biosynthesis
NZ_FXTD01000001.1_30		K06215	COG0214				KEGG:K06215	303	2.1e-149	494.9	4.3.3.6	pdxS, pdx1; pyridoxal 5'-phosphate synthase pdxS subunit
NZ_FXTD01000001.1_31												Hypothetical
NZ_FXTD01000001.1_32												Hypothetical
NZ_FXTD01000001.1_33	K00761	K00761	COG0035		phrog_38585		COG:COG0035	226	3e-71	236.8		Upp:Pyrimidine salvage
NZ_FXTD01000001.1_34												Hypothetical
NZ_FXTD01000001.1_35	K01733	K01733	COG0498		phrog_11528	VOG22917	COG:COG0498	428	3.4e-151	501.7		ThrC:Threonine biosynthesis
NZ_FXTD01000001.1_36	K00928	K00928	COG0527		phrog_11129, phrog_11129		COG:COG0527	394	7.9e-102	338.0		MetL1:Lysine biosynthesis
NZ_FXTD01000001.1_37		K07163	COG3364				KEGG:K07163	240	1.2e-74	248.0		K07163; uncharacterized protein
NZ_FXTD01000001.1_38		K09743	COG3365				KEGG:K09743	136	1.7e-58	192.9		K09743; uncharacterized protein
NZ_FXTD01000001.1_39		K03595	COG0486				COG:COG0486	214	1.3e-34	117.4		MnmE:tRNA modification
NZ_FXTD01000001.1_40		K18305	COG2259			VOG05514	COG:COG2259	144	4.1e-18	63.2		DoxX:
NZ_FXTD01000001.1_41			COG4447	GH74			COG:COG4447	365	5.7e-40	77.2		:
NZ_FXTD01000001.1_42		K07051	COG1099				KEGG:K07051	354	2e-71	237.7		K07051; uncharacterized protein
NZ_FXTD01000001.1_43		K18336	COG0179				COG:COG0179	296	1.2e-108	361.6		YcgM:
NZ_FXTD01000001.1_44		K12960	COG0402	CE9, CE9		VOG16010	KEGG:K12960	452	4.4e-113	376.4	3.5.4.31 3.5.4.28	mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase
NZ_FXTD01000001.1_45		K22108	COG3226		phrog_14982	VOG04139	KEGG:K22108	228	4.5e-23	80.0		kstR2; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator
NZ_FXTD01000001.1_46		K18702	COG1804				COG:COG1804	437	7.7e-170	563.5		CaiB:
NZ_FXTD01000001.1_47		K10725	COG1474		phrog_168, phrog_168		KEGG:K10725	608	2.1e-231	766.0		cdc6A; archaeal cell division control protein 6
NZ_FXTD01000001.1_48		K13280	COG0681				KEGG:K13280	321	6e-35	118.4	3.4.21.89	SEC11, sipW; signal peptidase I
NZ_FXTD01000001.1_49			COG4194				COG:COG4194	99	1.9e-07	27.3		:
NZ_FXTD01000001.1_50		K15904	COG0533		phrog_15614	VOG05125	KEGG:K15904	590	3.9e-249	824.8	2.3.1.234 2.7.11.1	kae1-bud32; bifunctional N6-L-threonylcarbamoyladenine synthase / protein kinase Bud32
NZ_FXTD01000001.1_51		K02974	COG2004				COG:COG2004	102	2.4e-42	141.5		RPS24A:Archaeal ribosomal proteins
NZ_FXTD01000001.1_52		K09735	COG1909				KEGG:K09735	193	1.7e-69	230.5	2.7.1.-	dpck; GTP-dependent dephospho-CoA kinase
NZ_FXTD01000001.1_53	K03050	K03050	COG2093				FOAM:K03050	66	4.2e-31	104.0	2.7.7.6	rpoE2; DNA-directed RNA polymerase subunit E\"
NZ_FXTD01000001.1_54	K03049	K03049	COG1095			VOG03013	COG:COG1095	194	4.2e-80	265.0		RPB7:RNA polymerase
NZ_FXTD01000001.1_55		K07158	COG1412				COG:COG1412	137	3.2e-47	158.5		Fcf1:
NZ_FXTD01000001.1_56		K03242	COG5257		phrog_6880	VOG01129	COG:COG5257	415	4.1e-206	682.2		GCD11:Translation factors
NZ_FXTD01000001.1_57												Hypothetical
NZ_FXTD01000001.1_58	K01478	K01478	COG2235				FOAM:K01478	94	3.1e-17	40.8	3.5.3.6	arcA; arginine deiminase
NZ_FXTD01000001.1_59	K00872	K00872	COG0083		phrog_20964		COG:COG0083	294	4e-103	343.5		ThrB:Threonine biosynthesis
NZ_FXTD01000001.1_60												Hypothetical
NZ_FXTD01000001.1_61			COG1808				COG:COG1808	425	2.8e-127	423.4		AF0785:
NZ_FXTD01000001.1_62		K21990	COG2116		phrog_12662		KEGG:K21990	738	1.2e-252	835.2		yfdC; formate-nitrite transporter family protein
NZ_FXTD01000001.1_63		K06943	COG1084		phrog_35435		COG:COG1084	329	3.6e-136	451.1		Nog1:
NZ_FXTD01000001.1_64	K05772	K05772	COG2998				COG:COG2998	311	3e-138	459.1		TupB:
NZ_FXTD01000001.1_65	K05773	K05773	COG4662		phrog_1577		FOAM:K05773	255	1.3e-85	284.4		tupB, vupB; tungstate transport system permease protein
NZ_FXTD01000001.1_66	K06857	K06857	COG1126		phrog_293	VOG02992	FOAM:K06857	255	5.6e-99	328.6	7.3.2.6	tupC, vupC; tungstate transport system ATP-binding protein
NZ_FXTD01000001.1_67		K18144	COG4565		phrog_731	VOG00352	KEGG:K18144	198	9.3e-30	101.0		adeR; two-component system, OmpR family, response regulator AdeR
NZ_FXTD01000001.1_68		K02019	COG2005				KEGG:K02019	249	6.7e-44	147.8		modE; molybdate transport system regulatory protein
NZ_FXTD01000001.1_69			COG3612				COG:COG3612	151	4e-59	196.1		:
NZ_FXTD01000001.1_70												Hypothetical
NZ_FXTD01000001.1_71		K03406	COG4564		phrog_8572		KEGG:K03406	649	1.6e-78	262.1		mcp; methyl-accepting chemotaxis protein
NZ_FXTD01000001.1_72												Hypothetical
NZ_FXTD01000001.1_73		K07052	COG1266		phrog_28058		COG:COG1266	243	4.5e-37	125.6		YdiL:
NZ_FXTD01000001.1_74	K01810	K01810	COG0166		phrog_9408		COG:COG0166	429	2.3e-107	357.4		Pgi:Glycolysis
NZ_FXTD01000001.1_75		K15977	COG2259				COG:COG2259	368	2.1e-17	61.2		DoxX:
NZ_FXTD01000001.1_76												Hypothetical
NZ_FXTD01000001.1_77												Hypothetical
NZ_FXTD01000001.1_78		K02234	COG0523				COG:COG0523	431	6.9e-119	395.3		YejR:
NZ_FXTD01000001.1_79												Hypothetical
NZ_FXTD01000001.1_80												Hypothetical
