	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_003021755.1_PXQZ01000001.1_1	GCA_003021755.1	PXQZ01000001.1	1	24	830	-1	C	K22837	SAMP-activating enzyme [EC:2.7.7.100]								ThiF family [PF00899.24]					0
GCA_003021755.1_PXQZ01000001.1_2	GCA_003021755.1	PXQZ01000001.1	2	1064	2563	-1	C	K01299	carboxypeptidase Taq [EC:3.4.17.19]	MER0042264	M32	MER0042264 - family M32 unassigned peptidases (Haloarcula marismortui) [M32.UPW]#M32#{peptidase unit: 6-500}~source YP_136651-1~	True	0.845	864.0	2.5279999999999998e-281	Carboxypeptidase Taq (M32) metallopeptidase [PF02074.18]					0
GCA_003021755.1_PXQZ01000001.1_3	GCA_003021755.1	PXQZ01000001.1	3	2625	3848	-1	D										Endonuclease/Exonuclease/phosphatase family [PF03372.26]					0
GCA_003021755.1_PXQZ01000001.1_4	GCA_003021755.1	PXQZ01000001.1	4	3931	5007	-1	C	K01438	acetylornithine deacetylase [EC:3.5.1.16]	MER0040596	M20X	MER0040596 - family M20 unassigned peptidases (Haloarcula marismortui) [M20.UPW]#M20X#{peptidase unit: 1-360}~source YP_136653-1~	True	0.756	547.0	3.644e-174	Peptidase family M20/M25/M40 [PF01546.31]; Peptidase dimerisation domain [PF07687.17]					0
GCA_003021755.1_PXQZ01000001.1_5	GCA_003021755.1	PXQZ01000001.1	5	5110	7320	1	D										N-terminal 7TM region of histidine kinase [PF16927.8]					0
GCA_003021755.1_PXQZ01000001.1_6	GCA_003021755.1	PXQZ01000001.1	6	7493	8212	1	C	K08970	nickel/cobalt transporter (NicO) family protein													0
GCA_003021755.1_PXQZ01000001.1_7	GCA_003021755.1	PXQZ01000001.1	7	8273	10150	1	C	K06865	ATPase								Type II/IV secretion system protein [PF00437.23]					0
GCA_003021755.1_PXQZ01000001.1_8	GCA_003021755.1	PXQZ01000001.1	8	10464	10814	1	E															0
GCA_003021755.1_PXQZ01000001.1_9	GCA_003021755.1	PXQZ01000001.1	9	10760	11026	-1	E															0
GCA_003021755.1_PXQZ01000001.1_10	GCA_003021755.1	PXQZ01000001.1	10	11158	11454	1	D										EMC6-arch [PF19094.3]					0
GCA_003021755.1_PXQZ01000001.1_11	GCA_003021755.1	PXQZ01000001.1	11	11456	13294	1	C	K06174	ATP-binding cassette, sub-family E, member 1								ABC transporter [PF00005.30]; Possible Fer4-like domain in RNase L inhibitor, RLI [PF04068.18]; 4Fe-4S dicluster domain [PF14697.9]					0
GCA_003021755.1_PXQZ01000001.1_12	GCA_003021755.1	PXQZ01000001.1	12	13323	13700	1	E															0
GCA_003021755.1_PXQZ01000001.1_13	GCA_003021755.1	PXQZ01000001.1	13	13767	13982	-1	E															0
GCA_003021755.1_PXQZ01000001.1_14	GCA_003021755.1	PXQZ01000001.1	14	14055	15086	-1	C	K06974	archaemetzincin [EC:3.4.-.-]	MER0272612	M54	MER0272612 - family M54 unassigned peptidases (Haloarcula hispanica) [M54.UPW]#M54#{peptidase unit: 1-170}~source YP_004797168~	False	0.906	324.0	2.765e-97	Peptidase family M54 [PF07998.14]					0
GCA_003021755.1_PXQZ01000001.1_15	GCA_003021755.1	PXQZ01000001.1	15	15422	16285	1	C	K11777	HAD superfamily phosphatase								Haloacid dehalogenase-like hydrolase [PF13419.9]; haloacid dehalogenase-like hydrolase [PF00702.29]					0
GCA_003021755.1_PXQZ01000001.1_16	GCA_003021755.1	PXQZ01000001.1	16	16374	17033	1	D										NADP oxidoreductase coenzyme F420-dependent [PF03807.20]					0
GCA_003021755.1_PXQZ01000001.1_17	GCA_003021755.1	PXQZ01000001.1	17	17256	18005	1	D										2Fe-2S iron-sulfur cluster binding domain [PF00111.30]; DnaJ domain [PF00226.34]					0
GCA_003021755.1_PXQZ01000001.1_18	GCA_003021755.1	PXQZ01000001.1	18	18248	18514	-1	D										Thioredoxin [PF00085.23]; Redoxin [PF08534.13]; Thioredoxin [PF14595.9]; Thioredoxin-like [PF13905.9]; F plasmid transfer operon protein [PF13728.9]; Thioredoxin-like [PF13899.9]					0
GCA_003021755.1_PXQZ01000001.1_19	GCA_003021755.1	PXQZ01000001.1	19	18619	18789	1	D										Sec61beta family [PF03911.19]					0
GCA_003021755.1_PXQZ01000001.1_20	GCA_003021755.1	PXQZ01000001.1	20	19109	19483	1	E															0
GCA_003021755.1_PXQZ01000001.1_21	GCA_003021755.1	PXQZ01000001.1	21	19480	20880	1	C	K22469	probable ribonuclease FAU-1 [EC:3.1.26.-]								Protein of unknown function (DUF402) [PF04167.16]					0
GCA_003021755.1_PXQZ01000001.1_22	GCA_003021755.1	PXQZ01000001.1	22	20964	22238	-1	D										LVIVD repeat [PF08309.14]					0
GCA_003021755.1_PXQZ01000001.1_23	GCA_003021755.1	PXQZ01000001.1	23	22362	22943	-1	D										LURP-one-related [PF04525.15]; Scramblase [PF03803.18]					0
GCA_003021755.1_PXQZ01000001.1_24	GCA_003021755.1	PXQZ01000001.1	24	23062	26064	1	C	K03701	excinuclease ABC subunit A								UvrA interaction domain [PF17760.4]; UvrA DNA-binding domain [PF17755.4]; ABC transporter [PF00005.30]; AAA ATPase domain [PF13175.9]					0
GCA_003021755.1_PXQZ01000002.1_1	GCA_003021755.1	PXQZ01000002.1	1	442	990	1	E															0
GCA_003021755.1_PXQZ01000002.1_2	GCA_003021755.1	PXQZ01000002.1	2	1113	1472	1	C	K09004	uncharacterized protein								DsrE/DsrF-like family [PF02635.18]					0
GCA_003021755.1_PXQZ01000002.1_3	GCA_003021755.1	PXQZ01000002.1	3	1598	2989	1	C	K01756	adenylosuccinate lyase [EC:4.3.2.2]								Lyase [PF00206.23]; Adenylosuccinate lyase C-terminal [PF08328.14]					0
GCA_003021755.1_PXQZ01000002.1_4	GCA_003021755.1	PXQZ01000002.1	4	2994	3212	-1	D										Halobacterial output domain 1 [PF18545.4]					0
GCA_003021755.1_PXQZ01000002.1_5	GCA_003021755.1	PXQZ01000002.1	5	3326	4636	1	D										Major Facilitator Superfamily [PF07690.19]; MFS_1 like family [PF12832.10]; MFS/sugar transport protein [PF13347.9]; Sugar (and other) transporter [PF00083.27]; Transmembrane secretion effector [PF05977.16]					0
GCA_003021755.1_PXQZ01000002.1_6	GCA_003021755.1	PXQZ01000002.1	6	4828	5448	1	C	K07100	putative phosphoribosyl transferase								Phosphoribosyl transferase domain [PF00156.30]					0
GCA_003021755.1_PXQZ01000002.1_7	GCA_003021755.1	PXQZ01000002.1	7	5492	6748	-1	D			MER0933163	M20X	MER0933163 - family M20 unassigned peptidases (Haloarcula amylolytica) [M20.UPW]#M20X#{peptidase unit: 1-393}~source M0KMU0~	True	0.683	567.0	4.096e-180	Peptidase dimerisation domain [PF07687.17]; Peptidase family M20/M25/M40 [PF01546.31]					0
GCA_003021755.1_PXQZ01000002.1_8	GCA_003021755.1	PXQZ01000002.1	8	6745	7671	-1	C	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]								Pyridoxal-dependent decarboxylase, pyridoxal binding domain [PF02784.19]; Pyridoxal-dependent decarboxylase, C-terminal sheet domain [PF00278.25]					0
GCA_003021755.1_PXQZ01000002.1_9	GCA_003021755.1	PXQZ01000002.1	9	8262	8336	1	E															0
GCA_003021755.1_PXQZ01000003.1_1	GCA_003021755.1	PXQZ01000003.1	1	53	1234	1	C	K23144	UDP-N-acetylglucosamine diphosphorylase / glucose-1-phosphate thymidylyltransferase / UDP-N-acetylgalactosamine diphosphorylase / glucosamine-1-phosphate N-acetyltransferase / galactosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.7.7.24 2.7.7.83 2.3.1.157 2.3.1.276]								Nucleotidyl transferase [PF00483.26]; MobA-like NTP transferase domain [PF12804.10]; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [PF01128.22]					0
GCA_003021755.1_PXQZ01000003.1_2	GCA_003021755.1	PXQZ01000003.1	2	1436	1621	1	E															0
GCA_003021755.1_PXQZ01000003.1_3	GCA_003021755.1	PXQZ01000003.1	3	2149	3258	-1	E															0
GCA_003021755.1_PXQZ01000003.1_4	GCA_003021755.1	PXQZ01000003.1	4	3307	6414	-1	C	K00113	glycerol-3-phosphate dehydrogenase subunit C								FAD linked oxidases, C-terminal domain [PF02913.22]; FAD binding domain [PF01565.26]; 4Fe-4S dicluster domain [PF13183.9]; 4Fe-4S dicluster domain [PF13534.9]					0
GCA_003021755.1_PXQZ01000003.1_5	GCA_003021755.1	PXQZ01000003.1	5	6556	7671	1	C	K01997	branched-chain amino acid transport system permease protein								Branched-chain amino acid transport system / permease component [PF02653.19]					0
GCA_003021755.1_PXQZ01000003.1_6	GCA_003021755.1	PXQZ01000003.1	6	7668	9716	1	C	K01995	branched-chain amino acid transport system ATP-binding protein								Branched-chain amino acid transport system / permease component [PF02653.19]; ABC transporter [PF00005.30]					0
GCA_003021755.1_PXQZ01000003.1_7	GCA_003021755.1	PXQZ01000003.1	7	9713	10468	1	C	K01996	branched-chain amino acid transport system ATP-binding protein								ABC transporter [PF00005.30]					0
GCA_003021755.1_PXQZ01000003.1_8	GCA_003021755.1	PXQZ01000003.1	8	10482	11801	-1	D										Periplasmic binding protein [PF13458.9]; Receptor family ligand binding region [PF01094.31]					0
GCA_003021755.1_PXQZ01000003.1_9	GCA_003021755.1	PXQZ01000003.1	9	11858	12532	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]					0
GCA_003021755.1_PXQZ01000003.1_10	GCA_003021755.1	PXQZ01000003.1	10	12584	13243	-1	D										KaiC [PF06745.16]					0
GCA_003021755.1_PXQZ01000003.1_11	GCA_003021755.1	PXQZ01000003.1	11	13257	13841	-1	D										Response regulator receiver domain [PF00072.27]; HalX domain [PF08663.13]					0
GCA_003021755.1_PXQZ01000003.1_12	GCA_003021755.1	PXQZ01000003.1	12	14093	14425	1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]					0
GCA_003021755.1_PXQZ01000003.1_13	GCA_003021755.1	PXQZ01000003.1	13	14422	14862	1	D										Domain of unknown function DUF302 [PF03625.17]					0
GCA_003021755.1_PXQZ01000003.1_14	GCA_003021755.1	PXQZ01000003.1	14	14957	15775	-1	E															0
GCA_003021755.1_PXQZ01000003.1_15	GCA_003021755.1	PXQZ01000003.1	15	15772	16041	-1	D										Family of unknown function (DUF5827) [PF19145.3]					0
GCA_003021755.1_PXQZ01000003.1_16	GCA_003021755.1	PXQZ01000003.1	16	16137	16748	-1	C	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]								Iron/manganese superoxide dismutases, C-terminal domain [PF02777.21]; Iron/manganese superoxide dismutases, alpha-hairpin domain [PF00081.25]					0
GCA_003021755.1_PXQZ01000003.1_17	GCA_003021755.1	PXQZ01000003.1	17	17069	18367	-1	C	K01669	deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]								FAD binding domain of DNA photolyase [PF03441.17]; DNA photolyase [PF00875.21]					0
GCA_003021755.1_PXQZ01000003.1_18	GCA_003021755.1	PXQZ01000003.1	18	18419	19237	1	C	K15866	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	MER1073108	S49C	MER1073108 - subfamily S49C non-peptidase homologues (Deferribacter desulfuricans) [S49.UNC]#S49C#{peptidase unit: 109-219}~source D3P9A0~	False	0.428	73.0	1.306e-12	Enoyl-CoA hydratase/isomerase [PF00378.23]; Enoyl-CoA hydratase/isomerase [PF16113.8]					0
GCA_003021755.1_PXQZ01000003.1_19	GCA_003021755.1	PXQZ01000003.1	19	19278	19559	-1	D										Uncharacterised protein family UPF0058 [PF01893.19]					0
GCA_003021755.1_PXQZ01000003.1_20	GCA_003021755.1	PXQZ01000003.1	20	19771	19986	-1	E															0
GCA_003021755.1_PXQZ01000003.1_21	GCA_003021755.1	PXQZ01000003.1	21	20251	21591	1	C	K02552	menaquinone-specific isochorismate synthase [EC:5.4.4.2]	MER0491788	C26	MER0491788 - family C26 unassigned peptidases (Halogranum salarium) [C26.UPW]#C26#{peptidase unit: 360-446}~source WP_009374489~	False	0.842	152.0	2.473e-37	chorismate binding enzyme [PF00425.21]					0
GCA_003021755.1_PXQZ01000003.1_22	GCA_003021755.1	PXQZ01000003.1	22	21588	23351	1	C	K02551	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]								Thiamine pyrophosphate enzyme, N-terminal TPP binding domain [PF02776.21]; Middle domain of thiamine pyrophosphate [PF16582.8]; Thiamine pyrophosphate enzyme, C-terminal TPP binding domain [PF02775.24]					0
GCA_003021755.1_PXQZ01000003.1_23	GCA_003021755.1	PXQZ01000003.1	23	23348	24037	-1	D										DnaJ domain [PF00226.34]					0
GCA_003021755.1_PXQZ01000003.1_24	GCA_003021755.1	PXQZ01000003.1	24	24093	24314	-1	E															0
GCA_003021755.1_PXQZ01000003.1_25	GCA_003021755.1	PXQZ01000003.1	25	24398	24895	1	D										Enoyl-CoA hydratase/isomerase [PF00378.23]					0
GCA_003021755.1_PXQZ01000003.1_26	GCA_003021755.1	PXQZ01000003.1	26	24948	25331	1	D			MER1072342	S49C	MER1072342 - subfamily S49C non-peptidase homologues (Geomicrobium sp. JCM 19055) [S49.UNC]#S49C#{peptidase unit: 92-231}~source A0A061NBE0~	False	0.643	113.0	3.0560000000000003e-28	Enoyl-CoA hydratase/isomerase [PF00378.23]					0
GCA_003021755.1_PXQZ01000003.1_27	GCA_003021755.1	PXQZ01000003.1	27	25645	26598	1	C	K02548	1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]								UbiA prenyltransferase family [PF01040.21]					0
GCA_003021755.1_PXQZ01000003.1_28	GCA_003021755.1	PXQZ01000003.1	28	26595	27641	1	C	K02549	o-succinylbenzoate synthase [EC:4.2.1.113]								Enolase C-terminal domain-like [PF13378.9]; Mandelate racemase / muconate lactonizing enzyme, N-terminal domain [PF02746.19]					0
GCA_003021755.1_PXQZ01000003.1_29	GCA_003021755.1	PXQZ01000003.1	29	27634	29112	1	C	K01911	o-succinylbenzoate---CoA ligase [EC:6.2.1.26]								AMP-binding enzyme [PF00501.31]; AMP-binding enzyme C-terminal domain [PF13193.9]					0
GCA_003021755.1_PXQZ01000003.1_30	GCA_003021755.1	PXQZ01000003.1	30	29109	29321	1	E															0
GCA_003021755.1_PXQZ01000003.1_31	GCA_003021755.1	PXQZ01000003.1	31	29345	30082	1	D										Transport and Golgi organisation 2 [PF05742.15]					0
GCA_003021755.1_PXQZ01000003.1_32	GCA_003021755.1	PXQZ01000003.1	32	30109	30459	1	E															0
GCA_003021755.1_PXQZ01000003.1_33	GCA_003021755.1	PXQZ01000003.1	33	30739	31137	-1	E															0
GCA_003021755.1_PXQZ01000003.1_34	GCA_003021755.1	PXQZ01000003.1	34	31178	31933	-1	D										Protein of unknown function (DUF2797) [PF10977.11]					0
GCA_003021755.1_PXQZ01000003.1_35	GCA_003021755.1	PXQZ01000003.1	35	32034	32210	1	E															0
GCA_003021755.1_PXQZ01000003.1_36	GCA_003021755.1	PXQZ01000003.1	36	32207	32299	-1	E															0
GCA_003021755.1_PXQZ01000004.1_1	GCA_003021755.1	PXQZ01000004.1	1	1	1218	1	C	K17713	outer membrane protein assembly factor BamB								PQQ-like domain [PF13360.9]; PQQ-like domain [PF13570.9]					0
GCA_003021755.1_PXQZ01000004.1_2	GCA_003021755.1	PXQZ01000004.1	2	1239	2135	-1	D										pfkB family carbohydrate kinase [PF00294.27]					0
GCA_003021755.1_PXQZ01000004.1_3	GCA_003021755.1	PXQZ01000004.1	3	2143	3015	-1	D										DeoC/LacD family aldolase [PF01791.12]					0
GCA_003021755.1_PXQZ01000004.1_4	GCA_003021755.1	PXQZ01000004.1	4	3115	3555	-1	C	K02769	fructose PTS system EIIB component [EC:2.7.1.202]								PTS system, Lactose/Cellobiose specific IIB subunit [PF02302.20]					0
GCA_003021755.1_PXQZ01000004.1_5	GCA_003021755.1	PXQZ01000004.1	5	3552	5231	-1	C	K08483	phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) [EC:2.7.3.9]								PEP-utilising enzyme, PEP-binding domain [PF02896.21]; PEP-utilising enzyme, N-terminal [PF05524.16]; PEP-utilising enzyme, mobile domain [PF00391.26]					0
GCA_003021755.1_PXQZ01000004.1_6	GCA_003021755.1	PXQZ01000004.1	6	5234	5512	-1	C	K02784	phosphocarrier protein HPr								PTS HPr component phosphorylation site [PF00381.22]					0
GCA_003021755.1_PXQZ01000004.1_7	GCA_003021755.1	PXQZ01000004.1	7	5509	5982	-1	C	K02768	fructose PTS system EIIA component [EC:2.7.1.202]								Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2 [PF00359.25]					0
GCA_003021755.1_PXQZ01000004.1_8	GCA_003021755.1	PXQZ01000004.1	8	5989	7068	-1	D										Phosphotransferase system, EIIC [PF02378.21]					0
GCA_003021755.1_PXQZ01000004.1_9	GCA_003021755.1	PXQZ01000004.1	9	7378	9366	1	E															0
GCA_003021755.1_PXQZ01000004.1_10	GCA_003021755.1	PXQZ01000004.1	10	9342	9902	-1	E															0
GCA_003021755.1_PXQZ01000005.1_1	GCA_003021755.1	PXQZ01000005.1	1	181	504	-1	E															0
GCA_003021755.1_PXQZ01000005.1_2	GCA_003021755.1	PXQZ01000005.1	2	567	2651	-1	C	K03725	putative ATP-dependent RNA helicase [EC:3.6.4.-]								DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					0
GCA_003021755.1_PXQZ01000005.1_3	GCA_003021755.1	PXQZ01000005.1	3	2736	3917	1	C	K06402	stage IV sporulation protein FB [EC:3.4.24.-]	MER0042471	M50B	MER0042471 - subfamily M50B unassigned peptidases (Haloarcula marismortui) [M50.UPB]#M50B#{peptidase unit: 54-341}~source YP_137223-1~	True	0.771	454.0	1.578e-141	CBS domain [PF00571.31]					0
GCA_003021755.1_PXQZ01000005.1_4	GCA_003021755.1	PXQZ01000005.1	4	4207	5058	1	D										Initiation factor 2 subunit family [PF01008.20]					0
GCA_003021755.1_PXQZ01000005.1_5	GCA_003021755.1	PXQZ01000005.1	5	5068	5685	-1	D										Methyltransferase domain [PF13649.9]; Methyltransferase domain [PF08241.15]; Methyltransferase domain [PF13847.9]; Methyltransferase domain [PF13489.9]; Methionine biosynthesis protein MetW [PF07021.15]; Methyltransferase domain [PF08242.15]; Tellurite resistance protein TehB [PF03848.17]					0
GCA_003021755.1_PXQZ01000005.1_6	GCA_003021755.1	PXQZ01000005.1	6	5824	6576	-1	E															0
GCA_003021755.1_PXQZ01000005.1_7	GCA_003021755.1	PXQZ01000005.1	7	6859	7521	-1	C	K17803	methyltransferase OMS1, mitochondrial [EC:2.1.1.-]								ubiE/COQ5 methyltransferase family [PF01209.21]; Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF08241.15]; Methyltransferase domain [PF13847.9]; Methyltransferase domain [PF13649.9]; Methionine biosynthesis protein MetW [PF07021.15]; Methyltransferase domain [PF08242.15]; Putative RNA methylase family UPF0020 [PF01170.21]; Nodulation protein S (NodS) [PF05401.14]; Methyltransferase small domain [PF05175.17]; Mycolic acid cyclopropane synthetase [PF02353.23]					0
GCA_003021755.1_PXQZ01000005.1_8	GCA_003021755.1	PXQZ01000005.1	8	7719	8024	-1	E															0
GCA_003021755.1_PXQZ01000006.1_1	GCA_003021755.1	PXQZ01000006.1	1	2	1177	1	D										Proton-conducting membrane transporter [PF00361.23]					0
GCA_003021755.1_PXQZ01000006.1_2	GCA_003021755.1	PXQZ01000006.1	2	1178	2707	1	D										Proton-conducting membrane transporter [PF00361.23]; NADH-ubiquinone oxidoreductase chain 4, amino terminus [PF01059.20]					0
GCA_003021755.1_PXQZ01000006.1_3	GCA_003021755.1	PXQZ01000006.1	3	2708	4264	1	C	K00343	NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]								Proton-conducting membrane transporter [PF00361.23]					0
GCA_003021755.1_PXQZ01000006.1_4	GCA_003021755.1	PXQZ01000006.1	4	4256	5206	-1	D										Metallo-beta-lactamase superfamily [PF00753.30]; Beta-lactamase superfamily domain [PF12706.10]					0
GCA_003021755.1_PXQZ01000006.1_5	GCA_003021755.1	PXQZ01000006.1	5	5451	5720	1	E															0
GCA_003021755.1_PXQZ01000006.1_6	GCA_003021755.1	PXQZ01000006.1	6	6258	7655	-1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; PAS fold [PF08448.13]					0
GCA_003021755.1_PXQZ01000006.1_7	GCA_003021755.1	PXQZ01000006.1	7	7826	8173	-1	E															0
GCA_003021755.1_PXQZ01000006.1_8	GCA_003021755.1	PXQZ01000006.1	8	8243	9289	-1	C	K00801	farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21]								Squalene/phytoene synthase [PF00494.22]					0
GCA_003021755.1_PXQZ01000006.1_9	GCA_003021755.1	PXQZ01000006.1	9	9438	9659	1	E															0
GCA_003021755.1_PXQZ01000006.1_10	GCA_003021755.1	PXQZ01000006.1	10	9863	10582	1	D										FtsZ family, C-terminal domain [PF12327.11]					0
