	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_000372445.1_NZ_AQUY01000001.1_1	GCF_000372445.1	NZ_AQUY01000001.1	1	1	750	1	D										Queuine tRNA-ribosyltransferase [PF01702.21]					0
GCF_000372445.1_NZ_AQUY01000001.1_2	GCF_000372445.1	NZ_AQUY01000001.1	2	774	2039	-1	C	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]								Fic/DOC family [PF02661.21]					0
GCF_000372445.1_NZ_AQUY01000001.1_3	GCF_000372445.1	NZ_AQUY01000001.1	3	2163	2885	-1	C	K09125	queuosine precursor transporter								Putative vitamin uptake transporter [PF02592.18]					0
GCF_000372445.1_NZ_AQUY01000001.1_4	GCF_000372445.1	NZ_AQUY01000001.1	4	2953	3837	1	C	K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]								tRNA synthetases class I (E and Q), catalytic domain [PF00749.24]					0
GCF_000372445.1_NZ_AQUY01000001.1_5	GCF_000372445.1	NZ_AQUY01000001.1	5	3834	4286	1	D										NADPH-dependent FMN reductase [PF03358.18]					0
GCF_000372445.1_NZ_AQUY01000001.1_6	GCF_000372445.1	NZ_AQUY01000001.1	6	4311	5807	1	C	K01241	AMP nucleosidase [EC:3.2.2.4]								Bacterial AMP nucleoside phosphorylase N-terminus [PF10423.12]; Phosphorylase superfamily [PF01048.23]					0
GCF_000372445.1_NZ_AQUY01000001.1_7	GCF_000372445.1	NZ_AQUY01000001.1	7	6014	6655	1	C	K06188	aquaporin Z								Major intrinsic protein [PF00230.23]					0
GCF_000372445.1_NZ_AQUY01000001.1_8	GCF_000372445.1	NZ_AQUY01000001.1	8	6741	7661	1	C	K16264	cobalt-zinc-cadmium efflux system protein								Cation efflux family [PF01545.24]					0
GCF_000372445.1_NZ_AQUY01000001.1_9	GCF_000372445.1	NZ_AQUY01000001.1	9	8129	9400	1	D										Aspartate amino-transferase [PF12897.10]					0
GCF_000372445.1_NZ_AQUY01000001.1_10	GCF_000372445.1	NZ_AQUY01000001.1	10	9434	10066	1	D										Suppressor of fused protein (SUFU) [PF05076.16]					0
GCF_000372445.1_NZ_AQUY01000001.1_11	GCF_000372445.1	NZ_AQUY01000001.1	11	10090	12780	1	C	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]								DNA polymerase III, delta subunit [PF13177.9]; DNA polymerase III subunits gamma and tau domain III [PF12169.11]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; Rad17 P-loop domain [PF03215.18]					0
GCF_000372445.1_NZ_AQUY01000001.1_12	GCF_000372445.1	NZ_AQUY01000001.1	12	12902	13216	1	C	K09747	nucleoid-associated protein EbfC								YbaB/EbfC DNA-binding family [PF02575.19]					0
GCF_000372445.1_NZ_AQUY01000001.1_13	GCF_000372445.1	NZ_AQUY01000001.1	13	13219	13884	1	C	K06187	recombination protein RecR								Toprim domain [PF13662.9]; RecR protein [PF02132.18]					0
GCF_000372445.1_NZ_AQUY01000001.1_14	GCF_000372445.1	NZ_AQUY01000001.1	14	13918	14673	-1	C	K07009	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	MER0173971	C26	MER0173971 - family C26 non-peptidase homologues (Rhodococcus opacus) [C26.UNW]#C26#{peptidase unit: 1-236}~source BAH52391~	False	0.577	265.0	1.306e-78	CobB/CobQ-like glutamine amidotransferase domain [PF07685.17]					0
