locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MEXR01000001.1_1	K01494	K01494	COG0717		phrog_1663	VOG00082	COG:COG0717	123	4.3e-28	83.3		Dcd:Thymidylate biosynthesis
MEXR01000001.1_2												Hypothetical
MEXR01000001.1_3		K24496	COG3401		phrog_31		COG:COG3401	367	1.3e-14	49.6		FN3:
MEXR01000001.1_4												Hypothetical
MEXR01000001.1_5	K11927	K11927	COG0513		phrog_16	VOG00107	COG:COG0513	385	6.8e-145	479.9		SrmB:
MEXR01000001.1_6	K07710	K07710	COG3322		phrog_10912		COG:COG3322	512	1.7e-69	230.9		CHASE4:
MEXR01000001.1_7		K03298	COG2510				COG:COG2510	141	5.1e-24	81.4		RibN:
MEXR01000001.1_8	K01518	K01518	COG1051		phrog_10313	VOG00129	FOAM:K01518	161	9.9e-20	66.7	3.6.1.17	NUDT2; bis(5'-nucleosidyl)-tetraphosphatase
MEXR01000001.1_9		K02347	COG1796			VOG02266	COG:COG1796	593	4.4e-192	635.8		PolX:
MEXR01000001.1_10		K03744	COG1704		phrog_1383		COG:COG1704	194	1.7e-54	181.9		LemA:
MEXR01000001.1_11		K03799	COG0501		phrog_23242		COG:COG0501	309	2.8e-84	279.8		HtpX:
MEXR01000001.1_12		K03695	COG0542		phrog_4871	VOG02106, VOG02106	KEGG:K03695	854	0	1182.0		clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
MEXR01000001.1_13		K02435	COG0721		phrog_37958		COG:COG0721	95	2.4e-28	95.8		GatC:Aminoacyl-tRNA synthetases
MEXR01000001.1_14		K02433	COG0154		phrog_29364		COG:COG0154	463	4.2e-177	587.0		GatA:Aminoacyl-tRNA synthetases
MEXR01000001.1_15	K08217	K08217	COG2270		phrog_2034		FOAM:K08217	407	9.1e-62	205.1		mef; MFS transporter, DHA3 family, macrolide efflux protein
MEXR01000001.1_16		K02434, K02434	COG0064, COG0064				COG:COG0064	437	1.5e-189	584.8		GatB:Aminoacyl-tRNA synthetases
