	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_016185625.1_JACPND010000001.1_1	GCA_016185625.1	JACPND010000001.1	1	353	1294	1	C	K06943	nucleolar GTP-binding protein								NOG1 N-terminal helical domain [PF17835.4]; 50S ribosome-binding GTPase [PF01926.26]; Ferrous iron transport protein B [PF02421.21]; Nucleolar GTP-binding protein 1 (NOG1) [PF06858.17]; MnmE helical domain [PF12631.10]; ADP-ribosylation factor family [PF00025.24]; Ras family [PF00071.25]					0
GCA_016185625.1_JACPND010000001.1_2	GCA_016185625.1	JACPND010000001.1	2	1441	1713	1	D										Bacterial regulatory protein, arsR family [PF01022.23]; Helix-turn-helix domain [PF12840.10]					0
GCA_016185625.1_JACPND010000001.1_3	GCA_016185625.1	JACPND010000001.1	3	1710	4010	1	E															0
GCA_016185625.1_JACPND010000002.1_1	GCA_016185625.1	JACPND010000002.1	1	251	1936	1	E															0
GCA_016185625.1_JACPND010000002.1_2	GCA_016185625.1	JACPND010000002.1	2	1963	3699	1	E															0
GCA_016185625.1_JACPND010000002.1_3	GCA_016185625.1	JACPND010000002.1	3	3919	5040	1	E															0
GCA_016185625.1_JACPND010000002.1_4	GCA_016185625.1	JACPND010000002.1	4	5324	8665	-1	D			MER1283947	S08A	MER1283947 - subfamily S8A non-peptidase homologues () [S08.UNA]#S08A#{peptidase unit: 173-442}~source PIQ61985~	False	0.362	141.0	5.762e-32	Subtilase family [PF00082.25]					0
GCA_016185625.1_JACPND010000002.1_5	GCA_016185625.1	JACPND010000002.1	5	9025	9426	1	D										Acetyltransferase (GNAT) family [PF00583.28]; Acetyltransferase (GNAT) domain [PF13673.10]; Acetyltransferase (GNAT) domain [PF13508.10]; Acetyltransferase (GNAT) domain [PF13420.10]					0
GCA_016185625.1_JACPND010000002.1_6	GCA_016185625.1	JACPND010000002.1	6	9641	10216	-1	E															0
GCA_016185625.1_JACPND010000003.1_1	GCA_016185625.1	JACPND010000003.1	1	195	1163	1	C	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]								Cobalamin-independent synthase, Catalytic domain [PF01717.21]; Cobalamin-independent synthase, N-terminal domain [PF08267.15]					0
GCA_016185625.1_JACPND010000003.1_2	GCA_016185625.1	JACPND010000003.1	2	1156	2352	1	C	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]								Cobalamin-independent synthase, Catalytic domain [PF01717.21]					0
GCA_016185625.1_JACPND010000003.1_3	GCA_016185625.1	JACPND010000003.1	3	2421	3266	1	E															0
GCA_016185625.1_JACPND010000003.1_4	GCA_016185625.1	JACPND010000003.1	4	3279	3566	-1	E															0
GCA_016185625.1_JACPND010000003.1_5	GCA_016185625.1	JACPND010000003.1	5	3602	4156	-1	D										Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; CBS domain [PF00571.31]; Helix-turn-helix domain [PF13560.9]					0
GCA_016185625.1_JACPND010000003.1_6	GCA_016185625.1	JACPND010000003.1	6	4260	4532	1	E															0
GCA_016185625.1_JACPND010000003.1_7	GCA_016185625.1	JACPND010000003.1	7	4529	5695	1	C	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]								S-adenosylmethionine synthetase, C-terminal domain [PF02773.19]; S-adenosylmethionine synthetase, central domain [PF02772.19]; S-adenosylmethionine synthetase, N-terminal domain [PF00438.23]					0
GCA_016185625.1_JACPND010000003.1_8	GCA_016185625.1	JACPND010000003.1	8	5857	6270	-1	E															0
GCA_016185625.1_JACPND010000003.1_9	GCA_016185625.1	JACPND010000003.1	9	6592	6873	1	C	K03622	archaea-specific DNA-binding protein								Alba [PF01918.24]					0
GCA_016185625.1_JACPND010000003.1_10	GCA_016185625.1	JACPND010000003.1	10	6899	7489	1	D										Protein of unknown function (DUF483) [PF04467.15]					0
GCA_016185625.1_JACPND010000003.1_11	GCA_016185625.1	JACPND010000003.1	11	7604	7846	-1	E															0
GCA_016185625.1_JACPND010000004.1_1	GCA_016185625.1	JACPND010000004.1	1	290	436	1	E															0
GCA_016185625.1_JACPND010000004.1_2	GCA_016185625.1	JACPND010000004.1	2	433	864	1	D										PUA domain [PF01472.23]					0
GCA_016185625.1_JACPND010000004.1_3	GCA_016185625.1	JACPND010000004.1	3	924	1130	-1	E															0
GCA_016185625.1_JACPND010000004.1_4	GCA_016185625.1	JACPND010000004.1	4	1284	1688	-1	E															0
GCA_016185625.1_JACPND010000004.1_5	GCA_016185625.1	JACPND010000004.1	5	1714	1845	-1	E															0
GCA_016185625.1_JACPND010000004.1_6	GCA_016185625.1	JACPND010000004.1	6	2084	2251	1	E															0
GCA_016185625.1_JACPND010000004.1_7	GCA_016185625.1	JACPND010000004.1	7	2410	3159	-1	D										Cytochrome C biogenesis protein transmembrane region [PF02683.18]; Sap, sulfolipid-1-addressing protein [PF11139.11]					0
GCA_016185625.1_JACPND010000004.1_8	GCA_016185625.1	JACPND010000004.1	8	3110	3892	-1	E															0
GCA_016185625.1_JACPND010000004.1_9	GCA_016185625.1	JACPND010000004.1	9	3973	4902	1	C	K09799	uncharacterized protein								Protein of unknown function (DUF475) [PF04332.18]					0
GCA_016185625.1_JACPND010000004.1_10	GCA_016185625.1	JACPND010000004.1	10	5218	5427	1	E															0
