locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
LBSF01000001.1_1		K03705	COG1420				KEGG:K03705	37	2e-13	45.2		hrcA; heat-inducible transcriptional repressor
LBSF01000001.1_2		K02897	COG1825				COG:COG1825	217	1.4e-51	170.2		RplY:Ribosome 50S subunit
LBSF01000001.1_3		K11936	COG1216			VOG02806	KEGG:K11936	314	2.4e-33	110.2	2.4.1.-	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase
LBSF01000001.1_4		K02992	COG0049				COG:COG0049	158	3.3e-61	201.1		RpsG:Ribosome 30S subunit
LBSF01000001.1_5		K02950	COG0048				KEGG:K02950	140	3.8e-67	221.9		RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
LBSF01000001.1_6	K03046, K03046	K03046, K03046	COG0086, COG0086		phrog_25354, phrog_25354	VOG01017, VOG02321, VOG01017	COG:COG0086	1297	0	1379.1		RpoC:RNA polymerase
LBSF01000001.1_7	K03043	K03043	COG0085		phrog_24349, phrog_24349, phrog_24349	VOG00359, VOG00359, VOG00359	FOAM:K03043	1128	0	1273.2	2.7.7.6	rpoB; DNA-directed RNA polymerase subunit beta
LBSF01000001.1_8		K03466	COG1674		phrog_1358, phrog_3551	VOG04831	COG:COG1674	749	1.6e-190	630.3		FtsK:
LBSF01000001.1_9		K15539	COG1426				COG:COG1426	312	6.2e-38	126.3		RodZ:
LBSF01000001.1_10	K02316	K02316	COG0358		phrog_6444	VOG00229	COG:COG0358	575	8e-139	459.6		DnaG:
LBSF01000001.1_11	K03183	K03183				VOG00106	FOAM:K03183	311	3.8e-11	37.5	2.1.1.163 2.1.1.201	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase
LBSF01000001.1_12		K02528	COG0030				COG:COG0030	247	1.9e-63	209.7		RsmA:16S rRNA modification
LBSF01000001.1_13												Hypothetical
LBSF01000001.1_14		K02851	COG0472				KEGG:K02851	404	1.7e-55	183.3	2.7.8.33 2.7.8.35	wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase
LBSF01000002.1_1	K01207	K01207	COG1472	GH3			FOAM:K01207	323	8.8e-102	337.1	3.2.1.52	nagZ; beta-N-acetylhexosaminidase
LBSF01000002.1_2												Hypothetical
LBSF01000002.1_3		K09131	COG1872				COG:COG1872	73	2e-20	68.5		YggU:
LBSF01000002.1_4		K03979	COG0536		phrog_23947		COG:COG0536	205	1.3e-56	187.6		Obg:
LBSF01000002.1_5		K14540	COG0536				COG:COG0536	70	5.6e-10	33.9		Obg:
LBSF01000002.1_6												Hypothetical
LBSF01000002.1_7		K02495	COG0635			VOG17506	COG:COG0635	355	1.6e-111	368.3		HemN:Heme biosynthesis
LBSF01000002.1_8												Hypothetical
LBSF01000002.1_9		K22928	COG3613		phrog_7995	VOG01503	KEGG:K22928	143	4.3e-57	188.1	3.2.2.-	DNPH1; 2'-deoxynucleoside 5'-phosphate N-hydrolase
LBSF01000002.1_10		K05844	COG0189		phrog_2599	VOG01461	COG:COG0189	292	2.1e-38	127.2		LysX:Lysine biosynthesis
LBSF01000002.1_11	K11927	K11927	COG0513		phrog_16	VOG00107	COG:COG0513	398	6.9e-150	495.4		SrmB:
LBSF01000002.1_12		K07025	COG1011				COG:COG1011	258	4.9e-10	31.7		YigB:
LBSF01000002.1_13		K22278	COG0726	CE4		VOG21385	KEGG:K22278	350	1e-56	188.0	3.5.1.104	pgdA; peptidoglycan-N-acetylglucosamine deacetylase
LBSF01000002.1_14						VOG36266	VOG:VOG36266	254	5.1e-17	56.6		REFSEQ hypothetical protein
LBSF01000002.1_15	K14340	K14340	COG5305	GT83			COG:COG5305	498	6.6e-63	208.0		:
LBSF01000002.1_16	K00729	K00729	COG1216	GT81	phrog_841	VOG10964	FOAM:K00729	231	2.6e-63	209.5	2.4.1.117	ALG5; dolichyl-phosphate beta-glucosyltransferase
LBSF01000002.1_17	K01939	K01939	COG0104		phrog_1211	VOG08445	COG:COG0104	464	3.7e-98	323.9		PurA:Purine biosynthesis
LBSF01000002.1_18		K07137	COG2509			VOG01756	COG:COG2509	445	1.2e-140	465.3		:
LBSF01000002.1_19												Hypothetical
LBSF01000002.1_20	K08153	K08153	COG2271		phrog_2034		FOAM:K08153	210	1.2e-19	65.6		blt; MFS transporter, DHA1 family, multidrug resistance protein
LBSF01000002.1_21												Hypothetical
LBSF01000002.1_22												Hypothetical
LBSF01000002.1_23	K04487	K04487	COG1104		phrog_12787	VOG22909	COG:COG1104	373	9.8e-203	669.9		NifS:
LBSF01000003.1_1	K05989, K05989, K05989	K05989, K05989, K05989					FOAM:K05989	648	6.4e-44	52.6	3.2.1.40	ramA; alpha-L-rhamnosidase
LBSF01000003.1_2		K08316	COG0742		phrog_26699		COG:COG0742	253	4.4e-44	145.9		RsmD:16S rRNA modification
LBSF01000003.1_3		K01868	COG0441		phrog_18916	VOG02983	COG:COG0441	591	3.3e-251	830.3		ThrS:Aminoacyl-tRNA synthetases
LBSF01000003.1_4		K02520	COG0290		phrog_9787	VOG11642	COG:COG0290	199	1.3e-58	193.6		InfC:Translation factors
LBSF01000003.1_5		K02916	COG0291				COG:COG0291	71	5.3e-09	31.0		RpmI:Ribosome 50S subunit
LBSF01000003.1_6		K02887	COG0292		phrog_19526		COG:COG0292	113	1.2e-45	150.6		RplT:Ribosome 50S subunit
LBSF01000003.1_7		K01889	COG0016		phrog_19793	VOG21380	COG:COG0016	341	1.9e-119	395.0		PheS:Aminoacyl-tRNA synthetases
LBSF01000003.1_8		K01890	COG0072		phrog_21682		COG:COG0072	829	1.2e-212	703.2		PheT:Aminoacyl-tRNA synthetases
LBSF01000003.1_9	K05366	K05366	COG0744	GT51	phrog_33002, phrog_33002		COG:COG0744	986	2.8e-184	609.5		MrcB:
LBSF01000003.1_10		K01892	COG0124			VOG02983	KEGG:K01892	431	1.9e-126	418.1	6.1.1.21	HARS, hisS; histidyl-tRNA synthetase
LBSF01000003.1_11		K18941			phrog_731		KEGG:K18941	236	4.6e-11	36.9		arlR; two-component system, OmpR family, response regulator ArlR
LBSF01000003.1_12		K03555	COG0249		phrog_8439	VOG03661	KEGG:K03555	843	4.8e-301	996.9		mutS; DNA mismatch repair protein MutS
LBSF01000004.1_1												Hypothetical
LBSF01000004.1_2		K18214	COG2271		phrog_2034		COG:COG2271	381	6.6e-20	64.8		UhpC:
LBSF01000004.1_3												Hypothetical
LBSF01000004.1_4		K00034	COG4221		phrog_3142	VOG09790	KEGG:K00034	247	8.5e-80	262.9	1.1.1.47	gdh; glucose 1-dehydrogenase
LBSF01000004.1_5												Hypothetical
LBSF01000004.1_6												Hypothetical
LBSF01000004.1_7		K05808	COG1544				COG:COG1544	201	5.5e-45	148.7		RaiA:
LBSF01000004.1_8	K07533	K07533	COG0760				COG:COG0760	285	2.5e-31	104.8		SurA:
LBSF01000004.1_9		K22719	COG4942				COG:COG4942	425	9.5e-25	82.1		EnvC:
LBSF01000004.1_10	K09811	K09811	COG2177				COG:COG2177	309	2.2e-65	215.9		FtsX:
LBSF01000004.1_11	K09812	K09812	COG2884		phrog_293	VOG02992	FOAM:K09812	309	2.7e-99	327.9		ftsE; cell division transport system ATP-binding protein
LBSF01000004.1_12		K02836	COG1186		phrog_19918	VOG01215	KEGG:K02836	362	7.3e-142	468.4		prfB; peptide chain release factor 2
LBSF01000004.1_13	K15633	K15633	COG0696				FOAM:K15633	550	4.9e-197	651.2	5.4.2.12	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LBSF01000004.1_14	K06153	K06153	COG1968		phrog_26888		COG:COG1968	268	1.9e-70	232.4		UppP:
LBSF01000004.1_15												Hypothetical
LBSF01000004.1_16		K00754		GT4	phrog_4356	VOG17757	KEGG:K00754	366	3e-27	90.9	2.4.1.-	bshA; L-malate glycosyltransferase
LBSF01000004.1_17		K17816	COG1051		phrog_1198	VOG00129	KEGG:K17816	170	2.8e-52	172.8	3.6.1.55 3.6.1.56	NUDT1, MTH1; 8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase
LBSF01000004.1_18		K21248	COG1238				COG:COG1238	186	2.6e-24	81.2		YgaA:
LBSF01000004.1_19												Hypothetical
