	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_024347335.1_AP025463.1_1	GCA_024347335.1	AP025463.1	1	1	1422	1	C	K02313	chromosomal replication initiator protein								Bacterial dnaA  protein [PF00308.21]; Bacterial dnaA protein helix-turn-helix [PF08299.14]; DnaA N-terminal domain [PF11638.11]; IstB-like ATP binding protein [PF01695.20]					0
GCA_024347335.1_AP025463.1_2	GCA_024347335.1	AP025463.1	2	1504	2604	1	C	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]								DNA polymerase III beta subunit, N-terminal domain [PF00712.22]; DNA polymerase III beta subunit, central domain [PF02767.19]; DNA polymerase III beta subunit, C-terminal domain [PF02768.18]					0
GCA_024347335.1_AP025463.1_3	GCA_024347335.1	AP025463.1	3	2658	3737	1	C	K03629	DNA replication and repair protein RecF								RecF/RecN/SMC N terminal domain [PF02463.22]; AAA domain [PF13476.9]; AAA ATPase domain [PF13175.9]					0
GCA_024347335.1_AP025463.1_4	GCA_024347335.1	AP025463.1	4	3755	6172	1	C	K02470	DNA gyrase subunit B [EC:5.6.2.2]								DNA gyrase B [PF00204.28]; DNA gyrase B subunit insert domain [PF18053.4]; DNA gyrase B subunit, carboxyl terminus [PF00986.24]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; Toprim domain [PF01751.25]					0
GCA_024347335.1_AP025463.1_5	GCA_024347335.1	AP025463.1	5	6731	7165	1	C	K04080	molecular chaperone IbpA													0
GCA_024347335.1_AP025463.1_6	GCA_024347335.1	AP025463.1	6	7272	8522	-1	C	K00835	valine--pyruvate aminotransferase [EC:2.6.1.66]								Aminotransferase class I and II [PF00155.24]					0
GCA_024347335.1_AP025463.1_7	GCA_024347335.1	AP025463.1	7	8779	10866	-1	C	K01176	alpha-amylase [EC:3.2.1.1]								Alpha amylase, catalytic domain [PF00128.27]	GH13; GH13_12; GH13_13; GH13_14; GH13_19; GH13_1; GH13_20; GH13_21; GH13_28; GH13_2; GH13_32; GH13_36; GH13_37; GH13_39; GH13_41; GH13_42; GH13_6	GH13 alpha-amylase (EC 3.2.1.1); pullulanase (EC 3.2.1.41); cyclomaltodextrin glucanotransferase (EC 2.4.1.19); cyclomaltodextrinase (EC 3.2.1.54); trehalose-6-phosphate hydrolase (EC 3.2.1.93); oligo-alpha-glucosidase (EC 3.2.1.10); maltogenic amylase (EC 3.2.1.133); neopullulanase (EC 3.2.1.135); alpha-glucosidase (EC 3.2.1.20); maltotetraose-forming alpha-amylase (EC 3.2.1.60); isoamylase (EC 3.2.1.68); glucodextranase (EC 3.2.1.70); maltohexaose-forming alpha-amylase (EC 3.2.1.98); maltotriose-forming alpha-amylase (EC 3.2.1.116); branching enzyme (EC 2.4.1.18); trehalose synthase (EC 5.4.99.16); 4-alpha-glucanotransferase (EC 2.4.1.25); maltopentaose-forming alpha-amylase (EC 3.2.1.-) ; amylosucrase (EC 2.4.1.4) ; sucrose phosphorylase (EC 2.4.1.7); malto-oligosyltrehalose trehalohydrolase (EC 3.2.1.141); isomaltulose synthase (EC 5.4.99.11); malto-oligosyltrehalose synthase (EC 5.4.99.15); amylo-alpha-1,6-glucosidase (EC 3.2.1.33); alpha-1,4-glucan: phosphate alpha-maltosyltransferase (EC 2.4.99.16); amino acid transporter; [retaining] sucrose 6(F)-phosphate phosphorylase (EC 2.4.1.329); [retaining] glucosylglycerol phosphorylase (EC 2.4.1.359); ; Glucosylglycerate phosphorylase (EC 2.4.1.352); [retaining] sucrose alpha-glucosidase (EC 3.2.1.48); oligosaccharide alpha-4-glucosyltransferase (EC 2.4.1.161); [retaining] alpha-amylase (EC 3.2.1.1);	2.4.1.25,2.4.1.-,3.2.1.1,3.2.1.133,3.2.1.135,3.2.1.20,3.2.1.2,3.2.1.41,3.2.1.54; 2.4.1.25,3.2.1.1,3.2.1.116; 3.2.1.1,3.2.1.41,3.2.1.68; 3.2.1.41,3.2.1.68; 3.2.1.1,3.2.1.20,3.2.1.41,3.2.1.68; 3.2.1.1,3.2.1.98; 2.4.1.19,2.4.1.-,3.2.1.116,3.2.1.133,3.2.1.1; 3.2.1.1,3.2.1.133,3.2.1.135,3.2.1.41,3.2.1.54,3.2.1.-; 3.2.1.20; 3.2.1.1; 3.2.1.1,3.2.1.41,3.2.1.116; 3.2.1.1,3.2.1.133,3.2.1.54,3.2.1.135; 3.2.1.1; 3.2.1.1,3.2.1.98; 3.2.1.1	GH13_19.hmm	0
GCA_024347335.1_AP025463.1_8	GCA_024347335.1	AP025463.1	8	11069	13135	-1	C	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]								Glycyl-tRNA synthetase beta subunit [PF02092.20]; DALR anticodon binding domain [PF05746.18]					0
GCA_024347335.1_AP025463.1_9	GCA_024347335.1	AP025463.1	9	13138	14067	-1	C	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]								Glycyl-tRNA synthetase alpha subunit [PF02091.18]					0
GCA_024347335.1_AP025463.1_10	GCA_024347335.1	AP025463.1	10	14488	15042	1	C	K23541	Ca2+/H+ antiporter, TMEM165/GDT1 family								Uncharacterized protein family UPF0016 [PF01169.22]					0
GCA_024347335.1_AP025463.1_11	GCA_024347335.1	AP025463.1	11	15200	15448	1	E															0
GCA_024347335.1_AP025463.1_12	GCA_024347335.1	AP025463.1	12	15532	15783	-1	C	K04085	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]								Sulfurtransferase TusA [PF01206.20]					0
GCA_024347335.1_AP025463.1_13	GCA_024347335.1	AP025463.1	13	15933	16118	1	E															0
GCA_024347335.1_AP025463.1_14	GCA_024347335.1	AP025463.1	14	16275	17216	1	D										Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.30]					0
GCA_024347335.1_AP025463.1_15	GCA_024347335.1	AP025463.1	15	17351	18331	-1	C	K19745	acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]								Alcohol dehydrogenase GroES-like domain [PF08240.15]					0
GCA_024347335.1_AP025463.1_16	GCA_024347335.1	AP025463.1	16	18575	19738	-1	C	K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]								Thiolase, N-terminal domain [PF00108.26]; Thiolase, C-terminal domain [PF02803.21]					0
GCA_024347335.1_AP025463.1_17	GCA_024347335.1	AP025463.1	17	19765	21936	-1	C	K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	MER1073108	S49C	MER1073108 - subfamily S49C non-peptidase homologues (Deferribacter desulfuricans) [S49.UNC]#S49C#{peptidase unit: 109-219}~source D3P9A0~	False	0.402	79.0	1.5e-13	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain [PF02737.21]; Enoyl-CoA hydratase/isomerase [PF00378.23]; 3-hydroxyacyl-CoA dehydrogenase, C-terminal domain [PF00725.25]; Enoyl-CoA hydratase/isomerase [PF16113.8]					0
GCA_024347335.1_AP025463.1_18	GCA_024347335.1	AP025463.1	18	22164	22787	1	D										Uncharacterized protein family UPF0029 [PF01205.22]					0
GCA_024347335.1_AP025463.1_19	GCA_024347335.1	AP025463.1	19	22822	24279	1	C	K03498	trk/ktr system potassium uptake protein								Cation transport protein [PF02386.19]					0
GCA_024347335.1_AP025463.1_20	GCA_024347335.1	AP025463.1	20	24290	24817	1	C	K00230	menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]								Flavodoxin domain [PF12724.10]; Flavodoxin domain [PF12641.10]					0
GCA_024347335.1_AP025463.1_21	GCA_024347335.1	AP025463.1	21	31362	32744	1	D										Multicopper oxidase [PF07732.18]; Multicopper oxidase [PF07731.17]; Multicopper oxidase [PF00394.25]; Cupredoxin-like domain [PF13473.9]	AA1_1; AA1_2; AA1_3; AA1	AA1 Laccase / p-diphenol:oxygen oxidoreductase / ferroxidase (EC 1.10.3.2); ; ferroxidase (EC 1.10.3.-); Laccase-like multicopper oxidase (EC 1.10.3.-)	1.10.3.2; 1.10.3.2; 1.10.3.2; 1.10.3.2,1.10.3.-	AA1.hmm	0
GCA_024347335.1_AP025463.1_22	GCA_024347335.1	AP025463.1	22	32845	33228	1	C	K06199	fluoride exporter								CrcB-like protein, Camphor Resistance (CrcB) [PF02537.18]					0
GCA_024347335.1_AP025463.1_23	GCA_024347335.1	AP025463.1	23	33312	33494	1	E															0
GCA_024347335.1_AP025463.1_24	GCA_024347335.1	AP025463.1	24	33520	35469	1	C	K03147	phosphomethylpyrimidine synthase [EC:4.1.99.17]								Radical SAM ThiC family [PF01964.21]; ThiC-associated domain [PF13667.9]					0
GCA_024347335.1_AP025463.1_25	GCA_024347335.1	AP025463.1	25	35469	36761	1	C	K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]								Thiamine monophosphate synthase [PF02581.20]					0
GCA_024347335.1_AP025463.1_26	GCA_024347335.1	AP025463.1	26	36751	37533	1	C	K03148	sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73]								ThiF family [PF00899.24]					0
GCA_024347335.1_AP025463.1_27	GCA_024347335.1	AP025463.1	27	37530	37739	1	C	K03154	sulfur carrier protein								ThiS family [PF02597.23]					0
GCA_024347335.1_AP025463.1_28	GCA_024347335.1	AP025463.1	28	37742	38506	1	C	K03149	thiazole synthase [EC:2.8.1.10]								Thiazole biosynthesis protein ThiG [PF05690.17]; Putative N-acetylmannosamine-6-phosphate epimerase [PF04131.17]					0
GCA_024347335.1_AP025463.1_29	GCA_024347335.1	AP025463.1	29	38514	39626	1	C	K03150	2-iminoacetate synthase [EC:4.1.99.19]								Biotin and Thiamin Synthesis associated domain [PF06968.16]					0
GCA_024347335.1_AP025463.1_30	GCA_024347335.1	AP025463.1	30	39741	41531	-1	C	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	MER0083438	M24B	MER0083438 - aminopeptidase P1 (Vibrio sp. MED222) [M24.009]#M24B#{peptidase unit: 297-552}~source EAQ52107~	True	0.972	526.0	9.782e-163	Creatinase/Prolidase N-terminal domain [PF16189.8]; Metallopeptidase family M24 [PF00557.27]; C-terminal region of peptidase_M24 [PF16188.8]; Creatinase/Prolidase N-terminal domain [PF01321.21]					0
GCA_024347335.1_AP025463.1_31	GCA_024347335.1	AP025463.1	31	41654	42595	-1	D										Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.30]					0
GCA_024347335.1_AP025463.1_32	GCA_024347335.1	AP025463.1	32	42697	43896	1	C	K07552	MFS transporter, DHA1 family, multidrug resistance protein								Major Facilitator Superfamily [PF07690.19]; Sugar (and other) transporter [PF00083.27]; Fungal trichothecene efflux pump (TRI12) [PF06609.16]					0
GCA_024347335.1_AP025463.1_33	GCA_024347335.1	AP025463.1	33	43999	44280	1	E															0
GCA_024347335.1_AP025463.1_34	GCA_024347335.1	AP025463.1	34	44347	44805	-1	C	K15977	putative oxidoreductase								DoxX [PF07681.15]; TQO small subunit DoxD [PF04173.16]					0
GCA_024347335.1_AP025463.1_35	GCA_024347335.1	AP025463.1	35	44807	45574	-1	D										Putative DNA-binding domain [PF09836.12]					0
GCA_024347335.1_AP025463.1_36	GCA_024347335.1	AP025463.1	36	45571	46431	-1	C	K09930	uncharacterized protein								Protein of unknown function (DUF692) [PF05114.16]					0
GCA_024347335.1_AP025463.1_37	GCA_024347335.1	AP025463.1	37	46496	46756	-1	D										Predicted integral membrane protein (DUF2282) [PF10048.12]					0
GCA_024347335.1_AP025463.1_38	GCA_024347335.1	AP025463.1	38	47020	49194	1	C	K03657	ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]								UvrD/REP helicase N-terminal domain [PF00580.24]; UvrD-like helicase C-terminal domain [PF13361.9]; AAA domain [PF13245.9]; UvrD-like helicase C-terminal domain [PF13538.9]					0
GCA_024347335.1_AP025463.1_39	GCA_024347335.1	AP025463.1	39	49365	49862	-1	C	K11065	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]													0
GCA_024347335.1_AP025463.1_40	GCA_024347335.1	AP025463.1	40	50354	50446	-1	E															0
