locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CAJTCR010000001.1_280_1311_+	K01626	K01626	COG0722		phrog_5045	VOG14241	COG:COG0722	343	5.7e-113	375.4		AroG1; Aromatic amino acid biosynthesis
CAJTCR010000001.1_1373_2302_-		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	309	5.2e-81	271.2		XerD; 
CAJTCR010000001.1_2309_2935_-		K06384					KEGG:K06384	201	2.1e-09	35.8		spoIIM; stage II sporulation protein M
CAJTCR010000001.1_2991_3530_-	K01515	K01515	COG0494		phrog_1185	VOG00441	FOAM:K01515	179	3.9e-47	159.7	3.6.1.13	nudF; ADP-ribose pyrophosphatase
CAJTCR010000001.1_3637_5190_-		K18682	COG1094				KEGG:K18682	517	5e-233	773.0	3.1.-.-	rny; ribonucrease Y
CAJTCR010000001.1_5391_6017_-		K03565	COG2137		phrog_17023		COG:COG2137	200	9.7e-45	151.8		RecX; 
CAJTCR010000001.1_6014_7231_-		K03553	COG0468		phrog_97	VOG04360	KEGG:K03553	405	4.9e-194	645.0		recA; recombination protein RecA
CAJTCR010000001.1_7264_7530_+												Hypothetical
CAJTCR010000001.1_7590_8831_-		K06871	COG0641		phrog_1802	VOG00127	COG:COG0641	408	5.5e-55	185.5		AslB; 
CAJTCR010000001.1_8970_9704_-												Hypothetical
CAJTCR010000001.1_9707_10645_-	K02536	K02536	COG1044		phrog_5353	VOG03104	FOAM:K02536	312	1.8e-64	216.7	2.3.1.191	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
CAJTCR010000001.1_10649_12175_-		K06030	COG1159				COG:COG1159	508	2.3e-23	80.6		Era; 
CAJTCR010000001.1_12193_12660_-												Hypothetical
CAJTCR010000001.1_12678_13313_-												Hypothetical
CAJTCR010000001.1_13326_16280_-		K19175	COG0433		phrog_7035		COG:COG0433	984	2e-57	193.6		HerA; 
CAJTCR010000001.1_16294_18351_-		K20480	COG2909				COG:COG2909	685	1e-09	36.1		MalT; 
CAJTCR010000001.1_18393_20660_-	K08884	K08884	COG3899		phrog_2361	VOG00025	FOAM:K08884	755	1.8e-26	90.9	2.7.11.1	K08884; serine/threonine protein kinase, bacterial
CAJTCR010000001.1_20678_21880_+												Hypothetical
CAJTCR010000001.1_21997_23703_-												Hypothetical
CAJTCR010000001.1_23742_25451_-												Hypothetical
CAJTCR010000001.1_25585_25935_+												Hypothetical
CAJTCR010000001.1_26033_26317_+												Hypothetical
CAJTCR010000001.1_26694_28187_-	K00264	K00264	COG1249		phrog_6397	VOG01756	FOAM:K00264	497	2.5e-203	676.1	1.4.1.14	GLT1; glutamate synthase (NADH)
CAJTCR010000001.1_28200_32765_-	K00265	K00265	COG0070				COG:COG0070	1521	0	2185.8		GltB3; Glutamine biosynthesis
CAJTCR010000001.1_33052_33585_-												Hypothetical
CAJTCR010000001.1_33863_34096_-												Hypothetical
CAJTCR010000001.1_34511_34654_-												Hypothetical
CAJTCR010000001.1_34706_35674_-	K05593	K05593			phrog_18605		FOAM:K05593	322	1e-109	365.9	2.7.7.-	aadK; aminoglycoside 6-adenylyltransferase
CAJTCR010000001.1_35703_35858_-												Hypothetical
CAJTCR010000001.1_36511_36906_-												Hypothetical
CAJTCR010000001.1_36831_37052_-												Hypothetical
CAJTCR010000001.1_37061_37438_-		K03087	COG0568		phrog_351	VOG00158	COG:COG0568	125	7.4e-28	96.2		RpoD; RNA polymerase
CAJTCR010000001.1_37722_38426_-		K06400	COG1961		phrog_125	VOG00303	PHROG:phrog_125	234	3.6e-38	128.9		DNA invertase
CAJTCR010000001.1_38609_38836_+			COG1724		phrog_353	VOG00753	COG:COG1724	75	1.1e-12	46.5		YcfA; 
