locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JAGVZJ010000016.1_3_263_-												Hypothetical
JAGVZJ010000016.1_266_1531_-												Hypothetical
JAGVZJ010000016.1_1537_1881_-												Hypothetical
JAGVZJ010000016.1_2380_2940_-	K02427	K02427	COG0293			VOG00845	COG:COG0293	155	5.6e-55	181.7		RlmE; 23S rRNA modification
JAGVZJ010000016.1_2937_4229_-		K19175	COG0433		phrog_7035	VOG01157	COG:COG0433	430	2.7e-68	226.3		HerA; 
JAGVZJ010000016.1_4314_5162_+		K03799	COG0501		phrog_23242		COG:COG0501	282	9.3e-94	310.3		HtpX; 
JAGVZJ010000016.1_5177_6370_-	K00789	K00789	COG0192		phrog_1569		COG:COG0192	397	4e-171	565.0		MetK; Methionine biosynthesis
JAGVZJ010000016.1_6417_6764_-		K07466	COG1599				COG:COG1599	115	2.2e-29	98.1		RFA1; 
JAGVZJ010000016.1_7288_7932_-		K01174	COG1525		phrog_8809	VOG20913	KEGG:K01174	188	3.6e-38	126.4	3.1.31.1	nuc; micrococcal nuclease
JAGVZJ010000016.1_7898_9055_-		K04800	COG2256		phrog_11838	VOG00370	KEGG:K04800	357	1.2e-104	346.0		rfcL; replication factor C large subunit
JAGVZJ010000016.1_9039_9602_-												Hypothetical
JAGVZJ010000016.1_9599_10546_-		K04801	COG0470		phrog_168	VOG00282	KEGG:K04801	315	1.7e-134	443.1		rfcS; replication factor C small subunit
JAGVZJ010000016.1_10672_11334_+												Hypothetical
JAGVZJ010000017.1_3_581_+												Hypothetical
JAGVZJ010000017.1_728_907_+												Hypothetical
JAGVZJ010000017.1_912_1712_+		K07462	COG0608		phrog_2484	VOG13859	COG:COG0608	266	7.5e-17	50.4		RecJ; 
JAGVZJ010000017.1_1709_3628_+		K22452	COG1305				COG:COG1305	639	3.2e-41	137.1		YebA; 
JAGVZJ010000017.1_4694_4972_+												Hypothetical
JAGVZJ010000017.1_5220_6248_-		K20608	COG1363			VOG12793, VOG12793	COG:COG1363	342	7.4e-118	388.7		FrvX; 
JAGVZJ010000017.1_6521_9907_+												Hypothetical
JAGVZJ010000017.1_9949_12255_+												Hypothetical
