	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_021792045.1_JAJYVJ010000001.1_1	GCA_021792045.1	JAJYVJ010000001.1	1	62	1180	1	D										Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]					0
GCA_021792045.1_JAJYVJ010000001.1_2	GCA_021792045.1	JAJYVJ010000001.1	2	1287	1691	1	E															0
GCA_021792045.1_JAJYVJ010000001.1_3	GCA_021792045.1	JAJYVJ010000001.1	3	2456	3307	1	D										ABC-2 family transporter protein [PF12679.10]; ABC-2 family transporter protein [PF12730.10]					0
GCA_021792045.1_JAJYVJ010000001.1_4	GCA_021792045.1	JAJYVJ010000001.1	4	3313	4251	1	C	K01990	ABC-2 type transport system ATP-binding protein								ABC transporter [PF00005.30]					0
GCA_021792045.1_JAJYVJ010000001.1_5	GCA_021792045.1	JAJYVJ010000001.1	5	4401	5129	1	E															0
GCA_021792045.1_JAJYVJ010000001.1_6	GCA_021792045.1	JAJYVJ010000001.1	6	5119	5520	1	D										Winged helix DNA-binding domain [PF13601.9]					0
GCA_021792045.1_JAJYVJ010000001.1_7	GCA_021792045.1	JAJYVJ010000001.1	7	5568	6701	-1	D										Major Facilitator Superfamily [PF07690.19]					0
GCA_021792045.1_JAJYVJ010000001.1_8	GCA_021792045.1	JAJYVJ010000001.1	8	6799	7857	-1	D										Aminotransferase class I and II [PF00155.24]					0
GCA_021792045.1_JAJYVJ010000001.1_9	GCA_021792045.1	JAJYVJ010000001.1	9	7909	9531	-1	D										AMP-binding enzyme [PF00501.31]; AMP-binding enzyme C-terminal domain [PF13193.9]					0
GCA_021792045.1_JAJYVJ010000001.1_10	GCA_021792045.1	JAJYVJ010000001.1	10	9591	11030	-1	E															0
GCA_021792045.1_JAJYVJ010000001.1_11	GCA_021792045.1	JAJYVJ010000001.1	11	11027	11992	-1	D										ABC transporter [PF00005.30]					0
GCA_021792045.1_JAJYVJ010000001.1_12	GCA_021792045.1	JAJYVJ010000001.1	12	12333	13178	1	D			MER1096957	T02	MER1096957 - family T2 unassigned peptidases () [T02.UPW]#T02#{peptidase unit: 29-247}~source T0MSY4~	False	0.699	306.0	3.984e-92	Asparaginase [PF01112.21]					0
