	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319567_LCAK01000001.1_1	SAMN03319567	LCAK01000001.1	1	1022	1768	1	C	K02835	peptide chain release factor 1								PCRF domain [PF03462.21]; RF-1 domain [PF00472.23]					0
SAMN03319567_LCAK01000001.1_2	SAMN03319567	LCAK01000001.1	2	1765	3198	-1	D										Transglycosylase SLT domain [PF13406.9]					0
SAMN03319567_LCAK01000001.1_3	SAMN03319567	LCAK01000001.1	3	3206	3862	-1	C	K02897	large subunit ribosomal protein L25								Ribosomal L25p family [PF01386.22]; Ribosomal protein TL5, C-terminal domain [PF14693.9]					0
SAMN03319567_LCAK01000001.1_4	SAMN03319567	LCAK01000001.1	4	3870	4460	-1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	MER1317754	S14	MER1317754 - family S14 unassigned peptidases () [S14.UPW]#S14#{peptidase unit: 1-194}~source PIV31930~	False	0.832	335.0	6.774e-104	Clp protease [PF00574.26]					0
SAMN03319567_LCAK01000001.1_5	SAMN03319567	LCAK01000001.1	5	4468	4992	-1	C	K01507	inorganic pyrophosphatase [EC:3.6.1.1]								Inorganic pyrophosphatase [PF00719.22]					0
SAMN03319567_LCAK01000001.1_6	SAMN03319567	LCAK01000001.1	6	5002	6189	-1	C	K02600	transcription termination/antitermination protein NusA								NusA N-terminal domain [PF08529.14]; NusA-like KH domain [PF13184.9]					0
SAMN03319567_LCAK01000001.1_7	SAMN03319567	LCAK01000001.1	7	6260	6931	-1	C	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]								tRNA (Guanine-1)-methyltransferase [PF01746.24]					0
SAMN03319567_LCAK01000001.1_8	SAMN03319567	LCAK01000001.1	8	6989	7285	-1	C	K06960	uncharacterized protein								KH domain [PF13083.9]					0
SAMN03319567_LCAK01000001.1_9	SAMN03319567	LCAK01000001.1	9	7360	7686	-1	C	K02959	small subunit ribosomal protein S16								Ribosomal protein S16 [PF00886.22]					0
SAMN03319567_LCAK01000001.1_10	SAMN03319567	LCAK01000001.1	10	7707	9881	-1	D										RecF/RecN/SMC N terminal domain [PF02463.22]; AAA domain [PF13476.9]; Eukaryotic membrane protein family [PF05346.14]; AAA ATPase domain [PF13175.9]; P-loop containing region of AAA domain [PF13555.9]; AAA domain [PF13514.9]; AAA domain, putative AbiEii toxin, Type IV TA system [PF13304.9]					0
SAMN03319567_LCAK01000001.1_11	SAMN03319567	LCAK01000001.1	11	9871	10554	-1	C	K03685	ribonuclease III [EC:3.1.26.3]								Ribonuclease-III-like [PF14622.9]; Ribonuclease III domain [PF00636.29]; Double-stranded RNA binding motif [PF00035.29]					0
SAMN03319567_LCAK01000001.1_12	SAMN03319567	LCAK01000001.1	12	10596	11039	-1	C	K03625	transcription antitermination protein NusB								NusB family [PF01029.21]					0
SAMN03319567_LCAK01000001.1_13	SAMN03319567	LCAK01000001.1	13	11277	11837	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]; dUTPase [PF00692.22]					0
SAMN03319567_LCAK01000001.1_14	SAMN03319567	LCAK01000001.1	14	11839	13344	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]								Thymidylate synthase [PF00303.22]; Domain of unknown function (DUF4346) [PF14251.9]					0
SAMN03319567_LCAK01000001.1_15	SAMN03319567	LCAK01000001.1	15	13313	14029	-1	C	K00943	dTMP kinase [EC:2.7.4.9]								Thymidylate kinase [PF02223.20]					0
SAMN03319567_LCAK01000001.1_16	SAMN03319567	LCAK01000001.1	16	14089	14787	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]					0
SAMN03319567_LCAK01000001.1_17	SAMN03319567	LCAK01000001.1	17	14804	15454	-1	C	K00943	dTMP kinase [EC:2.7.4.9]								Thymidylate kinase [PF02223.20]					0
SAMN03319567_LCAK01000001.1_18	SAMN03319567	LCAK01000001.1	18	15528	16130	-1	C	K03470	ribonuclease HII [EC:3.1.26.4]								Ribonuclease HII [PF01351.21]					0
SAMN03319567_LCAK01000001.1_19	SAMN03319567	LCAK01000001.1	19	16199	16432	-1	E															0
SAMN03319567_LCAK01000001.1_20	SAMN03319567	LCAK01000001.1	20	16436	17251	-1	E															0
SAMN03319567_LCAK01000001.1_21	SAMN03319567	LCAK01000001.1	21	17351	18217	-1	C	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]								Fructose-bisphosphate aldolase class-II [PF01116.23]					0
SAMN03319567_LCAK01000001.1_22	SAMN03319567	LCAK01000001.1	22	18214	19479	-1	E															0
SAMN03319567_LCAK01000001.1_23	SAMN03319567	LCAK01000001.1	23	19476	20516	-1	D										pfkB family carbohydrate kinase [PF00294.27]					0
