	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_014851765.1_NZ_JACVAI010000001.1_1	GCF_014851765.1	NZ_JACVAI010000001.1	1	2	994	-1	C	K11021	insecticidal toxin complex protein TccC													0
GCF_014851765.1_NZ_JACVAI010000001.1_2	GCF_014851765.1	NZ_JACVAI010000001.1	2	1181	1969	-1	D										Enoyl-(Acyl carrier protein) reductase [PF13561.9]; short chain dehydrogenase [PF00106.28]; KR domain [PF08659.13]					0
GCF_014851765.1_NZ_JACVAI010000001.1_3	GCF_014851765.1	NZ_JACVAI010000001.1	3	2177	2494	1	D										Protein of unknown function (DUF2388) [PF09498.13]					0
GCF_014851765.1_NZ_JACVAI010000001.1_4	GCF_014851765.1	NZ_JACVAI010000001.1	4	2704	3495	-1	C	K07124	uncharacterized protein								short chain dehydrogenase [PF00106.28]; Enoyl-(Acyl carrier protein) reductase [PF13561.9]; KR domain [PF08659.13]; NAD dependent epimerase/dehydratase family [PF01370.24]					0
GCF_014851765.1_NZ_JACVAI010000001.1_5	GCF_014851765.1	NZ_JACVAI010000001.1	5	3621	4565	1	C	K13633	AraC family transcriptional regulator, transcriptional activator FtrA	MER0166342	C56	MER0166342 - family C56 non-peptidase homologues (Burkholderia ubonensis) [C56.UNW]#C56#{peptidase unit: 7-170}~source ZP_02381750~	False	0.595	188.0	5.059e-51	DJ-1/PfpI family [PF01965.27]; Helix-turn-helix domain [PF12833.10]					0
GCF_014851765.1_NZ_JACVAI010000001.1_6	GCF_014851765.1	NZ_JACVAI010000001.1	6	4658	5170	-1	C	K00484	flavin reductase (NADH) [EC:1.5.1.36]								Flavin reductase like domain [PF01613.21]					0
GCF_014851765.1_NZ_JACVAI010000001.1_7	GCF_014851765.1	NZ_JACVAI010000001.1	7	5432	6061	1	C	K14987	two-component system, LuxR family, response regulator FixJ								Response regulator receiver domain [PF00072.27]; Bacterial regulatory proteins, luxR family [PF00196.22]					0
GCF_014851765.1_NZ_JACVAI010000001.1_8	GCF_014851765.1	NZ_JACVAI010000001.1	8	6157	7077	-1	C	K14063	AraC family transcriptional regulator, positive regulator of tynA and feaB								AraC-binding-like domain [PF14525.9]; Helix-turn-helix domain [PF12833.10]					0
GCF_014851765.1_NZ_JACVAI010000001.1_9	GCF_014851765.1	NZ_JACVAI010000001.1	9	7226	8173	-1	D										2Fe-2S iron-sulfur cluster binding domain [PF00111.30]; Oxidoreductase NAD-binding domain [PF00175.24]					0
GCF_014851765.1_NZ_JACVAI010000001.1_10	GCF_014851765.1	NZ_JACVAI010000001.1	10	8283	9023	-1	D										Enoyl-(Acyl carrier protein) reductase [PF13561.9]; short chain dehydrogenase [PF00106.28]; KR domain [PF08659.13]					0
GCF_014851765.1_NZ_JACVAI010000001.1_11	GCF_014851765.1	NZ_JACVAI010000001.1	11	9034	9528	-1	D										Ring hydroxylating beta subunit [PF00866.21]					0
GCF_014851765.1_NZ_JACVAI010000001.1_12	GCF_014851765.1	NZ_JACVAI010000001.1	12	9525	10808	-1	D										Ring hydroxylating alpha subunit (catalytic domain) [PF00848.22]; Rieske [2Fe-2S] domain [PF00355.29]					0
GCF_014851765.1_NZ_JACVAI010000001.1_13	GCF_014851765.1	NZ_JACVAI010000001.1	13	10857	11978	-1	D										Amidase [PF01425.24]					0
GCF_014851765.1_NZ_JACVAI010000001.1_14	GCF_014851765.1	NZ_JACVAI010000001.1	14	11975	12457	-1	D										SnoaL-like domain [PF13577.9]					0
GCF_014851765.1_NZ_JACVAI010000001.1_15	GCF_014851765.1	NZ_JACVAI010000001.1	15	12461	12832	-1	E															0
GCF_014851765.1_NZ_JACVAI010000001.1_16	GCF_014851765.1	NZ_JACVAI010000001.1	16	12856	14007	-1	C	K22027	indole-3-acetate monooxygenase [EC:1.14.13.235]								Acyl-CoA dehydrogenase, C-terminal domain [PF08028.14]					0
GCF_014851765.1_NZ_JACVAI010000001.1_17	GCF_014851765.1	NZ_JACVAI010000001.1	17	14261	15745	1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; PAS fold [PF08448.13]; PAS domain [PF13426.10]; PAS fold [PF00989.28]					0
GCF_014851765.1_NZ_JACVAI010000001.1_18	GCF_014851765.1	NZ_JACVAI010000001.1	18	17106	18254	1	C	K15229	methylamine dehydrogenase heavy chain [EC:1.4.9.1]								Methylamine dehydrogenase heavy chain (MADH) [PF06433.14]; Cytochrome D1 heme domain [PF02239.19]					0
GCF_014851765.1_NZ_JACVAI010000001.1_19	GCF_014851765.1	NZ_JACVAI010000001.1	19	18268	18807	1	D										Methylamine utilisation protein MauE [PF07291.14]					0
GCF_014851765.1_NZ_JACVAI010000001.1_20	GCF_014851765.1	NZ_JACVAI010000001.1	20	18811	19437	1	D										AhpC/TSA family [PF00578.24]; Redoxin [PF08534.13]; Thioredoxin-like [PF13905.9]					0
GCF_014851765.1_NZ_JACVAI010000001.1_21	GCF_014851765.1	NZ_JACVAI010000001.1	21	19456	19977	1	C	K15228	methylamine dehydrogenase light chain [EC:1.4.9.1]								Methylamine dehydrogenase, L chain [PF02975.17]					0
GCF_014851765.1_NZ_JACVAI010000001.1_22	GCF_014851765.1	NZ_JACVAI010000001.1	22	20049	20570	1	E															1
GCF_014851765.1_NZ_JACVAI010000001.1_23	GCF_014851765.1	NZ_JACVAI010000001.1	23	20581	21408	-1	D										Cupin [PF12852.10]; Helix-turn-helix domain [PF12833.10]; Bacterial regulatory helix-turn-helix proteins, AraC family [PF00165.26]					0
GCF_014851765.1_NZ_JACVAI010000001.1_24	GCF_014851765.1	NZ_JACVAI010000001.1	24	21540	22058	1	D										Carboxymuconolactone decarboxylase family [PF02627.23]					0
GCF_014851765.1_NZ_JACVAI010000001.1_25	GCF_014851765.1	NZ_JACVAI010000001.1	25	22088	22342	1	C	K03676	glutaredoxin 3								Glutaredoxin [PF00462.27]					0
GCF_014851765.1_NZ_JACVAI010000001.1_26	GCF_014851765.1	NZ_JACVAI010000001.1	26	22611	24035	1	D										Bacterial sugar transferase [PF02397.19]; CoA-binding domain [PF13727.9]					0
GCF_014851765.1_NZ_JACVAI010000001.1_27	GCF_014851765.1	NZ_JACVAI010000001.1	27	24143	25291	-1	E															0
GCF_014851765.1_NZ_JACVAI010000001.1_28	GCF_014851765.1	NZ_JACVAI010000001.1	28	25347	26486	-1	E															0
GCF_014851765.1_NZ_JACVAI010000001.1_29	GCF_014851765.1	NZ_JACVAI010000001.1	29	26819	27553	-1	D										Glycosyl transferase WecG/TagA/CpsF family [PF03808.16]	GT26	GT26 UDP-ManNAcA: beta-N-acetyl mannosaminuronyltransferase (EC 2.4.1.-); UDP-ManNAc: beta-N-acetyl-mannosaminyltransferase (EC 2.4.1.-); UDP-Glc: beta-1,4-glucosyltransferase (EC 2.4.1.-); UDP-Gal: beta-1,4-galactosyltransferase (EC 2.4.1.-)	2.4.1.-	GT26.hmm	0
