locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_015676.1_1		K10725	COG1474		phrog_7998	VOG00701	KEGG:K10725	412	2.9e-195	646.3		cdc6A; archaeal cell division control protein 6
NC_015676.1_2		K13280	COG0681			VOG15998	KEGG:K13280	185	1.3e-33	113.5	3.4.21.89	SEC11, sipW; signal peptidase I
NC_015676.1_3	K02323	K02323	COG1311		phrog_7339	VOG02246	FOAM:K02323	514	1.3e-197	654.3	2.7.7.7	polB; DNA polymerase II small subunit
NC_015676.1_4		K15449	COG0731				KEGG:K15449	312	1.8e-107	357.2	4.1.3.44	TYW1; tRNA wybutosine-synthesizing protein 1
NC_015676.1_5		K03265	COG1503			VOG09890	COG:COG1503	420	2.8e-159	527.0		eRF1:Translation factors
NC_015676.1_6		K01887	COG0018		phrog_15344	VOG09864	COG:COG0018	568	4.9e-175	580.3		ArgS:Aminoacyl-tRNA synthetases
NC_015676.1_7		K13993	COG0071				COG:COG0071	169	5.9e-13	45.7		IbpA:
NC_015676.1_8	K11529	K11529	COG2379				COG:COG2379	442	2.1e-193	641.4		GckA:Non-phosphorylated Entner-Doudoroff pathway
NC_015676.1_9		K21349		GT81			KEGG:K21349	399	3.2e-112	372.2	2.4.1.268	ggs; glucosylglycerate synthase
NC_015676.1_10		K02234	COG0523				COG:COG0523	353	6.8e-66	219.9		YejR:
NC_015676.1_11	K14080	K14080	COG0407				FOAM:K14080	337	5.6e-133	439.6	2.1.1.246	mtaA; [methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase
NC_015676.1_12	K00549	K00549	COG0620				COG:COG0620	346	5.8e-32	107.4		MetE:Methionine biosynthesis
NC_015676.1_13		K06384	COG1300				KEGG:K06384	333	8.5e-27	89.6		spoIIM; stage II sporulation protein M
NC_015676.1_14		K08482	COG0467		phrog_19	VOG04360	COG:COG0467	248	2.5e-72	241.2		RAD55:
NC_015676.1_15												Hypothetical
NC_015676.1_16		K03833	COG3276			VOG01129	COG:COG3276	345	7.2e-99	328.9		SelB:Translation factors
NC_015676.1_17		K07468	COG1423				KEGG:K07468	168	2.4e-62	207.5	6.5.1.1	K07468; putative ATP-dependent DNA ligase
NC_015676.1_18		K07468	COG1423				KEGG:K07468	207	9.2e-75	248.3	6.5.1.1	K07468; putative ATP-dependent DNA ligase
NC_015676.1_19		K04767, K04767	COG3448, COG4109				COG:COG3448	259	8.8e-53	128.1		:
NC_015676.1_20		K04767, K04767	COG3448, COG3448				COG:COG3448	285	8e-70	146.3		:
NC_015676.1_21		K04767, K04767	COG2524, COG3448				COG:COG2524	334	1.7e-70	145.9		:
NC_015676.1_22		K04767, K04767	COG3448, COG2524				COG:COG3448	261	4.1e-66	133.0		:
