locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
DUGG01000044.1_73_1002_+		K15856	COG1089		phrog_540	VOG00055	KEGG:K15856	309	6.4e-113	373.6	1.1.1.281	rmd; GDP-4-dehydro-6-deoxy-D-mannose reductase
DUGG01000044.1_992_2116_+	K10804	K10804	COG2755				COG:COG2755	374	4.9e-18	44.9		TesA; 
DUGG01000044.1_2135_2353_+												Hypothetical
DUGG01000099.1_1_453_+		K02984	COG1890				COG:COG1890	150	2.3e-29	98.3		RPS3A; Archaeal ribosomal proteins
DUGG01000099.1_549_2585_+												Hypothetical
DUGG01000099.1_2591_3652_+		K07332	COG0630		phrog_19065		KEGG:K07332	355	2.4e-109	362.7		flaI; archaeal flagellar protein FlaI
DUGG01000084.1_1_1_297_+		K04095	COG3177		phrog_5978	VOG01532	COG:COG3177	98	2.8e-26	88.6		; 
DUGG01000084.1_1_393_1025_-		K07096	COG2129		phrog_1649	VOG00211	KEGG:K07096	210	1.1e-50	168.5		K07096; uncharacterized protein
DUGG01000084.1_1_1561_2484_-		K03404	COG1240			VOG33229	COG:COG1240	308	1.7e-35	118.5		ChlD; 
DUGG01000084.1_2_188_391_-		K03924	COG1239				KEGG:K03924	68	3.6e-07	25.2	3.6.3.-	moxR; MoxR-like ATPase
DUGG01000077.1_1_2_871_-												Hypothetical
DUGG01000077.1_1_873_2018_-												Hypothetical
DUGG01000077.1_1_2034_3362_-												Hypothetical
DUGG01000077.1_1_3362_4717_-												Hypothetical
DUGG01000077.1_1_4727_5668_-												Hypothetical
DUGG01000077.1_1_5671_7113_-												Hypothetical
DUGG01000077.1_1_7148_9733_+												Hypothetical
DUGG01000077.1_2_1_3606_+												Hypothetical
DUGG01000077.1_2_3663_5990_+												Hypothetical
DUGG01000077.1_2_6144_6329_+												Hypothetical
DUGG01000065.1_1_259_816_+		K03120	COG2101			VOG01730	COG:COG2101	185	1.8e-70	232.1		SPT15; 
DUGG01000065.1_1_862_1263_+		K10726	COG1241		phrog_10371	VOG14467	KEGG:K10726	135	5.6e-26	86.8	3.6.4.-	mcm, cdc21; replicative DNA helicase Mcm
DUGG01000065.1_2_2_1420_+		K10726	COG1241		phrog_10371	VOG14467	COG:COG1241	472	3.5e-195	646.0		Mcm2; 
DUGG01000065.1_2_1426_2067_+		K09746	COG3390				COG:COG3390	213	5.2e-20	43.9		; 
DUGG01000065.1_2_2115_2531_+		K03238	COG1601			VOG01836	COG:COG1601	138	4.7e-44	145.5		GCD7; Translation factors
DUGG01000065.1_2_2533_2832_+		K09148	COG2412				COG:COG2412	99	3.3e-26	87.3		; 
DUGG01000065.1_2_2887_4518_-	K02322	K02322	COG1933				COG:COG1933	544	2.3e-219	727.0		PolC; 
DUGG01000101.1_1_2_589_+		K14575	COG0464		phrog_30773	VOG00842	KEGG:K14575	195	6.5e-77	255.7		AFG2, DRG1, SPATA5; AAA family ATPase
DUGG01000101.1_1_594_944_+												Hypothetical
DUGG01000101.1_1_928_2289_+		K09482	COG0252				KEGG:K09482	453	1.5e-142	471.0	6.3.5.7	gatD; glutamyl-tRNA(Gln) amidotransferase subunit D
DUGG01000101.1_1_2731_3756_-		K03976	COG2606				KEGG:K03976	341	9.7e-08	27.6	3.1.1.-	ybaK, ebsC; Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase
DUGG01000101.1_1_3809_4003_-												Hypothetical
DUGG01000101.1_1_4059_4256_+												Hypothetical
DUGG01000101.1_1_4352_5245_+		K04095	COG3177		phrog_11900	VOG01532	COG:COG3177	297	3.1e-61	203.8		; 
DUGG01000101.1_1_5479_7323_+		K03330	COG2511				KEGG:K03330	614	8.2e-208	687.9	6.3.5.7	gatE; glutamyl-tRNA(Gln) amidotransferase subunit E
DUGG01000101.1_1_7346_8281_+		K07301	COG0530				COG:COG0530	311	8.9e-61	201.5		ECM27; 
DUGG01000101.1_1_8354_8917_-			COG0456				COG:COG0456	187	7.6e-08	28.0		RimI; 
DUGG01000101.1_1_8940_9152_-												Hypothetical
DUGG01000101.1_2_3_155_+												Hypothetical
DUGG01000101.1_2_213_1451_+												Hypothetical
DUGG01000101.1_2_1448_2077_+		K07059	COG0705		phrog_16931		COG:COG0705	209	1.5e-49	164.8		GlpG; 
DUGG01000101.1_2_2153_2509_+												Hypothetical
DUGG01000101.1_2_2570_3034_+												Hypothetical
DUGG01000101.1_2_3061_3324_-												Hypothetical
DUGG01000101.1_3_1_297_-												Hypothetical
DUGG01000101.1_3_341_2416_-			COG1572				COG:COG1572	692	9.1e-52	94.9		; 
DUGG01000094.1_3_3188_-		K13525, K13525	COG1372, COG1222		phrog_30773, phrog_30773, phrog_30773	VOG00842, VOG00458, VOG33235, VOG02321	KEGG:K13525	1062	2.5e-231	514.1		VCP, CDC48; transitional endoplasmic reticulum ATPase
DUGG01000094.1_3268_3738_-												Hypothetical
DUGG01000094.1_3900_4610_+		K04095	COG3177		phrog_5978	VOG01532	COG:COG3177	238	7.9e-52	172.8		; 
DUGG01000041.1_1_3_137_-	K03058	K03058	COG1644			VOG05237	COG:COG1644	45	6.7e-24	79.8		RPB10; 
DUGG01000041.1_1_145_555_-		K02960	COG0103				COG:COG0103	107	4.3e-29	97.5		RpsI; Ribosome 30S subunit
DUGG01000041.1_1_549_833_+												Hypothetical
DUGG01000041.1_1_982_1341_-		K02883	COG1727				COG:COG1727	119	4.8e-42	138.6		RPL18A; Archaeal ribosomal proteins
DUGG01000041.1_1_1342_1722_-												Hypothetical
DUGG01000041.1_2_120_917_-	K03047	K03047	COG0202			VOG01729	FOAM:K03047	265	5.9e-81	268.0	2.7.7.6	rpoD; DNA-directed RNA polymerase subunit D
DUGG01000041.1_2_935_1333_-		K02955	COG0100				KEGG:K02955	132	1.7e-49	164.6		RP-S14e, RPS14; small subunit ribosomal protein S14e
DUGG01000041.1_2_1340_1924_-		K02997	COG0522				KEGG:K02997	194	6.8e-33	110.5		RP-S9e, RPS9; small subunit ribosomal protein S9e
DUGG01000041.1_2_1934_2431_-		K02964	COG0099				COG:COG0099	165	1.7e-39	131.0		RpsM; Ribosome 30S subunit
DUGG01000061.1_1_3_374_+												Hypothetical
DUGG01000061.1_2_2_664_+		K10947	COG1695				COG:COG1695	220	3e-14	49.6		PadR; 
DUGG01000061.1_2_689_883_+												Hypothetical
