locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CAJQRC010000001.1_1		K07499	COG3335				COG:COG3335	158	1.3e-25	87.5		:
CAJQRC010000001.1_2		K03977	COG1160		phrog_35435, phrog_31529		KEGG:K03977	486	1.6e-176	585.8		engA, der; GTPase
CAJQRC010000001.1_3		K17713	COG4993, COG4993				KEGG:K17713	462	3.7e-55	185.2		bamB; outer membrane protein assembly factor BamB
CAJQRC010000001.1_4			COG4649				COG:COG4649	227	1.5e-61	206.0		TPR1:
CAJQRC010000001.1_5		K18990, K03585	COG0845		phrog_13642		KEGG:K18990	431	3.8e-128	306.6		vexE; membrane fusion protein, multidrug efflux system
CAJQRC010000001.1_6		K18989	COG0841, COG0841		phrog_7301, phrog_7301, phrog_7301		KEGG:K18989	1298	0	1464.7		vexF; multidrug efflux pump
CAJQRC010000001.1_7		K24821	COG5265		phrog_2392	VOG02992	COG:COG5265	619	2.4e-292	968.6		ATM1:
CAJQRC010000001.1_8			COG1652	CBM50	phrog_21966	VOG00322	COG:COG1652	487	2.7e-22	76.3		XkdP:
CAJQRC010000001.1_9	K04564	K04564	COG0605			VOG32117	COG:COG0605	200	2.4e-91	304.1		SodA:
CAJQRC010000001.1_10	K00305	K00305	COG4583				COG:COG4583	190	4.2e-58	194.8		SoxG:
CAJQRC010000001.1_11	K00302	K00302	COG0404		phrog_6397		FOAM:K00302	1005	0	1460.7	1.5.3.1	soxA; sarcosine oxidase, subunit alpha
CAJQRC010000001.1_12	K00304	K00304	COG4311				FOAM:K00304	110	5.9e-42	140.8	1.5.3.1	soxD; sarcosine oxidase, subunit delta
CAJQRC010000001.1_13												Hypothetical
CAJQRC010000001.1_14	K00303	K00303	COG0665				FOAM:K00303	415	2.7e-214	708.7	1.5.3.1	soxB; sarcosine oxidase, subunit beta
CAJQRC010000001.1_15		K04018	COG4235				COG:COG4235	407	1.3e-49	165.5		NrfG:
CAJQRC010000001.1_16		K07447	COG0816				COG:COG0816	159	1e-55	185.8		YqgF:
CAJQRC010000001.1_17		K06938	COG3313			VOG25553	COG:COG3313	81	2.7e-25	87.4		YdhL:
CAJQRC010000001.1_18												Hypothetical
CAJQRC010000001.1_19		K05539	COG0042		phrog_23281		KEGG:K05539	338	2.9e-146	485.6	1.-.-.-	dusA; tRNA-dihydrouridine synthase A
CAJQRC010000001.1_20												Hypothetical
CAJQRC010000001.1_21		K03523	COG1268				COG:COG1268	200	5.8e-53	176.8		BioY:
CAJQRC010000001.1_22		K14727	COG0599				COG:COG0599	127	8.8e-34	115.0		YurZ:
CAJQRC010000001.1_23	K02000	K02000	COG4175		phrog_293	VOG02992	FOAM:K02000	354	1.2e-150	500.6	7.6.2.9	proV; glycine betaine/proline transport system ATP-binding protein
CAJQRC010000001.1_24	K02001	K02001	COG4176		phrog_6743		COG:COG4176	344	1.1e-129	431.8		ProW:
CAJQRC010000001.1_25	K02002	K02002	COG2113				COG:COG2113	325	7.5e-94	312.8		ProX:
CAJQRC010000001.1_26		K01271	COG0006		phrog_24316		COG:COG0006	399	6.3e-88	293.0		PepP:
CAJQRC010000001.1_27		K01799	COG3473				COG:COG3473	259	2.5e-72	240.7		:
CAJQRC010000001.1_28												Hypothetical
CAJQRC010000001.1_29		K17509	COG0665				KEGG:K17509	367	9.7e-97	322.0		PDPR; pyruvate dehydrogenase phosphatase regulatory subunit
CAJQRC010000001.1_30		K00309	COG0404				COG:COG0404	281	4.8e-66	220.8		GcvT:Glycine cleavage
CAJQRC010000001.1_31		K03298	COG0697		phrog_17492		COG:COG0697	305	1.1e-40	136.9		RhaT:
