	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_003694055.1_RFLC01000002.1_1	GCA_003694055.1	RFLC01000002.1	1	116	760	1	D										MarR family [PF01047.25]					0
GCA_003694055.1_RFLC01000002.1_2	GCA_003694055.1	RFLC01000002.1	2	750	1532	1	E															0
GCA_003694055.1_RFLC01000002.1_3	GCA_003694055.1	RFLC01000002.1	3	1594	2580	1	E															0
GCA_003694055.1_RFLC01000002.1_4	GCA_003694055.1	RFLC01000002.1	4	2582	3667	1	E															0
GCA_003694055.1_RFLC01000002.1_5	GCA_003694055.1	RFLC01000002.1	5	4007	4297	1	E															0
GCA_003694055.1_RFLC01000002.1_6	GCA_003694055.1	RFLC01000002.1	6	4281	5297	-1	C	K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]								tRNA pseudouridine synthase D (TruD) [PF01142.21]					0
GCA_003694055.1_RFLC01000002.1_7	GCA_003694055.1	RFLC01000002.1	7	5298	5639	-1	D										Mannose-6-phosphate isomerase [PF01050.21]					0
GCA_003694055.1_RFLC01000003.1_1	GCA_003694055.1	RFLC01000003.1	1	312	908	1	E															0
GCA_003694055.1_RFLC01000003.1_2	GCA_003694055.1	RFLC01000003.1	2	1131	1406	1	C	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]								Pterin 4 alpha carbinolamine dehydratase [PF01329.22]					0
GCA_003694055.1_RFLC01000003.1_3	GCA_003694055.1	RFLC01000003.1	3	1403	1681	1	E															0
GCA_003694055.1_RFLC01000003.1_4	GCA_003694055.1	RFLC01000003.1	4	1934	2581	-1	E															0
GCA_003694055.1_RFLC01000003.1_5	GCA_003694055.1	RFLC01000003.1	5	2813	3337	-1	E															0
GCA_003694055.1_RFLC01000004.1_1	GCA_003694055.1	RFLC01000004.1	1	1	1329	-1	C	K00520	mercuric reductase [EC:1.16.1.1]								Pyridine nucleotide-disulphide oxidoreductase [PF07992.17]; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain [PF02852.25]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.30]					0
GCA_003694055.1_RFLC01000004.1_2	GCA_003694055.1	RFLC01000004.1	2	1329	2588	-1	D										Glutamate/Leucine/Phenylalanine/Valine dehydrogenase [PF00208.24]; Glu/Leu/Phe/Val dehydrogenase, dimerisation domain [PF02812.21]					0
GCA_003694055.1_RFLC01000006.1_1	GCA_003694055.1	RFLC01000006.1	1	141	1232	-1	E															0
GCA_003694055.1_RFLC01000006.1_2	GCA_003694055.1	RFLC01000006.1	2	1378	3318	1	C	K02470	DNA gyrase subunit B [EC:5.6.2.2]								DNA gyrase B [PF00204.28]; DNA gyrase B subunit, carboxyl terminus [PF00986.24]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; Toprim domain [PF01751.25]					0
GCA_003694055.1_RFLC01000009.1_1	GCA_003694055.1	RFLC01000009.1	1	2	538	1	C	K06384	stage II sporulation protein M								Stage II sporulation protein M [PF01944.20]					0
GCA_003694055.1_RFLC01000009.1_2	GCA_003694055.1	RFLC01000009.1	2	544	942	1	E															0
GCA_003694055.1_RFLC01000009.1_3	GCA_003694055.1	RFLC01000009.1	3	1070	1360	1	D										PRC-barrel domain [PF05239.19]					0
GCA_003694055.1_RFLC01000009.1_4	GCA_003694055.1	RFLC01000009.1	4	1677	2903	1	D										FaeA-like protein [PF04703.15]					0
GCA_003694055.1_RFLC01000009.1_5	GCA_003694055.1	RFLC01000009.1	5	2928	4886	1	E															0
GCA_003694055.1_RFLC01000009.1_6	GCA_003694055.1	RFLC01000009.1	6	5139	5267	-1	E															0
GCA_003694055.1_RFLC01000010.1_1	GCA_003694055.1	RFLC01000010.1	1	1	1008	1	D										Protein of unknown function (DUF3179) [PF11376.11]					0
GCA_003694055.1_RFLC01000010.1_2	GCA_003694055.1	RFLC01000010.1	2	1330	1617	-1	E															0
GCA_003694055.1_RFLC01000010.1_3	GCA_003694055.1	RFLC01000010.1	3	1614	2099	-1	E															0
GCA_003694055.1_RFLC01000010.1_4	GCA_003694055.1	RFLC01000010.1	4	2214	2693	1	D										Vitamin K epoxide reductase family [PF07884.17]					0
GCA_003694055.1_RFLC01000010.1_5	GCA_003694055.1	RFLC01000010.1	5	2683	3150	1	E															0
GCA_003694055.1_RFLC01000010.1_6	GCA_003694055.1	RFLC01000010.1	6	3150	3758	1	D										Cytochrome C biogenesis protein transmembrane region [PF02683.18]					0
GCA_003694055.1_RFLC01000011.1_1	GCA_003694055.1	RFLC01000011.1	1	58	618	-1	D										GDYXXLXY protein [PF14345.9]					0
GCA_003694055.1_RFLC01000011.1_2	GCA_003694055.1	RFLC01000011.1	2	621	1712	-1	E															0
GCA_003694055.1_RFLC01000011.1_3	GCA_003694055.1	RFLC01000011.1	3	1731	2411	-1	D										Predicted membrane protein (DUF2157) [PF09925.12]					0
GCA_003694055.1_RFLC01000011.1_4	GCA_003694055.1	RFLC01000011.1	4	2618	2719	-1	E															0
GCA_003694055.1_RFLC01000013.1_1	GCA_003694055.1	RFLC01000013.1	1	68	1054	1	C	K03124	transcription initiation factor TFIIB								Transcription factor TFIIB repeat [PF00382.22]; TFIIB zinc-binding [PF08271.15]					0
GCA_003694055.1_RFLC01000013.1_2	GCA_003694055.1	RFLC01000013.1	2	1311	1781	-1	E															0
GCA_003694055.1_RFLC01000013.1_3	GCA_003694055.1	RFLC01000013.1	3	1932	2477	1	E															0
GCA_003694055.1_RFLC01000013.1_4	GCA_003694055.1	RFLC01000013.1	4	2479	3210	1	D										Thioredoxin [PF13462.9]; DSBA-like thioredoxin domain [PF01323.23]					0
GCA_003694055.1_RFLC01000014.1_1	GCA_003694055.1	RFLC01000014.1	1	333	752	1	E															0
GCA_003694055.1_RFLC01000014.1_2	GCA_003694055.1	RFLC01000014.1	2	762	1439	-1	D										short chain dehydrogenase [PF00106.28]; Enoyl-(Acyl carrier protein) reductase [PF13561.9]; KR domain [PF08659.13]; NAD dependent epimerase/dehydratase family [PF01370.24]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]					0
GCA_003694055.1_RFLC01000014.1_3	GCA_003694055.1	RFLC01000014.1	3	1519	2325	-1	E															0
GCA_003694055.1_RFLC01000014.1_4	GCA_003694055.1	RFLC01000014.1	4	2507	3025	1	E															0
GCA_003694055.1_RFLC01000014.1_5	GCA_003694055.1	RFLC01000014.1	5	3027	4673	1	C	K07332	archaeal flagellar protein FlaI								Type II/IV secretion system protein [PF00437.23]					0
GCA_003694055.1_RFLC01000014.1_6	GCA_003694055.1	RFLC01000014.1	6	4675	5556	1	C	K07333	archaeal flagellar protein FlaJ													0
