	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_003602475.1_QQSC01000001.1_1	GCA_003602475.1	QQSC01000001.1	1	3	278	-1	D										TFIIB zinc-binding [PF08271.15]					0
GCA_003602475.1_QQSC01000001.1_2	GCA_003602475.1	QQSC01000001.1	2	654	1955	1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]								Adenylosuccinate synthetase [PF00709.24]					0
GCA_003602475.1_QQSC01000001.1_3	GCA_003602475.1	QQSC01000001.1	3	2325	3437	1	E															0
GCA_003602475.1_QQSC01000001.1_4	GCA_003602475.1	QQSC01000001.1	4	3619	3786	-1	E															0
GCA_003602475.1_QQSC01000001.1_5	GCA_003602475.1	QQSC01000001.1	5	3941	8230	1	E															0
GCA_003602475.1_QQSC01000001.1_6	GCA_003602475.1	QQSC01000001.1	6	8442	9260	-1	E															0
GCA_003602475.1_QQSC01000001.1_7	GCA_003602475.1	QQSC01000001.1	7	9417	9680	-1	E															0
GCA_003602475.1_QQSC01000001.1_8	GCA_003602475.1	QQSC01000001.1	8	9962	11446	-1	C	K11927	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	MER0295850	C26	MER0295850 - family C26 non-peptidase homologues (Nematostella vectensis) [C26.UNW]#C26#{peptidase unit: 61-329}~source XP_001621066~	False	0.582	69.0	1.059e-10	DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					0
GCA_003602475.1_QQSC01000001.1_9	GCA_003602475.1	QQSC01000001.1	9	11681	12421	1	C	K00886	polyphosphate glucokinase [EC:2.7.1.63]								ROK family [PF00480.23]					0
GCA_003602475.1_QQSC01000001.1_10	GCA_003602475.1	QQSC01000001.1	10	12546	15098	1	D			MER1291030	S08B	MER1291030 - subfamily S8B unassigned peptidases () [S08.UPB]#S08B#{peptidase unit: 48-320}~source PKK85701~	False	0.371	167.0	3.063e-40	Subtilase family [PF00082.25]					0
