QMZC01000007.1_30	a3d5987cc4b0a2a47dc58c9883bcfea6	179	Gene3D	G3DSA:1.10.10.10	-	54	175	1.4E-10	T	10-07-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
QMZC01000007.1_30	a3d5987cc4b0a2a47dc58c9883bcfea6	179	Pfam	PF01035	6-O-methylguanine DNA methyltransferase, DNA binding domain	56	149	1.4E-8	T	10-07-2023	IPR014048	Methylated-DNA-[protein]-cysteine S-methyltransferase, DNA binding
QMZC01000007.1_30	a3d5987cc4b0a2a47dc58c9883bcfea6	179	MobiDBLite	mobidb-lite	consensus disorder prediction	1	38	-	T	10-07-2023	-	-
QMZC01000007.1_30	a3d5987cc4b0a2a47dc58c9883bcfea6	179	MobiDBLite	mobidb-lite	consensus disorder prediction	11	26	-	T	10-07-2023	-	-
QMZC01000037.1_3	231f0f09a23de947bfe37485e7daa5da	474	PANTHER	PTHR30250	PST FAMILY PREDICTED COLANIC ACID TRANSPORTER	9	472	7.2E-25	T	10-07-2023	-	-
QMZC01000037.1_3	231f0f09a23de947bfe37485e7daa5da	474	Pfam	PF13440	Polysaccharide biosynthesis protein	29	325	7.0E-7	T	10-07-2023	-	-
QMZC01000063.1_17	bb34d78a85a54a3fb308d42baa64e5c6	306	Gene3D	G3DSA:1.10.4080.10	-	1	303	4.4E-87	T	10-07-2023	IPR036705	ADP-ribosylation/Crystallin J1 superfamily
QMZC01000063.1_17	bb34d78a85a54a3fb308d42baa64e5c6	306	SUPERFAMILY	SSF101478	ADP-ribosylglycohydrolase	2	299	7.06E-81	T	10-07-2023	IPR036705	ADP-ribosylation/Crystallin J1 superfamily
QMZC01000063.1_17	bb34d78a85a54a3fb308d42baa64e5c6	306	Pfam	PF03747	ADP-ribosylglycohydrolase	9	270	9.7E-70	T	10-07-2023	IPR005502	ADP-ribosylation/Crystallin J1
QMZC01000063.1_17	bb34d78a85a54a3fb308d42baa64e5c6	306	PANTHER	PTHR16222	ADP-RIBOSYLGLYCOHYDROLASE	2	299	3.8E-52	T	10-07-2023	-	-
QMZC01000021.1_33	7c997bb5416914cc67a5ea4d596b84a3	189	SUPERFAMILY	SSF52980	Restriction endonuclease-like	45	132	7.69E-5	T	10-07-2023	IPR011335	Restriction endonuclease  type II-like
QMZC01000051.1_7	f95f3daf06d81cedb940a70ecb4e2fbf	452	Pfam	PF19305	MmgE/PrpD C-terminal domain	262	432	6.3E-30	T	10-07-2023	IPR045337	MmgE/PrpD, C-terminal
QMZC01000051.1_7	f95f3daf06d81cedb940a70ecb4e2fbf	452	Gene3D	G3DSA:1.10.4100.10	-	21	411	3.4E-93	T	10-07-2023	IPR042183	MmgE/PrpD superfamily, domain 1
QMZC01000051.1_7	f95f3daf06d81cedb940a70ecb4e2fbf	452	SUPERFAMILY	SSF103378	2-methylcitrate dehydratase PrpD	12	438	1.27E-97	T	10-07-2023	IPR036148	MmgE/PrpD superfamily
QMZC01000051.1_7	f95f3daf06d81cedb940a70ecb4e2fbf	452	Pfam	PF03972	MmgE/PrpD N-terminal domain	7	238	6.3E-64	T	10-07-2023	IPR045336	MmgE/PrpD, N-terminal
QMZC01000051.1_7	f95f3daf06d81cedb940a70ecb4e2fbf	452	PANTHER	PTHR16943	2-METHYLCITRATE DEHYDRATASE-RELATED	5	439	4.8E-81	T	10-07-2023	IPR005656	MmgE/PrpD
QMZC01000051.1_7	f95f3daf06d81cedb940a70ecb4e2fbf	452	Gene3D	G3DSA:3.30.1330.120	-	262	394	3.4E-93	T	10-07-2023	IPR042188	MmgE/PrpD superfamily, domain 2
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	ProSiteProfiles	PS51711	FeoB-type guanine nucleotide-binding (G) domain profile.	1	158	82.943687	T	10-07-2023	IPR030389	FeoB-type guanine nucleotide-binding (G) domain
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	FunFam	G3DSA:3.40.50.300:FF:000426	Ferrous iron transport protein B	1	160	5.5E-63	T	10-07-2023	-	-
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	Pfam	PF02421	Ferrous iron transport protein B	1	152	1.4E-61	T	10-07-2023	IPR030389	FeoB-type guanine nucleotide-binding (G) domain
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	Pfam	PF07664	Ferrous iron transport protein B C terminus	369	420	7.2E-17	T	10-07-2023	IPR011640	Ferrous iron transport protein B, C-terminal
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	Gene3D	G3DSA:3.40.50.300	-	1	196	1.5E-45	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	Coils	Coil	Coil	568	568	-	T	10-07-2023	-	-
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	1	154	2.12E-39	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	CDD	cd01879	FeoB	1	157	2.46845E-83	T	10-07-2023	IPR030389	FeoB-type guanine nucleotide-binding (G) domain
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	Pfam	PF07670	Nucleoside recognition	426	539	7.5E-29	T	10-07-2023	IPR011642	Nucleoside transporter/FeoB GTPase, Gate domain
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	Pfam	PF07670	Nucleoside recognition	266	359	5.3E-13	T	10-07-2023	IPR011642	Nucleoside transporter/FeoB GTPase, Gate domain
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	PANTHER	PTHR43185	FERROUS IRON TRANSPORT PROTEIN B	169	567	3.9E-203	T	10-07-2023	-	-
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	TIGRFAM	TIGR00437	feoB: ferrous iron transport protein B	176	535	6.7E-125	T	10-07-2023	IPR003373	Ferrous iron transport protein B
QMZC01000025.1_8	6135bcd12b40b8003dadd95cbe62595a	568	TIGRFAM	TIGR00231	small_GTP: small GTP-binding protein domain	1	148	7.3E-12	T	10-07-2023	IPR005225	Small GTP-binding protein domain
QMZC01000030.1_13	3ec37e3b3c9a9cb70c3c3a26ba2c5143	142	Hamap	MF_00585	UPF0216 protein <locus_tag>.	8	138	24.767591	T	10-07-2023	IPR002746	Uncharacterised protein family UPF0216
QMZC01000030.1_13	3ec37e3b3c9a9cb70c3c3a26ba2c5143	142	Pfam	PF01886	Protein of unknown function DUF61	9	135	5.4E-43	T	10-07-2023	IPR002746	Uncharacterised protein family UPF0216
QMZC01000001.1_68	bb4ea6f5a43e0d084e688250e77168fa	387	Pfam	PF00549	CoA-ligase	254	369	2.5E-19	T	10-07-2023	IPR005811	ATP-citrate lyase/succinyl-CoA ligase
QMZC01000001.1_68	bb4ea6f5a43e0d084e688250e77168fa	387	Pfam	PF08442	ATP-grasp domain	2	193	1.8E-69	T	10-07-2023	IPR013650	ATP-grasp fold, succinyl-CoA synthetase-type
QMZC01000001.1_68	bb4ea6f5a43e0d084e688250e77168fa	387	SUPERFAMILY	SSF56059	Glutathione synthetase ATP-binding domain-like	1	227	1.32E-67	T	10-07-2023	-	-
QMZC01000001.1_68	bb4ea6f5a43e0d084e688250e77168fa	387	Gene3D	G3DSA:3.30.1490.20	-	21	95	2.9E-82	T	10-07-2023	IPR013815	ATP-grasp fold, subdomain 1
QMZC01000001.1_68	bb4ea6f5a43e0d084e688250e77168fa	387	FunFam	G3DSA:3.30.470.20:FF:000002	Succinate--CoA ligase [ADP-forming] subunit beta	78	228	2.7E-42	T	10-07-2023	-	-
QMZC01000001.1_68	bb4ea6f5a43e0d084e688250e77168fa	387	ProSiteProfiles	PS50975	ATP-grasp fold profile.	9	237	15.431412	T	10-07-2023	IPR011761	ATP-grasp fold
