locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JACQFO010000085.1_2_568_-		K03264	COG1976				COG:COG1976	189	1.7e-58	193.5		TIF6; Translation factors
JACQFO010000085.1_572_856_-		K02910	COG2097				COG:COG2097	94	1.1e-31	106.3		RPL31A; Archaeal ribosomal proteins
JACQFO010000085.1_1024_1299_-		K06875	COG2118				COG:COG2118	91	3e-30	101.3		PDCD5; 
JACQFO010000085.1_1302_1754_-		K02966	COG2238				COG:COG2238	150	1.9e-55	182.7		RPS19A; Archaeal ribosomal proteins
JACQFO010000085.1_1796_2113_-		K03540	COG2023				COG:COG2023	105	2.1e-27	91.7		RPR2; 
JACQFO010000085.1_2161_2598_+		K14568	COG1756				COG:COG1756	147	1.4e-47	157.7		Emg1; 
JACQFO010000093.1_3_206_-	K01997	K01997	COG0559				COG:COG0559	68	2.2e-13	45.9		LivH; 
JACQFO010000093.1_276_1685_+	K01999	K01999	COG0683				COG:COG0683	469	3.9e-49	163.7		LivK; 
JACQFO010000093.1_1718_2476_+	K01995	K01995	COG0411		phrog_293	VOG06047	COG:COG0411	252	2.5e-108	359.2		LivG; 
JACQFO010000093.1_2477_3190_+	K01996	K01996	COG0410		phrog_293	VOG17303	COG:COG0410	237	3e-103	343.0		LivF; 
JACQFO010000093.1_3292_3474_+		K04801	COG2255		phrog_168	VOG00282	KEGG:K04801	62	1.1e-18	63.5		rfcS; replication factor C small subunit
JACQFO010000090.1_139_783_-		K08970					KEGG:K08970	214	1.8e-07	26.2		rcnA; nickel/cobalt transporter (NicO) family protein
JACQFO010000090.1_938_1108_-												Hypothetical
JACQFO010000090.1_1001_1498_+												Hypothetical
JACQFO010000090.1_1933_2895_+		K03124	COG1405		phrog_20431	VOG05118	COG:COG1405	320	5.1e-128	423.5		SUA7; 
JACQFO010000090.1_2955_4217_+	K08217	K08217	COG2270		phrog_2034		FOAM:K08217	420	5.7e-81	268.5		mef; MFS transporter, DHA3 family, macrolide efflux protein
JACQFO010000090.1_4639_4980_+												Hypothetical
JACQFO010000092.1_3_401_+		K10709	COG1082				COG:COG1082	132	2.7e-18	62.2		YcjR; 
JACQFO010000092.1_470_1579_+	K10907	K10907	COG0436		phrog_5879		FOAM:K10907	369	8.4e-131	432.5	2.6.1.-	K10907; aminotransferase
JACQFO010000092.1_1806_3170_-	K12339	K12339	COG0031		phrog_11528	VOG21226	COG:COG0031	454	1e-42	136.8		CysK; Cysteine biosynthesis
JACQFO010000092.1_3364_3522_-												Hypothetical
JACQFO010000092.1_3564_4022_-												Hypothetical
JACQFO010000092.1_4160_5077_-		K04772	COG0265		phrog_11383	VOG02002	COG:COG0265	299	1.5e-78	261.2		DegQ; 
JACQFO010000092.1_5146_5724_-												Hypothetical
JACQFO010000092.1_5822_6301_+		K09005	COG1430				COG:COG1430	159	2.6e-26	88.6		; 
JACQFO010000006.1_3_401_-		K01256	COG0308				COG:COG0308	133	3e-31	104.7		PepN; 
JACQFO010000006.1_451_837_-		K03128	COG0308				COG:COG0308	128	6.3e-15	50.7		PepN; 
JACQFO010000006.1_1210_2481_-	K01945	K01945	COG0151				COG:COG0151	423	2.1e-81	270.3		PurD; Purine biosynthesis
JACQFO010000006.1_2737_3609_+												Hypothetical
JACQFO010000088.1_1_1113_+												Hypothetical
JACQFO010000088.1_1115_2917_+			COG0433		phrog_7035, phrog_7035	VOG01157	COG:COG0433	600	2.5e-50	167.7		HerA; 
JACQFO010000094.1_2_376_-												Hypothetical
JACQFO010000094.1_415_1437_-		K00809	COG1899				COG:COG1899	340	1.9e-112	371.8		DYS1; 
JACQFO010000094.1_1472_3238_-	K00820	K00820	COG0449		phrog_13807	VOG00288	COG:COG0449	555	4.8e-225	745.6		GlmS; 
JACQFO010000094.1_3392_4342_+		K21885	COG1777				COG:COG1777	316	5.8e-16	55.0		; 
JACQFO010000094.1_4405_4590_+												Hypothetical
JACQFO010000094.1_4757_5311_-		K02997	COG0522				KEGG:K02997	184	1.1e-39	132.8		RP-S9e, RPS9; small subunit ribosomal protein S9e
JACQFO010000094.1_5315_5812_-		K02964	COG0099				COG:COG0099	165	1.9e-39	130.8		RpsM; Ribosome 30S subunit
JACQFO010000094.1_5871_6119_-												Hypothetical
JACQFO010000094.1_6212_6850_+	K03047, K03011	K03047, K03011	COG0202			VOG01729	FOAM:K03047	212	2.3e-72	220.2	2.7.7.6	rpoD; DNA-directed RNA polymerase subunit D
JACQFO010000094.1_6847_7200_+		K02883	COG1727				COG:COG1727	117	2.6e-36	120.1		RPL18A; Archaeal ribosomal proteins
JACQFO010000094.1_7210_7389_-												Hypothetical
JACQFO010000094.1_7484_7630_+												Hypothetical
JACQFO010000094.1_7632_8060_+		K02996	COG0103				COG:COG0103	142	2.2e-43	144.2		RpsI; Ribosome 30S subunit
JACQFO010000094.1_8067_8279_+	K03058	K03058	COG1644			VOG05237	FOAM:K03058	70	2.8e-35	116.3	2.7.7.6	rpoN; DNA-directed RNA polymerase subunit N
JACQFO010000094.1_8298_8990_+		K02998	COG0052, COG0052				KEGG:K02998	230	2.4e-39	131.4		RP-SAe, RPSA; small subunit ribosomal protein SAe
JACQFO010000094.1_9001_9843_+		K06990	COG1355				COG:COG1355	280	4.6e-107	354.8		Mho1; 
JACQFO010000094.1_9847_10776_+		K00869	COG1577		phrog_34407	VOG27077	COG:COG1577	309	1.2e-81	271.1		ERG12; Isoprenoid biosynthesis
JACQFO010000089.1_130_384_-												Hypothetical
JACQFO010000089.1_386_1384_-		K02851	COG0472				COG:COG0472	332	3.5e-41	137.0		Rfe; Mureine biosynthesis
JACQFO010000089.1_1482_1811_+		K07466	COG1599				COG:COG1599	109	6.9e-31	103.8		RFA1; 
JACQFO010000089.1_1885_2364_+	K14165	K14165	COG2453		phrog_17568	VOG00459	COG:COG2453	159	7.5e-37	123.8		CDC14; 
JACQFO010000089.1_2385_2861_-		K02638	COG3794				COG:COG3794	158	3.4e-28	94.9		PetE; 
JACQFO010000089.1_2963_3226_+												Hypothetical
JACQFO010000089.1_3292_3723_-												Hypothetical
