locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_PUFH01000001.1_1_288_+												Hypothetical
NZ_PUFH01000001.1_335_1744_-		K01883	COG0215		phrog_30090	VOG09718	COG:COG0215	469	7.9e-206	682.0		CysS; Aminoacyl-tRNA synthetases
NZ_PUFH01000001.1_1883_3100_-	K00927	K00927	COG0126				FOAM:K00927	405	1.9e-184	611.5	2.7.2.3	PGK, pgk; phosphoglycerate kinase
NZ_PUFH01000001.1_3181_4014_-	K00712	K00712					FOAM:K00712	269	3.3e-07	26.0	2.4.1.52	tagE; poly(glycerol-phosphate) alpha-glucosyltransferase
NZ_PUFH01000001.1_4011_5447_-	K00712	K00712		GT4, GT5	phrog_2170		FOAM:K00712	478	2.4e-102	340.3	2.4.1.52	tagE; poly(glycerol-phosphate) alpha-glucosyltransferase
NZ_PUFH01000001.1_5581_6261_-												Hypothetical
NZ_PUFH01000001.1_6263_7765_-		K18936	COG0477		phrog_2034		KEGG:K18936	500	2.5e-145	481.1		mdeA; MFS transporter, DHA2 family, multidrug resistance protein
NZ_PUFH01000001.1_7878_8558_-		K00867	COG1072				KEGG:K00867	223	6.5e-66	219.4	2.7.1.33	coaA; type I pantothenate kinase
NZ_PUFH01000001.1_8555_10921_-		K03657, K19781	COG3973		phrog_1967	VOG03885	COG:COG3973	788	1.1e-196	652.4		HelD; 
NZ_PUFH01000001.1_10999_11169_-												Hypothetical
NZ_PUFH01000001.1_11267_12502_-		K00354	COG1902		phrog_5517		COG:COG1902	411	6.3e-106	351.4		FadH; 
NZ_PUFH01000001.1_12537_13451_-		K20375			phrog_3	VOG00002	KEGG:K20375	304	1.4e-16	57.2		ropB, rgg1; HTH-type transcriptional regulator, pheromone-responsive regulator
NZ_PUFH01000001.1_13597_14196_-		K12943	COG1388	CBM50	phrog_4602	VOG01034	PHROG:phrog_4602	199	9.4e-23	66.7		transglycosylase
NZ_PUFH01000001.1_14347_15852_-	K01119	K01119	COG0737		phrog_19584		FOAM:K01119	501	6.6e-116	384.9	3.1.4.16 3.1.3.6	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase
NZ_PUFH01000001.1_15899_16708_-	K02042	K02042	COG3639		phrog_6743		COG:COG3639	269	5.1e-93	309.5		PhnE; 
