	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_001028705.1_NZ_CP011770.1_1	GCF_001028705.1	NZ_CP011770.1	1	56	205	1	D										Protein of unknown function (DUF2274) [PF10038.12]					0
GCF_001028705.1_NZ_CP011770.1_2	GCF_001028705.1	NZ_CP011770.1	2	623	1429	1	D										Transglutaminase-like superfamily [PF13471.9]					0
GCF_001028705.1_NZ_CP011770.1_3	GCF_001028705.1	NZ_CP011770.1	3	1444	2673	1	C	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]								Asparagine synthase [PF00733.24]					0
GCF_001028705.1_NZ_CP011770.1_4	GCF_001028705.1	NZ_CP011770.1	4	3089	3928	-1	D			MER1115136	S09C	MER1115136 - subfamily S9C non-peptidase homologues (Erythrobacter citreus) [S09.UNC]#S09C#{peptidase unit: 435-698}~source WP_050601703~	False	0.826	422.0	1.247e-132	Prolyl oligopeptidase family [PF00326.24]					0
GCF_001028705.1_NZ_CP011770.1_5	GCF_001028705.1	NZ_CP011770.1	5	3934	5277	-1	D			MER0404468	S09B	MER0404468 - subfamily S9B unassigned peptidases (Nitrospirillum amazonense) [S09.UPB]#S09B#{peptidase unit: 53-161}~source ZP_08870828~	False	0.302	60.0	5.494e-08						0
GCF_001028705.1_NZ_CP011770.1_6	GCF_001028705.1	NZ_CP011770.1	6	5277	7634	-1	C	K02014	iron complex outermembrane recepter protein	MER0234543	I39	MER0234543 - family I39 unassigned peptidase inhibitors (Pseudoxanthomonas suwonensis) [I39.UPW]#I39#{inhibitor unit: 35-175}~source YP_004145827~	False	0.429	106.0	1.474e-21	TonB dependent receptor [PF00593.27]; TonB-dependent Receptor Plug Domain [PF07715.18]					0
GCF_001028705.1_NZ_CP011770.1_7	GCF_001028705.1	NZ_CP011770.1	7	7755	8336	-1	C	K03088	RNA polymerase sigma-70 factor, ECF subfamily								ECF sigma factor [PF07638.14]; Sigma-70 region 2 [PF04542.17]					0
GCF_001028705.1_NZ_CP011770.1_8	GCF_001028705.1	NZ_CP011770.1	8	8652	9527	1	D										Uncharacterized conserved protein (DUF2285) [PF10074.12]					0
GCF_001028705.1_NZ_CP011770.1_9	GCF_001028705.1	NZ_CP011770.1	9	9712	10464	1	C	K19731	LuxR family transcriptional regulator, quorum-sensing system regulator CciR								Autoinducer binding domain [PF03472.18]; Bacterial regulatory proteins, luxR family [PF00196.22]					0
GCF_001028705.1_NZ_CP011770.1_10	GCF_001028705.1	NZ_CP011770.1	10	10612	11970	-1	D										Pyridine nucleotide-disulphide oxidoreductase [PF07992.17]; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain [PF02852.25]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.30]					0
GCF_001028705.1_NZ_CP011770.1_11	GCF_001028705.1	NZ_CP011770.1	11	11972	12202	-1	E															0
GCF_001028705.1_NZ_CP011770.1_12	GCF_001028705.1	NZ_CP011770.1	12	12199	12540	-1	D										Heavy-metal-associated domain [PF00403.29]					0
GCF_001028705.1_NZ_CP011770.1_13	GCF_001028705.1	NZ_CP011770.1	13	12633	13229	-1	E															0
GCF_001028705.1_NZ_CP011770.1_14	GCF_001028705.1	NZ_CP011770.1	14	13402	14097	1	D										Transposase DDE domain group 1 [PF13701.9]					0
GCF_001028705.1_NZ_CP011770.1_15	GCF_001028705.1	NZ_CP011770.1	15	15305	15646	1	E															0
GCF_001028705.1_NZ_CP011770.1_16	GCF_001028705.1	NZ_CP011770.1	16	15557	15967	-1	D										Histidine kinase-like ATPase domain [PF13581.9]					0
GCF_001028705.1_NZ_CP011770.1_17	GCF_001028705.1	NZ_CP011770.1	17	16815	17471	1	D										Autoinducer synthase [PF00765.20]					0
GCF_001028705.1_NZ_CP011770.1_18	GCF_001028705.1	NZ_CP011770.1	18	17468	18229	1	D										Phytanoyl-CoA dioxygenase (PhyH) [PF05721.16]					0
GCF_001028705.1_NZ_CP011770.1_19	GCF_001028705.1	NZ_CP011770.1	19	18448	18930	1	E															0
GCF_001028705.1_NZ_CP011770.1_20	GCF_001028705.1	NZ_CP011770.1	20	18945	19157	-1	E															0
GCF_001028705.1_NZ_CP011770.1_21	GCF_001028705.1	NZ_CP011770.1	21	20297	20995	-1	C	K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]								Putative methyltransferase [PF02390.20]					0
GCF_001028705.1_NZ_CP011770.1_22	GCF_001028705.1	NZ_CP011770.1	22	21082	21291	-1	E															0
GCF_001028705.1_NZ_CP011770.1_23	GCF_001028705.1	NZ_CP011770.1	23	21455	21643	-1	E															0
GCF_001028705.1_NZ_CP011770.1_24	GCF_001028705.1	NZ_CP011770.1	24	21688	22017	-1	D										'Cold-shock' DNA-binding domain [PF00313.25]					0
GCF_001028705.1_NZ_CP011770.1_25	GCF_001028705.1	NZ_CP011770.1	25	22374	23069	-1	C	K13584	two-component system, cell cycle response regulator CtrA								Response regulator receiver domain [PF00072.27]; Transcriptional regulatory protein, C terminal [PF00486.31]					0
GCF_001028705.1_NZ_CP011770.1_26	GCF_001028705.1	NZ_CP011770.1	26	23286	24230	-1	D										Tetratricopeptide repeat [PF13429.9]; Tetratricopeptide repeat [PF13428.9]; Tetratricopeptide repeat [PF14559.9]; TPR repeat [PF13414.9]; Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.10]; Tetratricopeptide repeat [PF13432.9]; Tetratricopeptide repeat [PF13371.9]					0
