	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_902784685.1_CACZWA010000001.1_1	GCA_902784685.1	CACZWA010000001.1	1	3	758	-1	D										Enolase C-terminal domain-like [PF13378.9]					0
GCA_902784685.1_CACZWA010000001.1_2	GCA_902784685.1	CACZWA010000001.1	2	698	943	-1	D										Mandelate racemase / muconate lactonizing enzyme, N-terminal domain [PF02746.19]					0
GCA_902784685.1_CACZWA010000001.1_3	GCA_902784685.1	CACZWA010000001.1	3	1011	2324	-1	C	K07406	alpha-galactosidase [EC:3.2.1.22]								Family 4 glycosyl hydrolase [PF02056.19]; Family 4 glycosyl hydrolase C-terminal domain [PF11975.11]	GH4	GH4 maltose-6-phosphate glucosidase (EC 3.2.1.122); alpha-glucosidase (EC 3.2.1.20); alpha-galactosidase (EC 3.2.1.22); 6-phospho-beta-glucosidase (EC 3.2.1.86); alpha-glucuronidase (EC 3.2.1.139); alpha-galacturonase (EC 3.2.1.67); palatinase (EC 3.2.1.-)	3.2.1.122,3.2.1.139,3.2.1.20,3.2.1.22,3.2.1.67,3.2.1.86	GH4.hmm	0
GCA_902784685.1_CACZWA010000001.1_4	GCA_902784685.1	CACZWA010000001.1	4	2388	3497	-1	D			MER0153402	M29	MER0153402 - family M29 non-peptidase homologues (Halothermothrix orenii) [M29.UNW]#M29#{peptidase unit: 4-316}~source ACL69863~	False	0.214	83.0	1.715e-15						0
GCA_902784685.1_CACZWA010000001.1_5	GCA_902784685.1	CACZWA010000001.1	5	3637	4440	1	D										Helix-turn-helix domain [PF12833.10]; Bacterial regulatory helix-turn-helix proteins, AraC family [PF00165.26]					0
GCA_902784685.1_CACZWA010000001.1_6	GCA_902784685.1	CACZWA010000001.1	6	4488	5240	-1	C	K03748	SanA protein								DUF218 domain [PF02698.20]					0
GCA_902784685.1_CACZWA010000001.1_7	GCA_902784685.1	CACZWA010000001.1	7	5340	6446	1	C	K06942	ribosome-binding ATPase								Protein of unknown function (DUF933) [PF06071.16]; 50S ribosome-binding GTPase [PF01926.26]; Ferrous iron transport protein B [PF02421.21]					0
GCA_902784685.1_CACZWA010000001.1_8	GCA_902784685.1	CACZWA010000001.1	8	7380	9239	-1	D										S-layer homology domain [PF00395.23]					0
GCA_902784685.1_CACZWA010000001.1_9	GCA_902784685.1	CACZWA010000001.1	9	9607	9909	-1	E															0
GCA_902784685.1_CACZWA010000001.1_10	GCA_902784685.1	CACZWA010000001.1	10	9929	10558	-1	E															0
GCA_902784685.1_CACZWA010000001.1_11	GCA_902784685.1	CACZWA010000001.1	11	11054	13021	1	D										DNA gyrase B subunit, carboxyl terminus [PF00986.24]; DNA gyrase B [PF00204.28]; Toprim domain [PF01751.25]					0
GCA_902784685.1_CACZWA010000001.1_12	GCA_902784685.1	CACZWA010000001.1	12	13018	15279	1	D										DNA gyrase/topoisomerase IV, subunit A [PF00521.23]					0
GCA_902784685.1_CACZWA010000001.1_13	GCA_902784685.1	CACZWA010000001.1	13	15300	16412	1	C	K03429	processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]								Monogalactosyldiacylglycerol (MGDG) synthase [PF06925.14]; Glycosyltransferase family 28 C-terminal domain [PF04101.19]	GT28	GT28 1,2-diacylglycerol 3-beta-galactosyltransferase (EC 2.4.1.46); 1,2-diacylglycerol 3-beta-glucosyltransferase (EC 2.4.1.157); UDP-GlcNAc: Und-PP-MurAc-pentapeptide beta-N-acetylglucosaminyltransferase (EC 2.4.1.227); digalactosyldiacylglycerol synthase (EC 2.4.1.241)	2.4.1.157,2.4.1.227,2.4.1.241,2.4.1.46	GT28.hmm	0
GCA_902784685.1_CACZWA010000001.1_14	GCA_902784685.1	CACZWA010000001.1	14	16518	18272	1	C	K18346	vancomycin resistance protein VanW								VanW like protein [PF04294.16]; G5 domain [PF07501.15]					0
GCA_902784685.1_CACZWA010000001.1_15	GCA_902784685.1	CACZWA010000001.1	15	18641	20464	-1	C	K06207	GTP-binding protein								Elongation factor Tu GTP binding domain [PF00009.30]; Elongation factor G C-terminus [PF00679.27]; Elongation factor Tu domain 2 [PF03144.28]					0
GCA_902784685.1_CACZWA010000001.1_16	GCA_902784685.1	CACZWA010000001.1	16	20613	22847	1	C	K03581	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]								AAA domain [PF13604.9]; Helix-hairpin-helix containing domain [PF14490.9]; PIF1-like helicase [PF05970.17]; ATP-dependent RecD-like DNA helicase SH3 domain [PF18335.4]; UvrD-like helicase C-terminal domain [PF13538.9]; AAA domain [PF13245.9]; AAA domain [PF13086.9]; UvrD-like helicase C-terminal domain [PF13361.9]					0
GCA_902784685.1_CACZWA010000001.1_17	GCA_902784685.1	CACZWA010000001.1	17	22896	25169	-1	D										AAA domain (Cdc48 subfamily) [PF07724.17]; AAA lid domain [PF17871.4]; C-terminal, D2-small domain, of ClpB protein [PF10431.12]; AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; Torsin [PF06309.14]; Bacterial TniB protein [PF05621.14]					0
