locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MFHQ01000001.1_1_15_821_-												Hypothetical
MFHQ01000001.1_1_1012_3126_-												Hypothetical
MFHQ01000001.1_1_3145_5877_-		K03201	COG3704				KEGG:K03201	910	2.8e-15	50.9		virB6, lvhB6; type IV secretion system protein VirB6
MFHQ01000001.1_1_5891_7624_-												Hypothetical
MFHQ01000001.1_1_7663_8640_-												Hypothetical
MFHQ01000001.1_1_8755_9699_+			COG3409				COG:COG3409	314	6.6e-11	37.0		PGRP; 
MFHQ01000001.1_1_9713_10066_+												Hypothetical
MFHQ01000001.1_1_10197_11015_-		K02528	COG0030		phrog_9133		COG:COG0030	272	7.4e-78	257.2		RsmA; 16S rRNA modification
MFHQ01000001.1_1_11174_13111_-		K03657	COG0210		phrog_1967	VOG03885	COG:COG0210	645	4.8e-233	771.6		UvrD; 
MFHQ01000001.1_1_13249_14349_+		K06194, K19220	COG0739	CBM50, CBM50	phrog_6700, phrog_4602	VOG00137, VOG01034	COG:COG0739	366	2.3e-48	160.1		NlpD; 
MFHQ01000001.1_1_14410_16320_+	K00797	K00797	COG4262, COG0421				COG:COG4262	638	7.2e-69	142.5		; 
MFHQ01000001.1_2_141_782_-			COG4262				COG:COG4262	213	7e-21	69.0		; 
MFHQ01000001.1_2_1175_2035_+												Hypothetical
MFHQ01000001.1_2_2390_2818_+		K00986	COG3344		phrog_1423	VOG04393	PHROG:phrog_1423	142	2.7e-28	94.3		Reverse transcriptase
MFHQ01000001.1_2_2932_4530_-		K07391	COG0606		phrog_26214	VOG02489	KEGG:K07391	532	3.8e-210	695.6		comM; magnesium chelatase family protein
MFHQ01000001.1_2_4608_4769_-												Hypothetical
MFHQ01000001.1_2_4869_5378_+												Hypothetical
MFHQ01000001.1_2_5444_5611_+												Hypothetical
MFHQ01000001.1_2_5731_6024_+		K07075	COG1669				COG:COG1669	97	2.5e-23	78.5		MJ0435; 
MFHQ01000001.1_2_6008_6343_+		K07075	COG2361				COG:COG2361	111	6.2e-44	144.9		HEPN; 
MFHQ01000001.1_2_6579_8825_+	K00962	K00962	COG1185				COG:COG1185	748	1.2e-298	987.7		Pnp; 
MFHQ01000001.1_2_8878_9063_-												Hypothetical
MFHQ01000001.1_2_9065_9781_-												Hypothetical
MFHQ01000001.1_2_9792_10625_-		K24451	COG0863		phrog_67	VOG00306	KEGG:K24451	278	3.8e-81	268.3		zim; modification methylase
MFHQ01000002.1_1_1971_-												Hypothetical
MFHQ01000002.1_2231_2773_-		K03100	COG0681		phrog_15562		COG:COG0681	180	1e-44	148.2		LepB; 
MFHQ01000002.1_2829_3194_+												Hypothetical
MFHQ01000002.1_3248_3796_+		K01462	COG0242		phrog_2890, phrog_2890	VOG13488, VOG13488	KEGG:K01462	182	6.4e-52	172.0	3.5.1.88	PDF, def; peptide deformylase
MFHQ01000002.1_4355_4513_+												Hypothetical
MFHQ01000002.1_4777_6105_-	K01945	K01945	COG0151				COG:COG0151	442	2.5e-76	252.7		PurD; Purine biosynthesis
MFHQ01000002.1_6189_7316_-		K19689	COG2309				COG:COG2309	375	1.1e-36	113.0		AmpS; 
MFHQ01000002.1_7427_7942_-		K07117	COG2940			VOG02396	COG:COG2940	171	5.9e-37	122.8		SET; 
MFHQ01000002.1_7948_8331_-		K07117	COG2940			VOG02396	COG:COG2940	127	1.1e-27	92.3		SET; 
MFHQ01000002.1_8379_9572_-		K19064	COG1748		phrog_540	VOG00055	COG:COG1748	397	1.6e-70	232.9		Lys9; Lysine biosynthesis
MFHQ01000002.1_9583_10590_-		K16918	COG0577				COG:COG0577	336	5.7e-53	175.7		SalY; 
MFHQ01000003.1_2_4384_-		K05027					KEGG:K05027	1461	5.8e-09	28.5		CLCA1; calcium-activated chloride channel regulator 1
MFHQ01000003.1_4463_4624_-			COG2801				COG:COG2801	53	4.5e-10	34.3		Tra5; 
MFHQ01000003.1_4660_5598_+		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	312	2e-88	292.6		XerD; 
MFHQ01000003.1_5641_6099_-												Hypothetical
MFHQ01000003.1_6305_7777_+		K00970	COG0617		phrog_2244	VOG02285	COG:COG0617	490	4.7e-139	459.8		PcnB; tRNA modification
MFHQ01000003.1_7803_8306_+												Hypothetical
MFHQ01000003.1_8431_8925_-		K09005	COG1430				COG:COG1430	160	3.5e-50	166.0		; 
MFHQ01000003.1_8922_10505_-	K15633	K15633	COG0696				FOAM:K15633	527	7.4e-197	650.9	5.4.2.12	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MFHQ01000003.1_10628_12154_+		K18682	COG1094				KEGG:K18682	508	3.9e-188	621.7	3.1.-.-	rny; ribonucrease Y
MFHQ01000003.1_12156_12959_+		K09769	COG1692				KEGG:K09769	267	6.2e-87	286.5	3.1.4.16	ymdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase
MFHQ01000003.1_13025_13312_+		K03530	COG0776		phrog_379	VOG02563	COG:COG0776	95	7.9e-39	129.6		HimA; 
MFHQ01000003.1_13478_14149_+	K01448	K01448	COG0860		phrog_435		COG:COG0860	223	4e-41	136.5		AmiC; 
MFHQ01000003.1_14395_14742_-												Hypothetical
MFHQ01000003.1_14749_15060_+												Hypothetical
MFHQ01000003.1_15106_15234_-												Hypothetical
MFHQ01000003.1_15292_16845_-	K01649	K01649	COG0119				COG:COG0119	517	2.3e-167	553.2		LeuA; Isoleucine, leucine, valine biosynthesis
MFHQ01000003.1_16882_18681_+		K16153, K16153	COG0058	GT35, GT5, GT35	phrog_23782		COG:COG0058	599	6.8e-139	459.1		GlgP; 
MFHQ01000003.1_18731_20296_+	K00703	K00703	COG0297	GT5, GT5	phrog_2170		COG:COG0297	521	4.1e-215	712.7		GlgA; 
MFHQ01000003.1_20283_21782_+	K07405	K07405	COG1449	GH57			COG:COG1449	499	1.5e-50	167.5		; 
MFHQ01000003.1_22197_23099_+												Hypothetical
MFHQ01000003.1_23322_23597_-												Hypothetical
MFHQ01000003.1_23894_24055_-												Hypothetical
MFHQ01000003.1_24245_24964_+		K23356	COG1378				COG:COG1378	239	2.9e-35	116.8		YrhO; 
MFHQ01000003.1_25004_25192_+												Hypothetical
MFHQ01000003.1_25377_25607_-		K07341	COG3654		phrog_577		COG:COG3654	72	2.1e-19	65.2		Doc; 
MFHQ01000003.1_25669_25923_-			COG3311		phrog_66		PHROG:phrog_66	84	1.9e-09	33.4		excisionase and transcriptional regulator
MFHQ01000003.1_26208_27803_-	K02558	K02558	COG0773				FOAM:K02558	525	4.8e-146	482.7	6.3.2.45	mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
MFHQ01000003.1_27802_30735_+	K15634	K01870, K01870, K15634	COG0060, COG0060, COG2062		phrog_12710, phrog_12710, phrog_12933	VOG02932, VOG02932, VOG01819	COG:COG0060	979	1.5e-244	596.2		IleS; Aminoacyl-tRNA synthetases
MFHQ01000004.1_77_298_+												Hypothetical
MFHQ01000004.1_529_1251_-		K03673	COG3531				KEGG:K03673	240	2.1e-20	68.4	1.8.4.15	dsbA; protein dithiol oxidoreductase (disulfide-forming)
MFHQ01000004.1_1251_1574_+												Hypothetical
MFHQ01000004.1_1801_2034_+												Hypothetical
MFHQ01000004.1_2494_3957_-		K02434	COG0064				COG:COG0064	487	1.7e-232	770.0		GatB; Aminoacyl-tRNA synthetases
MFHQ01000004.1_3965_4552_+		K02356	COG0231				COG:COG0231	195	1.9e-56	185.9		Efp; Translation factors
MFHQ01000004.1_4558_6468_-		K03205	COG3505		phrog_5156	VOG09543	COG:COG3505	636	4.9e-76	251.4		VirD4; 
MFHQ01000004.1_6543_7835_-												Hypothetical
MFHQ01000004.1_7874_8905_-		K03086	COG0568, COG3343		phrog_351		COG:COG0568	343	2.2e-22	75.2		RpoD; RNA polymerase
MFHQ01000004.1_8939_10099_-		K05837	COG0772				COG:COG0772	386	7.3e-124	409.4		FtsW; 
MFHQ01000004.1_10121_10363_-												Hypothetical
MFHQ01000005.1_1_2_1213_-		K17993	COG3261		phrog_27697		KEGG:K17993	358	4.1e-75	248.6	1.12.1.3 1.12.1.5	hydA; sulfhydrogenase subunit alpha
MFHQ01000005.1_1_1201_1689_-		K17994	COG1941				COG:COG1941	162	3e-40	133.6		FrhG; 
MFHQ01000005.1_1_1701_2939_-	K00529	K00529	COG1251		phrog_6397	VOG16777	COG:COG1251	412	2.9e-116	384.8		NirB; 
MFHQ01000005.1_1_2945_3361_-												Hypothetical
MFHQ01000005.1_1_3345_4424_-		K11749	COG0750				KEGG:K11749	349	1.7e-91	303.0	3.4.24.-	rseP; regulator of sigma E protease
MFHQ01000005.1_1_4421_4969_-		K02838	COG0233				COG:COG0233	182	3.2e-56	184.7		Frr; 
MFHQ01000005.1_1_4991_5728_-	K02341	K02341	COG0470		phrog_5846		FOAM:K02341	245	3.3e-25	84.7	2.7.7.7	holB; DNA polymerase III subunit delta'
MFHQ01000005.1_1_5736_6749_-		K03569	COG1077		phrog_22570	VOG03107	COG:COG1077	337	1.4e-154	509.8		MreB; 
MFHQ01000005.1_1_6770_7807_-	K00790	K00790	COG0766		phrog_25097		COG:COG0766	346	1.1e-130	431.5		MurA; Mureine biosynthesis
MFHQ01000005.1_2_1_357_-	K00790	K00790	COG0766		phrog_4	VOG00002	COG:COG0766	119	8.8e-19	62.4		MurA; Mureine biosynthesis
MFHQ01000005.1_2_510_653_-												Hypothetical
MFHQ01000005.1_2_852_1448_-			COG1432		phrog_7929		COG:COG1432	198	2.5e-34	114.4		LabA; 
MFHQ01000005.1_2_1505_1711_+												Hypothetical
MFHQ01000005.1_2_1868_2509_-			COG4715				COG:COG4715	214	1.8e-14	48.6		SWIM; 
MFHQ01000006.1_119_610_+			COG3600		phrog_1281	VOG02157	COG:COG3600	163	5.2e-23	77.0		GepA; 
MFHQ01000006.1_607_975_+												Hypothetical
MFHQ01000006.1_994_1974_-	K03660	K03660	COG0122				COG:COG0122	326	2.8e-35	117.2		AlkA; 
MFHQ01000006.1_1980_4460_-		K02469	COG0188		phrog_551	VOG01293	KEGG:K02469	826	0	1276.6	5.6.2.2	gyrA; DNA gyrase subunit A
MFHQ01000006.1_4475_4723_+												Hypothetical
MFHQ01000006.1_4740_5390_-			COG2220				COG:COG2220	216	6.9e-43	142.4		UlaG; 
MFHQ01000006.1_5469_6725_+		K02945	COG0539				COG:COG0539	418	7.8e-88	290.4		RpsA; Ribosome 30S subunit
MFHQ01000006.1_6736_8499_+												Hypothetical
MFHQ01000006.1_8512_8841_+												Hypothetical
MFHQ01000006.1_8900_9082_-												Hypothetical
MFHQ01000006.1_8930_9409_+												Hypothetical
MFHQ01000006.1_9519_11471_-		K03723, K03723	COG1197, COG1197		phrog_34613	VOG00107	KEGG:K03723	650	1.4e-231	719.2	3.6.4.-	mfd; transcription-repair coupling factor (superfamily II helicase)
MFHQ01000006.1_11597_11821_+												Hypothetical
MFHQ01000006.1_11829_12422_-		K01056	COG0193		phrog_30156		COG:COG0193	197	1.8e-56	186.5		Pth; Translation factors
MFHQ01000006.1_12547_13062_+		K03100	COG0681		phrog_15562, phrog_15562		COG:COG0681	171	2.6e-63	209.4		LepB; 
MFHQ01000006.1_13069_14409_+		K01892	COG0124			VOG02983	COG:COG0124	446	1.2e-142	470.8		HisS; Aminoacyl-tRNA synthetases
MFHQ01000006.1_14409_14750_+		K02503	COG0537		phrog_19494	VOG09938	KEGG:K02503	113	6.4e-36	119.4		HINT1, hinT, hit; histidine triad (HIT) family protein
MFHQ01000006.1_14761_14976_+			COG0828				COG:COG0828	71	1.4e-09	32.7		RpsU; Ribosome 30S subunit
MFHQ01000006.1_15094_15588_+		K09117	COG1610		phrog_1460	VOG00720	COG:COG1610	164	2.7e-52	172.3		YqeY; 
MFHQ01000006.1_15693_15926_+												Hypothetical
MFHQ01000006.1_16160_16525_+												Hypothetical
MFHQ01000006.1_16603_16980_+		K07042	COG0319				COG:COG0319	125	2.4e-22	66.6		YbeY; 16S rRNA modification
MFHQ01000006.1_17099_18298_+		K03590	COG0849				COG:COG0849	399	2e-109	362.3		FtsA; 
MFHQ01000006.1_18367_18753_+												Hypothetical
MFHQ01000007.1_2_214_+			COG1881		phrog_5139		COG:COG1881	70	5.1e-26	86.6		PEBP; 
MFHQ01000007.1_222_362_+												Hypothetical
MFHQ01000007.1_442_1092_+												Hypothetical
MFHQ01000007.1_1174_1335_+	K00567	K00567	COG3695		phrog_34906	VOG09875	FOAM:K00567	53	4e-14	47.2	2.1.1.63	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase
MFHQ01000007.1_1466_2074_+		K03642	COG0797		phrog_7930	VOG03963	KEGG:K03642	202	4.5e-42	140.3		rlpA; rare lipoprotein A
MFHQ01000007.1_2180_3229_+		K07282	COG2843		phrog_23677	VOG16022	COG:COG2843	349	4.3e-111	367.6		CapA; 
MFHQ01000007.1_3267_4892_+	K01937	K01937	COG0504		phrog_28378	VOG30458	COG:COG0504	541	1.8e-226	748.4		PyrG; Pyrimidine biosynthesis
MFHQ01000007.1_4897_6360_-		K18672	COG1624				COG:COG1624	487	6.4e-77	254.6		DisA; 
MFHQ01000007.1_6390_6980_+	K03652	K03652	COG2094				COG:COG2094	196	7.1e-66	217.2		Mpg; 
MFHQ01000007.1_6989_9661_+	K01537	K01537	COG0474		phrog_12316	VOG20955	COG:COG0474	890	4.3e-274	907.0		MgtA; 
MFHQ01000007.1_9681_10634_+		K07301	COG0530				COG:COG0530	317	1e-91	302.5		ECM27; 
MFHQ01000007.1_10654_11259_+	K03768	K03768	COG0652			VOG09842	COG:COG0652	201	5.1e-80	265.0		PpiB; 
MFHQ01000007.1_11292_11648_+												Hypothetical
MFHQ01000007.1_11741_12154_+		K22736	COG1814				COG:COG1814	137	2.4e-26	81.2		Ccc1; 
MFHQ01000007.1_12184_13233_-		K04772	COG0265		phrog_11383	VOG02002	COG:COG0265	349	4.4e-90	298.3		DegQ; 
MFHQ01000007.1_13510_13689_+												Hypothetical
MFHQ01000007.1_13701_13877_+												Hypothetical
MFHQ01000007.1_14197_14655_-		K06346	COG1847			VOG05967	COG:COG1847	152	2.8e-43	143.4		Jag; 
MFHQ01000007.1_14709_15464_-		K03217	COG0706				COG:COG0706	229	3.2e-55	183.5		YidC; 
MFHQ01000007.1_15449_15802_-		K03536	COG0594				COG:COG0594	117	2.9e-14	48.8		RnpA; 
MFHQ01000007.1_16085_17470_+		K02313	COG0593		phrog_50, phrog_16091, phrog_26369	VOG00334, VOG02675	KEGG:K02313	461	4.1e-156	516.1		dnaA; chromosomal replication initiator protein
MFHQ01000007.1_17647_18789_+	K02338	K02338	COG0592		phrog_947	VOG00520	COG:COG0592	380	1.3e-87	289.3		DnaN; 
MFHQ01000007.1_18812_21358_-	K05366	K05366	COG0744	GT51	phrog_33002, phrog_33002		COG:COG0744	848	6.3e-196	648.3		MrcB; 
MFHQ01000007.1_21405_22607_+		K01866	COG0162		phrog_9270	VOG03131	COG:COG0162	400	6.5e-128	422.3		TyrS; Aminoacyl-tRNA synthetases
MFHQ01000007.1_22609_22785_-												Hypothetical
MFHQ01000007.1_22902_23381_-		K01159	COG0817		phrog_159	VOG00053	COG:COG0817	147	7.5e-52	171.8		RuvC; 
MFHQ01000007.1_23381_23917_-		K18189, K18189	COG0217		phrog_34724		COG:COG0217	178	4.1e-78	226.8		TACO1; 
MFHQ01000007.1_23925_24446_-			COG3428				COG:COG3428	173	6.4e-10	33.3		YdbT; 
MFHQ01000007.1_24448_24681_-												Hypothetical
MFHQ01000007.1_24715_25743_-		K03551	COG2255		phrog_168	VOG00282	COG:COG2255	342	2.1e-164	543.1		RuvB; 
MFHQ01000007.1_25994_27688_-		K02652	COG2804		phrog_19065		COG:COG2804	557	1.6e-185	614.1		PulE; 
MFHQ01000007.1_27730_28812_-												Hypothetical
MFHQ01000007.1_28956_29486_+		K06925	COG0802		phrog_31614		COG:COG0802	176	4.5e-45	149.8		TsaE; tRNA modification
MFHQ01000007.1_29505_32129_+	K02335	K02335	COG0258		phrog_17, phrog_107	VOG00075, VOG07202	COG:COG0258	874	2.9e-263	871.4		ExoIX; 
MFHQ01000007.1_32172_32573_+		K07658	COG3706		phrog_731	VOG00352	COG:COG3706	133	2.4e-40	134.1		PleD; 
MFHQ01000007.1_32570_33508_+	K02340	K02340	COG1466				FOAM:K02340	314	8.8e-17	56.6	2.7.7.7	holA; DNA polymerase III subunit delta
MFHQ01000008.1_1_588_-			COG2340		phrog_16914		COG:COG2340	196	5.6e-46	152.3		YkwD; 
MFHQ01000008.1_685_1281_-			COG4223				COG:COG4223	198	2.5e-10	35.5		; 
MFHQ01000008.1_1386_2873_+	K14340	K14340	COG1807	GT83			COG:COG1807	495	2.8e-47	156.7		ArnT; 
MFHQ01000008.1_2876_4615_+	K14340	K14340	COG1807	GT83			COG:COG1807	579	2.5e-38	127.3		ArnT; 
MFHQ01000008.1_4612_5871_+		K03328	COG2244		phrog_6241		COG:COG2244	419	5.6e-63	208.4		RfbX; 
MFHQ01000008.1_5886_6788_-		K08104					KEGG:K08104	276	6.3e-31	101.2	2.8.2.23	HS3ST5; [heparan sulfate]-glucosamine 3-sulfotransferase 5
MFHQ01000008.1_6778_8772_-		K16150, K00754	COG1216	GT4, GT27	phrog_14775, phrog_2170	VOG00164	KEGG:K16150	639	1.8e-34	110.1	2.4.1.11	K16150; glycogen synthase
MFHQ01000008.1_8769_9899_-		K16150	COG1543	GT4, GT5	phrog_2170		KEGG:K16150	376	1.3e-66	221.3	2.4.1.11	K16150; glycogen synthase
MFHQ01000009.1_2_142_-												Hypothetical
MFHQ01000009.1_143_304_-												Hypothetical
MFHQ01000009.1_332_2236_-		K00612	COG2192		phrog_1601	VOG01624	COG:COG2192	588	1.6e-261	865.0		; 
MFHQ01000009.1_2100_2333_-												Hypothetical
MFHQ01000009.1_2355_3542_-	K10804	K10804	COG2755				COG:COG2755	395	3.3e-16	40.6		TesA; 
MFHQ01000009.1_3629_4657_-	K01711	K01711	COG1089		phrog_540	VOG00055	FOAM:K01711	342	3.5e-145	480.5	4.2.1.47	gmd, GMDS; GDPmannose 4,6-dehydratase
MFHQ01000009.1_4737_6185_-	K14340	K14340	COG1807				COG:COG1807	469	2.2e-25	84.4		ArnT; 
MFHQ01000009.1_6160_6960_-		K21304	COG1216	GT81	phrog_841	VOG10964	KEGG:K21304	266	4.9e-41	136.0	2.4.1.153	aglK; UDP-N-acetylglucosamine---dolichyl-phosphate N-acetylglucosaminyltransferase
MFHQ01000009.1_7045_8541_+		K04034	COG1032				KEGG:K04034	498	1.6e-82	273.5	1.21.98.3	bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
MFHQ01000009.1_8549_9190_-	K01515	K01515	COG0494				FOAM:K01515	213	2.6e-23	78.2	3.6.1.13	nudF; ADP-ribose pyrophosphatase
MFHQ01000009.1_9208_9357_-			COG1210				COG:COG1210	50	3.8e-13	44.4		GalU; 
MFHQ01000010.1_1_2_268_+		K07075	COG1669				COG:COG1669	88	1.4e-14	49.9		MJ0435; 
MFHQ01000010.1_1_265_639_+			COG2445				COG:COG2445	124	5.5e-12	40.5		YutE; 
MFHQ01000010.1_1_675_2396_-	K10804	K10804	COG5276, COG2755				COG:COG5276	573	3.4e-25	50.7		; 
MFHQ01000010.1_1_2557_3243_+		K03705	COG1420				COG:COG1420	228	1.4e-50	144.6		HrcA; 
MFHQ01000010.1_1_3236_3736_+		K03687	COG0576		phrog_12942		COG:COG0576	166	6.6e-46	152.2		GrpE; 
MFHQ01000010.1_1_3743_5647_+		K04043	COG0443		phrog_22485	VOG03107	KEGG:K04043	634	8.5e-262	866.3		dnaK, HSPA9; molecular chaperone DnaK
MFHQ01000010.1_1_5653_6600_+												Hypothetical
MFHQ01000010.1_1_6631_7737_+		K03686	COG0484		phrog_14336	VOG00733	KEGG:K03686	368	4.3e-122	403.9		dnaJ; molecular chaperone DnaJ
MFHQ01000010.1_1_8046_9242_+		K01342	COG4935		phrog_3677	VOG14942	KEGG:K01342	398	5.3e-93	307.8	3.4.21.62	aprE; subtilisin
MFHQ01000010.1_1_9252_9494_+												Hypothetical
MFHQ01000010.1_2_2_667_-												Hypothetical
MFHQ01000011.1_1_297_-		K11936	COG1216	GT81	phrog_841	VOG10964	KEGG:K11936	99	1.2e-25	85.1	2.4.1.-	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase
MFHQ01000011.1_305_2044_+	K14340	K14340	COG1807				COG:COG1807	579	1.6e-26	88.0		ArnT; 
MFHQ01000011.1_2264_2422_+												Hypothetical
MFHQ01000011.1_2430_2564_+												Hypothetical
MFHQ01000011.1_2732_4219_-			COG1807	GT83			COG:COG1807	481	3.2e-33	109.6		ArnT; 
MFHQ01000011.1_4216_5343_-		K16697	COG4641	GT4	phrog_2170	VOG30904	KEGG:K16697	354	2e-45	150.1	2.4.-.-	tuaC; teichuronic acid biosynthesis glycosyltransferase TuaC
MFHQ01000011.1_5340_6533_-		K19002	COG0297	GT4, GT5	phrog_2170		KEGG:K19002	397	3.6e-61	203.0	2.4.1.337	mgs, bgsB; 1,2-diacylglycerol 3-alpha-glucosyltransferase
MFHQ01000011.1_6581_7759_-		K13010	COG0399		phrog_3139	VOG01698	COG:COG0399	359	4.8e-137	452.5		WecE; 
MFHQ01000011.1_7759_8487_-		K16704	COG0456		phrog_1249	VOG00123	KEGG:K16704	242	1.2e-35	118.9	2.3.1.210	rffC, wecD; dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase
MFHQ01000011.1_8550_9077_-		K00754	COG0297	GT4, GT5	phrog_2170		KEGG:K00754	176	2.4e-48	160.5	2.4.1.-	bshA; L-malate glycosyltransferase
MFHQ01000012.1_1_122_331_-												Hypothetical
MFHQ01000012.1_2_3_191_-												Hypothetical
MFHQ01000012.1_3_1_165_-												Hypothetical
MFHQ01000012.1_3_299_610_-		K07039	COG3318		phrog_24700		COG:COG3318	104	1.4e-16	56.2		YecA; 
MFHQ01000012.1_4_3_2363_-		K03070	COG0653		phrog_32805		COG:COG0653	787	0	1134.3		SecA; 
MFHQ01000012.1_4_2484_3398_-	K00075	K00075	COG0812				COG:COG0812	304	2.5e-104	344.2		MurB; Mureine biosynthesis
MFHQ01000012.1_4_3378_3698_+												Hypothetical
MFHQ01000012.1_4_3808_3933_+												Hypothetical
MFHQ01000012.1_5_2_1081_+		K00754	COG0297	GT4, GT5	phrog_2170		KEGG:K00754	359	7.5e-66	218.2	2.4.1.-	bshA; L-malate glycosyltransferase
MFHQ01000012.1_5_1127_1441_+												Hypothetical
MFHQ01000012.1_5_1438_1728_+												Hypothetical
MFHQ01000012.1_5_1822_2799_-		K02473	COG1087		phrog_540	VOG00055	COG:COG1087	325	2.5e-87	288.6		GalE; 
MFHQ01000012.1_5_2839_3147_-			COG3409		phrog_1493	VOG01249	COG:COG3409	103	1.3e-13	45.7		PGRP; 
MFHQ01000013.1_1_155_1051_+												Hypothetical
MFHQ01000013.1_1_1020_1460_+												Hypothetical
MFHQ01000013.1_1_1551_1985_+												Hypothetical
MFHQ01000013.1_1_1995_2300_+												Hypothetical
MFHQ01000013.1_2_2_376_+												Hypothetical
MFHQ01000013.1_2_451_750_+												Hypothetical
MFHQ01000013.1_2_947_1165_+												Hypothetical
MFHQ01000013.1_2_1187_1348_+												Hypothetical
MFHQ01000013.1_2_1354_2499_+		K19302	COG0671				KEGG:K19302	381	1.1e-08	30.5	3.6.1.27	bcrC; undecaprenyl-diphosphatase
MFHQ01000013.1_2_2587_3231_-		K18534	COG4627		phrog_22502	VOG00106	KEGG:K18534	164	1.3e-19	66.0	2.1.1.295	K18534; MPBQ/MSBQ methyltransferase
MFHQ01000013.1_2_3228_4139_-	K00568	K00568	COG4976			VOG24096	COG:COG4976	303	2e-25	85.1		; 
MFHQ01000013.1_2_4197_5564_+		K06756	COG3401			VOG02073	KEGG:K06756	455	3.9e-11	36.4		NRCAM; neuronal cell adhesion molecule
MFHQ01000013.1_2_5613_7415_-	K05366, K05366	K05366, K05366	COG0744, COG0744	GT51			COG:COG0744	600	1.9e-116	235.2		MrcB; 
MFHQ01000013.1_2_7529_8782_+												Hypothetical
MFHQ01000013.1_2_8823_9785_-		K07001	COG1752			VOG02417	COG:COG1752	320	2.7e-62	206.2		RssA; 
MFHQ01000013.1_2_9931_10500_-		K07002	COG3545				COG:COG3545	189	5.3e-45	148.7		YdeN; 
MFHQ01000013.1_2_10527_10694_+												Hypothetical
MFHQ01000013.1_3_2_1312_-		K18988	COG1680		phrog_382	VOG04920	COG:COG1680	437	5.9e-94	310.5		AmpC; 
MFHQ01000013.1_3_1317_1523_-		K23779	COG1476		phrog_8	VOG00002	KEGG:K23779	68	8.7e-21	70.0		sutR; XRE family transcriptional regulator, regulator of sulfur utilization
MFHQ01000013.1_3_1615_1752_+												Hypothetical
MFHQ01000014.1_3_2135_-												Hypothetical
MFHQ01000014.1_2421_2942_-		K03100	COG0681		phrog_15562		COG:COG0681	173	1.6e-44	147.6		LepB; 
MFHQ01000014.1_3295_3753_-		K02939	COG0359				COG:COG0359	148	1.1e-31	105.6		RplI; Ribosome 50S subunit
MFHQ01000014.1_3750_5012_-		K03797	COG0793				COG:COG0793	420	9.6e-119	392.8		CtpA; 
MFHQ01000014.1_5078_6523_+		K01883	COG0215		phrog_30090	VOG09718	COG:COG0215	481	8.2e-189	624.3		CysS; Aminoacyl-tRNA synthetases
MFHQ01000014.1_6544_7917_+		K02314	COG0305		phrog_19	VOG00297	COG:COG0305	457	1.5e-191	633.0		DnaB; 
MFHQ01000014.1_7926_8600_+		K06187	COG0353				KEGG:K06187	224	6.9e-56	185.0		recR; recombination protein RecR
MFHQ01000014.1_8824_9093_+												Hypothetical
MFHQ01000014.1_9122_9430_-		K02888	COG0261				COG:COG0261	102	3.4e-42	140.0		RplU; Ribosome 50S subunit
MFHQ01000014.1_9443_10510_-		K09760	COG1322				COG:COG1322	355	6.4e-81	267.7		RmuC; 
MFHQ01000014.1_10918_12183_-	K01929	K01929	COG0770				COG:COG0770	421	5.2e-124	410.4		MurF; Mureine biosynthesis
MFHQ01000014.1_12220_13968_-		K08384	COG0768				COG:COG0768	561	2.6e-145	480.8		FtsI; 
MFHQ01000014.1_13931_14320_-												Hypothetical
MFHQ01000014.1_14317_15216_-	K03438	K03438	COG0275				COG:COG0275	299	7.2e-107	353.1		RmsH; 16S rRNA modification
MFHQ01000014.1_15217_15591_-		K03925	COG2001				COG:COG2001	125	3.7e-43	142.9		MraZ; 
MFHQ01000015.1_40_2331_-												Hypothetical
MFHQ01000015.1_2415_3827_-	K00088	K00088	COG0516		phrog_9582	VOG16297	COG:COG0516	470	1.1e-195	646.4		GuaB; Purine biosynthesis
MFHQ01000015.1_3939_4571_-	K08161	K08161	COG2271		phrog_2034		FOAM:K08161	210	5e-21	69.8		mdtG; MFS transporter, DHA1 family, multidrug resistance protein
MFHQ01000015.1_4785_5006_-												Hypothetical
MFHQ01000015.1_5049_5600_-	K01609	K01609	COG0134				FOAM:K01609	183	1.3e-14	39.3	4.1.1.48	trpC; indole-3-glycerol phosphate synthase
MFHQ01000015.1_5613_6296_-												Hypothetical
MFHQ01000015.1_6293_7150_-		K02238	COG2333		phrog_14556	VOG04183	COG:COG2333	285	3.9e-74	245.3		ComEC; 
MFHQ01000015.1_7155_8300_-		K02238	COG0658				COG:COG0658	382	3.9e-82	272.0		ComEC; 
MFHQ01000016.1_2_229_-												Hypothetical
MFHQ01000016.1_314_1726_-												Hypothetical
