locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
UQGR01000001.1_1												Hypothetical
UQGR01000001.1_2		K01265	COG0024		phrog_24316	VOG21335	COG:COG0024	269	2.4e-111	368.2		Map:
UQGR01000001.1_3		K11754	COG0285		phrog_16655		COG:COG0285	421	1.4e-125	416.5		FolC:Folate biosynthesis
UQGR01000001.1_4		K01873	COG0525		phrog_12710	VOG02932	COG:COG0525	867	0	1298.8		ValS:Aminoacyl-tRNA synthetases
UQGR01000001.1_5		K03790	COG1670		phrog_1249	VOG03918	COG:COG1670	181	4.4e-38	128.1		RimL:
UQGR01000001.1_6		K03584	COG1381				COG:COG1381	224	1.2e-35	119.5		RecO:
UQGR01000001.1_7		K03595	COG1159		phrog_31529	VOG00060	COG:COG1159	305	4.7e-120	397.8		Era:
UQGR01000001.1_8	K01489	K01489	COG0295				COG:COG0295	135	2.6e-60	201.2		Cdd:Pyrimidine salvage
UQGR01000001.1_9		K07042	COG0319				COG:COG0319	142	1e-53	179.4		YbeY:16S rRNA modification
UQGR01000001.1_10												Hypothetical
UQGR01000001.1_11		K18888	COG1132		phrog_2392	VOG02992	KEGG:K18888	594	1e-252	836.6		efrB, efrF; ATP-binding cassette, subfamily B, multidrug efflux pump
UQGR01000001.1_12		K18887	COG1132		phrog_2392	VOG02992	KEGG:K18887	597	8.9e-227	750.7		efrA, efrE; ATP-binding cassette, subfamily B, multidrug efflux pump
UQGR01000001.1_13		K07027	COG0392		phrog_30409		COG:COG0392	365	4.3e-55	183.4		AglD2:
UQGR01000001.1_14			COG1307		phrog_17399		COG:COG1307	296	6e-87	288.4		DegV:
UQGR01000001.1_15												Hypothetical
UQGR01000001.1_16		K18890	COG1132		phrog_2392	VOG02992	KEGG:K18890	597	3.2e-232	769.5		mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump
UQGR01000001.1_17		K18889	COG1132		phrog_2392	VOG02992	KEGG:K18889	595	4.9e-215	712.2		mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump
UQGR01000001.1_18		K06180	COG0564		phrog_9266		COG:COG0564	290	1.9e-98	326.8		RluA:23S rRNA modification
UQGR01000001.1_19	K07313	K07313	COG0639		phrog_246	VOG00333	FOAM:K07313	374	1.9e-28	95.7	3.1.3.16	pphA; serine/threonine protein phosphatase 1
UQGR01000001.1_20		K09765	COG1636		phrog_3217		COG:COG1636	204	8e-85	281.7		QueH:
UQGR01000001.1_21		K22933	COG1486	GH4			KEGG:K22933	466	8.3e-190	627.6	3.2.1.67	lplD; galacturan 1,4-alpha-galacturonidase
UQGR01000001.1_22		K03790	COG1670		phrog_1249		KEGG:K03790	190	4e-38	128.4	2.3.1.267	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase
UQGR01000001.1_23		K07137	COG2509				COG:COG2509	512	1.9e-182	604.8		:
UQGR01000001.1_24		K07007, K07007	COG2081				COG:COG2081	364	2.8e-64	212.0		YhiN:
UQGR01000001.1_25		K00655	COG0204				COG:COG0204	267	8.8e-25	83.8		PlsC:Phospholipid biosynthesis
UQGR01000001.1_26		K11936	COG1216	GT21		VOG21714	KEGG:K11936	432	1.2e-46	155.6	2.4.1.-	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase
UQGR01000001.1_27		K00655	COG0204				COG:COG0204	257	1.5e-18	63.2		PlsC:Phospholipid biosynthesis
UQGR01000001.1_28		K07729	COG1476		phrog_8	VOG00002	PHROG:phrog_8	197	5.1e-22	74.9		transcriptional regulator
UQGR01000001.1_29		K19002		GT4, GT5	phrog_2170		KEGG:K19002	382	4.3e-71	236.8	2.4.1.337	mgs, bgsB; 1,2-diacylglycerol 3-alpha-glucosyltransferase
UQGR01000001.1_30												Hypothetical
UQGR01000001.1_31												Hypothetical
UQGR01000001.1_32		K06397	COG5829				KEGG:K06397	163	7.7e-13	43.3		spoIIIAH; stage III sporulation protein AH
UQGR01000001.1_33		K21024	COG2200		phrog_5594		COG:COG2200	1037	1.6e-28	94.3		EAL:
UQGR01000001.1_34		K07095	COG0622				COG:COG0622	148	4.9e-31	104.4		YfcE:
UQGR01000001.1_35	K01519	K01519	COG0127			VOG02430	COG:COG0127	190	3.7e-93	309.1		RdgB:
UQGR01000001.1_36												Hypothetical
UQGR01000001.1_37		K00954	COG0669		phrog_29208	VOG01061	COG:COG0669	160	1.9e-67	223.1		CoaD:Pantothenate/CoA biosynthesis
UQGR01000001.1_38												Hypothetical
UQGR01000001.1_39			COG5847				COG:COG5847	81	1.9e-14	49.7		SpoVIF:
UQGR01000001.1_40		K00057	COG0240				KEGG:K00057	336	7.8e-122	404.2	1.1.1.94	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+)
UQGR01000001.1_41		K03977	COG1160		phrog_35435, phrog_31529	VOG00060	KEGG:K03977	435	1.1e-192	638.3		engA, der; GTPase
