	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_002254385.1_NJDO01000001.1_1	GCA_002254385.1	NJDO01000001.1	1	338	1030	1	D										Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm	0
GCA_002254385.1_NJDO01000001.1_2	GCA_002254385.1	NJDO01000001.1	2	1037	1282	-1	D										Lrp/AsnC ligand binding domain [PF01037.24]					0
GCA_002254385.1_NJDO01000001.1_3	GCA_002254385.1	NJDO01000001.1	3	1458	4826	1	D										Right handed beta helix region [PF13229.9]; Periplasmic copper-binding protein (NosD) [PF05048.16]; Carboxypeptidase regulatory-like domain [PF13620.9]					0
GCA_002254385.1_NJDO01000001.1_4	GCA_002254385.1	NJDO01000001.1	4	4971	5585	1	C	K02877	large subunit ribosomal protein L15e								Ribosomal L15 [PF00827.20]					0
GCA_002254385.1_NJDO01000001.1_5	GCA_002254385.1	NJDO01000001.1	5	5597	7096	-1	C	K07464	CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]								Domain of unknown function DUF83 [PF01930.20]					0
GCA_002254385.1_NJDO01000001.1_6	GCA_002254385.1	NJDO01000001.1	6	7441	7914	1	E															0
GCA_002254385.1_NJDO01000001.1_7	GCA_002254385.1	NJDO01000001.1	7	8061	11831	1	D										SdrD B-like domain [PF17210.6]; Carboxypeptidase regulatory-like domain [PF13620.9]					0
GCA_002254385.1_NJDO01000001.1_8	GCA_002254385.1	NJDO01000001.1	8	11925	14270	1	D			MER0967408	S08A	MER0967408 - subfamily S8A unassigned peptidases (Deinococcus peraridilitoris) [S08.UPA]#S08A#{peptidase unit: 140-471}~source K9ZXQ9~	False	0.408	193.0	1.904e-48	Subtilase family [PF00082.25]					0
GCA_002254385.1_NJDO01000001.1_9	GCA_002254385.1	NJDO01000001.1	9	14267	16585	1	D			MER0973837	S08A	MER0973837 - subfamily S8A unassigned peptidases (Deinococcus gobiensis) [S08.UPA]#S08A#{peptidase unit: 136-473}~source H8H245~	False	0.364	167.0	2.679e-40	Subtilase family [PF00082.25]					0
GCA_002254385.1_NJDO01000001.1_10	GCA_002254385.1	NJDO01000001.1	10	16719	17138	1	D										Helix-turn-helix domain [PF12840.10]; Winged helix-turn-helix DNA-binding [PF13412.9]; Winged helix DNA-binding domain [PF13601.9]					0
