	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_009379795.1_WHTC01000001.1_1	GCA_009379795.1	WHTC01000001.1	1	3	1664	1	C	K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]								AMP-binding enzyme [PF00501.31]					0
GCA_009379795.1_WHTC01000001.1_2	GCA_009379795.1	WHTC01000001.1	2	1661	2554	1	C	K01997	branched-chain amino acid transport system permease protein								Branched-chain amino acid transport system / permease component [PF02653.19]					0
GCA_009379795.1_WHTC01000001.1_3	GCA_009379795.1	WHTC01000001.1	3	2551	3732	1	C	K01998	branched-chain amino acid transport system permease protein								Branched-chain amino acid transport system / permease component [PF02653.19]					0
GCA_009379795.1_WHTC01000001.1_4	GCA_009379795.1	WHTC01000001.1	4	3857	5230	1	E															0
GCA_009379795.1_WHTC01000001.1_5	GCA_009379795.1	WHTC01000001.1	5	5685	6548	1	C	K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]								NAD binding domain of 6-phosphogluconate dehydrogenase [PF03446.18]; NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase [PF14833.9]					0
GCA_009379795.1_WHTC01000001.1_6	GCA_009379795.1	WHTC01000001.1	6	6624	7862	1	C	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]								Nucleotidyl transferase [PF00483.26]					0
GCA_009379795.1_WHTC01000001.1_7	GCA_009379795.1	WHTC01000001.1	7	7866	9083	1	C	K16148	alpha-maltose-1-phosphate synthase [EC:2.4.1.342]								Glycosyl transferases group 1 [PF00534.23]; Glycosyltransferase Family 4 [PF13439.9]; Glycosyl transferases group 1 [PF13692.9]; Glycosyl transferase 4-like domain [PF13579.9]; Glycosyl transferases group 1 [PF13524.9]	GT4; GT5	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342); [retaining] UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); GT5 UDP-Glc: glycogen glucosyltransferase (EC 2.4.1.11); ADP-Glc: starch glucosyltransferase (EC 2.4.1.21); NDP-Glc: starch glucosyltransferase (EC 2.4.1.242); UDP-Glc: alpha-1,3-glucan synthase (EC 2.4.1.183) UDP-Glc: alpha-1,4-glucan synthase (EC 2.4.1.-)	2.4.1.131,2.4.1.13,2.4.1.14,2.4.1.157,2.4.1.198,2.4.1.208,2.4.1.21,2.4.1.231,2.4.1.241,2.4.1.245,2.4.1.252,2.4.1.257,2.4.1.270,2.4.1.283,2.4.1.285,2.4.1.290,2.4.1.342,2.4.1.57,2.4.1.-,2.4.2.-,2.4.1.132; 2.4.1.11,2.4.1.183,2.4.1.21,2.4.1.-,2.4.1.242	GT4.hmm	0
GCA_009379795.1_WHTC01000001.1_8	GCA_009379795.1	WHTC01000001.1	8	9086	10045	-1	D										Zinc-binding dehydrogenase [PF13602.9]; Alcohol dehydrogenase GroES-like domain [PF08240.15]					0
GCA_009379795.1_WHTC01000001.1_9	GCA_009379795.1	WHTC01000001.1	9	10072	10980	-1	D										Cation efflux family [PF01545.24]					0
GCA_009379795.1_WHTC01000001.1_10	GCA_009379795.1	WHTC01000001.1	10	11162	12619	-1	C	K01593	aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]								Pyridoxal-dependent decarboxylase conserved domain [PF00282.22]; Aminotransferase class-V [PF00266.22]					0
GCA_009379795.1_WHTC01000001.1_11	GCA_009379795.1	WHTC01000001.1	11	12720	12977	1	E															0
GCA_009379795.1_WHTC01000001.1_12	GCA_009379795.1	WHTC01000001.1	12	13156	14499	1	C	K03699	magnesium and cobalt exporter, CNNM family								Cyclin M transmembrane N-terminal domain [PF01595.23]; Transporter associated domain [PF03471.20]					0
GCA_009379795.1_WHTC01000001.1_13	GCA_009379795.1	WHTC01000001.1	13	14496	15632	-1	C	K00831	phosphoserine aminotransferase [EC:2.6.1.52]								Aminotransferase class-V [PF00266.22]					0
GCA_009379795.1_WHTC01000001.1_14	GCA_009379795.1	WHTC01000001.1	14	15777	17240	-1	D										Major Facilitator Superfamily [PF07690.19]; Fungal trichothecene efflux pump (TRI12) [PF06609.16]; Sugar (and other) transporter [PF00083.27]					0
GCA_009379795.1_WHTC01000001.1_15	GCA_009379795.1	WHTC01000001.1	15	17461	17625	1	E															0
GCA_009379795.1_WHTC01000001.1_16	GCA_009379795.1	WHTC01000001.1	16	17841	18749	1	C	K01505	1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]								Pyridoxal-phosphate dependent enzyme [PF00291.28]					0
GCA_009379795.1_WHTC01000001.1_17	GCA_009379795.1	WHTC01000001.1	17	18739	19800	-1	E															0
GCA_009379795.1_WHTC01000001.1_18	GCA_009379795.1	WHTC01000001.1	18	20123	20473	1	E															0
GCA_009379795.1_WHTC01000001.1_19	GCA_009379795.1	WHTC01000001.1	19	20483	21145	-1	C	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]								Acyltransferase [PF01553.24]					0
GCA_009379795.1_WHTC01000001.1_20	GCA_009379795.1	WHTC01000001.1	20	21164	21898	-1	C	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]								Enoyl-(Acyl carrier protein) reductase [PF13561.9]; short chain dehydrogenase [PF00106.28]; KR domain [PF08659.13]					0
GCA_009379795.1_WHTC01000001.1_21	GCA_009379795.1	WHTC01000001.1	21	21899	22828	-1	C	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]								Acyl transferase domain [PF00698.24]					0
GCA_009379795.1_WHTC01000001.1_22	GCA_009379795.1	WHTC01000001.1	22	22875	24191	-1	C	K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]								Beta-ketoacyl synthase, N-terminal domain [PF00109.29]; Beta-ketoacyl synthase, C-terminal domain [PF02801.25]					0
GCA_009379795.1_WHTC01000001.1_23	GCA_009379795.1	WHTC01000001.1	23	24251	25165	1	C	K01990	ABC-2 type transport system ATP-binding protein								ABC transporter [PF00005.30]; RecF/RecN/SMC N terminal domain [PF02463.22]					0
GCA_009379795.1_WHTC01000001.1_24	GCA_009379795.1	WHTC01000001.1	24	25204	25914	1	D										ABC-2 type transporter [PF01061.27]					0
GCA_009379795.1_WHTC01000001.1_25	GCA_009379795.1	WHTC01000001.1	25	25955	26848	-1	C	K02257	heme o synthase [EC:2.5.1.141]								UbiA prenyltransferase family [PF01040.21]					0
GCA_009379795.1_WHTC01000001.1_26	GCA_009379795.1	WHTC01000001.1	26	26845	27825	-1	C	K02259	heme a synthase [EC:1.17.99.9]								Cytochrome oxidase assembly protein [PF02628.18]					0
GCA_009379795.1_WHTC01000001.1_27	GCA_009379795.1	WHTC01000001.1	27	28146	30206	1	C	K00615	transketolase [EC:2.2.1.1]								Transketolase, thiamine diphosphate binding domain [PF00456.24]; Transketolase, pyrimidine binding domain [PF02779.27]; Transketolase, C-terminal domain [PF02780.23]					0
GCA_009379795.1_WHTC01000001.1_28	GCA_009379795.1	WHTC01000001.1	28	30203	31279	1	C	K00616	transaldolase [EC:2.2.1.2]								Transaldolase/Fructose-6-phosphate aldolase [PF00923.22]					0
GCA_009379795.1_WHTC01000001.1_29	GCA_009379795.1	WHTC01000001.1	29	31381	31569	1	E															0
GCA_009379795.1_WHTC01000001.1_30	GCA_009379795.1	WHTC01000001.1	30	31563	31874	1	C	K07171	mRNA interferase MazF [EC:3.1.-.-]								PemK-like, MazF-like toxin of type II toxin-antitoxin system [PF02452.20]					0
GCA_009379795.1_WHTC01000001.1_31	GCA_009379795.1	WHTC01000001.1	31	31899	32501	-1	D										Nitroreductase family [PF00881.27]					0
GCA_009379795.1_WHTC01000001.1_32	GCA_009379795.1	WHTC01000001.1	32	32696	32809	-1	D										Putative methionine and alanine importer, small subunit [PF16951.8]					0
GCA_009379795.1_WHTC01000001.1_33	GCA_009379795.1	WHTC01000001.1	33	32806	33111	-1	E															0
