	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_934394595.1_CAKRRX010000001.1_1	GCA_934394595.1	CAKRRX010000001.1	1	1	486	-1	E															0
GCA_934394595.1_CAKRRX010000001.1_2	GCA_934394595.1	CAKRRX010000001.1	2	508	2583	-1	C	K01023	arylsulfate sulfotransferase [EC:2.8.2.22]								Arylsulfotransferase (ASST) [PF05935.14]; Arylsulfotransferase Ig-like domain [PF17425.5]; Arylsulfotransferase (ASST) [PF14269.9]					0
GCA_934394595.1_CAKRRX010000001.1_3	GCA_934394595.1	CAKRRX010000001.1	3	2609	3901	-1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; His Kinase A (phospho-acceptor) domain [PF00512.28]; GHKL domain [PF14501.9]					0
GCA_934394595.1_CAKRRX010000001.1_4	GCA_934394595.1	CAKRRX010000001.1	4	3891	4577	-1	D										Response regulator receiver domain [PF00072.27]; Transcriptional regulatory protein, C terminal [PF00486.31]					0
GCA_934394595.1_CAKRRX010000001.1_5	GCA_934394595.1	CAKRRX010000001.1	5	4750	5244	-1	C	K03565	regulatory protein								RecX family [PF02631.19]					0
GCA_934394595.1_CAKRRX010000001.1_6	GCA_934394595.1	CAKRRX010000001.1	6	5248	6369	-1	C	K03553	recombination protein RecA								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]; AAA domain [PF13481.9]					0
GCA_934394595.1_CAKRRX010000001.1_7	GCA_934394595.1	CAKRRX010000001.1	7	6953	7210	-1	D										Coat F domain [PF07875.15]					0
GCA_934394595.1_CAKRRX010000001.1_8	GCA_934394595.1	CAKRRX010000001.1	8	7223	7408	-1	E															0
GCA_934394595.1_CAKRRX010000001.1_9	GCA_934394595.1	CAKRRX010000001.1	9	7582	9027	-1	C	K00703	starch synthase [EC:2.4.1.21]								Starch synthase catalytic domain [PF08323.14]; Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]	GT5	GT5 UDP-Glc: glycogen glucosyltransferase (EC 2.4.1.11); ADP-Glc: starch glucosyltransferase (EC 2.4.1.21); NDP-Glc: starch glucosyltransferase (EC 2.4.1.242); UDP-Glc: alpha-1,3-glucan synthase (EC 2.4.1.183) UDP-Glc: alpha-1,4-glucan synthase (EC 2.4.1.-)	2.4.1.11,2.4.1.183,2.4.1.21,2.4.1.-,2.4.1.242	GT5.hmm	0
GCA_934394595.1_CAKRRX010000001.1_10	GCA_934394595.1	CAKRRX010000001.1	10	9094	9900	-1	C	K07699	two-component system, response regulator, stage 0 sporulation protein A								Sporulation initiation factor Spo0A C terminal [PF08769.14]; Response regulator receiver domain [PF00072.27]					0
GCA_934394595.1_CAKRRX010000001.1_11	GCA_934394595.1	CAKRRX010000001.1	11	10240	11208	-1	C	K15532	unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]								Glycosyl Hydrolase Family 88 [PF07470.16]	GH105	GH105 unsaturated rhamnogalacturonyl hydrolase (EC 3.2.1.172); d-4,5-unsaturated beta-glucuronyl hydrolase (EC 3.2.1.-); d-4,5-unsaturated alpha-galacturonidase (EC 3.2.1.-)	3.2.1.172,3.2.1.-	GH105.hmm	0
GCA_934394595.1_CAKRRX010000001.1_12	GCA_934394595.1	CAKRRX010000001.1	12	11223	12197	-1	D										Aldo/keto reductase family [PF00248.24]					0
GCA_934394595.1_CAKRRX010000001.1_13	GCA_934394595.1	CAKRRX010000001.1	13	12194	13255	-1	C	K02529	LacI family transcriptional regulator								Periplasmic binding proteins and sugar binding domain of LacI family [PF00532.24]; Periplasmic binding protein-like domain [PF13377.9]; Bacterial regulatory proteins, lacI family [PF00356.24]; Periplasmic binding protein domain [PF13407.9]					0
GCA_934394595.1_CAKRRX010000001.1_14	GCA_934394595.1	CAKRRX010000001.1	14	13422	14387	-1	D										Branched-chain amino acid transport system / permease component [PF02653.19]					0
GCA_934394595.1_CAKRRX010000001.1_15	GCA_934394595.1	CAKRRX010000001.1	15	14380	15888	-1	D										ABC transporter [PF00005.30]					0
GCA_934394595.1_CAKRRX010000001.1_16	GCA_934394595.1	CAKRRX010000001.1	16	16028	17002	-1	D										Periplasmic binding proteins and sugar binding domain of LacI family [PF00532.24]					0
GCA_934394595.1_CAKRRX010000001.1_17	GCA_934394595.1	CAKRRX010000001.1	17	17088	19796	-1	C	K05989	alpha-L-rhamnosidase [EC:3.2.1.40]								Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain [PF17389.5]; Alpha-L-rhamnosidase N-terminal domain [PF08531.13]; Bacterial alpha-L-rhamnosidase concanavalin-like domain [PF05592.14]; Bacterial alpha-L-rhamnosidase C-terminal domain [PF17390.5]; Glycosyl-hydrolase family 116, catalytic region [PF04685.16]	GH78; CBM67	CBM67 Fujimoto et al. [PMID : 23486481] disclosed the L-rhamnose binding activity and 3-D structure of the CBM67 of Streptomyces avermitilis alpha-L-rhamnosidase (SaRha78A);; GH78 alpha-L-rhamnosidase (EC 3.2.1.40); rhamnogalacturonan alpha-L-rhamnohydrolase (EC 3.2.1.174); L-Rhap-alpha-1,3-D-Apif -specific alpha-1,3-L-rhamnosidase (EC 3.2.1.-)	3.2.1.40; 3.2.1.174,3.2.1.40	GH78.hmm	0
GCA_934394595.1_CAKRRX010000001.1_18	GCA_934394595.1	CAKRRX010000001.1	18	20174	21025	1	C	K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]								Radical SAM superfamily [PF04055.24]; 4Fe-4S single cluster domain [PF13353.9]; 4Fe-4S dicluster domain [PF14697.9]; 4Fe-4S dicluster domain [PF13187.9]					1
GCA_934394595.1_CAKRRX010000001.1_19	GCA_934394595.1	CAKRRX010000001.1	19	21041	23113	1	D										Pyruvate formate lyase-like [PF02901.18]; Glycine radical [PF01228.24]					0
GCA_934394595.1_CAKRRX010000001.1_20	GCA_934394595.1	CAKRRX010000001.1	20	23248	26541	-1	D										Domain of unknown function (DUF5107) [PF17128.7]; Tetratricopeptide repeat [PF13429.9]; TPR repeat [PF13414.9]; Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.10]					0
