locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_CP017639.1_1_1												Hypothetical
NZ_CP017639.1_1_2												Hypothetical
NZ_CP017639.1_1_3		K14347	COG0385				KEGG:K14347	325	1.3e-98	328.0		SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7
NZ_CP017639.1_1_4	K02636	K02636	COG2146				COG:COG2146	122	2e-19	67.1		NirD:
NZ_CP017639.1_1_5	K01695	K01695	COG0159		phrog_26462		FOAM:K01695	286	2.9e-94	313.2	4.2.1.20	trpA; tryptophan synthase alpha chain
NZ_CP017639.1_1_6	K01696	K01696	COG0133		phrog_11528		FOAM:K01696	417	1.3e-205	681.2	4.2.1.20	trpB; tryptophan synthase beta chain
NZ_CP017639.1_1_7	K13498	K13498	COG0134		phrog_28358		FOAM:K13498	474	3.5e-175	580.2	4.1.1.48 5.3.1.24	trpCF; indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase
NZ_CP017639.1_1_8	K00766	K00766	COG0547		phrog_15632		FOAM:K00766	343	2.9e-118	392.5	2.4.2.18	trpD; anthranilate phosphoribosyltransferase
NZ_CP017639.1_1_9	K01658	K01658	COG0512		phrog_7218	VOG15751	COG:COG0512	194	1.5e-63	212.1		PabA:Aromatic amino acid biosynthesis
NZ_CP017639.1_1_10	K01657	K01657	COG0147		phrog_15086	VOG15751	COG:COG0147	500	1.1e-148	493.9		TrpE:Aromatic amino acid biosynthesis
NZ_CP017639.1_1_11			COG5658				COG:COG5658	165	8.2e-13	44.7		SdpI:
NZ_CP017639.1_1_12		K05614	COG1301		phrog_16930		COG:COG1301	405	7.4e-97	321.8		GltP:
NZ_CP017639.1_1_13		K25089	COG5578				KEGG:K25089	213	9e-36	120.1		musI; membrane protein
NZ_CP017639.1_1_14		K25088	COG0395		phrog_1577		KEGG:K25088	293	2.8e-117	387.9		musG; maltose transport system permease protein
NZ_CP017639.1_1_15		K25087	COG1175		phrog_1577		KEGG:K25087	282	5e-119	393.7		musF; maltose transport system permease protein
NZ_CP017639.1_1_16		K25086	COG1653		phrog_21103		KEGG:K25086	352	1.7e-118	392.9		musE; maltose transport system substrate-binding protein
NZ_CP017639.1_1_17			COG3642				COG:COG3642	410	3.2e-11	39.5		Bud32:tRNA modification
NZ_CP017639.1_1_18	K10112	K10112	COG3839		phrog_293	VOG06047	FOAM:K10112	375	5.5e-176	584.2	7.5.2.-	msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
NZ_CP017639.1_1_19	K02016	K02016	COG0614				COG:COG0614	365	4e-64	214.3		FepB:
NZ_CP017639.1_1_20												Hypothetical
NZ_CP017639.1_1_21			COG5483		phrog_2450	VOG20282	COG:COG5483	144	1.1e-29	100.7		:
NZ_CP017639.1_1_22		K00027	COG0281				COG:COG0281	380	3.2e-174	578.4		SfcA:Urea cycle
NZ_CP017639.1_1_23		K18545					KEGG:K18545	328	2e-07	26.8	3.4.21.81	sprB; streptogrisin B
NZ_CP017639.1_1_24												Hypothetical
NZ_CP017639.1_1_25	K08167	K08167	COG0477		phrog_2034		COG:COG0477	541	2.7e-99	329.8		ProP:
NZ_CP017639.1_1_26			COG2852				COG:COG2852	335	3.2e-15	52.6		YcjD:
NZ_CP017639.1_1_27		K09951	COG1343				KEGG:K09951	119	5.7e-17	59.2		cas2; CRISPR-associated protein Cas2
NZ_CP017639.1_1_28		K15342	COG1518		phrog_14254		COG:COG1518	313	7.2e-62	206.5		Cas1:CRISPR-Cas system
NZ_CP017639.1_1_29		K19126	COG5551				KEGG:K19126	238	2.7e-60	201.4		casE, cse3; CRISPR system Cascade subunit CasE
NZ_CP017639.1_1_30		K19125	COG1688				KEGG:K19125	241	2.9e-71	236.9		casD, cse5; CRISPR system Cascade subunit CasD
NZ_CP017639.1_1_31		K19124	COG5934				COG:COG5934	377	1.8e-133	442.7		Cas6e:CRISPR-Cas system
NZ_CP017639.1_1_32		K19046	COG5949				COG:COG5949	210	2.7e-33	111.9		Cse2gr11:CRISPR-Cas system
NZ_CP017639.1_1_33		K19123	COG5942				COG:COG5942	566	1.2e-113	377.7		Cas8e:CRISPR-Cas system
NZ_CP017639.1_1_34		K07012	COG1203		phrog_16	VOG00107	COG:COG1203	929	1.1e-148	493.9		Cas3:CRISPR-Cas system
NZ_CP017639.1_1_35												Hypothetical
NZ_CP017639.1_1_36												Hypothetical
NZ_CP017639.1_1_37		K06400	COG1961		phrog_95	VOG00303	VOG:VOG00303	569	5.5e-117	388.8		sp|P03014|PINE_ECOLI Serine recombinase PinE
NZ_CP017639.1_1_38												Hypothetical
NZ_CP017639.1_1_39						VOG04378	VOG:VOG04378	507	1e-12	43.5		REFSEQ DNA polymerase/primase
NZ_CP017639.1_1_40												Hypothetical
NZ_CP017639.1_1_41												Hypothetical
NZ_CP017639.1_1_42												Hypothetical
NZ_CP017639.1_1_43					phrog_1035	VOG00049	PHROG:phrog_1035	243	5.9e-23	79.1		endonuclease VII
NZ_CP017639.1_1_44					phrog_1496	VOG08207	PHROG:phrog_1496	125	5.8e-28	94.2		terminase small subunit
NZ_CP017639.1_1_45												Hypothetical
NZ_CP017639.1_1_46		K07497	COG3415		phrog_8463	VOG00376	PHROG:phrog_8463	488	3.6e-30	101.8		transposase
NZ_CP017639.1_1_47			COG1002				COG:COG1002	376	4.3e-59	197.3		YeeA:
NZ_CP017639.1_1_48			COG1002				COG:COG1002	156	1.1e-28	96.8		YeeA:
NZ_CP017639.1_1_49			COG1002		phrog_25988		COG:COG1002	385	8.7e-72	239.5		YeeA:
NZ_CP017639.1_1_50		K18887	COG1132		phrog_2392	VOG02992	KEGG:K18887	576	6.7e-260	860.7		efrA, efrE; ATP-binding cassette, subfamily B, multidrug efflux pump
NZ_CP017639.1_1_51		K18888	COG1132		phrog_2392	VOG02992	KEGG:K18888	651	3.7e-279	924.6		efrB, efrF; ATP-binding cassette, subfamily B, multidrug efflux pump
NZ_CP017639.1_1_52		K05521	COG1397		phrog_6572	VOG02336	KEGG:K05521	298	4.2e-80	266.8	3.2.2.24	draG; ADP-ribosyl-[dinitrogen reductase] hydrolase
NZ_CP017639.1_1_53	K10007	K10007	COG0765		phrog_18202		FOAM:K10007	313	1.2e-123	410.6		gluD; glutamate transport system permease protein
NZ_CP017639.1_1_54	K10006	K10006	COG0765		phrog_18202		FOAM:K10006	229	2.5e-100	333.0		gluC; glutamate transport system permease protein
NZ_CP017639.1_1_55	K10005	K10005	COG0834		phrog_10776		FOAM:K10005	289	7.5e-118	391.1		gluB; glutamate transport system substrate-binding protein
NZ_CP017639.1_1_56	K10008	K10008	COG1126		phrog_293	VOG17303	FOAM:K10008	243	2.8e-142	469.1	7.4.2.1	gluA; glutamate transport system ATP-binding protein
NZ_CP017639.1_1_57												Hypothetical
NZ_CP017639.1_1_58												Hypothetical
NZ_CP017639.1_1_59		K07459	COG4637		phrog_4747, phrog_4747		COG:COG4637	456	5.2e-65	217.1		:
