locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
FR895339.1_269_907_+		K09765	COG1636		phrog_3217		COG:COG1636	212	9.8e-95	315.1		QueH; 
FR895339.1_931_1113_-												Hypothetical
FR895340.1_1_285_-												Hypothetical
FR895340.1_275_793_-		K03088	COG1191		phrog_1740	VOG00158	KEGG:K03088	172	4.8e-34	115.5		rpoE; RNA polymerase sigma-70 factor, ECF subfamily
FR895341.1_1_180_+												Hypothetical
FR895341.1_200_616_+												Hypothetical
FR895342.1_2_1006_+		K01876	COG0173		phrog_19509	VOG03103	COG:COG0173	334	1.2e-110	367.8		AspS; Aminoacyl-tRNA synthetases
FR895342.1_1322_2347_+												Hypothetical
FR895342.1_2441_3139_+		K09163	COG3294		phrog_3921	VOG02707	KEGG:K09163	232	2.4e-72	240.6		K09163; uncharacterized protein
FR895342.1_3302_4225_+		K16328	COG0524		phrog_15334	VOG18158	COG:COG0524	307	3.9e-46	154.8		RbsK; Glycolysis
FR895342.1_4318_6012_-		K07814	COG3437				KEGG:K07814	564	1.8e-82	274.6	3.1.4.-	K07814; cyclic di-GMP phosphodiesterase
FR895342.1_6000_6254_+												Hypothetical
FR895342.1_6278_6622_+		K21600	COG1937		phrog_6180		COG:COG1937	114	1.7e-40	135.8		FrmR; 
FR895342.1_6641_8956_+		K17686	COG0474		phrog_12316	VOG20955, VOG20955, VOG20955	KEGG:K17686	771	6.8e-287	951.7	7.2.2.8	copA, ctpA, ATP7; P-type Cu+ transporter
FR895342.1_9370_9618_+		K07213					KEGG:K07213	82	3.2e-13	47.4		ATOX1, ATX1, copZ, golB; copper chaperone
FR895343.1_105_545_-		K13993	COG0071		phrog_432	VOG07707	COG:COG0071	146	1.8e-37	126.5		IbpA; 
FR895343.1_799_1350_-	K03825	K03825	COG1247		phrog_1249	VOG00089	COG:COG1247	183	6.6e-28	94.8		MnaT; 
FR895344.1_98_571_+		K03090	COG5812		phrog_351	VOG00158	COG:COG5812	157	1.2e-49	166.2		SigF; 
FR895344.1_706_1332_+		K06403	COG5834				COG:COG5834	208	7.9e-60	199.2		SpoVAA; 
FR895344.1_1322_1753_+		K06404	COG5835				COG:COG5835	143	1.2e-33	113.6		SpoVAB; 
FR895344.1_1761_2336_+		K06405	COG5836				KEGG:K06405	191	2.9e-65	215.8		spoVAC; stage V sporulation protein AC
FR895344.1_2439_2927_+		K06950	COG1418				COG:COG1418	162	1.3e-26	90.8		RnaY; 
FR895344.1_3034_3978_+		K07301	COG0530				COG:COG0530	314	1.2e-113	376.7		ECM27; 
FR895344.1_4032_4931_+		K07149	COG1284		phrog_34276		COG:COG1284	299	7.5e-95	314.7		YitT; 
FR895344.1_5069_6103_+		K06406	COG5837				KEGG:K06406	344	1.1e-146	484.9		spoVAD; stage V sporulation protein AD
FR895344.1_6107_6487_+		K06407	COG5839				COG:COG5839	126	8.9e-48	158.5		SpoVAEB; 
FR895344.1_6670_9207_-	K05366	K05366	COG0744	GT51	phrog_33002, phrog_33002		FOAM:K05366	845	3.8e-189	627.8	2.4.1.129 3.4.16.4	mrcA; penicillin-binding protein 1A
FR895344.1_9974_10873_-	K04716	K04716	COG0671				COG:COG0671	299	2e-38	129.7		PgpB; Phospholipid biosynthesis
FR895344.1_11017_11157_+												Hypothetical
FR895344.1_11323_12945_+		K17318	COG1653				KEGG:K17318	540	3.9e-48	162.0		K17318, lplA; putative aldouronate transport system substrate-binding protein
FR895344.1_13121_14557_+		K17319	COG4209		phrog_1577		COG:COG4209	478	7.8e-115	381.3		LplB; 
FR895344.1_14572_15438_+		K17320	COG0395		phrog_1577		KEGG:K17320	288	6.5e-95	315.6		lplC; putative aldouronate transport system permease protein
FR895344.1_15528_15695_+												Hypothetical
FR895344.1_16294_17028_+		K15530	COG2755	CE12			CAZy:CE12	244	2.2e-69	230.8	3.1.1.-	pectin acetylesterase
FR895344.1_17228_17929_+												Hypothetical
FR895344.1_18067_19656_+	K01184	K01184	COG5434	GH28	phrog_2234	VOG01455	COG:COG5434	529	1.1e-129	430.7		Pgu1; 
FR895344.1_19680_20654_+		K02099	COG4753		phrog_7620	VOG01917	KEGG:K02099	324	2.3e-38	129.9		araC; AraC family transcriptional regulator, arabinose operon regulatory protein
FR895344.1_20722_22155_+	K00848	K00848	COG1070		phrog_19397		FOAM:K00848	477	6.7e-207	686.2	2.7.1.5	rhaB; rhamnulokinase
