	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_023266955.1_JAHFOH010000001.1_1	GCA_023266955.1	JAHFOH010000001.1	1	2	1237	-1	C	K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]								tRNA synthetases class II (D, K and N) [PF00152.23]; OB-fold nucleic acid binding domain [PF01336.28]					0
GCA_023266955.1_JAHFOH010000001.1_2	GCA_023266955.1	JAHFOH010000001.1	2	1282	2376	-1	D										Glycosyl transferase family 1 [PF13528.9]; Glycosyltransferase family 28 C-terminal domain [PF04101.19]					0
GCA_023266955.1_JAHFOH010000001.1_3	GCA_023266955.1	JAHFOH010000001.1	3	2575	3276	-1	C	K09141	uncharacterized protein								AMMECR1 [PF01871.20]					0
GCA_023266955.1_JAHFOH010000001.1_4	GCA_023266955.1	JAHFOH010000001.1	4	3292	3792	-1	C	K09122	uncharacterized protein								Mut7-C RNAse domain [PF01927.19]; Domain of unknown function (DUF5615) [PF18480.4]					0
GCA_023266955.1_JAHFOH010000001.1_5	GCA_023266955.1	JAHFOH010000001.1	5	3825	4433	-1	D			MER0227252	M50X	MER0227252 - family M50 non-peptidase homologues (Methanothermus fervidus) [M50.UNW]#M50X#{peptidase unit: 6-83}~source YP_004003801~	False	0.443	64.0	2.531e-10	CBS domain [PF00571.31]					0
GCA_023266955.1_JAHFOH010000001.1_6	GCA_023266955.1	JAHFOH010000001.1	6	4858	5760	-1	D										Rad51 [PF08423.14]; recA bacterial DNA recombination protein [PF00154.24]; KaiC [PF06745.16]					0
GCA_023266955.1_JAHFOH010000001.1_7	GCA_023266955.1	JAHFOH010000001.1	7	5845	6633	1	C	K07503	endonuclease [EC:3.1.-.-]								Endonuclease NucS [PF01939.19]					0
GCA_023266955.1_JAHFOH010000001.1_8	GCA_023266955.1	JAHFOH010000001.1	8	7007	8224	1	D										S-adenosylmethionine synthetase (AdoMet synthetase) [PF01941.22]					0
GCA_023266955.1_JAHFOH010000001.1_9	GCA_023266955.1	JAHFOH010000001.1	9	8245	9132	-1	C	K07179	RIO kinase 2 [EC:2.7.11.1]								RIO1 family [PF01163.25]; Rio2, N-terminal [PF09202.14]					0
GCA_023266955.1_JAHFOH010000001.1_10	GCA_023266955.1	JAHFOH010000001.1	10	9187	10785	-1	C	K01937	CTP synthase [EC:6.3.4.2]	MER0065772	C26	MER0065772 - CTP synthetase (Aeropyrum pernix) [C26.964]#C26#{peptidase unit: 1-538}~source NP_148051~	True	0.557	552.0	1.484e-172	CTP synthase N-terminus [PF06418.17]; Glutamine amidotransferase class-I [PF00117.31]; Peptidase C26 [PF07722.16]					0
GCA_023266955.1_JAHFOH010000001.1_11	GCA_023266955.1	JAHFOH010000001.1	11	10895	11674	-1	D										PhoU domain [PF01895.22]					0
GCA_023266955.1_JAHFOH010000001.1_12	GCA_023266955.1	JAHFOH010000001.1	12	11864	12400	1	C	K06982	pantoate kinase [EC:2.7.1.169]													0
GCA_023266955.1_JAHFOH010000001.1_13	GCA_023266955.1	JAHFOH010000001.1	13	12400	13173	1	C	K09722	4-phosphopantoate---beta-alanine ligase [EC:6.3.2.36]								Phosphopantothenate/pantothenate synthetase [PF02006.19]					0
